p_bar,of_1,of_1_5,of_2,of_2_5,of_3,of_3_5,of_4,of_4_5,of_4_6,of_4_7,of_4_8,of_4_9,of_5,of_5_1,of_5_2,of_5_3,of_5_4,of_5_5,of_5_6,of_5_7,of_5_8,of_5_9,of_6,of_6_1,of_6_2,of_6_3,of_6_4,of_6_5,of_7,of_7_5,of_8,of_8_5,of_9,of_9_5,of_10,of_10_5,of_11,of_11_5,of_12,of_12_5,of_13,of_13_5,of_14,of_14_5,of_15,of_15_5,of_16,of_16_5,of_17,of_17_5,of_18,of_18_5,of_19,of_19_5,of_20
41,1253.11099643998,1333.74648417387,1746.56236487027,2154.99122179868,2456.2262069448,2678.94751430615,2840.65863349125,2952.91766571984,2970.21572137215,2985.94627032813,3000.17399574795,3012.96472846548,3024.38566144526,3034.50533987889,3043.39342412121,3051.12028529568,3057.75643669325,3063.37196231319,3068.03585891972,3071.81544276594,3074.77581577567,3076.97936218707,3078.48563715313,3079.3507917793,3079.62764794521,3079.36559830502,3078.61058768328,3077.40524454365,3065.89785862524,3047.86543563504,3025.84011333856,3001.45680704996,2975.78296203718,2949.52625083309,2923.16220061319,2897.01288977998,2871.29640933206,2846.15906428401,2821.69650806875,2797.96834940288,2775.00805544592,2752.83051111472,2731.43700362251,2710.81911152089,2690.96160202908,2671.84426210704,2653.44390674019,2635.73524835235,2618.69185486188,2602.28680053338,2586.49314550275,2571.28428499976,2556.63419937494,2542.51762864397,2528.91018969646
42,1254.9488205297,1335.60009150297,1746.5828116444,2155.02008771438,2456.36013866482,2679.29691047702,2841.32539262217,2953.96766743518,2971.3450333425,2987.15430372405,3001.45946707779,3014.32566817858,3025.8194381505,3036.00871648475,3044.96263127598,3052.75111160038,3059.44432834027,3065.11212698978,3069.82336680834,3073.6453203647,3076.64312889681,3078.87928544689,3080.4135120406,3081.30216804158,3081.59831461477,3081.35159458271,3080.60824835902,3079.41114507571,3067.90292127758,3049.82001678281,3027.71558181004,3003.23821535289,2977.46396937938,2951.10584915776,2924.64263637309,2898.39833450884,2872.59210189452,2847.37075427561,2822.83009487561,2799.0296493495,2776.00266676873,2753.76372371078,2732.31375798967,2711.64398215642,2691.73879855687,2672.57764038966,2654.13698836624,2636.39124247175,2619.31368193437,2602.8771162926,2587.05436427366,2571.81860184592,2557.14361078436,2543.00395161842,2529.37507921431
43,1256.74766742749,1337.41784074328,1746.60363477047,2155.04796991586,2456.48952516474,2679.63488667996,2841.97134950115,2954.98665608134,2972.44138864747,2988.32751442658,3002.70834617148,3015.64835255091,3027.21341710769,3037.47088018854,3046.4893415267,3054.33828872733,3061.08754795978,3066.80672158714,3071.56452503299,3075.42817973333,3078.46285819191,3080.73115403884,3082.29294805614,3083.20480013498,3083.52000347027,3083.28845306728,3082.55665266432,3081.36773750642,3069.85902798823,3051.72675365903,3029.544781393,3004.97520699669,2979.10256402622,2952.64510462059,2926.08480534914,2899.74755345646,2873.85354644936,2848.55009426648,2823.93313550089,2800.06210424181,2776.97003499938,2754.67119410124,2733.16617242662,2712.44582033745,2692.4941799573,2673.2903358883,2654.81043992477,2637.0285850106,2619.9177669771,2603.45053573541,2587.5994734511,2572.33754139313,2557.63832702156,2543.47621533646,2529.82650283838
44,1258.50923048216,1339.20116366939,1746.62483677382,2155.07492459311,2456.61462078794,2679.96206161574,2842.59759500113,2955.97620024251,2973.50644182596,2989.46763854162,3003.92244237425,3016.93466082295,3028.56954024751,3038.89382930448,3047.9756033919,3055.88390946563,3062.68822700704,3068.45791100299,3073.26152711439,3077.16623860215,3080.2372415809,3082.53722242262,3084.12621289327,3085.06096599443,3085.39499998002,3085.17845559429,3084.45809400217,3083.27731122606,3071.76845295119,3053.58787156922,3031.32987052747,3006.66986250655,2980.70074225998,2954.14592609199,2927.49052811244,2901.06227961632,2875.08238434427,2849.69864378437,2825.00710746767,2801.06712249739,2777.91149633059,2755.55419016593,2733.99545042581,2713.22576902405,2693.22883239456,2673.98338155484,2655.46524456554,2637.64821254108,2620.50500301788,2604.00791118739,2588.12928731303,2572.84188234471,2558.11909351557,2543.93513408885,2530.26514570328
45,1260.23509315301,1340.95142138913,1746.64641991717,2155.10100356685,2456.73565717875,2680.27900763833,2843.20514029374,2956.93775691622,2974.54173039303,2990.57628870596,3005.10343901252,3018.18634104313,3029.88961448741,3040.27942373319,3049.42332397719,3057.3899151525,3064.24835062786,3070.06771187268,3074.91641665044,3078.86156338444,3081.96836451317,3084.29959165197,3085.91542010162,3086.87278885129,3087.2254345107,3087.02373736089,3086.31471031727,3085.14200502501,3073.63331634977,3055.40544500036,3033.07286110472,3008.3241208655,2982.26036415393,2955.61009177615,2928.86150016816,2902.34412386715,2876.28016292783,2850.81785568447,2826.05338861484,2802.04601421289,2778.82829337888,2756.4138907372,2734.80271072468,2713.98489047839,2693.94376516139,2674.65773707198,2656.10231555642,2638.2509949347,2621.07621936991,2604.55003406092,2588.64456185161,2573.3323475831,2558.58660218649,2544.38137082706,2530.69164364053
46,1261.9267383996,1342.66989430213,1746.66838622535,2155.12625471624,2456.85285173168,2680.58625515494,2843.79492425802,2957.87268157919,2975.54868507324,2991.65496667977,3006.25290391633,3019.40502028286,3031.17532382902,3041.6293973329,3050.83428158678,3058.8581380373,3065.76977065983,3071.63800572465,3076.53110060267,3080.51608257165,3083.65817345269,3086.02022293221,3087.66254270051,3088.64225088904,3089.01329601193,3088.82629191231,3088.1284880746,3086.96381592706,3075.45559300786,3057.18141091874,3034.77563142024,3009.93979196743,2983.78316560042,2957.03926082467,2930.19930223668,2903.59459748026,2877.44830337779,2851.9091011917,2827.073284751,2802.99999360529,2779.72157564699,2757.2513839483,2735.58899498468,2714.72417359088,2694.63991767072,2675.3142955292,2656.72250266062,2638.83774145888,2621.63218746389,2605.07764043858,2589.14600012333,2573.80960929976,2559.04149636878,2544.81554189185,2531.10658772466
47,1263.58555708431,1344.35778828313,1746.69073750679,2155.15072235643,2456.96640490015,2680.88429651764,2844.36782005978,2958.78223727132,2976.52863961516,2992.70507286985,3007.37229960744,3020.59222172854,3032.42824013764,3042.94536894532,3052.21013696564,3060.29026857991,3067.25421722537,3073.17055071281,3078.10736114607,3082.13159868219,3085.30848790765,3087.70094971488,3089.3694253247,3090.37120542668,3090.76044422581,3090.58798336721,3089.90131313529,3088.74461141769,3077.23714537027,3058.91758063426,3036.43993770462,3011.5185678076,2985.27076908993,2958.43498336314,2931.50541428316,2904.81510181098,2878.58814075148,2852.97363809253,2828.06798565747,2803.93021513594,2780.59244222774,2758.06771711784,2736.35526765153,2715.44453215998,2695.31815608392,2675.95387834454,2657.32658528722,2639.40919209633,2622.17361028236,2605.59139857122,2589.63423776391,2574.27427248426,2559.48437518697,2545.23822121607,2531.51052831311
48,1265.21285551025,1346.01624053293,1746.71347537265,2155.17444757252,2457.07650274263,2681.17358948358,2844.92463158908,2959.66760269382,2977.48283916216,2993.72791511473,3008.46299239634,3021.74936367699,3033.64983078008,3044.22885224788,3053.55244334675,3061.68789496668,3068.70330909587,3074.66699210609,3079.6468662653,3083.70979894625,3086.92101118869,3089.34348851506,3091.03779508764,3092.06138781667,3092.46862060881,3092.31055735376,3091.63492404089,3090.48614038599,3078.97970155903,3060.61565041587,3038.06742444922,3013.06203246951,2986.72469333827,2959.79871100242,2932.78119121892,2906.00695167271,2879.70092363701,2854.01265091179,2829.0386143755,2804.8377332952,2781.44188978845,2758.86383202864,2737.10245322164,2716.14684753174,2695.97932174739,2676.57728984085,2657.91533360537,2639.96608556579,2622.70119763057,2606.09199172893,2590.10993372564,2574.72697383757,2559.91578541534,2545.64993016194,2531.90396269275
49,1266.80986219929,1347.64632466222,1746.73660125403,2155.19746851652,2457.18331822845,2681.45456029605,2845.46613614655,2960.52987942112,2978.41244780378,2994.72471654504,3009.52626052454,3022.87777521903,3034.8414756142,3045.48126457797,3054.86265545214,3063.05250497133,3070.1185629792,3076.12887168965,3081.15117925223,3085.25226488427,3088.49734005365,3090.94944860959,3092.66927132165,3093.7144252164,3094.13945812495,3093.99565081606,3093.33096006149,3092.19004292408,3080.68488650602,3062.27720615041,3039.65963366153,3014.57167107786,2988.14636188822,2961.13180299057,2934.02798004324,2907.17137867407,2880.78782135411,2855.02724875816,2829.98622227857,2805.72354444662,2782.27086254281,2759.64062365026,2737.83138875402,2716.83191125585,2696.62416328546,2677.18523821903,2658.48941767548,2640.50905562664,2623.21554890783,2606.57998673653,2590.57362389934,2575.16821981517,2560.336276517,2546.05120038769,2532.28740653393
50,1268.37773400078,1349.24905546081,1746.76011641696,2155.21982067115,2457.28701240121,2681.72760631069,2845.9930332484,2961.37009836807,2979.31855534647,2995.69662263409,3010.56330146942,3023.97870185265,3036.00446151669,3046.70393485555,3056.14213757527,3064.38549417684,3071.50140186183,3077.55763621069,3082.62176723903,3086.76048091303,3090.03897337404,3092.52034075225,3094.26537433121,3095.33184536991,3095.77449004764,3095.64480082794,3094.99096050612,3093.85784877949,3082.35422804896,3063.90375257087,3041.21801318323,3016.04887784089,2989.53711097531,2962.43553534349,2935.24697044642,2908.30953803262,2881.84993044504,2856.01847148419,2830.91179489531,2806.58858239665,2783.0802453042,2760.39893057711,2738.54286933719,2717.50047751235,2697.25339652191,2677.77840336259,2659.0494838588,2641.03871831731,2623.71725216188,2607.05594587146,2591.02584690187,2575.59852737673,2560.74632052238,2546.4424808079,2532.66128674589
51,1269.917561609,1350.82539303791,1746.78402197617,2155.24153708552,2457.38773541775,2681.99309901258,2846.50598585144,2962.18922560006,2980.20218339812,2996.64470753517,3011.57523851274,3025.05331225987,3037.13999864858,3047.89810886511,3057.39217085501,3065.68817337597,3072.85316251905,3078.95464498202,3084.06000888122,3088.23584209558,3091.54731993986,3094.05758502281,3095.82753327679,3096.91508451801,3097.37515788782,3097.25945253244,3096.61637270258,3095.49102659074,3083.9891621267,3065.49668781453,3042.74392418232,3017.4949633095,2990.89819630035,2963.71110702274,2936.43930409761,2909.42251471451,2882.8882805308,2856.98729525958,2831.81625719434,2807.43372336317,2783.87086811581,2761.1395392893,2739.23764060844,2718.15325390831,2697.8676936261,2678.35742450167,2659.59614071692,2641.55565276366,2624.20685892185,2607.52039476125,2591.46710401582,2576.01837488303,2561.14637490879,2546.82420953281,2533.02602332619
52,1271.43037455699,1352.37624682757,1746.80831890683,2155.26264858565,2457.48562747886,2682.25138528273,2847.00561491508,2962.98816756326,2981.06429084745,2997.56997979098,3012.56312665941,3026.10270441486,3038.24922426992,3049.06496347082,3058.61395983609,3066.96177524691,3074.17509405072,3080.32117674262,3085.4672012915,3089.67966113497,3093.02370550341,3095.56251791138,3097.35709329084,3098.46549453803,3098.94281856032,3098.8409663245,3098.20855901429,3097.09092944206,3085.59104059342,3067.05733413116,3044.23864330774,3018.91116089056,2992.23079949814,2964.95964598495,2937.60605481836,2910.51132897417,2883.90383959314,2857.93463759371,2832.70047835689,2808.25979062016,2784.64351085429,2761.86318882418,2739.9164031842,2718.7909048521,2698.46768505862,2678.92290029069,2660.12995715124,2642.06040034063,2624.68488488661,2607.97382515596,2591.89786464793,2576.42821088867,2561.53686876012,2547.19679745506,2533.38201015974
53,1272.91714574516,1353.90247907349,1746.83300805576,2155.2831839632,2457.58081966424,2682.50279010669,2847.49250279319,2963.76777580351,2981.90577880899,2998.47338748715,3013.527957982,3027.1279111009,3039.33320841079,3050.20560007097,3059.80863639227,3068.20746038721,3075.46839684647,3081.65843586057,3086.84456630774,3091.0931746989,3094.46937914937,3097.0363987254,3098.85532191393,3099.98434940539,3100.4787508151,3100.39062426511,3099.76880357872,3098.65884219923,3087.16113764296,3068.58693775165,3045.70338847393,3020.29862613448,2993.53603377344,2966.18221464986,2938.74823381943,2911.57694136893,2884.89751878505,2858.86136196888,2833.56527624608,2809.06755859701,2785.39890683,2762.57057371171,2740.57981516773,2719.41405435926,2699.05396295163,2679.47539307915,2660.65146771605,2642.55346967653,2625.15181450801,2608.41669896172,2592.31856967597,2576.82845665037,2561.91818280334,2547.5606072501,2533.7295930784
54,1274.37879555656,1355.40490807692,1746.85809015099,2155.30317015405,2457.67343468302,2682.74761814457,2847.96719629535,2964.52885123168,2982.72749509437,2999.35582291422,3014.47066645637,3028.12990490309,3040.39295900491,3051.32105860181,3060.97727356487,3069.426320135,3076.7341790501,3082.96755795218,3088.19325617299,3092.47754914956,3095.88551906682,3098.48041539602,3100.32341492832,3101.47285103053,3101.98416117317,3101.9096360694,3101.29831800334,3100.19597723518,3088.70065563174,3070.08667459009,3047.13929276267,3021.65847039165,2994.81494906216,2967.37981485718,2939.86679445413,2912.62025729689,2885.87017673377,2859.76828187715,2834.41142115484,2809.85775652677,2786.13774644011,2763.26234776545,2741.22849601951,2720.02328971002,2699.62708449557,2680.01543195857,2661.16117528663,2643.03533919942,2625.60810342212,2608.84945056544,2592.72962407894,2577.21949840769,2562.29075248378,2547.91606097204,2534.06918160135
55,1275.81619560273,1356.88431116059,1746.88356581071,2155.32263235312,2457.76358753369,2682.98615535553,2848.43020945412,2965.27214798699,2983.53023826346,3000.21812679203,3015.39213234515,3029.10960273545,3041.42942654541,3052.41231997582,3062.12087697101,3070.61939268813,3077.97349419817,3084.24961498194,3089.51435869081,3093.83388574554,3097.2732377899,3099.89568974706,3101.7625016485,3102.93213459892,3103.46018920247,3103.39914435902,3102.79824675557,3101.70347976878,3090.21073036692,3071.55765542041,3048.54743221676,3022.9917202878,2996.06853041845,2968.55339235741,2940.96263651029,2913.64213110005,2886.82262347368,2860.65616461441,2835.23963949481,2810.63107196535,2786.86068050222,2763.939127207,2741.86302948543,2720.61916423838,2700.18757459667,2680.54351529603,2661.65955347562,2643.5064558958,2626.05417704669,2609.2724853225,2593.13144300248,2577.60173406139,2562.65489271425,2548.26345515901,2534.40105488256
56,1277.23017213987,1358.34142738536,1746.90943555093,2155.34159421121,2457.85138618861,2683.21867044495,2848.88202603232,2965.99837694242,2984.31476130131,3001.06109210545,3016.29318617826,3030.06786995319,3042.44350831496,3053.48031041654,3063.24039878304,3071.78764987834,3079.1873350758,3085.5056198997,3090.80890191327,3095.1632253726,3098.63358696239,3101.28328229346,3103.17364974667,3104.36327338546,3104.90791237827,3104.86022953877,3104.26967201942,3103.1824327213,3091.69243591722,3073.00093058869,3049.92882423534,3024.2993546508,2997.2977291381,2969.70383365011,2942.03661013098,2914.64336981479,2887.75562402702,2861.52573468991,2836.05061703324,2811.3881538729,2787.56832318711,2764.60149345786,2742.48396625476,2721.20219986342,2700.73592828887,2681.06011183722,2662.14704751818,2643.96725358519,2626.49044877436,2609.68619741727,2593.52437474824,2577.97549604446,2563.01094370579,2548.60311788895,2534.72553006035
57,1278.62150918938,1359.77696004448,1746.935699793,2155.36007791805,2457.93693202306,2683.44541618952,2849.32310179773,2966.7082088912,2985.08177496107,3001.88546759291,3017.17461237485,3031.00552409503,3043.43605223601,3054.52590540474,3064.33673920437,3072.93201385414,3080.37664888106,3086.73653086465,3092.07785841164,3096.46655285314,3099.96756168139,3102.64419660626,3104.55786963551,3105.76728316483,3106.32835049891,3106.29391421955,3105.7136181217,3104.63386114244,3093.14678899739,3074.4174943066,3051.28443174376,3025.58229977685,2998.5034234545,2970.83200061789,2943.08951158995,2915.62473657464,2888.66990164963,2862.37767691913,2836.84500183832,2812.12961541742,2788.26125468731,2765.24999567888,2743.09182637748,2721.77288896039,2701.27261238962,2681.56566811986,2662.62408201272,2644.41812619511,2626.91729380656,2610.09094484129,2593.90877013016,2578.34111901494,2563.35922486281,2548.93535413224,2535.04289841605
58,1279.99095139319,1361.19159902138,1746.96235886986,2155.37810432497,2458.02032040876,2683.66663063967,2849.753866167,2967.40227744773,2985.83195080919,3002.69196092461,3018.03715254351,3031.92333829387,3044.40786038114,3055.54993327728,3065.41075014606,3074.05335746225,3081.54232352405,3087.94325312019,3093.3221461426,3097.74480087965,3101.27610445916,3103.97938330074,3105.91611847561,3107.14512623221,3107.72246971665,3107.70116725528,3107.13105557239,3106.05873625065,3094.57475297056,3075.80828857081,3052.61516700072,3026.84143310319,2999.68645308215,2971.93868431038,2944.12211972219,2916.58694579343,2889.56614079046,2863.21263924379,2837.62340696393,2812.85603653007,2788.94002364821,2765.88515308397,2743.68710126855,2722.33169835998,2701.79806987005,2682.06060132331,2663.09105316616,2644.85945356118,2627.33507341499,2610.4870714596,2594.28495700116,2578.69891611971,2563.70003561735,2549.2604505221,2535.35343462988
59,1281.33920663058,1362.58594319718,1746.98941303196,2155.39569304791,2458.10164114237,2683.8825382104,2850.17472588,2968.08118169371,2986.56592400386,3003.4812416031,3018.88150849506,3032.82204439171,3045.35969217898,3056.55317851387,3066.46323858532,3075.15250766864,3082.68520377531,3089.12665091139,3094.54264484035,3098.99885360933,3102.56010884587,3105.28974368115,3107.24930383812,3108.49771507849,3109.09118622315,3109.08290743466,3108.5229047585,3107.45797912723,3095.97724150815,3077.17420674705,3053.92189508021,3028.0775865682,3000.84761407196,2973.02464356881,2945.13514568,2917.53069978039,2890.44498205699,2864.03123530682,2838.38641290096,2813.56796623748,2789.60514938737,2766.50745696619,2744.27025659527,2722.87906806905,2702.31271769461,2682.54530808534,2663.54833763554,2645.29159383779,2627.74412852515,2610.87490215354,2594.65324529757,2579.04918336752,2564.03365899167,2549.57867796328,2535.65739829149
60,1282.6669484199,1363.9606211263,1747.01686245277,2155.41286255927,2458.18097885367,2684.093350674,2850.58606387244,2968.74548859561,2987.28429583335,3004.25394361435,3019.70834499667,3033.70233578733,3046.29226734625,3057.53638474444,3067.49496963881,3076.23024879383,3083.80609014215,3090.28753729396,3095.74017882267,3100.22954732024,3103.82042274612,3106.57613307785,3108.55828705828,3109.82591575636,3110.43536962351,3110.44000686131,3109.89003932763,3108.83246409917,3097.3551219414,3078.51609685211,3055.20543705875,3029.2915496887,3001.98766176738,2974.09059831833,2946.12927368385,2918.4566371197,2891.30705777103,2864.83403952542,2839.1345698191,2814.26592477004,2790.25712388904,2767.11737300714,2744.84173262897,2723.41541543914,2702.81695150629,2683.0201638112,2663.99629197439,2645.71488602597,2628.14478179694,2611.25474436835,2595.0139282946,2579.39220083042,2564.36036274801,2549.89029273359,2535.95503495574
61,1283.97481812648,1365.31621422954,1747.04470723356,2155.42963027249,2458.25841339141,2684.29926806617,2850.98824286096,2969.39573521625,2987.98763603862,3005.0106678541,3020.51829229414,3034.56487004489,3047.206268574,3058.50025750428,3068.50666942141,3077.28732493979,3084.90574332301,3091.42667746663,3096.91553454569,3101.43768460738,3105.05784855409,3107.83936390751,3109.84388631057,3111.13055096706,3111.75584603156,3111.77329405347,3111.23328929024,3110.18302184286,3098.70921833543,3079.83476456424,3056.46657294019,3030.48407238389,3003.10727301396,2975.13723215574,2947.10515333404,2919.36537380874,2892.15294099735,2865.62162050352,2839.86839961131,2814.95040562549,2790.89641381413,2767.71534239705,2745.40194706304,2723.94113605853,2703.3111462667,2683.4855242381,2664.4352540166,2646.129651293,2628.53733888474,2611.62688931741,2595.36728375813,2579.72823374602,2564.68040044534,2550.19553749718,2536.2465771155
62,1285.26342699488,1366.65327797029,1747.07296125609,2155.44601261913,2458.33402015842,2684.50047951351,2851.38160624057,2970.03243074106,2988.67648494339,3005.75198435415,3021.31194842448,3035.41027128643,3048.10234399191,3059.44546677763,3069.49902744895,3078.3244433315,3085.98488579167,3092.54482559631,3098.06945943395,3102.62401929068,3106.27315827606,3109.0802053607,3111.10687943304,3112.4124028953,3113.05340091235,3113.0835567918,3112.55344386935,3111.510442233,3100.04031431291,3081.13097598793,3057.70604434143,3031.65586756754,3004.20721016258,2976.16519473171,2948.06340187381,2920.25749508431,2892.98318579951,2866.39449596939,2840.58845063017,2815.62187717011,2791.52346194156,2768.30178395522,2745.95129621567,2724.45660521893,2703.79565765263,2683.94172676587,2664.86554414465,2646.53619418323,2628.92208959359,2611.99161308728,2595.7135750021,2580.05753353047,2564.99401240976,2550.494642236,2536.53224509622
63,1286.5333580224,1367.97234339216,1747.10159722923,2155.46202511867,2458.40787042807,2684.69716399061,2851.76647939985,2970.65605833767,2989.35135540809,3006.47843432358,3022.08988133967,3036.2391323895,3048.98110943682,3060.37264925488,3070.47269930614,3079.34227623233,3087.04420455048,3093.64267244024,3099.20266440443,3103.7892717188,3107.46707639158,3110.2993992393,3112.3480032476,3113.6722158165,3114.32878169663,3114.37154473827,3113.85125412197,3112.81547696435,3101.3491556508,3082.40546019707,3058.92455696255,3032.80761353421,3005.28808181964,2977.17510394194,2949.00460627395,2921.13355739316,2893.79832057763,2867.15315586155,2841.29508800766,2816.28078443215,2792.13868893713,2768.87709546519,2746.49015644449,2724.96217926181,2704.27082333786,2684.38909167812,2665.28746645422,2646.9348037291,2629.29930894048,2612.34917765231,2596.05305185942,2580.38033870832,2565.30142662673,2550.78782510605,2536.81224787879
64,1287.78516768818,1369.27391854393,1747.1306284821,2155.47768244255,2458.48003163088,2684.88949101313,2852.14317092778,2971.26707686434,2990.01273462639,3007.19053202712,3022.85263085979,3037.05201700962,3049.84315051553,3061.28241057688,3071.42830862205,3080.34146330886,3088.08435339551,3094.72088411126,3100.31582619002,3104.9341276751,3108.64029629441,3111.49764114771,3113.56796986521,3114.9106951338,3115.58270018864,3115.6379718484,3115.1274353534,3114.09884196632,3102.6364526741,3083.65891157739,3060.12278286189,3033.93995615575,3006.35050550299,2978.16751050421,2949.9293251613,2921.99409022144,2894.59883433578,2867.89807913667,2841.9888124448,2816.92755056923,2792.74249472845,2769.44165504275,2747.01888544739,2725.45819681582,2704.73696417105,2684.82792326454,2665.70130982396,2647.32575447194,2629.66925812929,2612.69983180692,2596.38595157416,2580.69687576729,2565.60285956072,2551.07529322434,2537.08678385598
65,1289.01938755157,1370.55848981823,1747.16011742362,2155.49299847321,2458.55056761778,2685.07762127463,2852.5119737222,2971.86592244214,2990.66108577842,3007.88876651431,3023.60071047197,3037.84946143698,3050.68902455638,3062.17532722719,3072.36644914184,3081.32261368485,3089.1059550045,3095.78009510633,3101.40958948209,3106.05924054106,3109.79347867598,3112.67559782832,3114.76744663877,3116.12852388228,3116.81583140207,3116.8835185958,3116.3826693439,3115.36121962985,3103.90288246053,3084.89199198576,3061.3013625541,3035.0535109072,3007.39506957453,2979.14304930651,2950.83809059767,2922.83959382421,2895.38522576657,2868.62971014463,2842.67004229031,2817.56256920683,2793.33524957891,2769.99582239484,2747.53782345966,2725.94497993578,2705.19438526006,2685.25851085327,2666.10734889976,2647.70928937023,2630.03216654946,2613.04379235688,2596.71247929568,2581.00733907091,2565.89849560245,2551.3572217684,2537.35601960069
66,1290.23652573094,1371.82652311095,1747.18994161774,2155.50798635759,2458.61953890114,2685.26170723077,2852.87316601018,2972.45300990356,2991.29684955435,3008.57360321289,3024.33460898794,3038.63197632167,3051.51926235502,3063.05194837032,3073.28768658566,3082.28630783649,3090.10960286407,3096.82091026107,3102.48456890803,3107.16523329358,3110.92725353857,3113.83390510079,3115.94707410844,3117.32634190688,3118.02882999438,3118.10883068568,3117.61760210712,3116.6032608639,3105.14909087867,3086.10533274827,3062.46090694607,3036.14886473649,3008.42233503831,2980.10221735409,2951.73140780231,2923.67055808088,2896.15793796511,2869.348494389,2843.33920210133,2818.1862453041,2793.91734016453,2770.53993291451,2748.04728666775,2726.42282689237,2705.64336820131,2685.68112056188,2666.50583544378,2648.08570098569,2630.38831706749,2613.38133310417,2597.03290030376,2581.31198565635,2566.18858256012,2551.63385230581,2537.62018832774
67,1291.43706827402,1373.07846506722,1747.22016057983,2155.52265855655,2458.68700287628,2685.44189363742,2853.22701228729,2973.02873412815,2991.92044556036,3009.24548540003,3025.05479207396,3039.40004825293,3052.33436981563,3063.91279753029,3074.19256036596,3083.23309934375,3091.09586305058,3097.84390655609,3103.5413508593,3108.25270035116,3112.04222205689,3114.97316973627,3117.10746358836,3118.50476410989,3119.22230913162,3119.31453515951,3118.83286404005,3117.82558288158,3106.37569447226,3087.2995365006,3063.60199913297,3037.22657779376,3009.43283719677,2981.04552423299,2952.60976513406,2924.48743541065,2896.91740439698,2870.05483165621,2843.99666726389,2818.79893098943,2794.48909656537,2771.0743301631,2748.54760250611,2726.8920500709,2706.08421133737,2686.0960375873,2666.89704234683,2648.45519655943,2630.73790310386,2613.71263394618,2597.34738321207,2581.61097282115,2566.4732712553,2551.90532188369,2537.87942172115
68,1292.6214860614,1374.31474407317,1747.25077401327,2155.53702689021,2458.75301401193,2685.61831804568,2853.57376418468,2973.59347127713,2992.53227361726,3009.90483556083,3025.76170366778,3040.15414122668,3053.13482946236,3064.75837414292,3075.08158517582,3084.16351651053,3092.06527587774,3098.84963478833,3104.58049518314,3109.32220928258,3113.13895830078,3116.09397119155,3118.24919891013,3119.66437778004,3120.39685872946,3120.50121939323,3120.02904249162,3119.02878844697,3107.58328220419,3088.47517889726,3064.72519604996,3038.28718503769,3010.42708720996,2981.97345603079,2953.47362137643,2925.29066323851,2897.66403877317,2870.74911286517,2844.64280698068,2819.40097490954,2795.05084807786,2771.59931385209,2749.03905255286,2727.35291409094,2706.51716346393,2686.50349593406,2667.28118944274,2648.81800070751,2631.08113960712,2614.03790200881,2597.65612388599,2581.90448947925,2566.7527403756,2552.17180773362,2538.13388832828
69,1293.79021358263,1375.53577126402,1747.28178157637,2155.55110257993,2458.81762409438,2685.79111125881,2853.91366126919,2974.14757993419,2993.13271496213,3010.55205664685,3026.45576728648,3040.89469800168,3053.92110183853,3065.58915499304,3075.95525246012,3085.07806386522,3093.01835742291,3099.83862111944,3105.60253675057,3110.37430239009,3114.21801083163,3117.19686321627,3119.37283803851,3120.80574421524,3121.5530426203,3121.66944903068,3121.20670426419,3120.21343951053,3108.77241707309,3089.63281019406,3065.83103001064,3039.33119770706,3011.40557349425,2982.88647865318,2954.32341766902,2926.08065932985,2898.39823616264,2871.43171128746,2845.27797376772,2819.99270994973,2795.60290911787,2772.11518109323,2749.52191775985,2727.80568471633,2706.94247606761,2686.90373398955,2667.65850418242,2649.17433152969,2631.41823238854,2614.35733203873,2597.95931096384,2582.19271488659,2567.02716159156,2552.43347533696,2538.38374728544
70,1294.94368345256,1376.74194144744,1747.31318288447,2155.56489628634,2458.88088231229,2685.96039775396,2854.24693178298,2974.69140216206,2993.72213336033,3011.18753323996,3027.13738724007,3041.62214135693,3054.69362680378,3066.40559554703,3076.81403177921,3085.97722355205,3093.95560094252,3100.81136851196,3106.60798690637,3111.40949817793,3115.27990418323,3118.28237534369,3120.47891457031,3121.92940022731,3122.69140006274,3122.81976508243,3122.36639149108,3121.3800787588,3109.94363282509,3090.77295671628,3066.92001013275,3040.35910470263,3012.36876298145,2983.78503569633,2955.15957566067,2926.85782292543,2899.1203740546,2872.10298353227,2845.90250435922,2820.57445405337,2796.14557995466,2772.62221552356,2749.99646616548,2728.25061581296,2707.36039025186,2687.29698119019,2668.02920385823,2649.52439332591,2631.74937752215,2614.67111094865,2598.25712137189,2582.47581979118,2567.29669841806,2552.69047048316,2538.62910443956
71,1296.08230527765,1377.93363396572,1747.34497751197,2155.57841814548,2458.94283547816,2686.12629607206,2854.57379332884,2975.22526364284,2994.30087613739,3011.81163263301,3027.80694975614,3042.33687525772,3055.45282473681,3067.208131189,3077.65837207472,3086.86145662276,3094.87747818602,3101.76835806245,3107.59732467602,3112.42829271607,3116.32514023707,3119.35101427561,3121.56793912675,3123.03585953997,3123.81244714386,3123.95268532982,3123.50862304251,3122.52922560309,3111.09745570716,3091.8961222224,3067.99262366199,3041.37137386403,3013.31710268068,2984.66955227394,2955.9824986299,2927.62253580187,2899.83081336066,2872.76327048649,2846.51672058803,2821.14651101446,2796.6791473836,2773.12068822234,2750.46295434848,2728.68795014053,2707.77113569798,2687.68345415053,2668.39349383209,2649.86838253308,2632.07476112283,2614.97939981405,2598.54970816201,2582.75394427267,2567.56148348723,2552.94292994159,2538.8701884385
