p_bar,of_1,of_1_5,of_2,of_2_5,of_3,of_3_5,of_4,of_4_5,of_4_6,of_4_7,of_4_8,of_4_9,of_5,of_5_1,of_5_2,of_5_3,of_5_4,of_5_5,of_5_6,of_5_7,of_5_8,of_5_9,of_6,of_6_1,of_6_2,of_6_3,of_6_4,of_6_5,of_7,of_7_5,of_8,of_8_5,of_9,of_9_5,of_10,of_10_5,of_11,of_11_5,of_12,of_12_5,of_13,of_13_5,of_14,of_14_5,of_15,of_15_5,of_16,of_16_5,of_17,of_17_5,of_18,of_18_5,of_19,of_19_5,of_20
52,494.74642557684,541.097580806918,521.302795712153,485.039662719193,458.052608203187,437.558370087251,421.806336846488,409.67709076922,407.615800938651,405.663984203846,403.816955711433,402.070173789607,400.419200811015,398.85967482448,397.387292314829,395.997801892338,394.687006936575,393.45077910164,392.285060915581,391.185903713946,390.149472532624,389.172066370286,388.25013594759,387.380291677258,386.559314109488,385.784158042207,385.051953886392,384.36000619824,381.421351794787,379.17455765041,377.437795614534,376.083521908114,375.020791201254,374.183398630328,373.522188541882,373.000027769758,372.588444034173,372.265354172591,372.013452604454,371.819065755369,371.671315893938,371.561493339574,371.482589129104,371.428935570032,371.395930052776,371.379819654277,371.377534384689,371.386554019739,371.404803665175,371.430570430221,371.462436803806,371.499227151305,371.539964570027,371.583835961124,371.630163647437
53,494.440960345295,540.827542663895,521.298348613393,485.038595507135,458.048408765182,437.547769708705,421.786431885194,409.645847585347,407.582169742901,405.627963159948,403.778562748772,402.029447545929,400.376200883312,398.814481238332,397.340004254716,395.948535462026,394.635892807884,393.397959372616,392.23068577205,391.130128406032,390.092454286126,389.113961674624,388.191098198859,387.320469294787,386.4988490487,385.723184718096,384.990598458479,384.29838616466,381.359867564354,379.114929530389,377.380994748524,376.030026474858,374.970772964044,374.136843204478,373.478972996967,372.959968985523,372.551329247412,372.230960228323,371.981557825364,371.789457060739,371.643792809584,371.535869973657,371.458694849509,371.406614860857,371.375041872384,371.360236534663,371.3591413667,371.369247567182,371.388490589067,371.415166863454,371.4478672453,371.485423588629,371.526865400971,371.571386124245,371.618313128691
54,494.14061868335,540.561662332919,521.293826716646,485.037552009602,458.044321100853,437.537445413346,421.767025215956,409.615348892078,407.549331034414,405.592781129853,403.741053408752,401.989647206913,400.334166465007,398.770289813068,397.293751808903,395.900335005614,394.58587158318,393.346256307758,392.177447939271,391.075508094891,390.036605944422,389.057039212472,388.133252637506,387.261846880583,386.439589757594,385.663421167769,384.930455179579,384.23797918083,381.299583246064,379.056467578334,377.325313970277,375.977598254078,374.921765204289,374.091240682706,373.436653379824,372.920750841941,372.515002207441,372.197303953399,371.950353675781,371.760495070232,371.616875594028,371.510814638404,371.435333622163,371.384794921298,371.354624697224,371.34109699193,371.341166653318,371.352336129175,371.372551054642,371.400117027992,371.433633008475,371.471938445489,371.514069578549,371.5592251463,371.606738032988
55,493.845224286164,540.299804580538,521.28923010105,485.036531106148,458.040340218784,437.527385193895,421.748095809504,409.585564323219,407.517252723696,405.558404388374,403.704392431994,401.950736091421,400.29305957314,398.727061387848,397.248494816271,395.853159260699,394.53690130375,393.2956272458,392.12530415709,391.021999017296,389.981883328915,389.00125446998,388.076554487153,387.204379461572,386.3814911262,385.604822198351,384.871478822829,384.178740030148,381.240454205652,378.999128366574,377.270711437605,375.926196993535,374.873729636612,374.046554910461,373.395195494075,372.882341060159,372.47943248855,372.164356695064,371.919813185957,371.732154401952,371.590540356215,371.486304837196,371.412484251018,371.363455765609,371.334659666043,371.322383208493,371.323593394954,371.335803706045,371.356969895941,371.385406531591,371.419720769962,371.458759050139,371.50156418817,371.547340679131,371.595426540268
56,493.554609956735,540.041840815622,521.284558852092,485.035531732713,458.036461440472,437.517577767653,421.729623876139,409.556465257835,407.485904556092,405.524801128994,403.668546555245,401.912679585203,400.252844355548,398.684758989672,397.204195300861,395.806969431195,394.488942381113,393.246031878465,392.074213545837,390.969559813272,389.928244682932,388.946565369944,388.020961419305,387.148024520789,386.324510505943,385.547345081086,384.813626625857,384.120625958785,381.182438237595,378.942870832178,377.217147590658,375.875784847302,374.826630618316,374.002751508073,373.354567032613,372.844709151288,372.444591358461,372.132091401133,371.889910898035,371.704411101694,371.564764553229,371.462319346763,371.390126743138,371.342578545433,371.315128993627,371.304078368381,371.306405689588,371.319635383884,371.341732977496,371.371021958519,371.406117436984,371.445872955994,371.48933766864,371.535721722913,371.584368174906
57,493.268616983238,539.787648657009,521.27981306129,485.034552895252,458.032680364241,437.508012520901,421.711590772512,409.52802469153,407.455257977025,405.491941323427,403.633484365825,401.875444990655,400.213486936448,398.643347675288,397.160817363629,395.761728772192,394.441957219962,393.197432081835,392.024137435953,390.918151354393,389.875650498775,388.892932098021,387.966433378991,387.09274182245,386.2686075344,385.490949375996,384.756858115479,384.063596500557,381.125495392487,378.887656108817,377.164584989506,375.826326002361,374.780433831037,373.959798658068,373.314737195527,372.807826287515,372.410451656121,372.10048250418,371.860622756366,371.677242539117,371.539526892044,371.438838124096,371.368242220578,371.322145459577,371.296015883668,371.286166658801,371.289588590207,371.303816880516,371.326826771067,371.356950481726,371.392810941373,371.433268677816,371.477379074485,371.524357832334,371.573552955431
58,492.987094568912,539.537100791736,521.274992825878,485.033593659646,458.028992852557,437.498679458437,421.693978927717,409.500217119311,407.425286009229,405.459796593721,403.599176168913,401.839001389895,400.174955275642,398.602794387023,397.118327035304,395.717402507161,394.395910400964,393.149791798595,391.975039264425,390.867736587003,389.824063359939,388.840316944095,387.912932425427,387.03849325221,386.213743975379,385.435596771795,384.701134947683,384.007613317012,381.06958781947,378.833447373268,377.112988165854,375.777786536243,374.735106998575,373.917665457478,373.275677632644,372.771664930722,372.376987680193,372.069505815888,371.831926007481,371.650627313071,371.514807239917,371.415842221679,371.346812836879,371.302139707985,371.277304492218,371.268633071232,371.273127908679,371.288334810452,371.312238588646,371.343180058581,371.379789841794,371.420935334823,371.465678045321,371.513239130549,371.562971454676
59,492.709899309416,539.290107239399,521.270098248516,485.03265314713,458.025395009914,437.48956915775,421.676771720265,409.473018428679,407.395963140751,405.428340095482,403.565593866524,401.80331951969,400.13721903998,398.563067821084,397.076692141955,395.673957691236,394.350768299744,393.103076744335,391.926884213283,390.818280388979,389.773447796854,388.788684157268,387.86042258651,386.985242671243,386.159883572698,385.3812509396,384.646420761326,383.952640051349,381.014679622163,378.780209705082,377.062323487496,375.730134286902,374.690619524453,373.876322911912,373.237360585007,372.736199826467,372.34417484764,372.03913843064,371.803799108808,371.624545165232,371.490586542674,371.393313708686,371.325821718344,371.28254537202,371.258979802325,371.251463441607,371.257010255589,371.273176503331,371.297956425943,371.329699301938,371.367043323174,371.408862642545,371.454224789216,371.502356283175,371.552614763741
60,492.436894712822,539.046551583559,521.26512943704,485.031730530138,458.021883164234,437.480672727308,421.659953480545,409.44640580202,407.367265222628,405.397546411198,403.532710846771,401.768371657202,400.100249485792,398.524138307131,397.035882182019,395.631363083887,394.306499042192,393.05725452331,391.879639429059,390.769749480919,389.723770154858,388.73799981315,387.808869725508,386.932955782584,386.106991916281,385.327877398951,384.592681044175,383.898642194518,380.960736726743,378.727909958094,377.012559034128,375.683338733522,374.646942378063,373.835743515301,373.199760066471,372.701406096972,372.311990643139,372.009358427792,371.776221645212,371.598976900637,371.466846749343,371.371235606826,371.305252872612,371.263347389394,371.241027609408,371.234644360246,371.241222957586,371.258329967688,371.283968922975,371.316497436754,371.354561152608,371.397040870841,371.443010042601,371.491700460047,371.542474455395
61,492.167950758154,538.806332607305,521.260086504209,485.030825028547,458.018453851747,437.471981768495,421.643509374928,409.42035762734,407.339169375267,405.367391452637,403.500501882556,401.734131515276,400.06401935122,398.485977697921,396.995868212706,395.589589043185,394.263072358239,393.012290778315,391.833273655025,390.722112126361,389.674998516417,388.688231692073,387.758241418842,386.881600008514,386.055036319403,385.27544339492,384.539883010036,383.845586962505,380.907726760938,378.676516642596,376.963664483556,375.637370887232,374.604045843636,373.79590115068,373.16285140714,372.667260488618,372.280412815713,371.980145705031,371.749174252346,371.573904317473,371.443570746556,371.349591814441,371.285091146225,371.244531484999,371.223434452984,371.218163121532,371.225754008075,371.243783844083,371.2702653195,371.303564257782,371.342333639052,371.385460805451,371.432025033645,371.481263300203,371.532542550626
62,491.902943488917,538.569353602542,521.254959011774,485.029935906193,458.015103801106,437.463488340851,421.627425360699,409.394853416416,407.311653902664,405.337852371253,403.468943038647,401.700574146431,400.02850275743,398.448559267732,396.956622750473,395.548607406165,394.220459496081,392.968163307534,391.787757188463,390.675338308008,389.627102406462,388.639349210022,387.708506843859,386.83114437807,386.003985705926,385.223917785281,384.487995485952,383.793443183589,380.855618942894,378.625999817028,376.915611007161,375.59220319073,374.561907995182,373.756770998956,373.12661116702,372.633740910443,372.249420576579,371.951480476138,371.722637794672,371.54931013715,371.420742291026,371.328367055903,371.265322162925,371.226084117755,371.206187566428,371.202007676222,371.210592021977,371.229527362224,371.256835414304,371.290890090715,371.330351596408,371.374113712825,371.421261448658,371.471036879836,371.522811488009
63,491.641754638096,538.335522103309,521.249767854412,485.02906246778,458.011829920105,437.455184930262,421.611688132195,409.369873729754,407.284698213603,405.308907476074,403.438011586345,401.667675854701,399.993675117752,398.411857620819,396.918119669793,395.508391402306,394.178633118264,392.924840777455,391.743061780027,390.629399421869,389.580052983093,388.591323135034,387.65963671613,386.781559423482,385.953810506623,385.173270936725,384.436988808374,383.742181194682,380.804383978974,378.5763309885,376.868371173675,375.54780942596,374.520501775982,373.71832945496,373.091017056434,372.600826359013,372.218994201601,371.923343964202,371.696596309261,371.525177946215,371.398345955767,371.307546824471,371.245932272139,371.207992431929,371.189274830807,371.186166587734,371.195726194284,371.215550301559,371.243669527754,371.278465756712,371.318606309658,371.362991307881,371.410711401359,371.461013682927,371.513274095618
64,491.384271281987,538.104749638598,521.244502936326,485.028204055986,458.008629283242,437.447064419849,421.59628507136,409.345400107614,407.25828274932,405.280536158149,403.407685925064,401.635414114483,399.959513054683,398.375848603441,396.880334120169,395.468915561738,394.137567211224,392.882296703055,391.699160541125,390.58426823878,389.533822734558,388.544125781179,387.611603022684,386.732817121946,385.904482563625,385.123474629268,384.386834727661,383.691772745778,380.753993969585,378.527483021042,376.821918860687,375.504164629116,374.479803456094,373.680552605716,373.056047862721,372.568496849222,372.189114551877,371.895718625063,371.671032434902,371.50149213948,371.376367075902,371.287117332301,371.226908501664,371.19024421231,371.172684732458,371.170628991943,371.181146261957,371.201842955154,371.23075846747,371.266282539669,371.307089503778,371.352085724347,371.400367404594,371.451186574254,371.503923565234
65,491.130385520097,537.876951478588,521.239148361519,485.027360048827,458.005499120309,437.439120063212,421.581204202356,409.321415006577,407.232388916905,405.252718821006,403.377945510065,401.603767496025,399.925994322282,398.340509226761,396.843242444329,395.430155633134,394.097237001938,392.840505858719,391.65602785852,390.539918818266,389.488385448705,388.497730715451,387.564379208557,386.684890650581,385.855975074982,385.074501968097,384.337506319835,383.642190911926,380.704422322385,378.479430051081,376.776229172958,375.461245012264,374.43979042684,373.643421931419,373.021683382603,372.53673324523,372.159764375628,371.868587455269,371.645930159312,371.4782376379,371.354791448717,371.267065464317,371.208238514058,371.172827842993,371.156406323965,371.15538456023,371.166842468834,371.188395813102,371.218093219724,371.254331886761,371.295793054214,371.341389235751,371.390222102101,371.441548542097,371.494753204933
66,490.879994178694,537.652046520878,521.233735579055,485.026529857265,458.002436805927,437.431345459895,421.566434149723,409.297901741052,407.206999027908,405.225436816558,403.348770785883,401.572715596316,399.893097735738,398.305817593614,396.806822103976,395.392088508026,394.057618880983,392.799444200253,391.613639315518,390.496326429002,389.443716132899,388.452112732606,387.517939900282,386.637754556182,385.808262375178,385.026327329583,384.288977933647,383.593410011921,380.655643672034,378.432147409369,376.731278367009,375.419027890939,374.400441131683,373.606915589482,372.987904313064,372.505517664469,372.130926233907,371.841934856979,371.621274928764,371.455400866998,371.333606409284,371.247378593906,371.189910421137,371.155732122813,371.140429042486,371.140423322044,371.152805393732,371.175200813419,371.205666175863,371.242606604507,371.284710148125,371.330895376624,371.380269332503,371.43209373251,371.485757421373
67,490.632998536198,537.429956941277,521.22824941739,485.025712922983,457.999439849922,437.423734532777,421.551964099974,409.274844429418,407.182096241742,405.198672385988,403.320143124892,401.542238975684,399.860803105789,398.271752831362,396.771051611025,395.354692150798,394.018690331452,392.759088792849,391.571971619121,390.453467475327,389.399790939925,388.407247780702,387.472260883773,386.591384501173,385.761320080589,384.978926169915,384.241224995249,383.545405554088,380.607633806157,378.385611548742,376.687043781452,375.377491617236,374.361735002173,373.571014114629,372.954692399874,372.474832647639,372.10258387645,371.815745266956,371.59705206171,371.432967974739,371.312798885015,371.228045181319,371.171913401925,371.138946892388,371.124743336547,371.125736284453,371.139026556478,371.162249096979,371.193468924098,371.23109869063,371.273833180374,371.320596903062,371.370502233632,371.422815555655,371.476929953941
68,490.389296522945,537.210608111718,521.222690018299,485.024908716379,457.996505886236,437.416281507295,421.53778376601,409.252227944175,407.157664513355,405.172408605061,403.292044770428,401.51231909894,399.829091178173,398.238295029749,396.735910464149,395.31794553398,393.980429863182,392.719417744413,391.531002532599,390.411319429165,389.35658709949,388.363112892151,387.427319035066,386.54575724236,385.715124862465,384.932275140879,384.194224129696,383.49815407776,380.56036959661,378.339799977303,376.643503772439,375.336615518042,374.323652399219,373.535698914584,372.92203003745,372.444661695143,372.074721794165,371.790004120538,371.573247886776,371.410926129221,371.292356829117,371.209053643737,371.154236541287,371.122461858809,371.109339492383,371.111314270899,371.125497274006,371.149532721477,371.181493962594,371.219801063205,371.263155410114,371.310487428431,371.360914703338,371.413708257943,371.468265296701
69,490.148812495567,536.993928402443,521.217057527092,485.024116734652,457.993632674179,437.40898089222,421.523883354427,409.230037865946,407.133688544858,405.146629333583,403.264458784268,401.482938281025,399.797943577554,398.205425183388,396.701379089943,395.281828578301,393.942816951848,392.680410143868,391.490710813053,390.369860767023,389.314082854701,388.319686119847,387.38309225618,386.500850566613,385.669654424848,384.886351893008,384.147952960549,383.451633230354,380.513828935975,378.294691196513,376.600637653823,375.296379837421,374.286174557778,373.500952261551,372.889900483079,372.414989048462,372.047325176363,371.764697510246,371.549849350287,371.389263078796,371.272268739608,371.190393177315,371.136869683695,371.106267465274,371.094208505259,371.097148789672,371.112209545202,371.137044147668,371.169734133017,371.208706920945,371.252670414695,371.300560838774,371.351500927634,371.404766309827,371.459758179968
70,489.911452253538,536.779849021827,521.211352092586,485.023336500121,457.990818076284,437.401827461977,421.510253535131,409.20826044083,407.11015374075,405.121319168595,403.237368997933,401.454079636592,399.767342755611,398.173125138463,396.667438788439,395.246322097145,393.905831982472,392.642046003829,391.451076153553,390.329070911569,389.272257403185,388.276946477926,387.339559415591,386.456643231089,385.624887444742,384.841135051313,384.102390086307,383.405821606997,380.467990665336,378.250264643697,376.558425641732,375.256765683503,374.249283534686,373.466757167801,372.858287733469,372.385799647356,372.020379870586,371.739812148384,371.526843981634,371.367967120119,371.252523630115,371.172053461914,371.119803126606,371.090354587239,371.079341791144,371.083231758137,371.099155732297,371.12477612823,371.158182597386,371.197809785567,371.242372031955,371.290811298256,371.342255357064,371.395984322457,371.45140312167
71,489.677132508085,536.568303866693,521.205573866938,485.022567558605,457.988060061485,437.394816240255,421.496885413394,409.186882562343,407.08704616638,405.096463400935,403.210759967514,401.42572703323,399.737271942826,398.141377543258,396.634071682451,395.211407744931,393.869456197,392.604306207463,391.412075639953,390.288930177266,389.231090842371,388.234873886734,387.296700292983,386.413114907866,385.580803516547,384.796604159652,384.057515024849,383.360698721779,380.422834576227,378.206500638689,376.516848803048,375.217754979049,374.2129621684,373.433097400333,372.827176482312,372.357079089787,371.993872344971,371.715335331742,371.504219860329,371.347027066983,371.23311099982,371.154024638183,371.10302760869,371.07471451212,371.064731141874,371.06955542242,371.086328514117,371.112721760831,371.146832814764,371.187103257246,371.232254194514,371.281232989948,371.333172455641,371.387357125751,371.443196195248
72,489.445773314378,536.359229382499,521.199723005533,485.021809477991,457.985356696081,437.387942484838,421.483770503714,409.1658916443,407.064352509406,405.072047974949,403.184616931778,401.397865048111,399.70771510376,398.110165802199,396.601260670642,395.177067969206,393.833671645552,392.567172459132,391.373697613997,390.249419720003,389.190564118666,388.193449121687,387.254495527829,386.370246132313,385.537383100396,384.752739629026,384.01330816168,383.316244956111,380.378341266926,378.163380334205,376.475889007472,375.17933041537,374.177194023032,373.399957420984,372.796552080877,372.32881359465,371.967789653154,371.691254908464,371.481965584463,371.326432222609,371.214020812006,371.1362972804,371.08653426983,371.059338904282,371.050368702146,371.056112386348,371.073720910325,371.100874336035,371.135678440257,371.17658193267,371.222311764925,371.271821078196,371.324247608795,371.378880268599,371.435132137306
73,489.217297893229,536.152564432522,521.193799666906,485.021057091118,457.982706137816,437.381201673595,421.470900705853,409.145275730619,407.042060069355,405.048059451089,403.158925773152,401.37047892758,399.678656895432,398.079474033138,396.568989383755,395.143285966058,393.798461141126,392.530627238352,391.335920823662,390.210521490068,389.150658980124,388.152653765649,387.212926571589,386.328018255146,385.494607474065,384.709522689431,383.969750701796,383.272441510591,380.334492163252,378.120885625857,376.435528882943,375.141475410161,374.141963357209,373.367322347642,372.766400501195,372.30098996704,371.942119401304,371.667559247345,371.460070243727,371.306172351757,371.195243460398,371.118862368707,371.070314631441,371.044219788499,371.036246968307,371.04289551744,371.061326192473,371.089227819771,371.124713754665,371.166239772686,371.212539008279,371.262570091707,371.315475631553,371.37054884807,371.42720663961
74,488.991632464608,535.948250175411,521.187804012652,485.0203195806,457.980106630361,437.374589491447,421.458268282423,409.125023361593,407.020156617283,405.024485006939,403.133672981542,401.343554549634,399.650082628585,398.049287027587,396.537242143921,395.110045638617,393.76380821739,392.494653757038,391.298728204305,390.172218188487,389.111357932382,388.1124701646,387.171975643145,386.286413397731,385.452458688172,384.666935345037,383.926824624841,383.229270360217,380.291269455087,378.078999296848,376.395751774126,375.104174066552,374.107255082896,373.335177918125,372.736708301848,372.273593685028,371.916849718058,371.64423720937,371.43852338941,371.286237653468,371.176769749176,371.101711268323,371.054360583211,371.029349537755,371.022358732717,371.029898193261,371.049138102807,371.077775964099,371.113932844732,371.156071391085,371.20293083627,371.253475218652,371.306851943984,371.362358484185,371.419415506751
75,488.768706092002,535.746229950383,521.181736207322,485.019591752114,457.977556498249,437.368101818269,421.445865838043,409.10512357177,406.998630535158,405.001312253094,403.108845620507,401.317078388938,399.621978231634,398.019590213624,396.506003926756,395.07733155835,393.72969708928,392.459235919574,391.262103393253,390.134493226184,389.072644197546,388.072881386281,387.131625687256,386.24541441037,385.410919524419,384.624960332313,383.88451264324,383.186714212519,380.248656055221,378.037704673819,376.356541703626,375.067411136869,374.073054729988,373.303510456479,372.707462596039,372.246616382245,371.891969225448,371.621278119761,371.417315010394,371.266618739047,371.15859086959,371.084835711882,371.038664357619,371.014720837236,371.008697186293,371.017113818602,371.037150420025,371.066513015125,371.103330280612,371.146071642566,371.193482355625,371.244531798172,371.298372108147,371.354304950264,371.411754705458
76,488.548450536788,535.546449169625,521.175596418344,485.018873249193,457.975054142101,437.361734717655,421.433686300009,409.085565862523,406.977470665895,404.978529444281,403.084431333216,401.291037484231,399.594330216987,397.990369621379,396.475260325961,395.045128928983,393.696112616375,392.424358285578,391.226030692132,390.097330685982,389.034501675873,388.033871181589,387.091860335787,386.205004833392,385.369973456572,384.583581081016,383.842798163185,383.144756468619,380.206635560892,377.996985810212,376.317883282286,375.031171869352,374.039348413235,373.272306841574,372.67865102181,372.220044566412,371.867467012378,371.598671743634,371.396435509707,371.247306609048,371.140698380723,371.068227776513,371.023218507866,371.000326716289,370.995255688935,371.004536203399,371.025357309905,371.055433452899,371.092900831986,371.136235568936,371.184188863069,371.235735362868,371.290031873133,371.346384194749,371.404220376261
77,488.330800121911,535.348855217219,521.169384815952,485.01816373152,457.972598034285,437.355484426503,421.421722900277,409.066340176486,406.956666318931,404.956125279771,403.06041815506,401.265419407879,399.567125649706,397.961611850734,396.444997520307,395.013423552794,393.663040268557,392.390006035142,391.190495031647,390.060715287024,388.996914909892,387.995423948541,387.052663871452,386.165168860809,385.329604613989,384.542781677692,383.801665248113,383.10338118669,380.165192217834,377.956827390221,376.279761907207,374.995442484206,374.00612264743,373.241554477647,372.650261714062,372.193867084471,371.843332609905,371.576408262466,371.375875681978,371.228292633233,371.123084188192,371.05187986359,371.008015910542,370.986160448042,370.982027938742,370.992159404457,371.0137531606,371.044531975842,371.082639483672,371.126558419547,371.175045851771,371.227081630141,371.28182716898,371.338592348106,371.39680882947
78,488.115691604058,535.15339735426,521.163101573089,485.017462874026,457.970186714766,437.349347345237,421.40996915863,409.047436873692,406.936207245062,404.934088922996,403.036794737841,401.240212274176,399.540352118106,397.933304041177,396.415202242754,394.982201799146,393.630466093995,392.356164936317,391.155481938709,390.024632351551,388.959869050941,387.957524698541,387.01402119398,386.125891306321,385.289797747606,384.502546831558,383.7610985846,383.062573047889,380.124307737392,377.917214695891,376.24216334876,374.960209315343,373.97336497599,373.211241085961,372.622283278638,372.168073227761,371.819555967913,371.554478251958,371.35562669313,371.209568530253,371.105740524776,371.0357846919,370.993049715155,370.972215602096,370.969007882247,370.979977718216,371.002332591416,371.033803501186,371.072541427868,371.117035639711,371.166049002335,371.218566501539,371.273754097464,371.330925695119,371.389516521346
79,487.903064053816,534.960026629604,521.15674686537,485.01677036605,457.967818787325,437.343320028775,421.398418867008,409.028846709324,406.916083613121,404.912409977168,403.0135501457,401.215404558163,399.513997752575,397.905433843655,396.385861751578,394.951450574951,393.59837668915,392.322821314666,391.120977505606,389.989067773796,388.923349827815,387.920159024818,386.975917788357,386.087157571472,385.250538197993,384.462861842567,383.721083450381,383.022317324411,380.083973829622,377.878133577285,376.205074006972,374.925459391734,373.941062883085,373.181355450076,372.594704570354,372.142652708995,371.79612743328,371.532872661627,371.3356800606,371.191126348799,371.08865993896,371.0199352637,370.978313354702,370.958486006022,370.956189711392,370.967985672855,370.991090440709,371.023243153411,371.062602052445,371.107662862536,371.157194173971,371.210186042576,371.265808916266,371.323380672074,371.382340053849
80,487.692858743048,534.768695795884,521.150320870978,485.016085910461,457.965492916023,437.337399178044,421.387066074908,409.010560812699,406.89628598759,404.891078461509,402.99067387754,401.19098531588,399.488051005617,397.877989394123,396.356963803363,394.921157297163,393.566759170739,392.289962024825,391.086968361201,389.954007990875,388.887343517348,387.883313072897,386.93833969514,386.048953615825,385.211811865492,384.423712571476,383.681605684429,382.982599849555,380.044173375692,377.839570423089,376.168480797836,374.891180235452,373.909204536666,373.151886152446,372.567515513199,372.117595443895,371.773037540251,371.511582564434,371.316027634877,371.172958453565,371.071835269012,371.004324862579,370.963800523269,370.944965733358,370.943567850041,370.956178015473,370.980021753662,371.012846252233,371.052816932193,371.098435896622,371.148477390832,371.201936477453,371.257988034703,371.315953859808,371.375276166911
81,487.485019039238,534.579359230504,521.143823770617,485.015409222986,457.963207821852,437.331575007509,421.375905075644,408.992570667934,406.876805308484,404.870084790504,402.968155846319,401.166943987494,399.462500935255,397.85095933348,396.328496627668,394.891309866897,393.535601149379,392.257574423775,391.053441643905,389.919439955472,388.851836916962,387.846973512873,386.901273482625,386.011265929077,385.173605182171,384.385085411821,383.642651658943,382.943406989742,380.004892899716,377.801512133692,376.132371129742,374.857359838872,373.877778552308,373.122822444058,372.540705721439,372.092892408596,371.750277802493,371.490600129819,371.296661584056,371.155057504012,371.055259635123,370.98894703543,370.949505162833,370.931649091223,370.931136942378,370.944549701118,370.969121771824,371.00260830452,371.0431818172,371.089350716951,371.139894835841,371.193814181315,371.250288005819,371.308641976165,371.368321731204
82,487.279490305975,534.391972861064,521.137255747456,485.014740031443,457.960962279693,437.32585761303,421.364930393581,408.974868095673,406.85763287198,404.849419753571,402.945986357497,401.143270421992,399.437336965348,397.824332596589,396.300448955739,394.861896645166,393.504890704944,392.225646345822,391.020384976281,389.885351110208,388.816817318779,387.8111275134,386.864706220709,385.974081504769,385.135905085615,384.346967263558,383.604208252953,382.904725618162,379.966119426086,377.763946096119,376.096732879773,374.82398664235,373.846773971602,373.094153979528,372.51426545899,372.068534107647,371.72783938182,371.469917115682,371.27757437523,371.137416443188,371.038926423163,370.973795579074,370.935421450664,370.918530608415,370.918891841593,370.933095882086,370.958385923826,370.992524992766,371.033692624528,371.080403457053,371.131442842472,371.185815672459,371.242705518926,371.30144186887,371.361473741382
83,487.076219809453,534.206494095207,521.13061698704,485.014078075117,457.958755115412,437.320237586025,421.354136772151,408.957445235923,406.838760312352,404.829074496009,402.924156089185,401.119954856591,399.412548922289,397.79809868794,396.272809777611,394.832906430171,393.474616363444,392.194166079053,390.987786441289,389.851725941799,388.782272485395,387.775762717319,386.828625456333,385.937387815708,385.098698994124,384.309345508373,383.56626282763,382.866543090039,379.927840455056,377.72686016033,376.061554370816,374.791049512791,373.816180241085,373.065870797434,372.488185367499,372.044511787993,371.705714025424,371.449525525353,371.258758761515,371.120028482499,371.022829271301,370.958864527719,370.921543787465,370.905605024212,370.906827599304,370.921811898296,370.947809814862,370.982592166941,371.024345429876,371.071590400953,371.123117887099,371.177937605049,371.235237392675,371.29435050892,371.354729309705
84,486.875156630283,534.022881754221,521.12390767727,485.013423104141,457.956585203131,437.314712138715,421.343519162594,408.940294531998,406.820179585029,404.809040501296,402.902656073664,401.096987897527,399.388127015117,397.772247451021,396.245568670294,394.804328483415,393.444767075157,392.163122343311,390.955634559914,389.818559609138,388.748190627088,387.740867218675,386.793019190465,385.901172790786,385.061974783605,384.272207986432,383.528803203015,382.828847219433,379.890043939886,377.690242616917,376.026824350052,374.758537722688,373.785987193105,373.03796330176,372.462456383829,372.020816972759,371.683893832594,371.429418074312,371.240207767371,371.102887088448,371.006962057571,370.944148141146,370.90786678626,370.892867277852,370.89493945587,370.910693267421,370.937389218291,370.9728058361,371.015136459653,371.062907975551,371.114916581766,371.170176762236,371.227880568509,371.287364984358,371.348085660117
85,486.676251580471,533.841096010534,521.11712800832,485.012774878923,457.954451462733,437.309278590731,421.333072713468,408.923408715467,406.801882950722,404.78930957441,402.881477679999,401.074360502015,399.364061816875,397.746769105137,396.21871553158,394.776152309647,393.4153322469,392.132504269364,390.923918270123,389.785837500947,388.714560380404,387.706429541186,386.757875856384,385.865424793223,385.025720765698,384.235542974513,383.491817636168,382.791626257371,379.852718265256,377.654082176103,375.992531968786,374.726440930748,373.756185027382,373.010422250015,372.437069828055,371.997441494661,371.662371039783,371.409587589113,371.221914675417,371.085985970171,370.991318888097,370.929640893676,370.894385261959,370.880312498822,370.883222830769,370.899735676303,370.927120067343,370.963162160523,371.006062083444,371.05435274357,371.106835667471,371.162530049747,371.220632104536,371.280482494398,371.341540122673
86,486.479457125126,533.66109832853,521.110278169254,485.012123356751,457.952352857445,437.303934371661,421.322784558729,408.906780791975,406.783862960456,404.769873826138,402.860612597653,401.052063961262,399.340344247081,397.721654227381,396.19224062715,394.748367954675,393.386301501507,392.102301435898,390.892626907073,389.753548793208,388.68137078797,387.672438617885,386.723184299281,385.830132600096,384.989925667275,384.199339165475,383.45529480059,382.754868871261,379.815852226974,377.61836794803,375.958666763395,374.694749163773,373.726764293634,372.983238712869,372.412017312858,371.974377310865,371.641138120816,371.390026927947,371.203872776391,371.06931882918,370.975893853128,370.915337214341,370.881094221574,370.867935997429,370.871673314017,370.888934972703,370.916998447256,370.953657444279,370.997118807054,371.045921396836,371.098872007794,371.154994489851,371.213489169797,371.273700343971,371.335090128278
