p_bar,of_1,of_1_5,of_2,of_2_5,of_3,of_3_5,of_4,of_4_5,of_4_6,of_4_7,of_4_8,of_4_9,of_5,of_5_1,of_5_2,of_5_3,of_5_4,of_5_5,of_5_6,of_5_7,of_5_8,of_5_9,of_6,of_6_1,of_6_2,of_6_3,of_6_4,of_6_5,of_7,of_7_5,of_8,of_8_5,of_9,of_9_5,of_10,of_10_5,of_11,of_11_5,of_12,of_12_5,of_13,of_13_5,of_14,of_14_5,of_15,of_15_5,of_16,of_16_5,of_17,of_17_5,of_18,of_18_5,of_19,of_19_5,of_20
52,1.23641350615935,1.290368576101,1.27238065716776,1.24260986853095,1.22319625831487,1.20973665550643,1.20009514155974,1.19312941817718,1.19199355850548,1.19093328551782,1.18994480537436,1.18902450561252,1.18816891414518,1.18737466855636,1.1866384934278,1.18595719641089,1.18532765559463,1.1847468302381,1.18421175908748,1.18371958270157,1.18326754553585,1.18285300704155,1.18247345435847,1.18212650254554,1.18180990202345,1.18152153907124,1.18125943493111,1.18102174307171,1.18014347387687,1.17966485786222,1.17946798082625,1.17947260485216,1.17962312310405,1.17988007709715,1.18021485322086,1.18060630523463,1.18103856244998,1.18149957861375,1.18198012956136,1.18247311106394,1.18297303409368,1.18347564997839,1.18397767376104,1.18447657278896,1.18497040398033,1.18545769286299,1.18593732957315,1.1864084968632,1.1868706086226,1.18732326212301,1.1877662000607,1.18819928029005,1.18862245162457,1.18903573444498,1.18943920513065
53,1.23616731800741,1.29008671888033,1.27237634225915,1.24260875817149,1.22319219456192,1.20972700610231,1.20007769294085,1.1931026565441,1.191964848975,1.1909026294491,1.1899122194427,1.18899002248085,1.1881325825887,1.18733655297904,1.18659867488911,1.18591576321022,1.18528471214828,1.18470248782877,1.18416613494296,1.18367279765559,1.18321972168929,1.18280426571435,1.18242391432922,1.18207627864534,1.18175910405388,1.18147027100248,1.18120779440572,1.18096982112229,1.1800912800706,1.17961374819592,1.179418747996,1.17942567645183,1.17957867569792,1.17983815755942,1.18017541532765,1.18056925058229,1.18100376361556,1.18146689411549,1.18194941346493,1.1824442190732,1.18294582729793,1.18344999701746,1.18395345194565,1.18445366852493,1.18494871273844,1.18543711888855,1.18591778539612,1.18638990274387,1.18685289195432,1.18730635683224,1.18775004602542,1.1881838227894,1.18860765014802,1.18902153468291,1.1894255655945
54,1.23592532369322,1.28980936566771,1.27237195485671,1.24260767554546,1.22318823964607,1.20971760927007,1.20006068379737,1.19307653820887,1.19193682231104,1.19087269459608,1.18988039151127,1.18895633225604,1.18809707670201,1.18729929348416,1.18655973823706,1.1858752413317,1.18524270068083,1.18465909759981,1.18412148073382,1.18362699797682,1.18317289646392,1.18275653424036,1.18237539352362,1.18202708163933,1.18170933908703,1.18142004063524,1.18115719499712,1.18091894254011,1.18004012684261,1.17956365963443,1.17937050641801,1.17937969659539,1.17953514300023,1.17979711101964,1.18013680831403,1.18053298520881,1.18096971361139,1.18143491957176,1.18191937028276,1.1824159649374,1.18291922533852,1.18342491791319,1.18392977500133,1.18443128206643,1.18492751406424,1.18541701396838,1.18589868837646,1.1863717353928,1.18683558306631,1.187289841632,1.18773427017154,1.18816872814896,1.18859317855753,1.18900765053226,1.18941222835246
55,1.23568737814903,1.28953636852942,1.2723674950181,1.24260661562384,1.22318439036928,1.20970845390223,1.2000440955058,1.19305103677203,1.19190945068145,1.19084345176555,1.18984929110785,1.18892340327711,1.18806236373096,1.18726285632282,1.18652165094444,1.18583559072056,1.18520158506183,1.18461662280646,1.18407775918292,1.18358214593153,1.18312703173837,1.18270977417523,1.18232785323169,1.18197887259762,1.18166056802951,1.18137080875175,1.181107597402,1.18086906797156,1.17998997501281,1.17951455367794,1.17932321858957,1.17933463551876,1.1794924946864,1.17975690401229,1.18009900015653,1.18049747852918,1.18093638326622,1.18140362718513,1.18188997354065,1.18238832344807,1.18289320421094,1.18340038980146,1.18390662114025,1.18440939263878,1.18490678813485,1.18539735917227,1.18588002042041,1.18635397921118,1.18681866709609,1.18727370232896,1.18771884532558,1.18815396986502,1.18857903906094,1.18899408630878,1.18939919972906
56,1.23545334382719,1.28926758682631,1.27236296280859,1.24260557940307,1.22318063817916,1.20969952962521,1.20002791054401,1.19302612735857,1.19188270785367,1.19081487343422,1.18981888949535,1.18889120567794,1.18802841277065,1.18722720964423,1.18648438030768,1.18579678056276,1.18516133313075,1.18457502874545,1.18403493507977,1.18353820587389,1.18308209149785,1.1826639491941,1.18228125687367,1.18193161473701,1.18161275393839,1.18132253829018,1.18105896447662,1.18082016022456,1.17994078755235,1.17946639394349,1.17927684907572,1.1792904589219,1.17945068737121,1.17971751233293,1.18006196061333,1.18046270166577,1.18090374504278,1.18137299072038,1.18186119825714,1.18236127082259,1.18286774127269,1.18337639111918,1.1838839698179,1.18438798065607,1.1848865162646,1.18537813724362,1.18586176510773,1.18633661349559,1.18680212414503,1.18725791985567,1.18770376655601,1.18813954316539,1.18856521754845,1.18898082728657,1.18938646427341
57,1.23522309018447,1.28900288673809,1.27235835830064,1.24260456579763,1.22317698132515,1.20969082671297,1.20001211240819,1.19300178650486,1.19185656907676,1.19078693362598,1.18978915954466,1.18885971125629,1.18799519463081,1.18719232335792,1.18644789542431,1.18575877923035,1.18512190827237,1.18453428260789,1.18399297513168,1.18349514409608,1.1830380416819,1.18261902494165,1.18223556985118,1.18188527326369,1.18156586186719,1.18127519419023,1.18101126108217,1.18077218411377,1.17989252942948,1.17941914601335,1.17923136436091,1.17924713436923,1.17940969610709,1.17967888972903,1.18002566852286,1.18042862732469,1.18087177291916,1.18134298539086,1.1818330208346,1.18233478459994,1.18284281514326,1.18335290150865,1.18386180164142,1.18436702784914,1.18486668108566,1.1853593299144,1.18584390484354,1.18631962621888,1.18678594255832,1.18724248280125,1.18768901845471,1.18812543348877,1.18855170032987,1.18896786067336,1.18937401011964
58,1.23499649321016,1.28874213181631,1.27235368157347,1.24260357378666,1.22317341572769,1.20968233600722,1.19999668703229,1.19297799205668,1.1918310109742,1.19075960780006,1.18976007561885,1.18882889335434,1.18796268171307,1.18715816900814,1.18641216706485,1.18572155680215,1.18508328246839,1.18449435477742,1.18395184995625,1.18345292869103,1.18299485004699,1.18257496889246,1.18219075940665,1.18183981523289,1.18151985872523,1.18122874325231,1.18096445394366,1.1807251063194,1.17984516746908,1.17937277729653,1.1791867327136,1.17920463115823,1.17936949131984,1.17964101519317,1.17999008025085,1.18039523550869,1.18084044228076,1.18131358775489,1.18180541896002,1.18230884354566,1.18281840561326,1.18332990173045,1.18384009838665,1.18434651623133,1.1848472653005,1.18534092226542,1.18582642540617,1.18630300228363,1.18677010804465,1.18722737767729,1.18767458818078,1.18811162849498,1.1885384755329,1.18895517503415,1.18936182624159
59,1.23477343499345,1.28848521834214,1.27234893271272,1.24260260240896,1.22316993741591,1.20967404887544,1.19998161641436,1.19295472307509,1.19180601144518,1.1907328727491,1.18973161346754,1.18879872674964,1.18793084789897,1.18712471965917,1.18637716755567,1.18568508494468,1.18504542662895,1.18445521262974,1.18391152494448,1.18341152942762,1.18295248604025,1.18253175022416,1.18214679449568,1.18179520942126,1.18147471314908,1.18118315400863,1.1809185115211,1.18067889525818,1.17979867022409,1.17932725690223,1.17914292406204,1.17916292019874,1.17933004499542,1.17960386599882,1.17995517979156,1.18036248830811,1.18080973533815,1.18128477562122,1.18177837151449,1.18228342756526,1.18279449356142,1.18330737362789,1.18381884247537,1.18432642962754,1.18482825357782,1.18532289918594,1.18580931240878,1.18628672792734,1.18675460742486,1.18721259184946,1.18766046360879,1.18809811653402,1.18852553195176,1.18894275957835,1.18934990223695
60,1.23455380332619,1.28823202172827,1.27234411181009,1.24260165075872,1.22316654310604,1.20966595717253,1.19996688855756,1.19293195975091,1.19178154957563,1.19070670650592,1.18970375013032,1.18876918755553,1.18789966844748,1.18709194979036,1.18634287067189,1.18564933672141,1.18500831372279,1.18441683013548,1.18387197452223,1.18337091943402,1.18291092068419,1.18248933970134,1.18210364567031,1.18175142620948,1.18143039538534,1.1811383966054,1.1808734038912,1.18063352096544,1.17975300785804,1.17928255552394,1.17909990988148,1.17912197390286,1.17929133057327,1.17956741458676,1.17992094106495,1.18033037066891,1.18077961720169,1.18125653290905,1.18175185849046,1.18225851763822,1.18277106089669,1.18328529985828,1.1837980176612,1.18430675239127,1.1848096309957,1.18530524643244,1.18579255224245,1.18627079013422,1.18673942823732,1.1871981133738,1.18764663327835,1.18808488659734,1.18851285900018,1.18893060411458,1.1893382282837
61,1.23433749133774,1.28798243138677,1.27233921896305,1.24260071798153,1.22316322913689,1.20965805320654,1.19995249033343,1.19290968332652,1.19175760555659,1.19068108825866,1.18967646384837,1.18874025312985,1.18786911990128,1.1870598352001,1.18630925150411,1.18561428683949,1.18497191752193,1.18437917860583,1.18383317180433,1.18333106746273,1.18287012841064,1.18244770956919,1.18206128497209,1.18170843747479,1.18138687718273,1.18109444269515,1.18082910263952,1.18058895498636,1.17970815203722,1.17923864533323,1.17905766308979,1.17908176608323,1.17925332194653,1.17953163677746,1.17988734427769,1.18029886048232,1.18075007471071,1.18122882813165,1.18172586092084,1.18223409568587,1.18274809040857,1.18326366416088,1.18377760838671,1.18428746969984,1.18479138342038,1.18528795051623,1.18577613202178,1.18625517658276,1.18672455868744,1.18718393094799,1.18763308634711,1.18807192827242,1.18850044666751,1.18891869900801,1.18932679509873
62,1.23412439715875,1.2877363416775,1.27233424593343,1.24259980327081,1.22315999232103,1.2096503297057,1.19993840931533,1.19288787602424,1.19173416060895,1.19065599827145,1.18964973398342,1.18871190199134,1.18783918000067,1.18702835290417,1.18627628651845,1.18557991100377,1.18493621332806,1.18434223728483,1.18379509125391,1.18329194999266,1.18283007873017,1.18240683550357,1.18201968583387,1.18166621649252,1.18134413169316,1.18105126533738,1.18078558076122,1.18054517027723,1.17966407583184,1.17919549988229,1.17901615795215,1.17904227186076,1.17921599697268,1.17949650961126,1.17985436579773,1.18026793676879,1.18072108784915,1.18120164731541,1.1817003603455,1.18221014460751,1.18272556584151,1.18324245103699,1.18375759989755,1.18426856749814,1.18477349745228,1.1852709986514,1.18576003953483,1.18623987559759,1.18670998760116,1.18717003386641,1.18761981254718,1.18805923170057,1.18848828547771,1.18890703514062,1.18931559389916
63,1.23391442361102,1.28749365161479,1.27232920924452,1.24259890586465,1.22315682964577,1.20964277978733,1.19992463373092,1.19286652098057,1.19171119691459,1.19063141781406,1.18962354094354,1.18868411374281,1.18780982760015,1.18699748111247,1.18624395323229,1.18554618622863,1.18490117766744,1.18430598009112,1.18375770859437,1.1832535424247,1.18279074930958,1.18236668782608,1.18197882510894,1.18162473784538,1.18130213338083,1.18100883890742,1.18074281256972,1.18050214111392,1.17962075362534,1.17915309401433,1.17897536999328,1.17900346757861,1.17917933199715,1.17946201126902,1.17982198475763,1.18023757960512,1.18069263661543,1.18117497741011,1.18167534055298,1.18218664813907,1.18270347172854,1.18322164577258,1.18373797818868,1.18425003244695,1.18475596037631,1.18525437870712,1.1857442631972,1.18622487610499,1.18669570438207,1.18715641197862,1.18760680214495,1.18804678753785,1.18847636645133,1.18889560387407,1.1893046163661
64,1.23370747792131,1.28725426459568,1.27232410093153,1.24259802504288,1.22315373826091,1.20963539693554,1.19991115241825,1.19284560218592,1.19168869755321,1.19060732909557,1.18959786611465,1.18865686899935,1.18778104261492,1.18696719906107,1.1862122303121,1.18551309065356,1.18486678821199,1.18427038428598,1.18372100072859,1.18321582135272,1.18275211647878,1.18232724533163,1.1819386739854,1.18158397949294,1.18126085793856,1.18096713901264,1.18070077361263,1.18045984300775,1.17957816102985,1.17911140378113,1.17893527591677,1.17896533072368,1.17914330536709,1.17942812039825,1.17979018131546,1.18020777005405,1.18066471107521,1.18114879802414,1.18165078484242,1.18216359082189,1.18268179337099,1.18320123438678,1.18371872995489,1.1842318518755,1.18473876011632,1.18523807916378,1.18572879200974,1.18621016759229,1.18668169897201,1.18714305565125,1.18759404590405,1.18803458691914,1.18846468107051,1.18888439701556,1.18929385461124
65,1.23350347145677,1.28701809024947,1.27231890705201,1.24259716012443,1.22315071546772,1.20962817497424,1.19989795478559,1.19282510442901,1.19166664644417,1.19058371520367,1.18957269179719,1.18863014932859,1.18775280592275,1.18693748701153,1.18618109745586,1.18548060347163,1.18483302370673,1.18423542821977,1.1836849456644,1.18317876448833,1.18271415769629,1.18228848526492,1.18189921231808,1.18154391354552,1.18122028435971,1.18092614241503,1.18065944059442,1.18041825262804,1.17953627481011,1.17907040636762,1.17889585353067,1.17892783985406,1.17910789646469,1.17939481843951,1.17975893658898,1.18017849271004,1.1806372789535,1.18112309721639,1.18162668037129,1.18214096188191,1.18266052181087,1.18318120358439,1.18369984254538,1.1842140137379,1.18472188519323,1.18522208907277,1.18571361551982,1.18619574856439,1.18666797065935,1.18712996555077,1.18758154498798,1.18802262951471,1.18845322953422,1.18887341521125,1.18928330970093
66,1.23330231947993,1.28678503564577,1.27231365520233,1.24259631046485,1.22314775870866,1.20962110804462,1.1998850307743,1.19280501324582,1.19164502829294,1.1905605600488,1.18954800114869,1.18860393718219,1.18772509932524,1.18690832616888,1.18615053532849,1.18544870486366,1.18479986390277,1.18420109126606,1.18364952244583,1.18314235059141,1.18267685147933,1.18225038593834,1.18186041824866,1.18150452084461,1.18118038572874,1.18088582906963,1.18061879402212,1.18037734773054,1.179495072812,1.17903008001984,1.17885708167987,1.17889097453266,1.17907308564223,1.17936208597388,1.17972823382191,1.18014972418383,1.18061033249777,1.18109784908221,1.18160300750637,1.18211873706464,1.18263963098845,1.18316154364198,1.18368130734114,1.18419651037704,1.18470532927635,1.18520640272672,1.18569872856982,1.18618158791171,1.18665448783383,1.18711710831621,1.18756926597809,1.1880108877802,1.18844198463587,1.18886263051279,1.18927295414501
67,1.23310394092175,1.28655501814123,1.27230833207709,1.24259547545407,1.22314486555801,1.20961419058435,1.19987237082465,1.19278531487242,1.19162382854164,1.19053784831251,1.18952377813121,1.18857821584678,1.18769790548442,1.18687969862328,1.1861205255021,1.18541737593727,1.18476728949538,1.1841673537575,1.18361471108951,1.18310655940588,1.18264017733886,1.18221292666621,1.18182227092787,1.18146578040722,1.18114114379891,1.18084617308207,1.18057880659189,1.18033710968914,1.17945453389663,1.17899040398269,1.17881894017939,1.17885471526538,1.17903885416566,1.17932990506245,1.17969805290914,1.18012145211027,1.18058385598889,1.18107304555597,1.18157975281865,1.18209691205277,1.18261911834202,1.18314223477061,1.18366310399758,1.18417932107884,1.18468907045944,1.18519099834491,1.18568410956954,1.18616769263044,1.1866412586111,1.18710449335127,1.18755721886015,1.18799936682122,1.1884309508843,1.1888520503823,1.18926279475943
68,1.23290825269281,1.28632795631551,1.27230293780726,1.24259465451411,1.22314203537822,1.20960741730853,1.1998599658442,1.19276599620144,1.19160303332347,1.1905155654003,1.18950000745967,1.18855296939107,1.18767120787027,1.18685158729599,1.18609105040076,1.18538659867068,1.18473528206681,1.18413419692802,1.18358049252589,1.18307137160028,1.18260411571972,1.18217608770459,1.18178475045468,1.18142767220407,1.18110253843862,1.18080715704209,1.18053946161883,1.18029751238639,1.17941463787951,1.17895135843897,1.17878140975992,1.17881904344019,1.1790051841458,1.1792982588522,1.17966837942396,1.18009366080091,1.18055783446075,1.18104867236729,1.1815569051176,1.18207547022835,1.18259896872921,1.18312327212939,1.1836452287338,1.18416244240365,1.18467310680466,1.18517587481166,1.18566975833998,1.18615405207894,1.18662827236684,1.18709211090107,1.18754539502736,1.18798805942101,1.1884201221827,1.18884166609815,1.18925282371019
69,1.2327151912799,1.28610377203532,1.27229747252785,1.24259384709728,1.22313926238793,1.20960078319205,1.19984780717872,1.19274704474184,1.19158262942045,1.19049369739691,1.18947667455777,1.18852818261882,1.18764499071195,1.18682397588947,1.18606209324951,1.18535635586056,1.18470382403327,1.18410160285912,1.18354684854416,1.18303676871271,1.18256864794504,1.18213985019521,1.18174783782,1.18139017710286,1.18106455041748,1.1807687616442,1.18050073974221,1.18025853986479,1.17937536547428,1.17891292445383,1.17874447201211,1.17878394128154,1.17897205850398,1.17926713029757,1.17963919769543,1.18006633530109,1.18053225365583,1.1810247159299,1.18153445145755,1.18205440106909,1.18257917175674,1.18310464238486,1.18362766920071,1.18414586477601,1.18465742867339,1.18516102292869,1.18565566550149,1.18614065729956,1.1866155212258,1.18707995324736,1.18753378573351,1.18797695757896,1.18840949067524,1.18883146958987,1.18924303295413
70,1.23252468005605,1.28588239027835,1.2722919363778,1.24259305268299,1.22313654646086,1.20959428345328,1.19983588658632,1.19272844858168,1.19156260422448,1.19047223102606,1.18945376551519,1.18850384102493,1.18761923895245,1.1867968488411,1.18603363802691,1.18532663107377,1.18467289859581,1.18406955443001,1.18351376174439,1.18300273309981,1.18253375616477,1.18210419611367,1.1817115148544,1.18135327681581,1.18102716135351,1.18073096843398,1.18046262245501,1.18022017358262,1.17933670132198,1.17887508392347,1.17870810933607,1.17874939179748,1.17893946096401,1.17923650425344,1.17961049276567,1.18003946134344,1.18050709998053,1.18100116329905,1.18151237951417,1.18203369283852,1.18255971624243,1.18308633596351,1.1836104161365,1.18412957720674,1.18464202643996,1.1851464330901,1.18564182210449,1.18612750074622,1.18660299713703,1.18706801257866,1.18752238406656,1.18796605381134,1.18839904901494,1.18882145848161,1.18923343408936
71,1.23233665066366,1.28566373896875,1.27228632949984,1.24259227077719,1.22313388562063,1.20958791353911,1.1998241962124,1.19271019769307,1.191542945701,1.19045115361254,1.18943126704836,1.18847993075478,1.18759393820728,1.18677019128027,1.18600566942121,1.18529740860256,1.18464248969479,1.18403803527133,1.18348121332565,1.18296924788938,1.18249942330785,1.18206910822113,1.18167576417963,1.18131695385092,1.18099035366417,1.18069375975944,1.18042509205491,1.18018239580418,1.1792986208198,1.1788378195274,1.17867230489485,1.17871537873458,1.17890737579656,1.17920636575804,1.17958225034585,1.18001302530617,1.18048236046384,1.18097800213179,1.18149067754453,1.18201333437787,1.18254059159603,1.18306834270221,1.18359345969255,1.18411357092661,1.1846268912393,1.18513209735501,1.18562822063299,1.18611457458446,1.18659069292566,1.18705628974148,1.18751119087391,1.18795535143463,1.18838880074351,1.18881163165264,1.18922398573524
72,1.23215103749838,1.28544774882355,1.2722806520403,1.24259150091007,1.22313127798479,1.209581669111,1.19981272855681,1.19269227824472,1.19152364235552,1.19043045304716,1.18940916646406,1.18845643856657,1.18756907472539,1.18674398898822,1.18597817278955,1.18526867342296,1.18461258196748,1.18400702972222,1.18344919166143,1.18293629693641,1.18246563303778,1.18203457001963,1.18164056916355,1.18128119146662,1.18095411052086,1.18065711872523,1.18038813159786,1.18014518955393,1.17926111114205,1.17880111468411,1.17863704257115,1.1786818865408,1.17887578814721,1.17917670050207,1.17955445677575,1.17998701417284,1.180458022718,1.18095522064996,1.18146933436394,1.18199331502677,1.18252178760672,1.18305065290766,1.18357679070415,1.1840978372504,1.18461201499906,1.18511800769879,1.18561485338826,1.18610187560059,1.18657860546436,1.18704475848363,1.18750018073139,1.18794482342593,1.18837871988754,1.18880196609739,1.18921470633013
73,1.23196777756191,1.28523435320889,1.27227490414906,1.24259073671373,1.22312872175909,1.20957554603209,1.19980147646814,1.19267468155995,1.19150468461372,1.19041011775417,1.18938745162552,1.18843335179634,1.18754463535306,1.18671822836152,1.18595113412003,1.18524041115613,1.18458316070879,1.18397652279035,1.18341767937574,1.18290386478211,1.18243236971134,1.1820005657104,1.18160591387815,1.18124597362954,1.18091841580652,1.18062102915011,1.18035172485635,1.18010853857388,1.17922415606687,1.17876495639377,1.17860230692715,1.17864890030396,1.17884468370335,1.17914749479032,1.17952709898608,1.17996141549524,1.18043407490507,1.18093280759947,1.18144833924955,1.18197362460246,1.18250329464199,1.18303325742781,1.18356040055916,1.18408236800428,1.18459738974764,1.18510415858624,1.18560171502284,1.18608938675523,1.18656671849527,1.18703342675669,1.18748936201202,1.187934479328,1.1883688152408,1.18879246907163,1.18920558818951
74,1.23178681032459,1.28502348800549,1.2722690859794,1.24258998968178,1.22312621523222,1.20956954035525,1.19979043311623,1.19265739771283,1.19148605882748,1.19039013846855,1.18936611092102,1.18841065832535,1.18752060750033,1.18669289637731,1.1859245399963,1.18521260803243,1.1845542118346,1.18394650011476,1.18338666186659,1.18287193661584,1.18239961834005,1.18196708015505,1.18157178306053,1.18121128497533,1.18088325407617,1.1805854755274,1.18031585627906,1.18007242728331,1.17918774005396,1.17872932289025,1.1785680831673,1.17861640575584,1.17881404875336,1.17911873550613,1.17950016446387,1.17993621638736,1.18041050568997,1.18091075220518,1.18142768198693,1.18195425341561,1.18248510349364,1.18301614756047,1.18354428090289,1.18406715522667,1.18458300882731,1.18509053770501,1.18558879392757,1.18607710919111,1.1865550334294,1.18702228782714,1.18747872729401,1.1879243109859,1.18835907897727,1.18878313375989,1.18919662554294
75,1.23160807759701,1.2848150914826,1.2722631976879,1.24258925340653,1.223123756771,1.20956364831201,1.19977959197377,1.19264041720807,1.19146775673901,1.19037050057285,1.1893451332345,1.18838834654977,1.18749697910978,1.18666798056118,1.18589837756501,1.18518525085766,1.18452572184763,1.18391694793118,1.18335612513622,1.18284049823961,1.1823673645544,1.18193409883949,1.18153816207654,1.181177110772,1.18084861052015,1.18055044298802,1.18028051095398,1.18003684074237,1.17915184820309,1.17869420341679,1.17853435710218,1.17858438920465,1.17878387015304,1.17909041007873,1.17947364121909,1.17991140737454,1.18038730422435,1.18088904416988,1.18140735280112,1.18193519218396,1.18246720537118,1.18299931491354,1.18352842378244,1.18405219170598,1.18456886275604,1.18507714218033,1.18557608739863,1.18606503582515,1.1865435429022,1.18701133463511,1.18746827027192,1.18791431286332,1.18834950597534,1.18877395522724,1.18918781375875
76,1.2314315234098,1.28460910417975,1.27225723943429,1.24258852750046,1.22312134481593,1.20955786630223,1.19976894679908,1.19262373095709,1.19144976871237,1.1903511962107,1.18932450963908,1.18836640535243,1.18747373862735,1.18664346895731,1.18587263450498,1.18515832698198,1.18449767780576,1.18388785303977,1.18332605576047,1.18280953603498,1.18233559457042,1.18190160784019,1.18150503688677,1.18114343688579,1.18081447092983,1.18051591726606,1.1802456745739,1.18000176461701,1.17911646621946,1.17865958392359,1.17850111739435,1.17855284132135,1.17875413529449,1.17906250645177,1.17944751775513,1.17988697654997,1.18036446011358,1.18086767362364,1.18138734232258,1.1819164320254,1.18244959182212,1.18298275147131,1.18351282172834,1.18403746930997,1.18455494646407,1.18506396486432,1.18556358835552,1.18605316016492,1.18653224101081,1.1870005616617,1.18745798565035,1.1879044798727,1.1883400914262,1.18876492899394,1.18917914832726
77,1.23125709390123,1.2844054687958,1.27225121138143,1.24258781159359,1.22311897787704,1.20955219088451,1.19975849162014,1.19260733025566,1.19143208551733,1.19033221564417,1.18930422609386,1.18834482407642,1.18745087497518,1.18661935010047,1.18584729899865,1.18513182427079,1.18447006729196,1.18385920277501,1.18329644085682,1.18277903693218,1.18230429515847,1.18186959379275,1.18147239401495,1.18111024974932,1.18078082166553,1.18048188466663,1.18021133340413,1.17996718514668,1.17908158038123,1.17862545092632,1.17846834571061,1.17852174082385,1.17872483636285,1.17903501305652,1.17942178304323,1.17986291342017,1.18034196338709,1.18084663109987,1.18136764157203,1.18189796440955,1.18243225475543,1.18296644962661,1.18349746708513,1.18402298174066,1.18454125297261,1.18505099927277,1.18555129077424,1.18604147645502,1.18652112224971,1.18698996363389,1.18744786840148,1.18789480727232,1.18833083063237,1.18875605023641,1.18917062458781
78,1.23108473721177,1.28420413008469,1.27224511369516,1.24258710533251,1.22311665453005,1.20954661876729,1.19974822071967,1.19259120676303,1.19141469830738,1.19031354953828,1.18928427500943,1.18832359406882,1.18742837752617,1.18659561298998,1.18582235970532,1.18510573107739,1.18444287838697,1.18383098497735,1.18326726805623,1.18274898838122,1.18227345361411,1.18183804386258,1.18144022051845,1.18107753633205,1.18074764962709,1.18044833203645,1.18017747425332,1.17993308911556,1.17904717573889,1.17859179149512,1.17843603276887,1.17849108081524,1.17869595208581,1.17900792343365,1.1793964264954,1.17983920791264,1.18031980447572,1.18082590751675,1.18134824192798,1.18187978115878,1.18241518645055,1.18295040183059,1.1834823530827,1.1840087222586,1.18452777593348,1.18503823935418,1.18553918887941,1.18602997917673,1.18651018133878,1.18697953552626,1.18743791367965,1.18788529023598,1.18832171897051,1.18874731464264,1.18916223844437
79,1.23091440338522,1.28400503475752,1.27223894654421,1.24258640837949,1.22311437341286,1.20954114680048,1.19973812862127,1.19257535248565,1.19139759860604,1.19029518895254,1.18926464700564,1.18830270205234,1.18740623793315,1.18657224706531,1.1857978057362,1.18508003621742,1.18441609964318,1.18380318796699,1.18323852547643,1.18271937832491,1.18224305773083,1.18180694571723,1.18140850396031,1.1810452841119,1.18071494222484,1.18041524673419,1.18014408444281,1.17989946382068,1.17901324315692,1.17855859316867,1.17840416633719,1.17846084949992,1.17866747693176,1.17898121649954,1.17937144475311,1.17981585035364,1.18029797419031,1.18080549415189,1.1813291351163,1.18186187444406,1.18239837936289,1.18293460112457,1.18346747298922,1.18399468446023,1.18451450924935,1.18502567929665,1.18552727712487,1.18601866303129,1.18649941323635,1.18696927245326,1.18742811676195,1.18787592431168,1.18831275219271,1.18873871813029,1.1891539859696
80,1.23074604427589,1.28380813139027,1.27223271010015,1.24258572041151,1.22311213322216,1.20953577196775,1.19972821007636,1.19255975974868,1.19138077826584,1.19027712527897,1.18924533302879,1.1882821405759,1.18738444231243,1.18654924218323,1.18577362663107,1.1850547289451,1.18438972006034,1.18377580051928,1.18321020169676,1.18269019517355,1.18221309577435,1.18177628750061,1.18137723238323,1.18101348104912,1.18068268735358,1.18038261660457,1.18011115178113,1.17986629704694,1.17897976869505,1.17852584397691,1.17837273476912,1.17843103562513,1.17863940009822,1.17895488800065,1.17934681323373,1.17979283777436,1.18027646831883,1.18078538825507,1.18131031320012,1.18184423667813,1.18238182640112,1.1829190407167,1.18345282035239,1.18398086221078,1.1845014470818,1.18501331353806,1.18551555020684,1.18600752297218,1.186488813065,1.18695916976008,1.18741847322061,1.18786670525376,1.18830392622345,1.18873025678285,1.18914586339577
81,1.23057961346145,1.28361337033713,1.27222640453727,1.24258504111955,1.22310993272002,1.20953048713883,1.1997184600519,1.19254442118867,1.19136422947218,1.19025935026678,1.18922632441128,1.18826190057861,1.18736298355992,1.18652659029905,1.18574981233635,1.18502979893084,1.18436372906279,1.18374881184153,1.18318228573508,1.18266142778123,1.18218355645916,1.18174605780934,1.18134639428603,1.18098211556291,1.18065087336943,1.18035042995558,1.18007866454172,1.17983357704554,1.17894674064123,1.17849353242061,1.17834172688791,1.17840162840367,1.178611711214,1.17892892802956,1.17932252884388,1.17977014646018,1.18025526793641,1.18076556904829,1.18129176851853,1.18182686064948,1.18236552069233,1.18290371408309,1.18343838897535,1.18396724961904,1.18448858382494,1.18500113673922,1.18550400304162,1.18599655411024,1.18647837617613,1.18694922300846,1.18740897880492,1.18785762898659,1.18829523715056,1.18872192684093,1.18913786710637
82,1.23041506616096,1.28342070364862,1.27222003003255,1.24258437020772,1.22310777070565,1.20952529794574,1.19970887371861,1.19252932973635,1.19134794472203,1.19024185599343,1.18920761282926,1.18824197335704,1.18734185261732,1.18650427828028,1.18572635511224,1.18500523624028,1.1843381164782,1.1837222115514,1.18315476702567,1.18263306542375,1.18215442892573,1.18171624566987,1.18131597860039,1.18095117650786,1.18061948906586,1.18031867553405,1.18004661143792,1.17980129250819,1.17891414772255,1.1784616474327,1.17831113193853,1.17837261746252,1.17858440030594,1.17890332705904,1.17929858638942,1.1797477776659,1.18023437098404,1.18074603320647,1.18127349374475,1.18180973939428,1.18234945563057,1.18288861495404,1.18342417290343,1.1839538410248,1.1844759140935,1.18498914377463,1.18549263072336,1.18598575178031,1.18646809811314,1.18693942793526,1.18739962943214,1.18784869159573,1.18828668121674,1.1887137246941,1.18912999362834
