p_bar,of_1,of_1_5,of_2,of_2_5,of_3,of_3_5,of_4,of_4_5,of_5,of_5_5,of_6,of_6_1,of_6_2,of_6_3,of_6_4,of_6_5,of_6_6,of_6_7,of_6_8,of_6_9,of_7,of_7_1,of_7_2,of_7_3,of_7_4,of_7_5,of_7_6,of_7_7,of_7_8,of_7_9,of_8,of_8_5,of_9,of_9_5,of_10,of_10_5,of_11,of_11_5,of_12,of_12_5,of_13,of_13_5,of_14,of_14_5,of_15,of_15_5,of_16,of_16_5,of_17,of_17_5,of_18,of_18_5,of_19,of_19_5,of_20
45,1.20704275937882,1.24780952476133,1.27089731297587,1.28653373620247,1.29766261336848,1.28274340469021,1.2709096413396,1.26212936580384,1.25574588774486,1.25132818563645,1.24841787154771,1.24797495740987,1.24757041714625,1.24720122167474,1.24686457111637,1.24655787581068,1.24627875939442,1.24602504598099,1.24579474768066,1.24558605128741,1.24539730446934,1.24522700221494,1.24507377378247,1.24493637037922,1.24481365369031,1.24470458530926,1.24460821707612,1.24452368229787,1.24445018780636,1.24438700679778,1.24433347451254,1.24419067416368,1.24421484947904,1.24436423621238,1.24460940627121,1.24492898503847,1.24530699885076,1.24573122830374,1.24619211965299,1.24668205850451,1.2471948862499,1.24772554634408,1.2482698396507,1.24882424502626,1.24938578666446,1.24995193553148,1.25052052835759,1.25108971614845,1.25165791207151,1.25222375694167,1.25278608241789,1.2533438969742,1.25389635155377,1.25444273288036,1.2549824432832
46,1.20685331599989,1.24770910295197,1.27085317812445,1.28651025349656,1.29764777691683,1.28273494259714,1.27089255136752,1.26210060005971,1.25570348684772,1.25127252904189,1.24835191095615,1.24790738074273,1.24750136829415,1.24713083862621,1.24679298494112,1.24648521004923,1.24620512978666,1.24595056041855,1.24571950645114,1.2455101472599,1.24532082352127,1.24515002363602,1.24499637071321,1.24485861025335,1.24473559866844,1.24462629269546,1.24452973971215,1.24444506893219,1.24437148343666,1.24430825298694,1.24425470970483,1.24411233774736,1.24413755806046,1.24428841958429,1.24453536752191,1.24485693853998,1.24523709451318,1.24566356785058,1.24612676766723,1.24661905026571,1.24713423352432,1.247667241754,1.24821386012648,1.2487705546135,1.24933433887019,1.24990267533283,1.25047339392106,1.25104464037021,1.25161482390483,1.25218258258279,1.25274674628774,1.25330632266718,1.25386046254675,1.25440845322341,1.25494969815786
47,1.20666692087563,1.24760941870277,1.27080917294674,1.28648682470851,1.29763307772844,1.28272671649886,1.27087595306943,1.26207263227365,1.25566220320042,1.25121825863174,1.2482875166529,1.24784139641955,1.24743393501487,1.24706209178049,1.24672305321852,1.24641421481705,1.2461331848036,1.24587777179825,1.24564597278535,1.24543595996352,1.2452460670974,1.24507477613076,1.24492070413123,1.24478259098964,1.24465928793239,1.24454974691881,1.24445301093549,1.24436820516712,1.24429452900215,1.24423124881979,1.24417769367069,1.24403573846902,1.2440619827926,1.24421429148964,1.24446298488491,1.244786512199,1.24516877175089,1.24559744847926,1.24606291486418,1.24655749832434,1.24707499357292,1.24761030606508,1.24815920552699,1.24871814525936,1.24928412856597,1.24985460951795,1.25042741136991,1.25100067471397,1.25157280494245,1.25214243745097,1.25270840042845,1.25326970076127,1.25382548921048,1.25437505368585,1.25491779880752
48,1.20648346930533,1.24751046024431,1.2707652963532,1.28646344853518,1.29761851001855,1.28271871445841,1.27085982239228,1.26204542461553,1.25562198567513,1.25116531271304,1.24822462037022,1.24777693524592,1.2473680472929,1.24699491039718,1.24665470457063,1.24634481817821,1.24606285202359,1.24580660725177,1.2455740735022,1.24536341586984,1.24517296142117,1.24500118570758,1.24484669987069,1.24470823828528,1.24458464707652,1.24447487350211,1.24437795622618,1.24429301646638,1.24421924997458,1.24415591979861,1.24410235196368,1.24396080240077,1.24398805060279,1.24414177995035,1.2443921876507,1.24471763670336,1.24510196277445,1.24553280392728,1.24600049658356,1.2464973397026,1.24701710510241,1.2475546796858,1.24810581797133,1.24866696079518,1.24923510129066,1.2498076853228,1.25038252962159,1.2509577697585,1.25153180740015,1.25210327537095,1.25267100024239,1.25323398820228,1.25379138999746,1.25434249418812,1.25488670657996
49,1.20630286712707,1.24741221610186,1.27072154728641,1.28644012376059,1.29760406836509,1.28271092537119,1.27084413690331,1.26201894176942,1.25558278627876,1.25111363352616,1.24816315814159,1.24771393237982,1.24730363951039,1.24692922817322,1.2465878720917,1.24627695269899,1.24599406355296,1.24573699848699,1.24550373994785,1.24529244607945,1.24510143730844,1.24492918297197,1.24477428838796,1.24463548246656,1.24451160632924,1.24440160260549,1.24430450570317,1.24421943293271,1.24414557646353,1.24408219606102,1.24402861476911,1.24388746021351,1.24391569296549,1.24407081513953,1.24432290951678,1.24465024706467,1.24503660398119,1.24546957212024,1.24593945230514,1.24643851535757,1.24696051064424,1.24750030673422,1.24805364323436,1.24861694860764,1.24918720603811,1.24976185333831,1.25033870084929,1.25091587923995,1.25149178655388,1.25206505313186,1.25263450400207,1.25319914471356,1.25375812604709,1.2543107372488,1.2548563853346
50,1.20612501993574,1.2473146750852,1.27067792471876,1.28641684924815,1.29758974767884,1.28270333889144,1.27082887562521,1.26199315072014,1.25554456015015,1.25106316692065,1.24810306995005,1.24765232697623,1.24724065008833,1.24686498288127,1.24652249298383,1.24621055508167,1.24592675565832,1.24566888139405,1.2454349076854,1.24522298585814,1.24503142983701,1.244858702825,1.24470340437378,1.24456425811309,1.24444010017695,1.24432986865007,1.24423259374795,1.24414738893161,1.24407344284021,1.24401001200403,1.24395641428035,1.24381564680409,1.24384484553341,1.24400133831158,1.24425508822967,1.24458428227151,1.24497263568469,1.24540769473377,1.24587972511917,1.24638096994693,1.24690515638157,1.24744713494457,1.24800263042219,1.24856805931418,1.24914039493208,1.24971706718517,1.25029588015658,1.25087495972767,1.25145270041811,1.25202773016975,1.2525988726118,1.25316513256504,1.25372566096176,1.25427974776785,1.25482680123247
51,1.20594983963795,1.24721782627894,1.2706344194414,1.28639362393367,1.2975755431766,1.28269594536666,1.27081401899399,1.26196802056169,1.25550726522764,1.25101386206368,1.2480442994116,1.247592061867,1.24717902116342,1.24680211604388,1.24645850822909,1.2461455658347,1.24586086843518,1.24560219570987,1.24536751614469,1.24515497437371,1.24496287793435,1.2447896839989,1.24463398647218,1.24449450371001,1.24437006702529,1.24425960997905,1.2441621586656,1.24407682275233,1.24400278739864,1.24393930594543,1.24388569332772,1.2437453009593,1.24377544780532,1.24393328757794,1.24418866526334,1.24451968496506,1.24491000177835,1.24534711697411,1.24582126158961,1.24632465138221,1.24685099161403,1.24739511501067,1.24795273181895,1.24852024665362,1.24909462316313,1.24967328231929,1.25025402560414,1.25083497068966,1.25141450984336,1.25199126868843,1.25256406936624,1.25313191632231,1.25369396053996,1.25424949283173,1.25479792019096
52,1.2057772424382,1.24712165903326,1.27059104658977,1.28637044681911,1.29756145035697,1.28268873577874,1.27079954869418,1.26194352232498,1.25547086202757,1.25096567113777,1.2479867934896,1.2475330832722,1.24711869829667,1.24674057263966,1.24639586229341,1.24608192897458,1.24579634550807,1.24553688471937,1.24530150831833,1.24508835436967,1.24489572413425,1.24472206885373,1.24456597687628,1.24442616138507,1.24430144888671,1.24419076854157,1.24409314237871,1.24400767630189,1.24393355204977,1.24387001981804,1.2438163916596,1.24367636505262,1.24370744282612,1.24386660684627,1.24412358552696,1.24445640115947,1.24484864945814,1.24528778727646,1.24576400982118,1.24626951069443,1.24679796870839,1.24734420064945,1.24790390243374,1.24847346697216,1.24904984840863,1.24963046008933,1.2502130975004,1.25079587372867,1.251377177708,1.25195563123157,1.25253005987924,1.25309946285178,1.25366299288577,1.25421994147954,1.25476971711248
53,1.20560714855853,1.24702616295504,1.27054779730782,1.28634731696704,1.29754746497853,1.28268170169112,1.27078544756188,1.26191962882269,1.25543531343656,1.25091854927999,1.24793050223665,1.24747534053908,1.24705963020977,1.24668030083748,1.24633450285891,1.24601959175669,1.24573313376011,1.24547289498286,1.2452368304888,1.24502307189152,1.24482991428254,1.24465580306965,1.24449932113174,1.244359176558,1.24423419113431,1.2441232896626,1.24402549014391,1.2439398948231,1.24386568203715,1.24380209888243,1.24374845458337,1.24360878476999,1.24364077691563,1.24380124325168,1.2440597971029,1.24439437998185,1.24478852896869,1.24522965705744,1.24570792565857,1.24621550175463,1.24674604279814,1.24729434826996,1.24785609995787,1.24842767924452,1.24900603092298,1.24958856084871,1.25017305862982,1.2507576328715,1.2513406692649,1.25192078742735,1.25249681169968,1.25306774082326,1.25363272775207,1.25419106483657,1.25474216167563
54,1.20543948198088,1.24693132789937,1.27050467066791,1.28632423349559,1.2975335830401,1.28267483520126,1.27077169949428,1.26189631450901,1.25540058453199,1.2508724540643,1.24787537856074,1.24741878590561,1.24700176854644,1.24662125175574,1.2462743805814,1.24595850443121,1.24567118308751,1.24541017608956,1.24517343198094,1.24495907603858,1.24476539728831,1.2445908353978,1.24443396786121,1.24429349774999,1.24416824219799,1.24405712171066,1.24395915033358,1.24387342666792,1.24379912572134,1.24373549152601,1.24368183048561,1.24354250886116,1.24357539942272,1.2437371469144,1.24399725100789,1.24433357343798,1.24472959337384,1.24517268049062,1.24565296282061,1.24616258106006,1.2466951715755,1.24724551677141,1.24780928450358,1.24838284479661,1.24896313324162,1.24954754833408,1.25013387391932,1.2507202142204,1.25130495177094,1.25188670408459,1.2524642943307,1.25303672083123,1.25360313680039,1.25416283538743,1.25471522753873
55,1.20527417021017,1.24683714396145,1.27046166576353,1.2863011955739,1.29751979257787,1.28266811969959,1.27075828936623,1.26187355535292,1.25536664241471,1.25082734554233,1.24782137801309,1.24736337428597,1.24694506765568,1.24656337924382,1.24621544887024,1.24589862002155,1.24561044617686,1.2453486804338,1.24511126493736,1.24489631873858,1.244702124898,1.24452711743392,1.24436986853768,1.24422907633689,1.24410355337994,1.24399221593623,1.24389407414662,1.24380822302695,1.24373383429031,1.24367014894804,1.24361647063443,1.24347748890295,1.24351126250215,1.24367427071966,1.24393590097659,1.24427393619983,1.24467179834845,1.24511681430268,1.2455990791221,1.24611070753993,1.2466453151021,1.24719766735921,1.24776341842549,1.24833892713272,1.24892112001466,1.24950738833351,1.25009551028224,1.2506835857988,1.25126999434358,1.25185335139504,1.25243247899677,1.25300637511653,1.25357419325635,1.25413522742998,1.2546888898858
56,1.20511114405573,1.24674360146877,1.27041878170802,1.28627820241814,1.29750610614205,1.28266156628691,1.27074520295466,1.26185132872321,1.25533345605818,1.25078318599727,1.24776845859526,1.24730906307543,1.24688948439486,1.24650663968343,1.24615766368811,1.24583989412285,1.24555087830246,1.24528836301147,1.24505028411406,1.24483475454264,1.24464005148976,1.24446460341233,1.24430697727825,1.24416586634286,1.24404007863368,1.2439285262415,1.24383021545761,1.24374423775724,1.24366976160282,1.2436060250237,1.24355232892009,1.24341367914479,1.24344832091148,1.24361257011752,1.2438757032647,1.24421542541226,1.24461510198885,1.24506201758799,1.24554623468991,1.24605984237843,1.24659643563663,1.24715076337716,1.24771846615764,1.24829589177744,1.24887995785309,1.24946804853647,1.25005793647586,1.25064771741773,1.25123576782662,1.25182070121705,1.25240133856772,1.25297667590574,1.25354587192637,1.25410821666578,1.25466312531276
57,1.2049503374299,1.24665069097368,1.27037601763341,1.28625525328775,1.29749251241039,1.28265515955335,1.27073242687013,1.26182961328413,1.25530099617126,1.25073993977791,1.24771658058345,1.24725581197267,1.24683497795014,1.24645099180752,1.2461009833687,1.24578228471845,1.24549243714177,1.24522918123452,1.24499044669417,1.24477434043847,1.24457913388624,1.24440325001827,1.24424525065601,1.24410382425194,1.24397777437535,1.24386600899528,1.24376753060381,1.2436814271819,1.24360686398293,1.24354307609202,1.24348936170947,1.24335103623039,1.24338653182608,1.24355200294048,1.24381661646949,1.24415800051689,1.24455946464029,1.24500825163968,1.24549439179777,1.24600994885361,1.24654849747762,1.24710477015433,1.2476743940644,1.24825370613058,1.24883961518834,1.24942949835516,1.2500211229688,1.25061258054497,1.25120224467459,1.25178872697198,1.25237084740569,1.25294760171756,1.25351814899344,1.25408178015143,1.25463791172386
58,1.20479168716171,1.24655839924115,1.27033337268943,1.28623234748216,1.29747900817934,1.28264889334212,1.27071994849457,1.26180838890045,1.25526923507326,1.25069757315451,1.24766570636825,1.2472035828177,1.24678150967287,1.24639639653522,1.24604536845025,1.24572575201241,1.24543508260701,1.24517109476178,1.24493171211807,1.24471503567977,1.24451933118343,1.24434301621642,1.24418464752842,1.24404290883646,1.24391659931232,1.24380462285815,1.2437059782163,1.24361974991814,1.24354510004845,1.24348126078472,1.24342752766057,1.24328951910714,1.24332585467018,1.24349252923695,1.24375860136611,1.24410162309133,1.24450484873934,1.24495547979544,1.24544351471565,1.24596099219015,1.24650146681991,1.24705965486521,1.24763117030438,1.24821233933495,1.2488000621333,1.24939170899511,1.24998504178083,1.25057814819043,1.25116939883094,1.25175740351984,1.25234098126754,1.25291912757256,1.25349100194274,1.25405589620102,1.2546132282373
59,1.20463513282461,1.24646672515789,1.27029083793332,1.28620948433774,1.29746559041084,1.28264275298281,1.27070775592465,1.26178763655096,1.25523814657992,1.25065605418496,1.24761580030819,1.24715233944371,1.2467290429299,1.24634281682083,1.2459907815235,1.24567025827637,1.24537877669111,1.24511406534416,1.244874041928,1.24465680163042,1.24446060459441,1.24428386309422,1.24412512888026,1.24398308099953,1.24385651428531,1.24374432862602,1.24364551906237,1.24355916671956,1.24348443055299,1.2434205398681,1.24336678756406,1.24322908883096,1.24326625096254,1.24343411111906,1.24370162075783,1.24404625670228,1.24445121866992,1.2449036672966,1.24539356957197,1.24591293942494,1.24645531162347,1.24701538640186,1.24758876470594,1.2481717621528,1.2487612704117,1.24935465300275,1.24994966655167,1.25054439475534,1.25113720562563,1.25172670706173,1.25231171720669,1.25289123135601,1.25346440946968,1.25403054429721,1.25458905509926
60,1.20448061657687,1.24637565600749,1.27024842850797,1.28618666322504,1.29745225622113,1.2826367504424,1.2706958379202,1.26176733824953,1.25520770589922,1.25061535259199,1.24756682859574,1.24710204754148,1.24667754296662,1.24629021751568,1.24593718709242,1.24561576770939,1.2453234833268,1.24505805668306,1.24481739962581,1.24459960162165,1.24440291730616,1.24422575371842,1.24406665767997,1.2439243036313,1.24379748212449,1.24368508908599,1.24358611590148,1.24349964033215,1.24342481824222,1.2433608760996,1.24330710420031,1.24316970844036,1.24320768417499,1.24337671262322,1.24364563933904,1.24399186677094,1.24439854063146,1.24485278115908,1.24534452422744,1.24586575928388,1.2464100014933,1.24697193525693,1.24754714865267,1.24813194686633,1.24872321316809,1.24931830442675,1.24991497212367,1.25051129611858,1.25110564164796,1.25169661499612,1.25228303348346,1.25286389211931,1.25343835139586,1.2540057050099,1.25456537360528
61,1.20432808301353,1.24628518317304,1.27020613575575,1.28616388354637,1.29743900287035,1.28263087206685,1.27068418385713,1.26174747694129,1.25517788953595,1.25057543965078,1.24751875913445,1.24705267453513,1.2466269767814,1.24623856524141,1.24588455144659,1.24556224630949,1.24526916825734,1.24500303430042,1.24476175054254,1.24454340082122,1.24434623434832,1.24416865300345,1.24400919874773,1.24386654147685,1.2437394675174,1.24362686888405,1.24352773335289,1.24344113536206,1.24336622772165,1.24330223409561,1.2432484422073,1.24311134281096,1.24315011959305,1.24332029958236,1.24359062356944,1.24393841824445,1.24434678251794,1.2448027900551,1.2452963481595,1.24581942206904,1.24636550756936,1.24692927341619,1.2475062949819,1.24809286715554,1.24868586493489,1.24928263864329,1.24988093470797,1.25047882922564,1.25107468480335,1.2516671060676,1.25225490944801,1.25283708994813,1.25341280859213,1.25398135992188,1.2545421660283
62,1.20417747902893,1.24619529822949,1.27016395888828,1.28614114473342,1.29742582129494,1.28262511285687,1.27067278368437,1.26172803091415,1.25514867520434,1.25053628808568,1.2474715614262,1.24700418946798,1.24657731301036,1.24618782827375,1.24583284254393,1.24550966175561,1.24521579891783,1.24494896541949,1.24470706171862,1.24448816611316,1.24429052247255,1.24411252759058,1.2439527186344,1.24380976101495,1.24368243688745,1.24356963440369,1.24347033777422,1.24338361815402,1.2433086253351,1.2432445802101,1.24319076795901,1.24305395855952,1.24309352424257,1.2432648395043,1.24353654154713,1.2438858842818,1.24429591380694,1.24475366420456,1.24524901235615,1.24577389955503,1.24632180242545,1.24688737426083,1.24746617788329,1.24805449802253,1.24864920152163,1.24924763226059,1.24984753170391,1.25044697226247,1.25104431397986,1.25163815987987,1.25222732562529,1.25281080612946,1.25338776287691,1.25395749151677,1.25451941549305
63,1.20402875368893,1.24610599293782,1.27012188795954,1.28611844624529,1.29741272177727,1.28261946825163,1.27066162788442,1.26170899601367,1.25512004174783,1.2504978719756,1.24742520643826,1.24695656289769,1.24652852182133,1.24613797643552,1.24578202990303,1.24545798329909,1.24516334432611,1.24489581885514,1.24465330179372,1.24443386598724,1.24423575004175,1.24405734573677,1.24389718551019,1.24375393034654,1.24362635828236,1.2435133536541,1.24341389714965,1.24332705667961,1.24325197905295,1.24318788242283,1.24313404945519,1.24299752389383,1.24303786669662,1.24321030148223,1.24348336295297,1.24383423298339,1.24424590545752,1.24470537527515,1.24520248921833,1.24572916489374,1.24627885997653,1.24684621247561,1.24742677281585,1.24801681569953,1.24861319993009,1.24921326304522,1.24981474163404,1.2504157044973,1.25101450917925,1.25160975715459,1.25220026336275,1.25278502266102,1.2533631970944,1.25393408331588,1.25449710618531
64,1.20388185811198,1.24601725923942,1.27007994027702,1.2860957875665,1.29739969565104,1.28261393383803,1.27065070743727,1.26169035220908,1.25509196906527,1.25046016666656,1.2473796666359,1.24690976679971,1.24648057481637,1.24608898099818,1.24573208450382,1.24540718166384,1.24511177498221,1.24484356491283,1.24460044090533,1.24438047043717,1.24418188692788,1.24400307721232,1.24384256906205,1.24369901909201,1.24357120127132,1.24345799616729,1.24335838098699,1.24327142043432,1.24319625836943,1.24313211023679,1.24307825621617,1.24294200854417,1.24298311704617,1.24315665606427,1.2434310588688,1.24378343603951,1.24419672981621,1.24465789629037,1.24515675247007,1.2456851925266,1.24623665539282,1.24680576396675,1.24738805642464,1.24797979757015,1.24857783827947,1.24917950984594,1.24978254406853,1.25038500621149,1.25098525138199,1.25158187955768,1.2521737049966,1.25275972253366,1.25333909479946,1.25391111946765,1.25447522282376
65,1.20373674535829,1.24592908925072,1.27003810618998,1.2860731682053,1.29738674066509,1.28260850560962,1.27064001378726,1.26167208572145,1.25506443804307,1.25042314869148,1.24733491568202,1.24686377445225,1.24643344252504,1.24604081459114,1.24568297869616,1.24535722895411,1.24506106277571,1.24479217529547,1.24454845059522,1.24432795086672,1.2441289044178,1.24394969320646,1.24378884039912,1.24364499829649,1.24351693685012,1.24340353290325,1.24330376022274,1.2432166803426,1.24314143420732,1.24307723458286,1.24302335919004,1.24288738365718,1.24292924678198,1.2431038751855,1.24337960175031,1.2437334665077,1.24414836051497,1.24461120154477,1.24511177707561,1.24564195810375,1.24619516502132,1.24676600578468,1.24735000646644,1.24794342209718,1.24854309573534,1.24914635252548,1.2497509195594,1.25035485863645,1.25095652248749,1.25155450964365,1.25214763372267,1.25273488956913,1.25331544042245,1.25388858499335,1.25445375100197
66,1.20359337032652,1.24584147525796,1.26999638496103,1.2860505876921,1.2973738546719,1.28260317954316,1.27062953881246,1.2616541834542,1.25503743049262,1.25038679569606,1.24729092851514,1.24681856046795,1.24638710399034,1.24599345111784,1.24563468611531,1.24530809856957,1.24501118090022,1.24474162301752,1.24449730372306,1.24427628000303,1.24407677512638,1.24389716624018,1.24373597196542,1.24359184034236,1.24346353735362,1.24334993616224,1.24325000713449,1.24316280867022,1.24308747883069,1.24302322773263,1.24296933066457,1.24283362170947,1.24287622870797,1.24305193207604,1.24332896532553,1.24368429864887,1.24410077245888,1.24456526650688,1.24506753916296,1.2455994384094,1.24615436631289,1.24672691605322,1.24731260174071,1.24790766875539,1.24850895244464,1.2491137718974,1.24971984957903,1.25032524389375,1.25092830525498,1.25152763079644,1.25212203353505,1.2527105083563,1.25329221913085,1.25386646562199,1.25443267699285
67,1.20345168965729,1.24575440971222,1.2699547758642,1.28602804557793,1.29736103562139,1.28259795193285,1.27061927479674,1.26163663294981,1.25501092909256,1.25035108637024,1.24724768122845,1.24677410052894,1.24634153216384,1.24594686567846,1.24558718160394,1.24525976512662,1.24496210377425,1.24469188232537,1.2444469743866,1.24422543181651,1.24402547291606,1.24384547008569,1.24368393745904,1.24353951886839,1.24341097637481,1.24329717950385,1.24319709525977,1.2431097789432,1.24303436576366,1.24297006321728,1.24291614418614,1.24278069642732,1.24282403686351,1.24300080118292,1.24327912451795,1.24363590791381,1.24405394163879,1.24452006784048,1.24502401595321,1.24555761129283,1.24611423775505,1.24668847390408,1.24727582202596,1.24787251796963,1.24847538947552,1.24908174966768,1.24968931646376,1.25029614494068,1.25090058325167,1.25150122718061,1.25209688918195,1.25268656421213,1.25326941679466,1.25384474776016,1.25441198772259
68,1.20331165655421,1.24566788522464,1.26991327818446,1.28600553256326,1.297348281555,1.28259281925055,1.2706092144038,1.26161941338698,1.25498491733545,1.250316000385,1.24720515100056,1.24673037145838,1.24629670360275,1.24590103448019,1.24554044113987,1.24521220438568,1.24491380696807,1.24464292862388,1.24439743784778,1.24417538144663,1.24397497282251,1.2437945796918,1.24363271175745,1.24348800869492,1.24335922868984,1.24324523767194,1.24314499932114,1.24305756587279,1.24298206971548,1.24291771575256,1.24286377448497,1.24272858271254,1.24277264644986,1.24295045809764,1.24323005537526,1.24358827085518,1.24400784514878,1.24447558315049,1.24498118569505,1.24551645560461,1.24607475880976,1.24665065941636,1.2472396480208,1.24783795105757,1.24844238876171,1.24905026838086,1.24965930336167,1.25026754551975,1.25087334080383,1.25147528369417,1.2520721846672,1.25266304313714,1.25324701994336,1.25382341845045,1.25439167073054
69,1.20317324090004,1.24558189456173,1.26987189121733,1.28598306572266,1.29733559060041,1.28258777814014,1.27059935065338,1.26160253113805,1.2549593794784,1.25028151833364,1.24716331603129,1.2466873511144,1.24625259583013,1.24585593484971,1.24549444174752,1.24516539318376,1.24486626713586,1.24459473840817,1.24434867046425,1.24412610513324,1.24392525098563,1.24374447111484,1.24358227084827,1.24343728575445,1.24330827018858,1.24319408652521,1.24309369515658,1.24300614528595,1.24293056651096,1.24286616116937,1.24281219740557,1.24267725657353,1.24272203376203,1.24290087948897,1.24318173500336,1.24354136506279,1.24396246109749,1.24443179110801,1.24493902760424,1.24547595113743,1.24603590985579,1.24661345356035,1.24720406128936,1.24780395017665,1.24840993305102,1.24901931137005,1.24962979418407,1.25023943011173,1.25084656295138,1.25144978592448,1.25204790901054,1.25263993177421,1.25322501572606,1.25380246533297,1.25437171413203
70,1.20303639910695,1.24549643064097,1.26983061426845,1.28596063604199,1.29732296096651,1.28258282540861,1.27058967689911,1.26158596672552,1.25493430049743,1.25024762167754,1.24712215548214,1.24664501832988,1.24620918737984,1.24581154504029,1.24544916153049,1.24511930937196,1.24481946195283,1.24454728920039,1.24430064962585,1.24407758015276,1.24387628458564,1.24369512145446,1.24353259176496,1.24338732702729,1.2432580778102,1.24314370297266,1.24304315965503,1.24295549406083,1.24287983302601,1.24281537634923,1.24276138984244,1.24262669506129,1.24267217612552,1.24285204304071,1.24313414150515,1.24349516910358,1.24391776855024,1.24438867129925,1.24489752180737,1.24543607857125,1.24599767213529,1.24657683814558,1.24716904421065,1.24777049827489,1.24837800585762,1.24898886271054,1.24960077356061,1.25021178389209,1.25082023540564,1.25142472010748,1.25202404751511,1.25261721737042,1.25320339187467,1.25378187660974,1.25435210658404
71,1.20290109393787,1.24541148652648,1.26978944665324,1.28593824314256,1.29731039093874,1.28257795801665,1.27058018680819,1.26156970987746,1.25490966601165,1.25021429269572,1.24708164942097,1.24660335285692,1.2461664577271,1.24576784427351,1.24540457945643,1.24507393174224,1.24477337005679,1.24450055949099,1.24425335369564,1.244029784759,1.24382805178367,1.24364650879418,1.24348365252713,1.24333811048181,1.2432086294833,1.24309406491371,1.24299337069644,1.24290559006681,1.24282984712768,1.24276533916449,1.24271132968015,1.24257687621005,1.24262305183764,1.24280392739375,1.24308725392363,1.24344966246577,1.24387374745241,1.24434620419076,1.24485664928963,1.24539681942244,1.24596002770418,1.24654079577247,1.24713457993165,1.24773757904524,1.24834659141763,1.24895890717684,1.24957222679753,1.2501845926906,1.25079434451025,1.25140007308979,1.2520005875186,1.25259488774165,1.25318213666967,1.25376164101164,1.25433283725322
72,1.20276728950086,1.24532705542489,1.26974838769653,1.28591588666057,1.29729787887486,1.28257317306943,1.27057087434245,1.26155375078895,1.25488546238972,1.25018151443798,1.24704177877067,1.24656233531287,1.2461243872196,1.24572481265738,1.24536067542189,1.24502924004012,1.24472797097721,1.2444545286841,1.24420676195502,1.2439826981281,1.24378053166647,1.2435986121459,1.24343543208511,1.24328961501884,1.24315990407031,1.24304515118254,1.24294430709605,1.24285641210885,1.24278058761852,1.24271602842255,1.24266199573776,1.242527778982,1.24257464011283,1.24275651209229,1.24304105218898,1.24340482550187,1.24383037866394,1.24430437105857,1.24481639184632,1.24535815599641,1.24592295938598,1.24650530978745,1.24710065232357,1.24770517688318,1.24831567464801,1.24892943020271,1.24954413983896,1.25015784295378,1.25076887720484,1.25137583229363,1.25197751691421,1.25257293123971,1.25316123890836,1.25374174776776,1.25431389578637
73,1.20263495118395,1.24524313068135,1.26970743673226,1.28589356624625,1.29728542320088,1.28256846780424,1.27056173374089,1.26153808009483,1.25486167647245,1.25014927068145,1.24700252526101,1.24652194713523,1.24608295703337,1.2456824311369,1.24531743016808,1.24498521480314,1.24468324515774,1.24440917702934,1.24416085455271,1.24393630030729,1.2437337041951,1.24355141139846,1.24338791026827,1.24324182041992,1.24311188131564,1.24299694149621,1.24289594855259,1.24280793987554,1.24273203418465,1.24266742381411,1.242613367717,1.24247938321586,1.24252692103189,1.24270977753372,1.24299551706938,1.24336063940339,1.24378764377869,1.24426315403596,1.24477673201205,1.24532007134354,1.24588645072899,1.24647036424121,1.24706724594132,1.24767327684723,1.24828524110823,1.24890041784399,1.24951649923089,1.25013152171008,1.25074382099122,1.25135198568402,1.25195482411906,1.25255133672181,1.25314068787534,1.25372218657692,1.25429527228288
74,1.20250404559395,1.24515970577569,1.26966659310316,1.28587128156302,1.29727302240735,1.28256383958951,1.27055275950335,1.26152268884434,1.25483829571827,1.25011754588998,1.24696387138468,1.24648217053404,1.24604214912713,1.24564068144817,1.24527482523456,1.2449418373981,1.24463917378721,1.24436448565108,1.24411561243963,1.24389057216711,1.24368755015695,1.24350488726956,1.24334106773686,1.24319470729912,1.24306454179744,1.24294941640638,1.24284827559988,1.24276015389086,1.24268416734751,1.24261950586483,1.24256542615401,1.24243166957898,1.24247987549453,1.24266370492198,1.24295063012509,1.24331708611678,1.24374552517407,1.24422253591159,1.24473765312944,1.24528254921825,1.24585048596626,1.24643594384981,1.24703434598567,1.24764186462225,1.24825527696461,1.24887185674403,1.24948929208766,1.25010561653732,1.25071916390202,1.25132852173851,1.25193249804481,1.25253009352212,1.25312047178907,1.25370294758111,1.25427695726916
75,1.20237454049891,1.24507677431868,1.26962585616049,1.28584903228673,1.29726067504591,1.28255928590624,1.27054394637549,1.26150756847763,1.25481530811958,1.2500863251764,1.24692580035527,1.24644298845054,1.24600194619986,1.24559954607541,1.24523284291594,1.24489908995298,1.24459573884778,1.24432043637634,1.24407101739959,1.24384549535698,1.24364205112115,1.24345902126099,1.24329488593722,1.24314825705811,1.24301786688262,1.24290255725429,1.24280126956183,1.24271303546906,1.24263696841877,1.2425722558903,1.24251815237436,1.24238461952265,1.24243348517527,1.242618276224,1.2429063736653,1.24327414833232,1.24370400594739,1.24418250021114,1.24469913912905,1.24524557400504,1.24581504997839,1.24640203395842,1.24700193826796,1.24761092648518,1.24822576895709,1.24884373410145,1.24946250606072,1.25008011553252,1.25069489447131,1.25130542941874,1.25191052807022,1.25250919142533,1.25310058387359,1.25368402134089,1.25425894167484
