p_bar,of_1,of_1_5,of_2,of_2_1,of_2_2,of_2_3,of_2_4,of_2_5,of_2_6,of_2_7,of_2_8,of_2_9,of_3,of_3_1,of_3_2,of_3_3,of_3_4,of_3_5,of_3_6,of_3_7,of_3_8,of_3_9,of_4,of_4_1,of_4_2,of_4_3,of_4_4,of_4_5,of_5,of_5_5,of_6,of_6_5,of_7,of_7_5,of_8,of_8_5,of_9,of_9_5,of_10,of_10_5,of_11,of_11_5,of_12,of_12_5,of_13,of_13_5,of_14,of_14_5,of_15,of_15_5,of_16,of_16_5,of_17,of_17_5,of_18,of_18_5,of_19,of_19_5,of_20
68,439.671892416088,452.294097063564,404.790087221973,395.048135413342,386.063159120209,377.790015515447,370.188138838408,363.221323809895,356.855849353134,351.057315065824,345.787600447965,341.003547367577,336.658057683168,332.702860554436,329.091490636379,325.781439889938,322.735210908083,319.920486687489,317.309773525574,314.879809737203,312.610923012677,310.486429530786,308.492111796333,306.615782283358,304.846926356696,303.176413099803,301.596262058779,300.099455066259,293.670322835963,288.623393109277,284.603309896353,281.374095763681,278.769519668336,276.667062779741,274.973049164261,273.613611900376,272.529039329438,271.670134762931,270.995872779694,270.471858419961,270.069267984846,269.764070088214,269.536390403747,269.369947012929,269.251540153058,269.170566244811,269.118580546447,269.088905600811,269.076296119852,269.076646926105,269.086761015748,269.104152844583,269.12689830297,269.153508737094,269.182835299444,269.213993345348,269.24630348475,269.279245736176,269.312423920439
69,439.523070335687,452.241651809772,404.785562523951,395.041395163965,386.053568533075,377.777021806277,370.171286016728,363.20026968067,356.830391309064,351.027420891563,345.753427052466,340.96542699828,336.616449883274,332.658288231985,329.04448207871,325.732489024943,322.684756723193,319.868906928422,317.257386873629,314.826882034695,312.557674789064,310.433043388759,308.43873902069,306.562548469969,304.793936080835,303.123753729716,301.544006846564,300.047665644573,293.62150168273,288.578148535376,284.561908633441,281.336629446887,278.735972984424,276.637342804785,274.946999441465,273.591021510013,272.509652100428,271.653660427424,270.981999906926,270.460268652036,270.059649383878,269.756128312392,269.529856745705,269.364583025745,269.247139291402,269.166953101388,269.115608523506,269.086453716947,269.074265478142,269.074957267616,269.085347528211,269.102963350344,269.12589087637,269.152649668755,269.18209757572,269.213355251982,269.245747452015,269.278757610099,269.311992242834
70,439.375638329579,452.189385463161,404.781120742633,395.034783611692,386.044161628171,377.764273877199,370.154745737269,363.179596898815,356.805382611479,350.99804026008,345.719824915988,340.927927353406,336.575503436591,332.614409466749,328.998191840987,325.684274969994,322.635052686139,319.818086474961,317.205765308939,314.774722470943,312.50519554102,310.380425259347,308.38613181987,306.510076581394,304.7417030781,303.071846149379,301.49249724711,299.99661507772,293.57337961239,288.533557598705,284.521112980618,281.29971960084,278.702933345379,276.608080751857,274.921359361279,273.568793860212,272.490582756173,271.637461555376,270.968363330201,270.44887952748,270.050199602952,269.748327454357,269.523439941776,269.359315441841,269.242817669556,269.163404941773,269.112689740256,269.084045457995,269.072270624922,269.073297029023,269.083958292973,269.101793896861,269.124900088427,269.151804552921,269.181371558752,269.212726949173,269.24519973457,269.278276568646,269.311566636957
71,439.229581968131,452.137296608286,404.776759035461,395.028296419917,386.034932318114,377.751763720697,370.138507991796,363.159293461123,356.780809353623,350.969157533562,345.686776901855,340.891030056654,336.535198980285,332.571204135143,328.952599229352,325.636776616845,322.586077400089,319.768003742694,317.154887139691,314.723309312399,312.453463549137,310.328553475968,308.334268616586,306.458345158333,304.690206030779,303.020669202258,301.441712281277,299.946282577501,293.525936929343,288.48960182403,284.480905738982,281.263350326286,278.670386158102,276.579263329195,274.896116913035,273.546918210787,272.471821724408,271.621529904093,270.954955772374,270.437684833481,270.040913362014,269.740663067329,269.517136276399,269.354141176928,269.238572740347,269.159919670152,269.109822476354,269.081679413413,269.070310403708,269.07166525128,269.082592518833,269.100643890656,269.123925460671,269.150972888167,269.180656831741,269.212108204601,269.244660074617,269.277802394196,269.311146918164
72,439.084866318982,452.085383849084,404.772474694735,395.021921409942,386.025874797473,377.739483695444,370.12256322401,363.139347899833,356.75665824255,350.940757756374,345.654266613946,340.854717519557,336.495517976326,332.528652966443,328.907684423559,325.589973745699,322.537810366702,319.718638051853,317.104731582756,314.672621735579,312.402457998814,310.277407276444,308.283128733761,306.407333636429,304.639424510008,302.970202613752,301.391631844392,299.896648222221,293.47915475958,288.446263505157,284.44127043036,281.227506392598,278.638317445807,276.550877810317,274.871260605458,273.525384282616,272.453359902634,271.605857424978,270.941770411768,270.426678592955,270.031785562877,269.733130838366,269.510942128218,269.349057210284,269.234401998457,269.156495218324,269.107005030439,269.079354186899,269.068383706068,269.070061053214,269.081249488266,269.099512686016,269.12296645861,269.150154263605,269.179953012855,269.211498650673,269.244128225898,269.277334878797,269.310732909956
73,438.941464416436,452.033645808378,404.768265139483,395.015670506581,386.01698352609,377.727426504821,370.106902303305,363.119749251822,356.732916562832,350.912826616491,345.622278355043,340.818972897416,336.456442665578,332.486737495537,328.863428428666,325.543846976106,322.490231936505,319.669969577523,317.05527871285,314.622639775277,312.352158933912,310.226966752772,308.23269234511,306.357022297153,304.589338926912,302.920426942816,301.342236658273,299.847692909132,293.433015005543,288.403525676126,284.40219125765,281.192173200831,278.606713813881,276.522912000222,274.846775927882,273.504182231933,272.435188576092,271.590436484636,270.928800557156,270.415855226804,270.022811519222,269.725726876865,269.504854297439,269.344060928156,269.230303316612,269.153129856667,269.104235994479,269.077068642826,269.066489491153,269.068483554482,269.079928476501,269.098399702296,269.122022581774,269.149348260504,269.179259791556,269.210898032338,269.243603953168,269.276873823762,269.310324443668
74,438.799350137686,451.982081127482,404.764127907867,395.009532123354,386.008253213563,377.715585177002,370.091516500419,363.100487029979,356.709572145031,350.885350409536,345.590797088121,340.783780048307,336.417956025031,332.445440018784,328.819813029986,325.498377721272,322.443323262793,319.621979303191,317.006509415992,314.573344278344,312.302547209223,310.177212807268,308.182940429063,306.307392222007,304.539930487196,302.871323536813,301.293508226492,299.799398310112,293.387500304217,288.361372048763,284.363653067781,281.157336749347,278.575562418084,276.495354208079,274.822659275842,273.483302626352,272.417299396496,271.575259771466,270.916039883576,270.405209231005,270.013986520219,269.71844717919,269.498869403968,269.339149494492,269.226274329171,269.149821629359,269.101513752128,269.074821408296,269.064626744487,269.066931931756,269.078628796714,269.097304371467,269.121093380258,269.148554508382,269.178576848062,269.210306082018,269.243087031499,269.276419039078,269.309921357947
75,438.658498167141,451.930688465762,404.760060650222,395.00350266766,385.999678804859,377.703953046416,370.076397464715,363.081551196579,356.686613335116,350.858316005364,345.559808400192,340.749123494829,336.380041727924,332.404743552932,328.776820751035,325.453548145383,322.397066258529,319.574648977425,316.958405346123,314.524716860201,312.253604447108,310.128127105233,308.133854725749,306.258425249787,304.491181148667,302.822874489425,301.245428792605,299.751746830284,293.342593987649,288.319786993146,284.325641313607,281.122983601722,278.544850934927,276.468193219404,274.798897088484,273.462736422472,272.399684362056,271.560320282301,270.903482318553,270.394735407674,270.005306157374,269.711288040861,269.492984360002,269.334320352382,269.222312932273,269.146568787859,269.098836872992,269.072611356495,269.062794505448,269.06540539178,269.077349806262,269.096226165406,269.120178411758,269.147772640179,269.17790387654,269.209722543776,269.242577245691,269.275970342914,269.309523498359
76,438.518883962667,451.879466500234,404.756061122539,394.997578706592,385.991255466922,377.692523736493,370.061537203105,363.062932138404,356.664028966242,350.831710816799,345.52929846863,340.714988388433,336.342684106514,332.364631796727,328.734434814352,325.409341123798,322.351443556119,319.527961073415,316.910948884468,314.476739864284,312.205312997027,310.079692037725,308.085417696833,306.210103936637,304.443073581601,302.775062601317,301.197981301183,299.704721569393,293.298280046479,288.278755498009,284.288142037836,281.089100849831,278.514567533919,276.441418270688,274.775479657083,273.442474945029,272.382335798814,271.545611299112,270.891122046958,270.384428775117,269.996766205624,269.704245910946,269.487196204478,269.329571049456,269.2184170962,269.143369686641,269.096204006941,269.070437365791,269.060991852207,269.063903182803,269.076090884402,269.09516457241,269.11927725311,269.147002304696,269.177240584322,269.209147172648,269.242074389744,269.275527561165,269.309130716992
77,438.380483723611,451.828413925197,404.752127180393,394.991756957943,385.982978576202,377.681291143603,370.046928060354,363.044620643654,356.641808332411,350.805522770177,345.499254029725,340.68136047609,336.305868117304,332.325089095031,328.692639104789,325.365740205789,322.306438469807,319.481898751151,316.86412310164,314.429396324098,312.157655897625,310.031890682955,308.037612488003,306.16241151877,304.395591131701,302.727871343373,301.151149361331,299.658306285669,293.254543095619,288.238263138501,284.251141815239,281.055676117232,278.484700851743,276.415019025616,274.752397660509,273.422509867318,272.36524634364,271.531126379165,270.878953491999,270.374284556829,269.988362614426,269.697317385275,269.48150209845,269.324899230648,269.214584886857,269.140222728453,269.093613842784,269.068298361287,269.059217905906,269.062424582278,269.074851437002,269.094119102683,269.118389499258,269.146243165698,269.176586691175,269.208579734025,269.241578266324,269.275090527022,269.308742872112
78,438.243274360483,451.777529451849,404.748256773332,394.986034281608,385.974843707034,377.670248270941,370.032562700683,363.026607880278,356.619941163856,350.779740279661,345.469662349242,340.648226069129,336.269579308543,332.286100405317,328.651418135252,325.322729579762,322.262034960512,319.436445822029,316.817911722145,314.382669927712,312.110616841346,309.98470677077,307.990422893779,306.1153318775,304.348717785383,302.68128482227,301.104917212598,299.612485362026,293.211368342183,288.198296046052,284.214627746018,281.022697479986,278.455239968036,276.388985552845,274.729642145008,273.402833192978,272.348408927112,271.516859338939,270.866971302789,270.364298170959,269.980091499117,269.6904991995,269.475899320029,269.320302642411,269.210814442899,269.13712638298,269.091065126166,269.066193315217,269.057471823434,269.060968898275,269.073630838358,269.093089241988,269.117514726821,269.145494865828,269.175941892532,269.208019966509,269.241088686309,269.274659080574,269.308359827794
79,438.10723346618,451.726811807936,404.74444793962,394.980407671937,385.966846620865,377.659391820174,370.018434090671,363.008885375802,356.598417604066,350.754352219383,345.440511194942,340.615572014081,336.233803789758,332.247651266217,328.610757014569,325.280294040607,322.218217602873,319.391586715707,316.772299091152,314.336544984511,312.064180141226,309.938124649946,307.943833324643,306.068849506568,304.302438137315,302.635287748258,301.059269692983,299.567243774403,293.168741555469,288.158840880138,284.178587422782,280.990153478821,278.426174382723,276.363304791726,274.707204505254,273.38343723889,272.331816758919,271.502804240619,270.855170342624,270.354465220306,269.971949132506,269.683788222414,269.470385258272,269.315779058878,269.207103920195,269.134079129795,269.088556607297,269.064121202702,269.055752765214,269.059535442911,269.072428694446,269.092074656472,269.116652649513,269.144757180963,269.175306017654,269.207467742552,269.240605446475,269.274233046669,269.307981432052
80,437.972339288694,451.676259737401,404.740698801345,394.974874250258,385.9589832559,377.648715268274,370.004535483184,362.991444998441,356.577228188242,350.729347901191,345.411788810828,340.583385665389,336.19852820326,332.209727768144,328.570641417404,325.23841895917,322.174971554379,319.347306449062,316.72727014335,314.291006394086,312.018330699166,309.892129256903,307.897828776177,306.022949481447,304.256737359975,302.589865404961,301.01419220903,299.522567062069,293.126649038782,288.119884801791,284.143008905891,280.958033094058,278.397493994798,276.337974531027,274.685076466628,273.36431461913,272.315463313296,271.488955379512,270.843545677945,270.344781482829,269.963931936913,269.677181448931,269.464957380887,269.311326564851,269.203451762957,269.131079705036,269.086087257378,269.062081183276,269.054060041594,269.058123644882,269.071244358435,269.091074827358,269.115802854331,269.144029760413,269.174678763614,269.206922798338,269.240128425746,269.273812330928,269.307607612171
81,437.838570705215,451.625872000058,404.737007559867,394.969431258068,385.95124971804,377.638213463114,369.990860402431,362.974278939428,356.556357029388,350.704711789234,345.383483892983,340.551654859787,336.16373969743,332.172316525695,328.53105755608,325.197090253582,322.13228252643,319.303590597041,316.682810373707,314.246039616915,311.97305397949,309.846706086717,307.852394800135,305.97761743061,304.211601175069,302.545003621011,300.969670707688,299.478441299786,293.085077603046,288.081415448791,284.107880700229,280.926325714717,278.369189082426,276.312982477014,274.663250068584,273.345458230015,272.299342315643,271.475307272102,270.832092567987,270.335242902715,269.956036476448,269.670675994063,269.459613354922,269.306943052635,269.199856215161,269.128126653405,269.083655875741,269.060072269031,269.052392840311,269.056732845056,269.070077355473,269.090089355386,269.114965002233,269.143312321972,269.174059895461,269.206384937417,269.239657422279,269.273396755657,269.307238211752
82,437.705907197438,451.575647371284,404.733372491539,394.964076050595,385.94364227174,377.627881459877,369.977402629865,362.957379696453,356.53580881493,350.680444433447,345.35558556639,340.520367892318,336.129425901628,332.13540465177,328.491992154056,325.156294362368,322.090136757136,319.260425265301,316.638905810055,314.20163064698,311.928335976969,309.801841165012,307.807517477258,305.93283950849,304.16701582672,302.500688743462,300.925691649941,299.434853071682,293.044014542001,288.043418896105,284.073191733484,280.895021121535,278.341250284231,276.288320123095,274.641717649072,273.326861235978,272.283447729919,271.461854644983,270.820806455009,270.325845581927,269.948259449903,269.664269081805,269.454350819033,269.302626619889,269.196315711352,269.125218690892,269.081261410273,269.058093600362,269.050750462465,269.055362466794,269.068927205761,269.089117844847,269.114138766072,269.142604594174,269.173449187033,269.205853969627,269.239192276058,269.27298619006,269.30687311957
83,437.574328828186,451.525584641688,404.729791943724,394.958806090835,385.936157331824,377.617714510315,369.964156191099,362.940740058163,356.515568503457,350.656531162848,345.328083366201,340.489513493784,336.095574902634,332.098979733237,328.453432421076,325.116018219183,322.048520985814,319.217797064553,316.595542987316,314.157765986059,311.884163194584,309.757521025928,307.76318339176,305.88860237014,304.122968056278,302.456907612773,300.882241986017,299.391789446659,293.003447608902,288.00588768372,284.038931335622,280.864109467928,278.313668581779,276.263979275936,274.620471829878,273.308517056399,272.267773746832,271.448592424346,270.809682955168,270.31658577227,269.940597682108,269.657958061382,269.449167559478,269.298375435191,269.192828743339,269.122354578894,269.078902848132,269.056144348007,269.049132225054,269.054011948922,269.06779344793,269.088159915407,269.113323831274,269.141906315361,269.172846420128,269.205329714978,269.238732835597,269.272580501768,269.306512224366
84,437.443816219106,451.475682616834,404.726264331063,394.953618943936,385.928791455762,377.607708052706,369.951115343515,362.924353089557,356.495628007849,350.632962829122,345.300967213642,340.45908080956,336.062175222535,332.063029808125,328.415366029805,325.076249229046,322.007422428948,319.175693086354,316.552708923267,314.114432619273,311.840522618267,309.713732681863,307.719379606439,305.844893147328,304.079445078585,302.413647539276,300.839309132074,299.349237955295,292.963364994602,287.968808744269,284.005089219749,280.833581262152,278.286435283052,276.239952040311,274.599505502881,273.290419353157,272.252314772735,271.4355157262,270.798717849862,270.307459867972,269.933048125827,269.651740362685,269.444061446255,269.294187735962,269.18939385922,269.119533126566,269.076579211857,269.054223710047,269.04753747089,269.052680752172,269.066675638528,269.087215201398,269.112519895038,269.141217235617,269.172251386435,269.204811996084,269.238278952311,269.272179566999,269.306155420061
85,437.314350529486,451.425940116918,404.72278813199,394.948512271941,385.921541336367,377.597857702462,369.938274564739,362.908212118378,356.475979543771,350.609730622724,345.274227400322,340.429059379704,336.029215797914,332.027543344089,328.377781093805,325.036975246006,321.966828757621,319.134100880413,316.51039109573,314.071617992465,311.797401694138,309.67046360547,307.676093643982,305.801699426101,304.036434559725,302.370896281091,300.796880948254,299.307186568124,292.923755306945,287.932171402892,283.971655463927,280.803427350467,278.259542006963,276.216230804914,274.578811817088,273.272562018974,272.237065419213,271.422619847105,270.787907077707,270.298464398409,269.925607840923,269.645613523605,269.43903042973,269.290061826301,269.186009662503,269.116753186144,269.07428956045,269.05233091564,269.045965568224,269.051368358078,269.065573351006,269.086283351007,269.111726667106,269.140537112226,269.171663883547,269.204300644814,269.237830484132,269.271783265099,269.305802603976
86,437.185913436022,451.376355976533,404.719361885447,394.943483828872,385.914403795002,377.588159243332,369.925628541734,362.892310722222,356.456615614975,350.586826056553,345.247854569708,340.399439120205,335.996685960251,331.992509218217,328.340666146852,324.998184552081,321.92672807625,319.093008433167,316.468577421097,314.029309990631,311.754788307056,309.62770170691,307.633313459053,305.759009225646,303.993924595968,302.328642023244,300.754945718017,299.26562367513,292.884607551347,287.895965357969,283.938620489081,280.773638901305,278.232980668719,276.192808228947,274.558384166487,273.25493916642,272.222020493228,271.409900255505,270.777246726818,270.289596022591,269.91827400107,269.639575174158,269.434072537346,269.285996074249,269.182674808593,269.114013653579,269.072032988987,269.050465223471,269.044415909504,269.050074267924,269.064486175622,269.08536402634,269.110943866894,269.139865712814,269.171083717636,269.20379549832,269.237387293886,269.271391479897,269.305453677214
87,437.058487113626,451.326929044364,404.715984187829,394.93852987779,385.907375775184,377.578608619065,369.913172160613,362.876642716471,356.437528999528,350.564240950672,345.221839700553,340.37021030494,335.964575417488,331.957916697931,328.304010123423,324.959865837465,321.887108902537,319.052404147621,316.427256234131,313.987496917691,311.712670760409,309.585435313668,307.591027423395,305.716810977707,303.951903694018,302.286873358035,300.713492128674,299.224538066471,292.845911112485,287.860180663966,283.905975065447,280.744207382322,278.2067399412,276.169677229523,274.538216141697,273.237545117583,272.207174987938,271.397352583559,270.766733028006,270.280851521059,269.911043884182,269.633623032302,269.429185870058,269.281988908682,269.17938800362,269.111313466585,269.069808626813,269.048625920347,269.042887910142,269.048798002149,269.063413717454,269.08445690152,269.110171225133,269.139202813491,269.170510701714,269.203296399828,269.236949249456,269.271004099503,269.305108544494
88,436.932054217023,451.277658182935,404.712653690099,394.933651505101,385.900454336567,377.569201925632,369.900900497014,362.861202142944,356.418712736782,350.541967417839,345.196174091207,340.341363550811,335.932874236643,331.923755423074,328.267802340319,324.922008181813,321.847960148588,319.012276824319,316.386416268827,313.946167477398,311.671037757052,309.543653151578,307.549224305288,305.675093510579,303.910360751479,302.245579266538,300.672509253021,299.18391891428,292.807655737042,287.824807714849,283.873710259331,280.715124582555,278.180819280174,276.146830955719,274.51830168489,273.220374394341,272.192524050942,271.384972619421,270.756362347437,270.272227791661,269.903914867551,269.627754899818,269.424368598878,269.278038816877,269.176148001983,269.108651602607,269.067614496969,269.046812319777,269.041381007632,269.047539098801,269.06235559662,269.083561663239,269.109408482314,269.138548198541,269.169944655727,269.202803198321,269.236516223573,269.2706210161,269.304767113983
89,436.806597863327,451.22854226836,404.709369095062,394.928845130316,385.893636649292,377.559935403894,369.888808807037,362.845983259176,356.400160115162,350.519997849935,345.170849344919,340.312889799178,335.901572827389,331.890015388923,328.232032479296,324.884601036602,321.809271103078,318.972615643411,316.346046640458,313.905310755314,311.629878381329,309.502344326894,307.507893251935,305.633846026617,303.869285043005,302.204749100119,300.631986531989,299.14375575547,292.769831517431,287.789837230249,283.841817448097,280.68638253683,278.155207963184,276.124262842292,274.498634791711,273.203421675284,272.178063076934,271.372756300053,270.746131180803,270.263721843506,269.896884423185,269.621968658367,269.419618961726,269.274144341704,269.172953604037,269.106027076912,269.065452075027,269.045023760813,269.039894660126,269.046297113208,269.061311447322,269.082678009609,269.108655388471,269.137901660177,269.169385406191,269.202315748294,269.236088093579,269.270242125742,269.304429297128
90,436.682101615301,451.179580190082,404.706129154847,394.924108831827,385.886919988662,377.550805432694,369.876892518855,362.830980528353,356.381864660608,350.498324905113,345.145857355878,340.284780303217,335.870661926259,331.856686930216,328.196690570715,324.847634208519,321.771031414418,318.933410147684,316.306136828542,313.864916201818,311.589182082066,309.461498309364,307.467023772278,305.593058089199,303.828666197197,302.164372568306,300.591913757359,299.104038475543,292.732428876406,287.755260238512,283.810288297895,280.657973562232,278.129898940993,276.101966483022,274.479209737719,273.186681952723,272.163787532317,271.360699704295,270.736036147167,270.255330791784,269.88995011341,269.616262265789,269.414935260258,269.270304078994,269.169803653894,269.103438940814,269.063319439916,269.043259606653,269.038428345745,269.045071616983,269.060280917082,269.081805649774,269.107911702761,269.137262998163,269.168832785908,269.201833909472,269.235664741205,269.269867328197,269.304095008505
91,436.558549465459,451.130770850648,404.702932668504,394.919440759514,385.880301730145,377.541808522345,369.865147224479,362.816188609777,356.363820125714,350.476941495691,345.121190296112,340.257026613332,335.840132583527,331.823760706047,328.161766978049,324.811097843697,321.733231074858,318.894650226583,316.266676660788,313.824973615997,311.548938656538,309.421104916223,307.426605721323,305.552719605735,303.788494185966,302.124439715642,300.552281060548,299.064757292468,292.695438552518,287.721068064966,283.77911475093,280.629890230859,278.104885420528,276.079935717824,274.46002098291,273.170150202005,272.149693078791,271.34879904649,270.726073983308,270.247051852921,269.883109586707,269.610633752601,269.410315856906,269.266516675053,269.166697037378,269.100886279919,269.061215842396,269.041519243638,269.036981561543,269.043862197252,269.05926366619,269.080944303384,269.107177193003,269.136632019461,269.168286633662,269.20135754658,269.235246052372,269.269496526752,269.303764165682
92,436.435925820824,451.082113165453,404.699778479696,394.914839131322,385.873779344647,377.532941308528,369.853568672339,362.801602349939,356.34602047942,350.455840776757,345.09684060307,340.229620563967,335.809976147041,331.791227685098,328.127252383279,324.774982412859,321.695860405439,318.856326101066,316.227656297914,313.785473130465,311.50913823527,309.381154297068,307.386629285029,305.512820812734,303.748759308086,302.084940912921,300.513078890524,299.025902745715,292.658851586389,287.687252318426,283.748289013474,280.602125359701,278.080160832545,276.058164589836,274.441063172367,273.153821685444,272.135775507882,271.337050670363,270.716241538411,270.23888233996,269.876360573772,269.605081218614,269.405759172047,269.262780824332,269.163632680086,269.098368212581,269.059140560109,269.039802080141,269.035553822605,269.042668455962,269.058259367103,269.080093700122,269.106451635309,269.136008537869,269.16774679394,269.200886529109,269.234831916997,269.269129628069,269.303436689086
93,436.314215488411,451.033606062533,404.696665474799,394.910302230103,385.867350394093,377.524200546476,369.842152760097,362.787216773992,356.328459897331,350.435016135338,345.072800967904,340.202554261158,335.78018425069,331.759079134244,328.093137772726,324.739278697259,321.658910041796,318.818428309246,316.189066219259,313.746405196996,311.469771267703,309.34163691955,307.347084966024,305.473352261605,303.709452175149,302.045866841328,300.474298005949,298.987465676251,292.622659307695,287.653804878955,283.717803544446,280.574671998522,278.055718822108,276.036647336268,274.422331129932,273.137691796835,272.122030771886,271.325451043256,270.706535769048,270.23081965821,269.869700883807,269.599602829804,269.401263681376,269.259095267201,269.160609545538,269.095883888354,269.057092896322,269.038107545515,269.034144661241,269.041490009156,269.057267703886,269.079253579215,269.10573481367,269.135392373756,269.167213116663,269.200420731087,269.234422228823,269.268766542025,269.303112501853
94,436.193399309608,450.985248482348,404.693592580631,394.90582840055,385.861004749547,377.515583105545,369.830895527899,362.773027077817,356.311132752549,350.414461180184,345.049064324363,340.175820070695,335.750748801807,331.727306602288,328.059414425415,324.703977775057,321.622370920679,318.780947692902,316.150897209201,313.707760572877,311.430828508589,309.302543555806,307.307963570159,305.434304805291,303.670563698224,302.007208479253,300.435929460208,298.949437218944,292.586853322859,287.620717886333,283.687651044647,280.547523421174,278.031553239844,276.01537838171,274.403819842858,273.121756079217,272.108454949235,271.313996750704,270.696953734401,270.222861301155,269.863128400974,269.594196815312,269.396827913387,269.255458787878,269.157626633474,269.093432486597,269.055072178737,269.036435089167,269.032753626182,269.040326486383,269.056288371676,269.07842368902,269.105026519623,269.134783353711,269.166685456963,269.199960030895,269.23401688521,269.268407181567,269.302791529741
95,436.073471504368,450.937039377538,404.690558762546,394.901416046368,385.854755532275,377.50708596403,369.819793152012,362.759028620388,356.294033606983,350.394169732155,345.025623838332,340.149410606974,335.721661969404,331.695901910476,328.026073898251,324.66907101009,321.586234267198,318.743875384583,316.113140344263,313.669530308036,311.392301005095,309.263865269649,307.2692561937,305.395669585534,303.632085075284,301.968957089821,300.397964588956,298.911808788171,292.5514255034,287.587983729068,283.657824446537,280.520673115785,278.007658132899,275.994352330161,274.38552446741,273.106010223806,272.095044247167,271.302684491287,270.68749259179,270.215004846551,269.856641081103,269.588861464659,269.392450447014,269.251870212447,269.154682978209,269.091013215103,269.053077758408,269.034784179639,269.031380281843,269.039177530034,269.055321076175,269.077603786596,269.104326551891,269.134181310301,269.166163674919,269.199504311059,269.233615787034,269.268051462586,269.302473700984
96,435.954413696332,450.88897771273,404.687563023055,394.897063627589,385.848592939136,377.498706204326,369.808841938799,362.745216916681,356.277157203155,350.374135815008,345.002472897869,340.12331872244,335.692916173071,331.664857140281,327.993108016113,324.634550037589,321.550491582765,318.707202795467,316.075786980894,313.631705732834,311.354180084624,309.225593404365,307.230954211243,305.357438020873,303.594007779237,301.931104208947,300.36039499836,298.874572066355,292.516367974856,287.555595034029,283.628316904537,280.494114775731,277.984027736948,275.97356395746,274.367440289384,273.090450059615,272.081794996223,271.291511071739,270.678149592406,270.207247952768,269.85023694854,269.583595125056,269.388129909415,269.248328407003,269.151777647081,269.088625308842,269.051109008681,269.033154303737,269.030024207617,269.038042794795,269.054365533191,269.076793637316,269.103634716069,269.133586081783,269.165647635365,269.199053458058,269.233218838472,269.267699303764,269.302158946196
97,435.836212159404,450.84106246435,404.684604399702,394.892769658011,385.842514856349,377.490441008296,369.798038319001,362.731587630867,356.260498456434,350.354353646821,344.979605103809,340.097537497517,335.664504072465,331.634164622546,327.960508860187,324.60040675467,321.515134633607,318.670921603833,316.038828743907,313.594278446424,311.316457343235,309.187719571211,307.193049264201,305.31960179518,303.556323546579,301.893641634164,300.323212553991,298.83771899297,292.481673106324,287.523544656592,283.599121785871,280.467842291189,277.960656468382,275.953008204162,274.349562823544,273.075071517989,272.068703645011,271.280473402357,270.668922077279,270.199588355291,269.843914093162,269.578396198903,269.383864973821,269.244832275897,269.148909739015,269.086268028744,269.049165324211,269.031544965739,269.028684997209,269.036921947093,269.053421468168,269.075993014506,269.102950824317,269.13299751186,269.165137207657,269.198607362168,269.23282594689,269.267350626485,269.301847198278
98,435.718853503781,450.793292620397,404.681681963689,394.888532702826,385.836519242365,377.482287652924,369.787378842357,362.718136569917,356.244052447649,350.334817631706,344.957014260834,340.072060231145,335.636418557386,331.603816927174,327.928268757402,324.566633309037,321.480155439368,318.63502374408,316.002257515466,313.557240305808,311.27912463464,309.150235638438,307.155533249923,305.282152846861,303.519024366637,301.85656141392,300.286409370226,298.801241754027,292.447333500496,287.49182567129,283.570232661813,280.441846206693,277.937538916815,275.932680168424,274.331887628228,273.05987076093,272.055766755256,271.269568492614,270.659804636981,270.192021050115,269.837670667572,269.573263141399,269.379654357576,269.241380760047,269.146078383121,269.08394066058,269.047246120025,269.029955686615,269.027362258009,269.035814664579,269.052488615789,269.07520169909,269.102274695083,269.132415449436,269.164632265486,269.198165917287,269.2324370227,269.267005354691,269.301538392298
99,435.60232466477,450.745667180251,404.678794818352,394.884351376307,385.830604124707,377.474243506206,369.776860172496,362.704859677516,356.227814416148,350.315522352087,344.934694369005,340.046880431745,335.608652738296,331.573806853327,327.89638027041,324.533222088764,321.445546265133,318.599501396354,315.966065424692,313.52058341536,311.2421740598,309.113133720912,307.11839831134,305.245083358556,303.482102471358,301.819855837427,300.249977800188,298.765132772115,292.413341984234,287.460431362946,283.541643299424,280.416127805815,277.914669838063,275.912575100067,274.314410446644,273.044843956148,272.042980968668,271.258790589186,270.650800424076,270.184549514388,269.831502091208,269.568194458286,269.375496820208,269.237972835386,269.1432827374,269.081642513862,269.045350830631,269.028386003306,269.026055610489,269.034720635643,269.051566719546,269.074419479259,269.101606152807,269.131839748411,269.164132686698,269.197729020781,269.232051979224,269.266663414788,269.301232465418
