p_bar,of_1,of_1_5,of_2,of_2_1,of_2_2,of_2_3,of_2_4,of_2_5,of_2_6,of_2_7,of_2_8,of_2_9,of_3,of_3_1,of_3_2,of_3_3,of_3_4,of_3_5,of_3_6,of_3_7,of_3_8,of_3_9,of_4,of_4_1,of_4_2,of_4_3,of_4_4,of_4_5,of_5,of_5_5,of_6,of_6_5,of_7,of_7_5,of_8,of_8_5,of_9,of_9_5,of_10,of_10_5,of_11,of_11_5,of_12,of_12_5,of_13,of_13_5,of_14,of_14_5,of_15,of_15_5,of_16,of_16_5,of_17,of_17_5,of_18,of_18_5,of_19,of_19_5,of_20
42,1.25228560564606,1.3007971987978,1.2696782224549,1.26317628807778,1.25738423766253,1.25223185822366,1.24766333194263,1.24363321911009,1.24010148725117,1.23702846457793,1.2343713028896,1.2320834921088,1.23011700158123,1.22842541163574,1.22696648766408,1.22570351945334,1.22460558323063,1.22364711713011,1.22280719573982,1.2220687445374,1.2214178157916,1.22084297144196,1.22033477876935,1.21988540749087,1.21948831155801,1.219137979012,1.21882973750194,1.21855959076142,1.21767487009913,1.21737763884753,1.21750371143748,1.21795385802679,1.21866277301738,1.21958425767473,1.22068334096578,1.22193180150002,1.22330553518929,1.22478300366832,1.22634441490432,1.22797137443675,1.22964683013086,1.23135518979211,1.23308246610991,1.234816421673,1.23654660899566,1.23826434792483,1.23996262037719,1.24163591107652,1.24328003055944,1.24489190426827,1.24646939524241,1.24801112849764,1.24951633881054,1.25098474165978,1.25241642539382,1.25381176302525,1.25517134105145,1.25649590266243,1.25778630285143
43,1.25208806611514,1.30072717174577,1.26966844847696,1.26316180136415,1.2573639977026,1.25220499639558,1.2476291663079,1.2435912807777,1.24005156790081,1.23697066802347,1.23430605272018,1.23201147468311,1.23003906194872,1.22834244408895,1.22687935257117,1.22561299545262,1.22451234854034,1.22355174917291,1.22271018010739,1.22197048741556,1.22131865668154,1.22074319472629,1.22023462362492,1.21978507611848,1.21938797589774,1.21903778617495,1.21872981417973,1.21846004665244,1.2175784474757,1.21728569077535,1.21741705791004,1.2178730315481,1.21858812084514,1.21951598428581,1.22062152390374,1.2218763968773,1.22325638172991,1.22473983077035,1.22630685622113,1.22793898855993,1.22961912533322,1.23133165035505,1.23306257683442,1.23479968835012,1.2365325731973,1.23825259610227,1.23995278788869,1.24162768230103,1.24327313622645,1.24488611731835,1.24646452584606,1.2480070189682,1.24951285874628,1.25098178354262,1.25241390072405,1.25380959900728,1.25516947779974,1.25649429087425,1.25778490188528
44,1.25189330397903,1.30065743096291,1.26965897702094,1.26314776463952,1.25734437782003,1.25217894031997,1.24759600071386,1.24355053829757,1.24000303408511,1.23691443279968,1.23424251973535,1.23194130719312,1.22996308184473,1.228261524558,1.22679433584672,1.22552464509714,1.22442133043589,1.22345863067804,1.22261543860367,1.22187452235425,1.2212218020023,1.22064573018406,1.22013678451556,1.21968706136215,1.21928995463975,1.2189399031273,1.21863219395915,1.21836279715084,1.21748425652136,1.21719588814503,1.21733244855828,1.21779413717707,1.21851528044792,1.21944939591552,1.22056126034157,1.22182241121868,1.22320851180694,1.22469780690364,1.22627031569075,1.2279074957565,1.2295921963699,1.23130877895667,1.23304325829225,1.23478343940208,1.23651894628189,1.23824118802638,1.23994324355632,1.24161969465508,1.24326644351606,1.24488049897198,1.2464597975574,1.24800302770378,1.24950947799426,1.25097890901833,1.25241144660492,1.2538074947088,1.25516766525991,1.25649272229363,1.25778353786194
45,1.25170123496267,1.3005879735704,1.2696497918457,1.26313415410703,1.25732534578933,1.25215364885277,1.24756378497381,1.24351093265773,1.23995581849599,1.23685968420346,1.23418062285936,1.23187290327668,1.22988897063058,1.22818255900146,1.22671134077266,1.22543836959377,1.22433242849741,1.22336766000972,1.22252286868805,1.22178074616696,1.22112714813539,1.22055047394303,1.22004115746491,1.21959125926811,1.21919414396085,1.21884422626941,1.21853677354451,1.21826773933503,1.21739219698255,1.21710813428857,1.2172497908871,1.21771708703405,1.21844416890815,1.21938441489341,1.22050247808737,1.22176977801621,1.22316186451504,1.2246568770608,1.22623474410241,1.22787685241287,1.22956600497552,1.23128654234413,1.23302448183918,1.23476765034498,1.23650570745832,1.23823010613524,1.23993397260566,1.24161193574485,1.24325994204991,1.24487504054571,1.24645520311104,1.24799914862123,1.24950619145469,1.25097611380399,1.25240905943186,1.25380544708865,1.25516590085927,1.25649119473785,1.25778220892389
46,1.25151177873442,1.30051879675614,1.26964087786291,1.26312094771129,1.25730687171269,1.25212908378369,1.24753247243559,1.243472408954,1.23990985848326,1.2368063526292,1.23412028650412,1.23180618237869,1.22981664373061,1.22810545964288,1.2266302770538,1.22535407667231,1.2242455489632,1.22327874224119,1.22243237458456,1.22168906246867,1.22103459828789,1.22045732896991,1.21994764533999,1.21949757272271,1.21910044686838,1.21875065881686,1.21844345421169,1.21817477705436,1.21730217520714,1.21702233890642,1.21716899851588,1.21764179906774,1.21837470882737,1.21932096874055,1.22044510980141,1.22171843521009,1.22311638322836,1.22461699016224,1.22620009558667,1.22784701784182,1.22954051555686,1.23126490960227,1.23300622085718,1.23475229843646,1.23649283742156,1.23821933412717,1.23992496132594,1.24160439407098,1.24325362219995,1.24486973398449,1.24645073576763,1.24799537607783,1.24950299439679,1.2509733939263,1.25240673586049,1.25380345332489,1.25516418221016,1.25648970618082,1.25778091334656
47,1.25132485865797,1.30044989777101,1.26963222111268,1.26310812497687,1.25728892780638,1.2521052095697,1.24750201966358,1.24343491085015,1.23986509562119,1.2367543731204,1.23406144008929,1.23174106924544,1.22974602210584,1.22803014442872,1.22655106026337,1.22527168005599,1.22416060411895,1.22319178859187,1.22234386669758,1.22159938108781,1.22094406190597,1.22036620448291,1.21985615726347,1.21940591086522,1.21900877261378,1.2186591102155,1.21835215008859,1.21808382034782,1.21721410357738,1.21693841753131,1.21708999065874,1.2175681965476,1.21830682784852,1.21925898971929,1.22038909137137,1.22166832486161,1.22307201508244,1.22457809834309,1.22616632753393,1.22781795446714,1.22951569486637,1.23124385180416,1.23298845037073,1.23473736251751,1.23648031821701,1.23820885684543,1.2399161969724,1.24159705894626,1.24324747501928,1.24486457180372,1.24644638926533,1.24799170483061,1.24949988242478,1.25097074569303,1.25240447278275,1.25380151079462,1.25516250709303,1.25648825473879,1.25777964952622
48,1.25114039900656,1.30038127392542,1.26962380860204,1.26309566686488,1.25727148821078,1.25208199309776,1.24747238615528,1.24339840077955,1.23982147534224,1.2367036849693,1.23400401761338,1.23167749347257,1.22967703178368,1.22795653654342,1.22647361134697,1.22519109894454,1.22407751181795,1.22310671588524,1.22225726110309,1.22151161755908,1.22085545414883,1.22027701542479,1.21976660808666,1.21931618856224,1.21891903616787,1.21856949561778,1.21826277438383,1.21799478492388,1.21712790000245,1.21685629103348,1.21701269164037,1.21749620763444,1.21824045822892,1.21919841442993,1.22033436631291,1.22161939278091,1.2230287106526,1.22454015696853,1.22613339993623,1.22778962676736,1.22949151219497,1.23122334247286,1.2329711478219,1.2347228227897,1.23646813302264,1.23819866006682,1.23990766756387,1.24158992030449,1.24324149206416,1.24485954690126,1.24644215760757,1.2479881297954,1.24949685120356,1.2509681653811,1.25240226697273,1.25379961705601,1.25516087344129,1.25648683865751,1.25777841596913
49,1.25095833489925,1.30031292258625,1.26961562825701,1.26308355564516,1.25725452882099,1.25205940347302,1.24744353408809,1.24336282910786,1.2397789466095,1.23665423133838,1.23394795726959,1.23161538910012,1.22960960343622,1.22788456397469,1.22639785617767,1.22511225756148,1.22399619501112,1.22302344610431,1.22217247906043,1.22142569262539,1.22076869542406,1.22018968199759,1.21967891792381,1.21922832593625,1.21883115775003,1.21848173541315,1.21817524772015,1.2179075916938,1.21704348746317,1.21677588518065,1.216937030484,1.21742576493963,1.21817553645734,1.2191391834501,1.22028087828371,1.22157158821299,1.22298642366533,1.22450312426585,1.22610127547006,1.22776200175738,1.2294679384492,1.23120335623988,1.23295429122209,1.23470866107759,1.23645626650386,1.23818873092876,1.23989936235268,1.24158296918329,1.24323566586687,1.24485465312425,1.2464380357838,1.24798464693489,1.24949389296272,1.25096564587894,1.25240011188672,1.25379776491166,1.2551592743319,1.25648545123007,1.25777720641518
50,1.25077859700668,1.30024484117403,1.2696076688252,1.26307177476904,1.25723802713539,1.25203741182933,1.24741542809254,1.24332815407079,1.23973746162273,1.23660595902703,1.23389320110103,1.23155469424876,1.22954367200153,1.22781415912288,1.22632372515616,1.22503508474723,1.22391658133483,1.22294190597013,1.22208944661054,1.22134153184042,1.22068371095324,1.22010412922706,1.21959301171573,1.21914224794161,1.21874506240496,1.21839575480563,1.21808949552074,1.21782216635209,1.21696079360284,1.21669713024221,1.21686294052764,1.21735680519414,1.21811200290993,1.21908124101028,1.22022857553578,1.22152486355578,1.2229451107389,1.2244669610888,1.2260699191751,1.22773504852462,1.22944494659745,1.23118386968906,1.23293786047029,1.23469485999906,1.23644470385673,1.23817905687496,1.23989127073761,1.24157619235687,1.2432299845675,1.24484987969778,1.24643401388078,1.247981247031,1.24949101273523,1.25096319282811,1.25239801366495,1.253795962056,1.25515771794882,1.25648410107613,1.25777602917153
51,1.2506011213566,1.30017702716041,1.26959991980621,1.26306030882407,1.25722196211999,1.25201599115928,1.24738803504872,1.24329433652951,1.23969697555425,1.23655881803447,1.23383969469032,1.23149535079243,1.22947917634255,1.22774525844916,1.22625115285051,1.22495951359235,1.22383860273903,1.22286202656542,1.22200809419135,1.2212590651797,1.2206004304002,1.22002028659093,1.21950881885976,1.21905788398265,1.21866067962114,1.21831148343328,1.21800544762976,1.21773843899831,1.21687975035829,1.2166199606329,1.21679035908196,1.21728926891008,1.21804980154045,1.21902453470181,1.22017740945518,1.22147917410634,1.22290473114985,1.2244316307057,1.22603929825661,1.22770873809591,1.22942251129969,1.23116486086974,1.23292183671733,1.23468140349141,1.23643343148772,1.23816962223385,1.23988337878671,1.24156959030183,1.24322445010525,1.2448452298173,1.24643009616647,1.24797793525976,1.24948820276976,1.25096079895763,1.25239596546714,1.25379420159329,1.25515619761104,1.25648278167709,1.25777487827763
52,1.25042584669034,1.30010947806579,1.26959237138828,1.26304914334845,1.25720631408661,1.25199511616154,1.24736132390322,1.24326133975884,1.23965744631096,1.23651276141099,1.2337873868799,1.23143730406296,1.2294160589394,1.227677802158,1.22618007767104,1.22488548110657,1.22376219515196,1.22278374299573,1.22192835629648,1.22117822669776,1.22051878752308,1.21993808766812,1.21942627285756,1.21897516756806,1.21857794298562,1.21822885502442,1.21792303796959,1.21765634379565,1.21680029362691,1.21654431459065,1.21671922712119,1.2172231000872,1.21798887960056,1.21896901521342,1.22012733431551,1.22143447783197,1.22286524525409,1.22439709860645,1.22600938191908,1.2276830432734,1.22940060877651,1.23114630918773,1.23290620228142,1.23466827648825,1.23642243240855,1.23816042460367,1.23987568601799,1.24156315123381,1.24321905185325,1.2448406938201,1.24642627377652,1.24797470341489,1.24948545997838,1.25095846168173,1.25239396501434,1.25379248157755,1.25515471164705,1.25648149158743,1.25777375259255
53,1.2502527143079,1.30004219145726,1.26958500614435,1.26303826481955,1.2571910645833,1.2519747631032,1.24733526550402,1.24322912925613,1.23961883431962,1.23646774498964,1.23373622949704,1.23138050258319,1.2293542656111,1.22761173391007,1.22611044157625,1.22481292791928,1.22368729817646,1.22270699408275,1.22185017116637,1.22109895421758,1.22043871986227,1.21985746983426,1.21934531100845,1.2188940360012,1.218496789876,1.21814780708585,1.21784220423078,1.21757581866184,1.21672236296522,1.21647013388545,1.21664948899802,1.2171582459455,1.21792918738697,1.21891463609301,1.22007830705509,1.2213907351633,1.22282661975848,1.22436333233004,1.22598014120772,1.22765793849578,1.22937921668848,1.23112819530306,1.23289094056059,1.23465546063942,1.23641170298593,1.23815144975803,1.23986817972549,1.24155686805086,1.24321378387131,1.24483626674349,1.24642254256254,1.24797154802616,1.24948278141791,1.2509561785201,1.25239201032074,1.25379080035586,1.25515325868353,1.25648022966967,1.2577726510462
54,1.25008166792411,1.29997516494658,1.26957783165501,1.26302766055838,1.25717619628369,1.2519549096957,1.24730983245149,1.24319767256856,1.23958110233245,1.23642372717326,1.23368617722237,1.23132489782515,1.22929374526359,1.22754700056205,1.22604218980627,1.22474179800805,1.22361385481476,1.2226317220863,1.2217734805081,1.2210211890491,1.2203601684604,1.21977837396542,1.21926587411767,1.21881443009246,1.21841716117093,1.21806828062458,1.21776288759015,1.21749680498907,1.21664590131568,1.21639736355518,1.21658109221543,1.21709465668395,1.21787067801234,1.21886135353187,1.22003028707512,1.2213479088071,1.22278881937213,1.22433030130701,1.22595154886679,1.22763339971225,1.22935831402503,1.23111050103283,1.23287603178857,1.2346429509599,1.23640122784415,1.23814268821618,1.23986085194944,1.24155073408702,1.24320864058424,1.24483194391754,1.24641889861617,1.24796846581867,1.24948016437613,1.25095394720237,1.25239009944669,1.25378915628996,1.25515183733278,1.25647899474477,1.25777157263357
55,1.24991265353488,1.2999083961884,1.26957083191401,1.26301731866303,1.25716169295055,1.25193553498259,1.24728499896341,1.24316693913671,1.23954421525114,1.23638066874156,1.23363718721893,1.23127044399066,1.22923444966087,1.22748355193039,1.22597527064085,1.22467203845219,1.22354181121856,1.22255787245176,1.22169822924106,1.22094487573341,1.22028307760122,1.21970074419264,1.21918790624688,1.21873629390609,1.2183390009992,1.21799021988477,1.21768503245855,1.21741924523146,1.21657085475843,1.21632595166578,1.21651398715239,1.21703228525447,1.21781330719722,1.21880912616877,1.21998323605655,1.22130596357623,1.22275181208979,1.22429797671702,1.2259235792111,1.2276094042677,1.22933788100332,1.23109320515768,1.23286146951639,1.23463073084644,1.23639099640344,1.23813413106598,1.23985369496433,1.24154474283093,1.24320361651317,1.24482772074455,1.24641533807464,1.24796545354114,1.2494776060541,1.25095176530599,1.25238823027385,1.2537875478401,1.25515044629038,1.25647778570423,1.2577705164096
56,1.24974561929276,1.29984188287861,1.26956399934645,1.26300722794831,1.25714753926421,1.25191661923777,1.24726074075273,1.24313690015261,1.23950813996704,1.23633853267466,1.23358921906759,1.23121709781198,1.22917633321702,1.22742134057655,1.22590963517925,1.22460359920844,1.22347111646156,1.2224853935803,1.22162436526533,1.22086996181015,1.22020739458009,1.21962452766342,1.21911135447681,1.21865957452479,1.21826225650395,1.21791357212045,1.21760858624249,1.21734309128128,1.21649717228545,1.21625584909299,1.2164481268899,1.21697108719227,1.21775703307165,1.21875791491194,1.21993711779362,1.22126486623537,1.22271556769276,1.22426633135946,1.22589620800921,1.22758593079848,1.22931789494782,1.23107629967181,1.23284723585096,1.23461878852975,1.23638099863682,1.23812576984985,1.23984670239473,1.24153888905642,1.24319870737887,1.24482359369891,1.24641185802151,1.24796250878129,1.24947510458542,1.25094963143667,1.25238640182004,1.25378597338412,1.25514908413447,1.25647660128806,1.25776948124407
57,1.24958051539094,1.29977562275277,1.26955732683105,1.26299737789084,1.25713372082104,1.25189814386193,1.2472370349164,1.2431075203494,1.23947284521574,1.23629728399519,1.23354223455873,1.23116481835177,1.22911935280666,1.22736032161124,1.22584523713962,1.22453643290665,1.22340172233227,1.22241423661947,1.22155183925066,1.22079639760508,1.22013306948941,1.21954967432868,1.21903616869414,1.2185842218363,1.21818687762974,1.2178382873809,1.21753349913748,1.21726829138177,1.21642480559463,1.21618700932343,1.21638346700868,1.21691102038042,1.21770181604593,1.21870768276521,1.21989189801273,1.22122458536033,1.22268005761961,1.22423533953563,1.22586941237723,1.22756295520932,1.22929834622949,1.23105976535359,1.2328333177561,1.23460711289862,1.23637122534667,1.23811759685983,1.23983986706634,1.24153316665146,1.24319390797857,1.24481955840773,1.24640845480548,1.2479596284957,1.24947265730959,1.25094754323824,1.25238461196741,1.2537844319908,1.25514775019507,1.2564754410563,1.25776846690227
58,1.24941729395513,1.29970961358469,1.26955080766566,1.26298775857935,1.25712022404385,1.25188009134836,1.24721385983432,1.2430787899371,1.23943830144465,1.23625688962133,1.23349619753572,1.2311135669186,1.22906346759209,1.22730045251582,1.22578203267592,1.22447049466318,1.22333358314474,1.22234435527188,1.22148060444382,1.2207241360365,1.2200600550244,1.21947613674817,1.21896230139669,1.21851018833873,1.21811281692804,1.21776431831653,1.21745972393238,1.21719479849474,1.21635370890178,1.21611938827295,1.21631996541512,1.21685204492807,1.21764761857444,1.21865839473419,1.2198475443643,1.22118509114355,1.22264525484834,1.22420497694153,1.22584317068196,1.2275404662132,1.22927921428994,1.23104358784287,1.23281970292339,1.23459569353463,1.23636166752582,1.23810960447858,1.23983318280831,1.24152757048881,1.24318921406731,1.24481561131222,1.24640512542408,1.24795681013863,1.24947026209723,1.25094549892757,1.25238285922097,1.25378292207072,1.25514644304156,1.25647430370161,1.25776747217022
59,1.24925590894254,1.29964385318511,1.26954443553599,1.26297836066937,1.25710703612189,1.25186244512336,1.24719119506614,1.24305067681956,1.23940448069215,1.23621731823443,1.23345107375197,1.23106330677895,1.22900863886524,1.22724169297899,1.22571998021055,1.22440574191033,1.2232666555655,1.2222757056204,1.22141061649225,1.22065313243808,1.21998830630527,1.21940386991223,1.21888970751509,1.21843742896235,1.21804002937933,1.21769162000148,1.21738721583259,1.21712256798951,1.2162838387673,1.21605294412045,1.21625758218201,1.21679412300347,1.21759440508108,1.21861001759121,1.21980402607828,1.22114635557041,1.2226111337888,1.22417522056979,1.22581745856673,1.22751844194259,1.22926048341496,1.23102775356651,1.23280637973894,1.234584520509,1.23635231684023,1.23810178570503,1.23982664375699,1.24152209565239,1.24318462152161,1.24481174896611,1.24640186699743,1.24795405130152,1.24946791693143,1.25094349681314,1.25238114215969,1.25378144242795,1.25514516166575,1.25647318837284,1.25776649632193
60,1.24909631604752,1.29957833940043,1.26953820448709,1.26296917534202,1.25709414495586,1.2518451895396,1.24716902131637,1.24302315801423,1.23937135647712,1.23617854015736,1.23340683074012,1.23101400312303,1.22895482988717,1.22718400474731,1.22565904028101,1.2243421342401,1.22320089845518,1.22220824596795,1.22134183328274,1.22058334439645,1.21991778071436,1.21933283107867,1.21881834424952,1.21836590090633,1.21796847223003,1.21762014977092,1.21731593229789,1.21705155748188,1.21621515394447,1.21598763715573,1.21619627940268,1.21673721869538,1.21754214179897,1.21856251984061,1.21976131401411,1.22110835181871,1.22257767011834,1.22414604862017,1.22579226433177,1.22749686533139,1.22924213873247,1.23101224802597,1.2327933371983,1.23457358448321,1.23634316539919,1.23809413389667,1.23982024433796,1.24151673747743,1.2431801264424,1.24480796811131,1.2463986768019,1.24795134970522,1.24946561990223,1.25094153529143,1.2523794594346,1.25377999192293,1.25514390510412,1.25647209425333,1.25776553868311
61,1.24893847261328,1.29951307011154,1.2695321088974,1.26296019426637,1.25708153910754,1.25182830979379,1.2471473202743,1.24299621174905,1.23933890369783,1.2361405272433,1.23336343769219,1.23096562290685,1.22890200582577,1.22712735148816,1.22559917539937,1.22427963326094,1.22313627272301,1.22214193669056,1.22127421479326,1.22051473160238,1.2198484377467,1.21926297962299,1.21874817091988,1.21829556348901,1.21789810484306,1.21754986707188,1.21724583289373,1.21698172668554,1.21614761522577,1.21592342963997,1.21613602105717,1.21668129788561,1.21749079665499,1.21851587156756,1.21971938050603,1.22107105453664,1.22254484098557,1.22411744032742,1.22576756579233,1.22747572020699,1.229224166155,1.23099706236726,1.23278056489665,1.23456287661321,1.23633420572812,1.23808664276548,1.23981397927843,1.24151149155171,1.24317572514152,1.24480426566554,1.24639555226021,1.24794870319229,1.24946336920068,1.25093961284193,1.25237780976516,1.25377856948128,1.25514267244901,1.25647102057457,1.25776459858223
62,1.24878233754919,1.29944804323279,1.26952614345502,1.2629514095651,1.25706920775377,1.25181179186857,1.24712607460746,1.24296981738046,1.23930709345333,1.2361032527736,1.23332086534952,1.23091813473577,1.22885013351359,1.2270716986638,1.22554034992318,1.2242182024661,1.22307274119341,1.22207674010238,1.22120772295695,1.22044725571391,1.21978023887273,1.2191942769008,1.21867914882808,1.21822637801028,1.2178288885603,1.21748073332614,1.21717687915449,1.21691303727602,1.21608118531512,1.21586028567738,1.21607677288927,1.21662632663151,1.21744033915728,1.2184700443394,1.21967819926596,1.2210344396414,1.22251262442851,1.22408937240311,1.2257433455074,1.22745499122998,1.2292065523252,1.23098218342124,1.23276805297339,1.23455238852058,1.23632543074863,1.23807930635774,1.23980784358653,1.24150635369829,1.2431714141275,1.24480063871067,1.24639249093196,1.24794610971909,1.24946116311267,1.25093772802633,1.25237619194016,1.25377717407372,1.25514146282735,1.25646996659359,1.25776367539135
63,1.24862787125334,1.29938325671086,1.26952030313605,1.26294281378308,1.25705714064426,1.25179562247916,1.24710526787797,1.24294395529882,1.23927591317894,1.23606669136399,1.2332790859017,1.23087150875753,1.22879918143418,1.22701701340392,1.22548252993668,1.2241578071126,1.22301026848306,1.22201262033152,1.22114232153694,1.2203808802305,1.21971314741194,1.21912668612128,1.21861124113137,1.21815830762495,1.21776078657622,1.21741271180401,1.21710903445766,1.21684545276529,1.21601582870728,1.21579817109727,1.21601850229343,1.2165722770514,1.21739074029393,1.21842501110988,1.21963774529424,1.22099848423689,1.22248099968428,1.22406183376782,1.22571958691392,1.22743466383863,1.22918928456809,1.23096760025639,1.23275579207767,1.2345421122622,1.23631683375163,1.23807211903142,1.23980183253232,1.24150131995973,1.24316719009234,1.24479708448176,1.24638949050462,1.24794356734988,1.24945900001449,1.25093587947726,1.25237460480672,1.25377580472768,1.25514027541484,1.25646893160961,1.25776276851284
64,1.24847503553986,1.2993187085239,1.26951458318477,1.26293439985852,1.25704532806287,1.25177978902439,1.24708488448334,1.24291860694216,1.23924533642065,1.23603081887834,1.23323807289355,1.23082571656366,1.22874911957987,1.22696326445135,1.22542568314148,1.2240984141097,1.2229488208878,1.22194954320561,1.221077976011,1.22031557037708,1.21964712841649,1.21906017223049,1.2185444127257,1.21809131722607,1.21769376382138,1.21734576750817,1.217042263908,1.21677893838628,1.21595151157252,1.21573705334534,1.21596117821055,1.21651911824956,1.21734197243912,1.21838074613089,1.21959799479743,1.22096316653784,1.22244994700275,1.22403480283579,1.22569627426963,1.22741472419808,1.22917235084575,1.23095330249426,1.23274377333449,1.23453204030126,1.23630840837268,1.23806507543523,1.23979594163021,1.24149638658328,1.24316304989931,1.24479360035733,1.24638654878564,1.24794107424761,1.24945687836464,1.25093406589913,1.25237304727263,1.25377446051981,1.25513910942857,1.2564679149567,1.25776187737837
65,1.24832379357065,1.29925439668055,1.26950897909542,1.26292616109656,1.25703376079214,1.25176427954172,1.24706490960207,1.24289375459839,1.23921534273965,1.2359956123492,1.23319780113938,1.2307807310987,1.22869991936594,1.22691042197494,1.22536977874729,1.22403999191609,1.22288836627824,1.22188747614632,1.22101465346521,1.22025129299706,1.21958214856385,1.21899470180383,1.21847863013793,1.21802537333736,1.21762778685491,1.21727986706634,1.21697653423054,1.21671346098636,1.21588820165355,1.2156769013834,1.21590477103188,1.21646682219915,1.21729400926654,1.21833722487115,1.21955892511245,1.22092846579993,1.22241944374495,1.22400826278558,1.22567339260049,1.22739515915347,1.22915573971606,1.23093928027345,1.23273198831359,1.23452216548051,1.23630014856923,1.23805817048947,1.23979016662281,1.24149155000757,1.2431589905718,1.24479018384922,1.24638366369381,1.24793862866934,1.24945479670062,1.25093228606197,1.2523715183008,1.25377314057318,1.25513796412475,1.25646691600197,1.2577610014476
66,1.24817410979132,1.2991903192191,1.26950348659549,1.26291809114528,1.25702243008056,1.25174908266578,1.24704532914345,1.24286938144399,1.23918591268199,1.23596104990455,1.2331582466439,1.23073652657629,1.22865155354031,1.22685845754747,1.22531478741641,1.22398251043658,1.22282887400335,1.22182638807186,1.22095232249568,1.2201880164535,1.2195181760576,1.21893024294658,1.21841386142645,1.21796044401369,1.21756282376522,1.21721497863225,1.21691181367184,1.21664898892891,1.21582586816961,1.21561768559674,1.21584925251025,1.21641536043655,1.21724682566947,1.21829442394114,1.21952051463667,1.22089436225509,1.22238947960033,1.22398219623513,1.22565092765212,1.22737595618678,1.22913944029471,1.2309255242164,1.23272042900078,1.23451248099782,1.23629204859977,1.23805139936837,1.23978450346613,1.24148680684988,1.24315500928262,1.24478683259455,1.24638083325269,1.24793622895963,1.24945275363321,1.25093053879732,1.25237001690586,1.25377184405443,1.25513683879641,1.25646593414371,1.25776014020671
67,1.24802594987089,1.29912647420666,1.26949810163043,1.26291018397214,1.25701132761253,1.25173418759027,1.2470261297014,1.2428454714651,1.23915702771739,1.23592711070011,1.23311938652917,1.23069307840182,1.22860399610255,1.22680734404095,1.22526068111338,1.22392594097156,1.22277031479498,1.22176624930686,1.22089095311766,1.22012571053773,1.21945518053569,1.21886676520206,1.21835007608915,1.21789649874919,1.21749884407818,1.21715107179402,1.21684807190864,1.2165854920022,1.21576448172628,1.2155593777085,1.215794595678,1.21636471088902,1.21720039768691,1.21825232102372,1.21948274276317,1.22086083698576,1.22236003373133,1.22395659050678,1.22562886584509,1.22735710337699,1.2291234422201,1.23091202539889,1.23270908777159,1.23450298038343,1.23628410300458,1.23804475748379,1.23977894831578,1.24148215389483,1.2431511033446,1.24478354434744,1.24637805558371,1.24793387354492,1.24945074784181,1.25092882299432,1.25236854215094,1.25377057017112,1.25513573277118,1.25646496880954,1.25775929316677
68,1.24787928064499,1.29906285973845,1.26949281171689,1.26290243384534,1.2570004454806,1.25171958403269,1.24700729851169,1.24282200939916,1.23912867018253,1.23589377485682,1.23308119896702,1.23065036310054,1.22855722222897,1.2267570555492,1.22520743307536,1.22387025607182,1.22271266071407,1.2217070314938,1.22083051668142,1.22006434638474,1.21939313298551,1.2188042394664,1.2182872449782,1.21783350839206,1.21743581867207,1.21708811748927,1.21678527996318,1.2165229413353,1.2157040142398,1.21550195070035,1.21574077477096,1.21631484746489,1.21715470243513,1.21821089480988,1.21944558982097,1.22082786842016,1.22233108984742,1.22393142968969,1.22560719423354,1.22733858936335,1.22910773562102,1.23089877532174,1.23269795736677,1.23449365747914,1.23627630658791,1.2380382404702,1.23977349751436,1.24147758808373,1.24314727020166,1.24478031697159,1.24637532889994,1.24793156092834,1.24944877807017,1.25092713759614,1.25236709314461,1.25376931816913,1.25513464540913,1.25646401945464,1.25775845986232
69,1.24773407006253,1.29899947393697,1.26948763020475,1.26289483531342,1.25698977615993,1.25170526220188,1.24698882341255,1.24279898070247,1.2391008232287,1.23586102340293,1.23304366311648,1.23060835825133,1.22851120820313,1.22670756731594,1.22515501772293,1.22381542951324,1.22265588502451,1.22164870753873,1.22077098579178,1.22000389639244,1.21933200566514,1.21874263790969,1.21822534022112,1.21777144506562,1.21737371969872,1.21702608792644,1.21672341012487,1.21646130931964,1.21564443885002,1.21544537873895,1.21568776515807,1.21626574686391,1.21710971804435,1.21817012493928,1.21940903701285,1.22079544668733,1.22230263233311,1.22390669985121,1.22558590046691,1.22732040331127,1.22909231108662,1.2308857658848,1.2326870308699,1.23448450641897,1.23626865440166,1.23803184417079,1.23976814757983,1.24147310650473,1.24314350742058,1.24477714843345,1.24637265150038,1.24792928968499,1.24944684312227,1.25092548136014,1.25236566876793,1.25376808733037,1.25513357610079,1.25646308556005,1.25775763984993
