p_bar,of_1,of_1_5,of_2,of_2_5,of_2_6,of_2_7,of_2_8,of_2_9,of_3,of_3_1,of_3_2,of_3_3,of_3_4,of_3_5,of_3_6,of_3_7,of_3_8,of_3_9,of_4,of_4_1,of_4_2,of_4_3,of_4_4,of_4_5,of_4_6,of_4_7,of_4_8,of_4_9,of_5,of_5_1,of_5_2,of_5_3,of_5_4,of_5_5,of_5_6,of_5_7,of_5_8,of_5_9,of_6,of_6_5,of_7,of_7_5,of_8,of_8_5,of_9,of_9_5,of_10,of_10_5,of_11,of_11_5,of_12,of_12_5,of_13,of_13_5,of_14,of_14_5,of_15,of_15_5,of_16,of_16_5,of_17,of_17_5,of_18,of_18_5,of_19,of_19_5,of_20
38,1.19063387977684,1.22272035426013,1.24900219145816,1.27203584313553,1.27608245034429,1.27990294632432,1.28356418097257,1.28712415198579,1.29062672379725,1.29410338306782,1.29757764651261,1.30106906824392,1.30459533651298,1.3081715044724,1.31180247488005,1.31519613769178,1.31683541716337,1.31833284705835,1.31982861447375,1.32129972257054,1.32272006492063,1.32406890231117,1.32533301414927,1.32650630607288,1.32758808724696,1.32858112746819,1.32949006384441,1.33032026508336,1.33107712039968,1.3317656938871,1.33239051406243,1.33295556515384,1.33346429918854,1.33391969799189,1.33432437509387,1.33468066197291,1.33499069262868,1.33525648667257,1.33547999752109,1.33603295915562,1.33583518018562,1.33513601623703,1.33413209754321,1.33295386191632,1.33168003869104,1.33035737337669,1.32901552701397,1.3276758588895,1.32635543579896,1.32506828868264,1.32382547670679,1.32263501228379,1.32150196711543,1.32042892586986,1.31941672497138,1.31846530209547,1.31757453754465,1.3167449394534,1.3159781128124,1.31527700395866,1.31464606719267,1.3140913343818,1.31362066746959,1.31324404171478,1.31297412091342,1.3128270200042,1.31282326782931
39,1.19060657813353,1.22264254015872,1.24886485054474,1.27187533924309,1.2759216813339,1.27974217023626,1.28340324527967,1.2869628211795,1.29046488265193,1.29394113034732,1.29741534159122,1.3009073708522,1.304435241596,1.30801435873461,1.31164983162602,1.31504798257632,1.31669282145196,1.31819332045019,1.31969108768544,1.32116313752323,1.32258340304673,1.32393136472714,1.32519405698187,1.3263656073103,1.32744547625059,1.32843651257418,1.32934337618435,1.33017142156507,1.33092600250114,1.33161213916833,1.33223431496563,1.33279647400162,1.33330203655322,1.33375396336595,1.33415485936778,1.33450706034404,1.3348127172277,1.33507387820112,1.33529253476342,1.33581961194374,1.33559745876752,1.33487866116636,1.33386019659818,1.33267169975185,1.33139102605755,1.33006425238353,1.32872057717034,1.32738094192402,1.32606206560723,1.32477765047455,1.32353845774899,1.32235223995709,1.32122384989769,1.32015569529972,1.3191484784004,1.31820204517994,1.31731622501485,1.31649151145068,1.31572952457416,1.31503324785495,1.31440718427376,1.3138574451328,1.31339195423315,1.31302077793841,1.31275667715154,1.31261587060141,1.31261898315152
40,1.19057983344497,1.2225667670814,1.24873090892656,1.27171855093506,1.27576458460055,1.27958503077117,1.2832459249037,1.28680509546796,1.29030664601852,1.29378248170928,1.29725663699456,1.30074926261916,1.3042787159024,1.30786074280673,1.31150066370311,1.31490325718837,1.31655354282961,1.31805702533441,1.31955672531935,1.32102964441145,1.32244979518931,1.3237968611934,1.3250581414385,1.32622796288942,1.32730593263869,1.32829497995059,1.32919978170468,1.3300256770907,1.33077798457501,1.33146168445994,1.33208121024733,1.33264047091021,1.33314285702366,1.33359131060478,1.33398843024619,1.33433655824659,1.33463786444894,1.33489442721892,1.33510827726697,1.33560990309181,1.33536401866365,1.33462624034898,1.33359378289481,1.33239545584467,1.33110825220049,1.32977760405382,1.32843223954413,1.32709271742753,1.32577541366529,1.32449371330536,1.32325808990031,1.32207604480782,1.32095221887243,1.31988884864974,1.31888650643149,1.31794494984222,1.31706395967939,1.31624401634711,1.31548675565118,1.3147951981078,1.31417389939504,1.31362903487313,1.31316860275719,1.31280275363271,1.31254434273881,1.31240968880951,1.31241950720413
41,1.19055361365923,1.22249292480405,1.24860019473473,1.27156529538358,1.27561098012934,1.27943135,1.28309204310269,1.28665080120965,1.290151837779,1.29362726105675,1.29710135674679,1.30059456794237,1.30412557580046,1.30771048307341,1.31135479929062,1.3147617864859,1.31641741541523,1.31792378829842,1.31942535815444,1.32089908868817,1.32231908921603,1.32366524149481,1.32492511683404,1.3260932215954,1.32716931055625,1.32815638283994,1.32905913286006,1.32988288357167,1.33063291829999,1.33131417214911,1.33193104591906,1.332487402629,1.33298660493812,1.33343158873606,1.33382493807026,1.33416900733326,1.33446598713462,1.3347179834278,1.33492707936696,1.33540366979566,1.33513468384811,1.33437854595376,1.33333261799529,1.33212486624558,1.3308314333534,1.32949712263221,1.3281502057524,1.32681087091607,1.32549516257877,1.32421615938954,1.32298405688935,1.32180611343395,1.32068676464787,1.31962808098928,1.31863050912386,1.31769372138942,1.31681745222345,1.31600217024734,1.31524952758019,1.31456258161136,1.31394593367538,1.31340584129138,1.31295035622624,1.31258971768398,1.31233686535813,1.31220823574734,1.31222460819981
42,1.19052788929628,1.2224209114978,1.2484725486505,1.27141540292487,1.275460700843,1.27928096277292,1.28294143582644,1.28649977352229,1.29000029446137,1.29347530493729,1.29694933750974,1.30044312383578,1.30397567166753,1.30756341842337,1.31121207897984,1.31462341241162,1.31628428565491,1.31779348180403,1.31929683975354,1.32077132704204,1.32219113758589,1.32353637896479,1.32479483592497,1.32596123994537,1.32703546576034,1.32802057609954,1.32892128377038,1.32974289465872,1.33049065717408,1.3311694653077,1.33178367602276,1.33233712713291,1.33283314615139,1.33327465783223,1.33366424413337,1.3340042700989,1.33429694884778,1.33454441927666,1.3347488058612,1.3352007904694,1.33490928960474,1.33413538350717,1.33307647909554,1.33185968468078,1.33056030505007,1.32922253029898,1.32787418143945,1.32653510986371,1.32522101722265,1.32394469330312,1.32271606474325,1.321542154598,1.32042719952635,1.3193731089418,1.31838020776476,1.31744808599425,1.31657643382257,1.31576570936892,1.31501757741777,1.31433514464836,1.31372305103295,1.31318762066887,1.31273697603404,1.31238143673277,1.31213403121171,1.31201128959069,1.312034070844
43,1.19050263318698,1.22235063100946,1.24834782056846,1.27126871582573,1.27531359139095,1.27913371008256,1.28279395052881,1.28635186028982,1.28985185874383,1.2933264613596,1.29680042733637,1.30029477874864,1.30382883932839,1.3074193990773,1.31107235459704,1.31448798807952,1.31615401072004,1.31766595124783,1.31917103408232,1.3206462263367,1.32206582188772,1.32341013456983,1.32466718337818,1.32583189383046,1.32690426705434,1.32788742772471,1.32878610176401,1.32960557725497,1.33035106796413,1.3310274264386,1.33163897427426,1.3321895093196,1.33268234623107,1.33312038797362,1.3335062196421,1.33384221885013,1.33413062285247,1.33437360472927,1.33457333103679,1.33500112230835,1.3346876774328,1.33389657074557,1.33282515766682,1.33159968096164,1.33029462039608,1.3289535679142,1.32760391368484,1.32626516175219,1.32495270269217,1.32367903528835,1.32245383972835,1.32128389713661,1.32017325576799,1.31912366875651,1.31813534287789,1.31720778876092,1.31634065424373,1.31553438816932,1.31479067257808,1.31411265100269,1.31350501370144,1.31297414615442,1.31252824009085,1.31217768666269,1.31193562140704,1.31181864386705,1.31184769480064
44,1.19047782024391,1.22228199972568,1.24822587711927,1.27112508719107,1.27516950707672,1.27898945976823,1.28264944511583,1.28620691981838,1.28970639952274,1.29318058874558,1.29665448488834,1.30014938458339,1.3036849521454,1.30727828554975,1.31093548817599,1.31435537674875,1.31602645767731,1.31754107541392,1.31904781454995,1.32052366100862,1.32194300810983,1.32328638722308,1.32454202786828,1.32570505866878,1.32677559227133,1.32775681480211,1.32865346331797,1.32947080745711,1.33021402665824,1.33088793427705,1.33149681412829,1.33204443281624,1.33253408012734,1.33296865830387,1.33335074479708,1.33368273479418,1.33396689121191,1.33420542243418,1.33440053773943,1.33480454103334,1.33446971047395,1.33366193659017,1.33257845824321,1.33134463962412,1.3300341485231,1.32868999336572,1.32733914553785,1.32600077216919,1.32468996248508,1.32341893785053,1.32219712652366,1.32103108815049,1.31992468366688,1.31887951440921,1.3178956725952,1.31697259201079,1.31610988016105,1.3153079777183,1.31456858439,1.31389488046071,1.31329160580051,1.31276520623557,1.31232394132855,1.31197827863366,1.31174143830237,1.31163010615684,1.31166529330491
45,1.19045342725942,1.22221493459304,1.24810658792317,1.27098437999371,1.27502831290539,1.27884807291063,1.28250778701144,1.28606481990468,1.28956377950753,1.29303755499953,1.29651137809136,1.30000682336956,1.30354387216937,1.30713994788107,1.31080135104272,1.31422545091263,1.31590150259775,1.31741872913231,1.31892706303576,1.32040351888089,1.32182259382435,1.32316502401317,1.32441926286223,1.32558062118884,1.32664932746511,1.32762862269512,1.32852325323802,1.32933846973066,1.33007941763766,1.33075086851711,1.3313570805751,1.33190178012066,1.33238824067262,1.33281935302464,1.33319770797749,1.33352570723052,1.33380564398825,1.33403976295825,1.33423031668443,1.33461093010836,1.33425524842728,1.33343132023256,1.33233619733657,1.33109435867225,1.32977867325053,1.32843158009662,1.32707964340934,1.32574169847954,1.32443255687497,1.32316415664996,1.3219456865963,1.32078349139215,1.3196812499741,1.31864041614112,1.31766097089833,1.31674227375831,1.31588389365942,1.31508626418325,1.31435110313887,1.31368162734208,1.3130826257157,1.31256060337935,1.31212388636836,1.3117830168665,1.31155129733075,1.31144549670825,1.31148669209091
46,1.19042942888454,1.22214936008887,1.24798983327481,1.27084646621044,1.27488988273516,1.27870942082705,1.2823688495992,1.28592543700627,1.28942387524114,1.29289723667915,1.29637098359533,1.29986696524556,1.30340547689976,1.30700426417513,1.31066982300048,1.31409809148753,1.31577902976126,1.31729879949163,1.31880866967342,1.32028569022188,1.32170446722478,1.3230459394853,1.32429877980286,1.32545847557574,1.32652536618992,1.32750274431859,1.32839536392834,1.32920845617562,1.32994713293974,1.33061612850681,1.33121966625644,1.33176144448477,1.33224471874895,1.33267237343656,1.33304700180199,1.33337103283183,1.33364677853186,1.33387652406378,1.33406255076231,1.3344201800803,1.33404416294789,1.33320456522381,1.33209820246295,1.33084864846806,1.32952799180057,1.32817811578934,1.32682518851319,1.32548772039078,1.32418026151176,1.32291446726605,1.32169929675281,1.32054088582761,1.3194427341901,1.31840615898599,1.31743102640776,1.31651662635232,1.31566249089891,1.31486904755996,1.31413803262187,1.31347269291164,1.31287788485474,1.31236014806078,1.31192788730078,1.31159172450538,1.31136502586941,1.31126464746083,1.31131172805587
47,1.19040581271435,1.2220852058393,1.24787550128252,1.27071122605053,1.27475409851971,1.2785733946661,1.28223252233638,1.28578865550063,1.28928657118062,1.2927595182553,1.29623318595866,1.29972969503771,1.30326965170163,1.30687112087346,1.31054079160216,1.31397318708882,1.3156589309998,1.3171811809127,1.31869253125651,1.32017007479248,1.32158852896606,1.32292903212372,1.3241804801543,1.32533851501586,1.32640360879626,1.32737907949126,1.32826969473967,1.32908066587103,1.32981707159977,1.33048360993214,1.33108447080381,1.33162332614196,1.33210341533235,1.33252761816932,1.33289853529765,1.33321861500272,1.33349019884646,1.33371561008967,1.33389717364157,1.33423218798891,1.33383633301604,1.33298153892912,1.33186431126695,1.33060733073212,1.32928191374059,1.32792940118677,1.32657557563184,1.32523863863831,1.32393286605536,1.32266965936092,1.32145774784399,1.32030306435036,1.31920893641173,1.31817654163606,1.31720564106034,1.31629545526191,1.31544548092311,1.31465614048597,1.31392918906205,1.31326790951244,1.31267720658022,1.31216367661496,1.3117357884899,1.31140423588768,1.31118246222767,1.31108740100334,1.31114024853806
48,1.19038255647242,1.22202240616978,1.24776348720678,1.27057854726515,1.27462084962992,1.27843988115344,1.28209869387484,1.28565436702188,1.28915175903423,1.29262429144922,1.29609787698588,1.29959490480527,1.30313628735282,1.30674041139401,1.31041415149911,1.31385063338298,1.31554110031951,1.31706577452834,1.3185785513429,1.320056572043,1.32147468600489,1.32281421206572,1.32406427149733,1.32522066214594,1.32628396212849,1.32725753431652,1.32814615138578,1.3289549987652,1.32968913906214,1.33035321842965,1.3309514002505,1.33148733169477,1.33196423771684,1.33238499532586,1.33275221415394,1.33306836005019,1.33333581502324,1.33355692015051,1.33373408118932,1.3340468568392,1.33363164436916,1.33276210175906,1.33163437073237,1.33037023764388,1.32904025998066,1.32768524903351,1.3263306120085,1.32499425019374,1.32369017307885,1.32242953557143,1.32122084358401,1.32006983262888,1.31897966255351,1.3179513751036,1.31698462917307,1.31607857798832,1.31523268459011,1.31444736719273,1.31372440005353,1.31306710188274,1.31248042514744,1.31197101518137,1.31154742427962,1.31122039560141,1.31100345473921,1.31091360969261,1.31097211035359
49,1.19035964287684,1.22196089970317,1.24765369286697,1.27044832452775,1.27449003224527,1.27830877762929,1.28196726222532,1.28552246986551,1.28901933716676,1.29249145463789,1.29596495513325,1.29946249324686,1.30300528661334,1.30661203572863,1.31028980385689,1.31373033250632,1.31542545168906,1.31695248762838,1.31846663949752,1.31994510474827,1.32136285107884,1.32270139612694,1.32395006717156,1.32510482235699,1.32616633854029,1.32713802084056,1.3280246453658,1.32883137712554,1.32956324665197,1.33022486551872,1.33082036650173,1.33135337359719,1.33182709903258,1.3322444187095,1.33260795294376,1.33292018965723,1.33318352832437,1.33340039216736,1.33357318906854,1.33386409512661,1.3334299889895,1.33254612650672,1.33140823646906,1.33013721103002,1.3288028618815,1.3274454831127,1.32609011635068,1.32475437076979,1.32345199701212,1.3221939103592,1.32098839960744,1.31984100807152,1.31875473238713,1.31773048190038,1.31676781612551,1.31586582306981,1.3150239336128,1.31424256256396,1.31352350363958,1.312870111209,1.31228738488468,1.31178202470421,1.31136264529601,1.31104005771582,1.31082786094629,1.31074313485621,1.31080717900465
50,1.19033705581208,1.22190062899949,1.24754602610824,1.27032045887672,1.27436154880629,1.27817998761939,1.28183813154219,1.28539286845298,1.28888921006443,1.292360912319,1.29583432497409,1.2993323651667,1.30287655297129,1.30648589991361,1.31016765582991,1.31361219254236,1.31531189142741,1.31684123316079,1.31835671080567,1.31983558422018,1.32125294223815,1.32259049974914,1.32383778240716,1.32499091389845,1.32605064816373,1.32702045627781,1.32790509374121,1.32870971227449,1.32943931110004,1.33009846812567,1.33069128685873,1.33122136967604,1.33169191773934,1.33210580750174,1.33246567148193,1.33277402099627,1.33303328789471,1.33324593299243,1.33341441807619,1.33368381641108,1.33323126464074,1.33233349284471,1.33118577206714,1.32990810163055,1.32856956044916,1.32720993743235,1.32585391793177,1.32451882687982,1.32321816320227,1.3219626091656,1.32076024233034,1.3196164188941,1.31853397636472,1.31751369505421,1.3165550377444,1.31565702928799,1.31481906967758,1.31404157128778,1.31332634748121,1.31267678810892,1.31209793936185,1.31159655510124,1.3111813111301,1.31086308489957,1.31065554686716,1.3105758460922,1.31064532812528
51,1.19031478022903,1.22184153521843,1.24744040032132,1.27019485721308,1.27423530752112,1.27805342034767,1.28171121086933,1.28526547284912,1.28876128785266,1.29223257462882,1.29570589671679,1.29920443099341,1.30274999729791,1.30636191555257,1.31004761452198,1.31349612705089,1.31520033050441,1.31673192928267,1.31824868543579,1.31972793231621,1.32114488242398,1.32248144636874,1.32372734729885,1.32487885987062,1.32593682867058,1.32690476283174,1.32778741827626,1.32858992590783,1.32931725411469,1.32997394815494,1.33056408359021,1.33109124270355,1.33155861720965,1.33196908571779,1.33232529440532,1.33262976782409,1.33288500528308,1.33309347471399,1.33325769356773,1.33350593892837,1.33303537444795,1.3321240868274,1.33096684851126,1.32968276843396,1.32834020560611,1.32697845536738,1.32562185577939,1.32428745500415,1.32298850002659,1.32173546752199,1.32053620830245,1.31939590327897,1.31831723478477,1.31730085729606,1.31634613939822,1.31545204471371,1.31461794374873,1.31384424709161,1.31313278810634,1.31248699189384,1.31191194379494,1.31141447126725,1.31100328953406,1.31068934787339,1.31048638633096,1.31041162059401,1.31048643858869
52,1.19029280205547,1.22178357772975,1.24733673400913,1.27007143184676,1.27411122191966,1.27792899029602,1.28158641689663,1.28514019832608,1.28863548586043,1.29210635690654,1.29557958576948,1.29907860092635,1.30262553563398,1.30623999938544,1.30992960243708,1.31338205464273,1.3150906946718,1.31662449895553,1.31814248262367,1.31962207540419,1.32103859908762,1.32237416389165,1.32361868642741,1.32476858784934,1.32582479981028,1.32679086723781,1.32767154540577,1.32847194430204,1.32919700199523,1.3298512321019,1.33043868354524,1.33096292001237,1.33142712536006,1.33183418185874,1.33218675079416,1.33248738207702,1.33273861033287,1.33294294398623,1.33310294184343,1.3333303798246,1.33284222651589,1.33191780043839,1.330751343648,1.32946107807364,1.32811465553052,1.32675088902016,1.32539377387049,1.32406010083557,1.32276286613443,1.32151233027536,1.32031614334092,1.31917930861435,1.31810435704017,1.31709182031907,1.31614097527002,1.31525072613239,1.31442041520481,1.31365045205093,1.3129426838388,1.31230058991393,1.31172928170435,1.31123564580216,1.3108284558108,1.31051872473231,1.31032026038149,1.31025034258962,1.31033039813777
53,1.19027110811549,1.22172670422639,1.2472349503947,1.26995010008589,1.27398921045002,1.27780661680579,1.2814636668704,1.28501696496872,1.28851172422588,1.29198217929997,1.29545531234587,1.2989548061179,1.30250308879767,1.30612007289841,1.30981354895881,1.31326989859485,1.31498291498992,1.31651886958064,1.31803804266645,1.31951794417309,1.32093402384607,1.32226858435249,1.32351173180231,1.3246600295461,1.32571449289017,1.32667870041991,1.32755740577783,1.32835569792688,1.32907848528199,1.32973025070242,1.33031501780309,1.33083633314216,1.33129737423666,1.33170102857506,1.33204996222966,1.33234678637007,1.33259403689372,1.33279427465621,1.33295010302461,1.3331570764309,1.33265173358169,1.33171453117761,1.33053914170109,1.32924290427883,1.32789277605571,1.32652709856061,1.32516953668781,1.32383661859525,1.32254110798539,1.32129305094061,1.32009990184222,1.31896649080517,1.31789520093696,1.31688644409851,1.31593940766118,1.31505293833798,1.31422635134494,1.31346005596204,1.31275591960273,1.31211745693499,1.31154982365107,1.31105995847414,1.31065669224884,1.31035110040367,1.3101570567356,1.31009190282248,1.31017710098351
54,1.19024968605706,1.22167087008475,1.24713497706595,1.26983078386438,1.27386919611254,1.27768622371631,1.28134288911861,1.28489569731662,1.28838992753861,1.2918599664079,1.29533300110782,1.29883296610335,1.30238258202881,1.30600206197082,1.30969937478848,1.31315958650145,1.31487691598962,1.31641497267059,1.31793529322509,1.31941546675797,1.3208310921697,1.32216464360586,1.32340641924695,1.32455312049981,1.32560584306847,1.32656818942681,1.32744493393429,1.32824112131215,1.32896163840149,1.32961093861524,1.33019302135573,1.33071141752983,1.33116929981317,1.3315695587473,1.33191488846798,1.33220791805466,1.33245122251813,1.33264740423428,1.33279911100937,1.33298595373269,1.33246381269793,1.33151418168438,1.33033013282833,1.32902812737448,1.32767444012384,1.32630695164501,1.3249490043615,1.32361687041123,1.32232308690796,1.32107749097739,1.31988734621789,1.31875731363862,1.31768963207538,1.31668459632226,1.31574130656672,1.31485855354727,1.31403562675141,1.31327293577413,1.31257236846566,1.31193746777534,1.31137345363627,1.31088729561138,1.31048788760759,1.3101863661435,1.30999666928797,1.30993619803358,1.31002644695535
55,1.19022851687216,1.22161603328754,1.24703674565315,1.26971340940351,1.27375110612721,1.2775677390365,1.2812240092689,1.28477632403882,1.28827002451469,1.29173964366352,1.29521258084055,1.29871300985174,1.30226394466575,1.30588589655149,1.30958701076539,1.3130510499571,1.31477263129385,1.31631274342144,1.31783417124701,1.31931459412662,1.32072973989825,1.3220622810457,1.32330268811914,1.32444779979665,1.32549878907257,1.32645928793,1.32733406803735,1.32812815242598,1.32884639955775,1.32949323413342,1.33007263281948,1.3305881122171,1.33104284161868,1.33143970782163,1.33178145879831,1.33207071795022,1.33231010818631,1.33250227362249,1.332649906356,1.3328169455078,1.33227838494307,1.33131665939266,1.33012421271813,1.32881663381802,1.32745952728753,1.32609032288664,1.32473204337675,1.32340072575277,1.32210867164093,1.32086551929873,1.31967834619236,1.31855164825911,1.3174875232893,1.31648615176193,1.31554654880539,1.31466745085287,1.31384812276583,1.31308897507179,1.31239191624404,1.31176052393954,1.31120006190835,1.31071754968106,1.3103219319833,1.31002441907854,1.30983899766668,1.3097831305604,1.30987834142119
56,1.19020760421908,1.22156215422847,1.2469401915355,1.26959790690398,1.27363487163094,1.27745109464582,1.28110695619899,1.28465877763777,1.28815194770082,1.29162115014354,1.29509398415696,1.29859487015206,1.3021471098512,1.30577151036883,1.30947639146987,1.31294422426829,1.3146699981368,1.31621211198301,1.31773461292096,1.31921526140342,1.32062991575545,1.32196143935015,1.32320048105664,1.32434400981492,1.32539327294257,1.32635193012922,1.3272247495922,1.32801673270052,1.32873271013842,1.32937707892177,1.3299537941727,1.33046635958993,1.33091794250075,1.33131143862762,1.33164961698845,1.33193513009089,1.33217063805596,1.33235882686999,1.33250243266435,1.33264998876358,1.33209537515645,1.33112187621509,1.32992128221859,1.32860831581489,1.32724792325355,1.32587709336827,1.32451854140209,1.32318806091461,1.32189773781192,1.32065700499868,1.31947277840215,1.31834937256179,1.31728875413013,1.31629099183259,1.3153550178097,1.31447951578897,1.31366372700206,1.31290806360405,1.31221445480109,1.31158650874373,1.31102954453965,1.31055061892547,1.31015873493674,1.30986516178909,1.30968394682461,1.30963260792625,1.30973269477442
57,1.19018693070539,1.22150919553467,1.2468452535738,1.269484210265,1.27352042740149,1.2773362260217,1.28099166792508,1.28454299417926,1.28803563320447,1.29150441873312,1.294977147228,1.29847848334407,1.30203201426397,1.30565884066309,1.30936745495871,1.31283904819051,1.31456895710759,1.31611303785628,1.31763656999174,1.31911741341951,1.32053156199992,1.32186206424884,1.32309974374525,1.32424169599263,1.32528923979736,1.32624606085204,1.32711692322664,1.32790680669142,1.32862051476173,1.32926241777753,1.32983645051662,1.3303461051403,1.33079453658408,1.33118468620301,1.33151930970272,1.33180110149485,1.33203275923474,1.33221701093828,1.33235663652469,1.33248502351979,1.3319147117023,1.33092974825302,1.32972124699829,1.3284030708702,1.32703951947238,1.32566715021961,1.32430837793046,1.32297875854586,1.32169016744488,1.32045184358679,1.31927052586461,1.31815037080727,1.31709321040222,1.31609900410715,1.31516660305879,1.3142946397846,1.31348233295795,1.31273009685455,1.31203988162515,1.31141532963787,1.31086180299263,1.31038640676542,1.30999819748928,1.30970850163189,1.30953142666748,1.30948454247741,1.30958942207429
58,1.19016648667907,1.22145712190506,1.24675187386649,1.26937225682782,1.27340771160531,1.2772230719905,1.28087809124957,1.28442891304584,1.28792102044746,1.2913893888616,1.29486200953641,1.29836378907245,1.30191859787397,1.30554782794276,1.30926014252366,1.31273546368821,1.31446945191639,1.31601545758864,1.31753998493495,1.31902099745708,1.32043462692306,1.32176410431046,1.32300042470698,1.32414080661508,1.32518663762106,1.32614162781058,1.32701052860044,1.32779832183069,1.32850976096083,1.32914919841181,1.32972054985707,1.33022729724861,1.33067259587367,1.3310593997548,1.33139048656415,1.33166858198917,1.33189642157213,1.33207677551357,1.332212467187,1.33232199260992,1.33173632621402,1.33074019553113,1.32952401723463,1.32820080150397,1.32683421274601,1.32546038617869,1.32410144303273,1.32277270721886,1.32148584860006,1.32024991667762,1.31907147754848,1.317954533145,1.31690078373404,1.31591008189582,1.3149811996737,1.31411271982752,1.31330383951548,1.31255497564849,1.31186809249875,1.31124688728408,1.31069674377669,1.31022482162479,1.30984022992719,1.30955435161145,1.30938135171454,1.30933885105799,1.30944844279176
59,1.19014626304084,1.22140589996286,1.24665999752654,1.26926198714108,1.27329666556686,1.27711157188416,1.28076616278925,1.28431647671116,1.28780805194051,1.29127600304681,1.29474851365137,1.2982507300619,1.30180680371808,1.30543841576177,1.30915439847047,1.31263341571524,1.31437142918039,1.31591931905467,1.31744480690544,1.31892596448486,1.32033906148223,1.32166751074853,1.32290247007123,1.32404129262051,1.32508541706754,1.32603858140388,1.3269055314643,1.327691228372,1.32840039897624,1.32903737124979,1.32960604290478,1.330109875172,1.33055206042566,1.33093553113194,1.33126309973556,1.33153752384558,1.33176157750076,1.33193807280589,1.33206987641098,1.33216083809694,1.33156015344367,1.33055314174674,1.32932950732686,1.32800141489606,1.32663190488655,1.3252566992486,1.32389763223443,1.32256980103571,1.32128467126689,1.32005111812116,1.31887552795744,1.31776175522584,1.31671137118659,1.31572412386095,1.31479870803794,1.3139336581407,1.31312815064281,1.3123825993527,1.31169900873775,1.31108109109322,1.3105342780933,1.31006577649476,1.30968474712826,1.30940262815233,1.30923364078663,1.30919545469123,1.30930968034412
60,1.1901262512038,1.22135549812093,1.24656957247727,1.26915334474581,1.27318723355719,1.27700167575787,1.28065582775403,1.2842056305332,1.28769667307654,1.29116420668851,1.29463660502204,1.29813925191098,1.30169657769477,1.30533055051526,1.30905016991652,1.31253285201369,1.31427483822792,1.31582457297017,1.31735098785742,1.31883226693751,1.32024481912112,1.32157223724343,1.32280584345728,1.32394310742221,1.32498553128133,1.3259368745382,1.32680187691575,1.32758547895752,1.32829238155498,1.32892688924758,1.32949288289258,1.32999381571856,1.3304328841917,1.33081303464513,1.33113710382253,1.33140788193866,1.33162818173403,1.33180085738299,1.3319288183083,1.33200151468717,1.33138613103461,1.33036851405324,1.32913763563221,1.32780482259629,1.32643250239122,1.3250559923476,1.32369684608986,1.32236993926308,1.32108654132657,1.31985534686351,1.31868257685301,1.31757193782683,1.31652487489449,1.31554103366306,1.31461903345452,1.31375736168885,1.31295517515358,1.31221289116995,1.31153253575999,1.31091785495069,1.31037432154431,1.30990918875924,1.30953166813558,1.3092532521842,1.30908821672155,1.30905427833261,1.3091730621653
