p_bar,of_1,of_1_1,of_1_2,of_1_3,of_1_4,of_1_5,of_1_6,of_1_7,of_1_8,of_1_9,of_2,of_2_1,of_2_2,of_2_3,of_2_4,of_2_5,of_2_6,of_2_7,of_2_8,of_2_9,of_3,of_3_5,of_4,of_4_5,of_5,of_5_5,of_6,of_6_5,of_7,of_7_5,of_8,of_8_5,of_9,of_9_5,of_10,of_10_5,of_11,of_11_5,of_12,of_12_5,of_13,of_13_5,of_14,of_14_5,of_15,of_15_5,of_16,of_16_5,of_17,of_17_5,of_18,of_18_5,of_19,of_19_5,of_20
30,489.490182736187,490.995767342746,469.494485771111,449.941353352006,432.72878458633,417.674409747848,404.549732772428,393.137208525032,383.231121791465,374.619687897842,367.088647763627,360.441590820995,354.514421027586,349.177530936105,344.330879476811,339.897394750447,335.817135888759,332.042786062033,328.536395915631,325.267026236999,322.209074880226,309.439820693066,299.738878679874,292.140144542738,286.064461653904,281.135401194896,277.094772495582,273.758334737877,270.990379862789,268.688232790774,266.772331172228,265.179636677728,263.859161232304,262.768849366713,261.873405130192,261.142773379991,260.551088199513,260.075951771798,259.697946606925,259.400285626328,259.168550415602,258.990467566005,258.855697735098,258.755625439512,258.683148681419,258.6324690711,258.598895955306,258.578665226755,258.568774286235,258.566841596099,258.570986698005,258.57973028324,258.591912237262,258.606625239432,258.623161474921
31,489.427623726367,490.968675642332,469.487229180055,449.922874351634,432.692776056475,417.617357135959,404.470774919643,393.037358396947,383.112852766645,374.486453966007,366.944193200476,360.289299587001,354.357021664613,349.01708701555,344.168902373765,339.734976375163,335.655061939408,331.881621732295,328.376548454062,325.108789087652,322.052659040299,309.294039904056,299.604335084721,292.016505206938,285.951190659153,281.031954329616,277.00064476541,273.673063417,270.913532881387,268.619393517997,266.711083491891,265.125552096878,263.811789726571,262.727714113168,261.838002320721,261.112576895228,260.525558820381,260.054549016249,259.680142570171,259.385577962553,259.156473314009,258.980599591654,258.847666113722,258.749107034858,258.677868313314,258.628195762366,258.595438307498,258.57586620537,258.566506053663,258.565000705737,258.56948980251,258.578510427001,258.590915728271,258.605809056766,258.622491148635
32,489.365303498004,490.941334067312,469.480271366744,449.905176718591,432.658258028716,417.562549256251,404.394771683951,392.941089414757,382.998657066339,374.357660428094,366.804429460408,360.141858366591,354.204564864305,348.861630857751,344.011924840172,339.577545811316,335.497947373309,331.725376548117,328.221571544131,324.955367892887,321.901000682754,309.152697764659,299.473908921738,291.896677907929,285.841444411531,280.931759816541,276.909514024212,273.590544081514,270.839203020736,268.552845464843,266.651909452546,265.073331844362,263.766081750199,262.688050911796,261.803890476437,261.083501955849,260.500994272599,260.033968447066,259.66303266676,259.371451260841,259.144878665613,258.971129532986,258.839960809971,258.742855009099,258.672804605278,258.62409827379,258.592123130464,258.573182559169,258.564331264629,258.563235550442,258.568054364081,258.577340522139,258.589959897372,258.605026072416,258.621847979996
33,489.303218157351,490.91378025471,469.473589500847,449.888238302251,432.625126631926,417.509832134138,404.321529373516,392.848166582004,382.888278449407,374.233031793591,366.669068361483,359.998971201161,354.056750407321,348.710860459141,343.859644827783,339.424802190427,335.34549336483,331.573754334875,328.071172057124,324.806473242205,321.753813583302,309.015527174406,299.347349809749,291.780432199803,285.735009084723,280.834622433586,276.821196872271,273.510607413685,270.767234466647,268.488445831608,266.594678839978,265.022857824073,263.721930961597,262.649764743006,261.770985421789,261.055474633211,260.477330489218,260.014154845478,259.646569839001,259.357865793975,259.13373321183,258.962029769616,258.832559040263,258.736850673303,258.667942332971,258.620164220841,258.588940372842,258.57060614225,258.562243320178,258.561540783355,258.566676047011,258.576217048448,258.589041881793,258.604273953773,258.621230064311
34,489.241353989058,490.88601173649,469.467163071045,449.871989752775,432.593288028399,417.459068904104,404.250872246687,392.758381757183,382.781483831676,374.112317281051,366.537847424199,359.860368432773,353.913304688092,348.564500542578,343.711786987215,339.2764712165,335.197424322241,331.426485050002,327.925082824614,324.661840732621,321.610837090528,308.882284595548,299.224433186693,291.667558019358,285.631689820737,280.740360137368,276.735526245341,273.433099223542,270.697485374602,268.426064670151,266.539271884354,264.97402271484,263.679240794439,262.612769391103,261.739210837432,261.028427986875,260.454509230764,259.99505820864,259.6307115035,259.344785635294,259.123006907993,258.95327536842,258.825440251669,258.731077179157,258.663267004491,258.616382416656,258.585880953925,258.568129592888,258.560236254873,258.559911569327,258.565350929031,258.575136820075,258.588159089526,258.603550587862,258.620635675361
35,489.179727150944,490.858022037313,469.46097359002,449.856384017027,432.562657187921,417.410135252881,404.182640384751,392.671545270666,382.678060588488,373.995287926227,366.410526903718,359.725800626947,353.773977653907,348.422299487028,343.568099603057,339.132302117269,335.05349735021,331.28332178113,327.783059445472,324.521228848994,321.471832464575,308.752747351525,299.104954957885,291.55786334802,285.531308530724,280.648807929071,276.652349529715,273.357878699955,270.629826251633,268.365583393293,266.485583162203,264.926728664907,263.637923245056,262.576986329713,261.708497257066,261.002301149609,260.432477685824,259.976633123413,259.615419012206,259.33217819984,259.112672517253,258.944843737696,258.818585829248,258.725519272186,258.658767649204,258.612742737422,258.58293665707,258.565746250451,258.558304671615,258.558343533901,258.564075461549,258.574096954616,258.587309175351,258.602854062767,258.620063251067
36,489.118324914058,490.829853275836,469.455004344125,449.841378450722,432.533156841489,417.362917953974,404.116687869017,392.587483817895,382.577814238531,373.881734172698,366.286887240792,359.595048088158,353.638540172358,348.284026686386,343.428351957219,338.992065021322,334.913481041086,331.144038193034,327.644877906324,324.384416146795,321.336580989874,308.626711201401,298.988723130388,291.451172192098,285.433702020603,280.559814642677,276.57152694164,273.284816907224,270.564138565275,268.306893492517,266.43351254886,264.880886190923,263.597897869546,262.542343806917,261.678781235577,260.97703853964,260.411187693535,259.95883822869,259.600657188554,259.320013847977,259.102705278847,258.93671435003,258.811978866462,258.720163103076,258.654432234718,258.609235996825,258.580100027851,258.563450072914,258.55644367496,258.556832709357,258.56284642593,258.573094837592,258.586490011917,258.602182644072,258.61951137426
37,489.057144237506,490.801499775091,469.449240179946,449.826934298031,432.504716584042,417.317313608143,404.05288121154,392.506038643491,382.480566445688,373.771463709593,366.166726848575,359.467900529151,353.506781756987,348.149470267434,343.292332050627,338.855548691466,334.777165544901,331.008426257191,327.510332329401,324.251199105855,321.20488165246,308.503988831175,298.87556333521,291.347322847267,285.338720371836,280.473239365938,276.492930127792,273.213795486962,270.500313542657,268.249895430491,266.382969423462,264.836413387814,263.559091112038,262.50877629958,261.650004915153,260.952589536296,260.390595214207,259.941635702535,259.586393851427,259.308265426068,259.093082622313,258.928868503143,258.805603966618,258.714996063873,258.650250479671,258.605853836336,258.577364284695,258.56123556426,258.554648812154,258.555375486877,258.561660894672,258.572128090929,258.585699664137,258.601534753987,258.618978749739
38,488.996182237554,490.772970878022,469.443667321491,449.813016244713,432.477272101753,417.273227557655,403.99109799837,392.427063969544,382.386153288145,373.664299644979,366.049860219369,359.344167116313,353.378508594229,348.018435109842,343.15984462621,338.72255855783,334.644357562742,330.876294351667,327.379233059821,324.121390240161,321.076549273382,308.384407125264,298.765315028643,291.246166387186,285.24622553666,280.388958387594,276.416440951565,273.144705532554,270.438251129316,268.194497678819,266.333870519587,264.793234864687,263.521435246676,262.476223440232,261.622114961892,260.928907478727,260.37066001815,259.924991105759,259.572599839469,259.29690853636,259.083783862385,258.921289038578,258.799446981788,258.71000654535,258.646212893342,258.602588630635,258.574723241911,258.559097711947,258.5529160224,258.553968573898,258.560516196662,258.571194544651,258.584936366051,258.600908952426,258.618464218062
39,488.935426372745,490.744261204683,469.438273212946,449.79959203268,432.450764503803,417.23057293827,403.931225711983,392.350423912103,382.294423752872,373.560078900558,365.936116248051,359.223671764801,353.253541812263,347.890741121403,343.030709446714,338.592915004291,334.514878638486,330.747465565831,327.251404999169,323.99481645097,320.951412882387,308.26780661209,298.65783002671,291.147565348318,285.156090114598,280.306851736443,276.341950436318,273.077446609348,270.377859081974,268.140615895911,266.28613909573,264.751279972373,263.484868046671,262.444629840347,261.595062499705,260.905949627661,260.351345020866,259.908872599027,259.559248056261,259.285920275287,259.074790261956,258.913960517084,258.793495288381,258.70518429384,258.642311191534,258.59943340576,258.572171243026,258.557031932721,258.551241592897,258.552608965963,258.559409894963,258.57029221935,258.584198507046,258.600303926227,258.617966688839
40,488.874883563943,490.715407184218,469.433046382851,449.78663036218,432.425139742202,417.189269868961,403.873160705112,392.275998149273,382.205238421218,373.458650815614,365.825336782627,359.106251673962,353.131716035192,347.766221706348,342.904759788684,338.466451869904,334.388563677835,330.621776227549,327.126686148047,323.871317586513,320.829314295588,308.154039668909,298.552971228662,291.051392579911,285.068196213008,280.226810307749,276.269357786138,273.011925847896,270.319052183046,268.088172173806,266.239704322589,264.710487310421,263.449332101554,262.413944411617,261.568802468697,260.88367661641,260.33261616941,259.893251017348,259.546313763724,259.275279860325,259.066084344486,258.906868418859,258.787736891028,258.70051943487,258.638537269068,258.596381769847,258.569703104571,258.55503402708,258.549622121944,258.551293901868,258.558339749356,258.569419294859,258.583484605618,258.59971846703,258.617485179894
41,488.81456068052,490.686391360453,469.427976326342,449.774107670053,432.40034810631,417.149244729546,403.816807307171,392.203670605512,382.11846831736,373.359875919608,365.717375349601,358.991756017631,353.012877968222,347.644722548936,342.781841095555,338.343015134102,334.265259641107,330.499074610233,327.00492632698,323.750745177927,320.710106867169,308.042969361348,298.450611548946,290.957530170426,284.9824348278,280.148733205277,276.198569824714,272.948057446773,270.261751535701,268.037094420363,266.194500675551,264.67079640765,263.414774346662,262.384119958765,261.543293265477,260.862052117603,260.314442053591,259.878099471024,259.533774165767,259.264968144765,259.057650164412,258.899999564393,258.782160947498,258.696003107478,258.634883914233,258.593427848861,258.567314063517,258.553100136429,258.548054484109,258.550020850121,258.557303706203,258.568574102741,258.58279330378,258.599151467233,258.617018785844
42,488.754446195728,490.657245734827,469.423053402625,449.761997255705,432.376343780776,417.110429535427,403.762077020742,392.133335379415,382.033993895902,373.263624853321,365.612096032332,358.880044797023,352.896885312398,347.526100262202,342.661809923051,338.222461758351,334.144824393887,330.379219794233,326.885986050057,323.63296132604,320.593654390106,307.934468784899,298.350632911999,290.865868859896,284.898704451202,280.072526554043,276.129499859059,272.885761505641,270.205883963514,267.98731578946,266.15046742079,264.632152433792,263.381145641239,262.355112798317,261.518496402788,260.841042542706,260.296793647594,259.863393124773,259.521608217434,259.254967455586,259.049473005036,258.893341788741,258.776757412935,258.691627084201,258.631344411529,258.590566141501,258.564999736046,258.551226709713,258.546535803204,258.548787480026,258.556299874781,258.567755106892,258.582123351294,258.598601907139,258.616566673141
43,488.694537806648,490.627966217718,469.418268745652,449.750276152841,432.353084457733,417.072761386398,403.708887855107,392.064894199641,381.951698445482,373.169777416919,365.509372480911,358.770987827943,352.783602742702,347.41022151055,342.544532747235,338.10465866364,334.027125691826,330.262077649958,326.769735529852,323.517837718001,320.4798301251,307.82841953617,298.252925637481,290.776306711682,284.816910818769,279.998103142608,276.062067384975,272.82496394829,270.151381468292,267.93877418565,266.107548161925,264.594504495546,263.34840039372,262.326882421824,261.494376209383,260.820616777849,260.279644078831,259.849108997628,259.509796454463,259.245261458649,259.041539255046,258.88688383811,258.771517244946,258.687384035542,258.6279128517,258.587791912346,258.562756049644,258.54941044419,258.545063400887,258.547591618285,258.555326489658,258.566960870988,258.581473577309,258.598068830182,258.616128058325
44,488.634833296773,490.59856011775,469.41361418567,449.738923158503,432.330530995491,417.036181980563,403.65716369439,391.99825576011,381.87148991367,373.078221727311,365.409087035515,358.664463843687,352.672912844426,347.296962047007,342.42988512848,337.989481765903,333.912040281077,330.147531929445,326.656053795718,323.405254755889,320.368515939675,307.724711386013,298.157387289631,290.688748878695,284.736966082508,279.925381728063,275.996197399334,272.765595754275,270.098180753682,267.891411826012,266.065690438433,264.557805270588,263.316496230465,262.299391198208,261.47089954163,260.800745260558,260.262968423293,259.8352257868,259.498320840872,259.235835021033,259.033836368727,258.880615367476,258.766431757398,258.683266815768,258.624583370942,258.58510034801,258.560579345588,258.547648388298,258.543634896411,258.546431343599,258.554381998753,258.566190139488,258.580842964587,258.597551410812,258.615702270323
45,488.575330528729,490.569034428732,469.409082180222,449.727918660532,432.308647117234,417.00063718451,403.606833761106,391.933335051635,381.793266580465,372.988853470159,365.311129947833,358.56035969827,352.564697622533,347.186205904026,342.317750929674,337.876815433542,333.79945302057,330.035465592816,326.544827910262,323.295100690194,320.259601544116,307.623241424245,298.063922339534,290.603106822512,284.658788257122,279.854286504896,275.931819961376,272.707592550999,270.04622280233,267.845174851046,266.024845369323,264.522010683116,263.285392398447,262.272604105906,261.448035654336,260.781402554804,260.246743524153,259.821723709878,259.487164645614,259.226674117643,259.026352639151,258.874526694275,258.761493055594,258.679268982315,258.621350732303,258.582487206627,258.558466097891,258.545937676425,258.542247960601,258.545304761463,258.553464859215,258.565441653818,258.580230484291,258.597048805943,258.615288616335
46,488.516027437951,490.539395840583,469.404665753518,449.717244492238,432.287399144245,416.966076652023,403.557832134677,391.870052809095,381.716938655728,372.90157523404,365.215398687841,358.458569656739,352.458849517893,347.077844667108,342.208021647469,337.766551316577,333.689256525886,329.92577188925,326.435952271092,323.187271321786,320.15298369357,307.523913423651,297.972439244128,290.519297763877,284.58230070875,279.784746621476,275.868869707443,272.650894132118,269.995452439736,267.800012930446,265.984967286672,264.487079553425,263.255054704353,262.246488517176,261.42575580717,260.762562951978,260.230947831939,259.808584368012,259.476312302516,259.217765698428,259.019077228429,258.868608874388,258.756693803506,258.675384546968,258.618210065925,258.579948538238,258.556413107986,258.544275720459,258.54090049934,258.544210176439,258.552573696849,258.564714298445,258.579635229194,258.596560276207,258.614886492444
47,488.456922026965,490.509650750034,469.400358442716,449.706883787594,432.266755759145,416.932453485028,403.510097322754,391.808335009862,381.642422216378,372.816295916155,365.121797324839,358.358994761445,352.355267846084,346.97177686278,342.100595577571,337.658588060618,333.581349907234,329.818351091086,326.329327960695,323.081668756455,320.048566073292,307.426637271759,297.882858777933,290.437244199517,284.507431698302,279.716695713926,275.807285422666,272.595444423025,269.945818267656,267.75587917196,265.94601367948,264.452973649486,263.22544750496,262.221013957758,261.404033230587,260.744203123865,260.215561259311,259.795790618302,259.465749322712,259.209097625856,259.012000051068,258.862853586454,258.752027175956,258.671607938277,258.615156840125,258.577480666146,258.554417397413,258.542660109187,258.539590560482,258.54314600696,258.551707228791,258.564007031154,258.579056350999,258.596085129679,258.614495332959
48,488.398012360402,490.479805271619,469.39615425039,449.69682087127,432.246687795118,416.899723931304,403.46357187842,391.748112425639,381.569638718367,372.732930190642,365.030235973474,358.261542264622,352.253858222904,346.867907322442,341.995377411056,337.552830628639,333.47563871284,329.713109410551,326.22486230028,322.978201303874,319.946258020544,307.33132846189,297.795100321377,290.356873462001,284.434113936403,279.650071768104,275.747009910527,272.541190593787,269.897271898146,267.712729465651,265.907944550024,264.419656839631,263.196538666294,262.196151942263,261.38284290032,260.726301326856,260.20056332427,259.783326466755,259.455462193426,259.2006585848,259.005111708151,258.857253077778,258.747486815508,258.667933967293,258.612186834585,258.575080166257,258.552476192178,258.541088596671,258.538316325454,258.542110779436,258.550864259538,258.563318880466,258.57849305873,258.59562272095,258.614114610033
49,488.339296560464,490.44986524867,469.392047602175,449.687041149658,432.227168047831,416.867847114242,403.418202057621,391.689320220939,381.498514509886,372.651398031597,364.940630296663,358.166125119201,352.154532048711,346.766146713966,341.892277660795,337.449189780631,333.372034243277,329.609958906164,326.122468166357,322.876782859372,319.845974342835,307.237907636162,297.709090228237,290.278117324627,284.362284375216,279.58481635688,275.687989300874,272.488083201459,269.849768051067,267.670522541113,265.870722474274,264.387095503181,263.168298091768,262.171875805891,261.36216140786,260.708837201409,260.185939937189,259.771176968395,259.445438293921,259.192438011528,258.998403428174,258.851800115494,258.743066792535,258.664357795239,258.609296114402,258.572743846377,258.550586906307,258.539559089277,258.537076098965,258.54110312011,258.55004367451,258.562648940612,258.577944614888,258.595172448227,258.613743831436
50,488.280772802894,490.419826360442,469.388033309132,449.677531015994,432.208171107232,416.836784790754,403.373937511869,391.631890150701,381.428980497533,372.571624284338,364.852901058574,358.072661520767,352.057206044544,346.666411058788,341.79121219146,337.347581609173,333.270453090928,329.50881681717,326.022063670658,322.777332475952,319.747635147611,307.146300174378,297.624759254341,290.200911645933,284.291883613435,279.520874656751,275.630173055333,272.436075795914,269.803264198731,267.629219646113,265.834312301216,264.355258037181,263.140697554759,262.148160548999,261.341966813689,260.69179167862,260.171672978691,259.759328138983,259.43566582011,259.184426029982,258.991867013729,258.846487942336,258.738761568855,258.660874903782,258.606481005893,258.570468726603,258.548747126036,258.538069632884,258.535868298757,258.540121746845,258.549244433455,258.561996366199,258.577410331083,258.59473374973,258.613382537641
51,488.222439313403,490.38971336223,469.384106534071,449.668277765973,432.189664370968,416.8065011339,403.33073101193,391.575779723358,381.360971736091,372.493538279094,364.766973721725,357.981074494674,351.961801833851,346.568621311269,341.692101803484,337.247927124503,333.170816737411,329.40960529681,325.92357171697,322.679773883333,319.651165136411,307.056435822936,297.542042212565,290.125196041342,284.222855797856,279.458195076954,275.573513624501,272.385124683593,269.757720347066,267.588784342223,265.798681175456,264.324114714562,263.113710490804,262.12498140863,261.322238532301,260.675146874791,260.157747065486,259.747766875701,259.42613371682,259.176613394504,258.985494793501,258.841310236755,258.734565964809,258.657481068039,258.603738074573,258.568252021449,258.546954595282,258.536618401151,258.534691446072,258.539165461362,258.548465564134,258.561360367068,258.576889563883,258.594306100362,258.613030299087
52,488.164294364368,490.359521825151,469.38026276163,449.65926952182,432.171642904135,416.776962537205,403.288538198837,391.520928091672,381.294427116613,372.417073482158,364.682778083145,357.891291523011,351.868245564588,346.472700154714,341.594871853456,337.150151876521,333.073051159836,329.312250941441,325.826919637581,322.58403525207,319.556493330332,306.968248359633,297.460877660976,290.050913627721,284.155148296705,279.396729010026,275.51796621691,272.335188714183,269.713098835534,267.549182327086,265.763797938624,264.293637705238,263.087312126431,262.102318884454,261.302957196512,260.658885959996,260.144147691473,259.736480885795,259.416831616846,259.168991438286,258.979279579058,258.836261076994,258.730475129624,258.654172332254,258.601064105299,258.566091123644,258.545207202506,258.535203684827,258.533544157001,258.538233142249,258.547706156661,258.560740203723,258.576381711072,258.593889008613,258.612686713673
53,488.106336271922,490.329256616538,469.376497770352,449.650495164073,432.154077339531,416.748137438273,403.247317359124,391.467284726108,381.229289072322,372.342167180331,364.60024794496,357.80324420692,351.776467567069,346.378582914071,341.499451910428,337.054185612468,332.977086520869,329.216684480827,325.732038763509,322.490048673781,319.463552744704,306.881675290008,297.381207620527,289.978010703757,284.088711456166,279.336430605986,275.463488589912,272.286229087606,269.66936416196,267.510381306902,265.729633344333,264.263800632614,263.061478876082,262.080151001152,261.284104690248,260.642993237261,260.130861457775,259.725458570199,259.407749709099,259.161551902708,258.973214625941,258.831334908762,258.726484514703,258.65094498789,258.59845608436,258.56398358957,258.543502968862,258.533823882178,258.532425134709,258.537323738649,258.546965358381,258.560135183147,258.575886208264,258.593482013824,258.612351404506
54,488.0485633933,490.298903677523,469.372807610045,449.641944270134,432.136945437338,416.719996159321,403.207029221449,391.414802008348,381.165503311416,372.268760194815,364.519320815816,357.716867960367,351.686402043589,346.286200422907,341.405775444057,336.959961966802,332.882856838507,329.122840472512,325.638864501023,322.397750304716,319.372279987612,306.79665757179,297.302977318792,289.906436555399,284.023498379509,279.277256567493,275.410040859969,272.23820917746,269.626482839205,267.472350770487,265.696159804803,264.23457870757,263.036188641637,262.058458149461,261.265663821761,260.62745377965,260.117875477093,259.714689201406,259.398879028917,259.154287442015,258.967293485289,258.826526516031,258.722589849564,258.647795553875,258.595911183349,258.561927126148,258.541840037579,258.532477490334,258.531333162448,258.536436264611,258.546242369279,258.559544655088,258.575402525865,258.593084683715,258.612024017886
55,487.990974124419,490.268504252143,469.369188578432,449.633607058831,432.120234037248,416.692505934732,403.16763677227,391.363435014058,381.103018574767,372.196796630592,364.439937639498,357.632101731801,351.597986786372,346.195489911411,341.313779541054,336.867418177047,332.790299711789,329.030657010507,325.547332511488,322.307079417753,319.282615447232,306.713139364397,297.226134957134,289.836143226853,283.95946472634,279.219165963672,275.357585330308,272.191094372184,269.584423207922,267.435061919354,265.663351269827,264.205948527642,263.0114205632,262.037221899583,261.247618453486,260.612253586564,260.105177731975,259.704162456808,259.390210841045,259.147190671906,258.961510471949,258.821830901418,258.718786997751,258.644720758759,258.593426744602,258.559919578966,258.540216664306,258.531163097504,258.530267097218,258.53556979393,258.545536437818,258.55896800867,258.574930166337,258.592696612139,258.611704221478
56,487.9335668977,490.238044482842,469.365637201973,449.62547434028,432.103923188709,416.665649996044,403.129100321911,391.313141315438,381.041786415581,372.12622360039,364.36204254801,357.5488877508,351.511162920712,346.106391965936,341.223404647068,336.776494829667,332.699356065482,328.940075530223,325.457390591013,322.217978650147,319.194502310293,306.631067800743,297.150631498092,289.76708532364,283.896568529852,279.162120060651,275.30608628703,272.144851935922,269.54315533653,267.398487524699,265.631183115772,264.177887978133,262.987154934756,262.016424840471,261.229953344873,260.59737944829,260.09275688818,259.69386871292,259.381737037443,259.140254825911,258.955859797216,258.817243675318,258.715072479039,258.641717438422,258.591000166574,258.557958921561,258.538631208411,258.529879375898,258.52922586406,258.53472345554,258.544846857175,258.558404669353,258.574468661707,258.592317417072,258.611391702652
57,487.87634018004,490.207528423119,469.362150217948,449.617537470477,432.087996562306,416.639398774762,403.091396325003,391.263880801423,380.981760998675,372.056991073483,364.2855826364,357.46717129705,351.425874670774,346.018850293449,341.134594331156,336.687135623337,332.609969914456,328.851040483892,325.36898088755,322.130393636255,319.10788687309,306.55039269862,297.076420474004,289.699219832961,283.834770030073,279.106082166972,275.255510058863,272.09945086408,269.502650889018,267.362601815876,265.599632044343,264.150376141365,262.96337312176,261.996050514948,261.212654096758,260.582818889385,260.080602245068,259.683798877544,259.373449967198,259.13347352225,258.950336179921,258.812760338386,258.711442538335,258.638782904631,258.588629343329,258.556043182998,258.537082056579,258.528625002505,258.528208450873,258.533896429307,258.544172961844,258.557854096152,258.574017571312,258.591946738749,258.611086166999
58,487.819292471052,490.176959945859,469.35872455825,449.609788310127,432.072438758814,416.613728813315,403.054488917743,391.215615513723,380.922898917228,371.98905163218,364.210507757133,357.386900489268,351.342069145554,345.932811506328,341.047295070535,336.599287155234,332.522088162559,328.763499197556,325.282051246186,322.044272804094,319.02271819113,306.471066725058,297.003457806728,289.632505959552,283.774031521573,279.051017492343,275.205824575846,272.05486177262,269.462883013847,267.327380378617,265.568675989961,264.123393212295,262.940057487485,261.976083353003,261.195705797207,260.568560115944,260.068703688464,259.673944362217,259.365342405629,259.126840736165,258.944934635028,258.808376793755,258.707893827754,258.635914282524,258.586311888416,258.554170719474,258.535567922262,258.527398979415,258.527213864209,258.533087901875,258.543514083798,258.557315738257,258.573576438906,258.591584197219,258.610787296093
59,487.762414665121,490.14634275172,469.355357334716,449.602219187161,432.057227953576,416.588617940584,403.018348591604,391.168309497031,380.865159025363,371.922360304785,364.136770338283,357.308026092113,351.259696143114,345.848224925423,340.96145605376,336.5128987249,332.435660388711,328.677401659374,325.196552146925,321.959567186537,318.938947892709,306.393044629741,296.931701648484,289.56690497546,283.714317214068,278.996893006162,275.156999402128,272.011056784444,269.423826242296,267.292800061902,265.538294034614,264.09692042203,262.917191323755,261.956508609825,261.179098133284,260.554591967453,260.05705165166,259.664297046407,259.357407523936,259.120350774552,258.939650452778,258.804089171029,258.704423184259,258.633108998524,258.584045714847,258.552339727918,258.534087315766,258.52620007142,258.526241302758,258.532297244834,258.542869733187,258.556789216881,258.573144974807,258.591229574529,258.610494930013
60,487.705720393468,490.115680377255,469.352045825746,449.594822862663,432.04236487877,416.564045177535,402.982947392027,391.121928661987,380.808502284787,371.856874400803,364.064325183851,357.230501339251,351.178707971056,345.765042399541,340.877029000121,336.4279221542,332.350638682296,328.592700342636,325.112436529581,321.876230248193,318.856530007909,306.316281322294,296.861112232751,289.502377790883,283.655593104662,278.94367737244,275.109005707886,271.968009428211,269.385456395349,267.258838892579,265.508466330244,264.070939967317,262.894758787422,261.937312309128,261.162817607071,260.540903873368,260.045637077227,259.654849244743,259.349638861453,259.113998252736,258.934479179493,258.7998938107,258.701027617158,258.630364618969,258.581828848557,258.550548610567,258.532638945613,258.525027235182,258.525289847712,258.531523698974,258.542239279823,258.556274006105,258.572722737416,258.590882497226,258.610208750374
61,487.649200807376,490.084976202589,469.348787464147,449.587592499756,432.027829363368,416.539990655886,402.948258812569,391.076440659556,380.752891624242,371.792547854359,363.993129360565,357.154281771957,351.099059274456,345.683218132803,340.793967993929,336.344311623261,332.266977475355,328.509350043253,325.029659632959,321.794217726478,318.775420811667,306.240740412057,296.791651738073,289.43889396487,283.597826860581,278.891340758622,275.061816058078,271.925694545478,269.347750498305,267.225475997157,265.47917402738,264.045434945854,262.872744842188,261.918481191197,261.146852634854,260.527485812865,260.034451382083,259.645593677043,259.342030300213,259.10777807316,258.929416599948,258.795787249712,258.697704296494,258.627678840907,258.579659421214,258.548795854856,258.531221588643,258.523879481986,258.524358699681,258.530766617485,258.541622199727,258.555769680831,258.572309381243,258.59054268401,258.609928527684
62,487.592854521782,490.054233458791,469.345579826046,449.580521635218,432.013600362772,416.516435542536,402.914257701599,391.031814765827,380.698291810384,371.729352973889,363.923142019376,357.079325085438,351.020706917313,345.602708562072,340.712229302825,336.262023517052,332.184633391815,328.427307730399,324.948178847014,321.713487485494,318.695578679452,306.166380886863,296.723284162896,289.376417926766,283.540987708551,278.839854777792,275.015404351382,271.884088205432,269.310686702263,267.192691529902,265.450399209628,264.020389296923,262.851135205202,261.90000266522,261.131192221392,260.514328277857,260.023486425447,259.636523440829,259.334576041624,259.101685405832,258.924458721133,258.791766208166,258.694450542262,258.625049483468,258.577535663422,258.547080028026,258.529834085975,258.522755874738,258.523447100641,258.530025386645,258.541017995363,258.555275837043,258.57190457956,258.590209868966,258.609654045193
63,487.536680177162,490.023455234906,469.342420620761,449.573604153507,431.999683432389,416.493361970314,402.880920171923,390.988017007021,380.644669329129,371.667247680173,363.854324271107,357.005590998757,350.94360978746,345.523472168076,340.631771362349,336.181016286871,332.103565108757,328.346532408937,324.867953576773,321.633999381478,318.616963954382,306.093165756878,296.655975210288,289.314917948489,283.485046347837,278.789192415995,274.969745735122,271.843167626373,269.274244211983,267.160466606739,265.422124833389,263.995787746833,262.829916297962,261.88186476554,261.115825921247,260.501422239121,260.012734479441,259.62763198611,259.327270585063,259.095715670312,258.919601757335,258.787827577056,258.691263814447,258.622474479836,258.575455898301,258.54539977217,258.528475339078,258.521655524948,258.522554331661,258.529299424921,258.540426195206,258.554792091796,258.571508014925,258.589883791958,258.609385088896
64,487.480676438503,489.992644484647,469.339307681522,449.566834262962,431.986059055222,416.470752974294,402.84822351855,390.945029049756,380.591992276293,371.606197013036,363.786639063204,356.933041122855,350.867728710727,345.445469382949,340.552554462751,336.101250321218,332.023733228422,328.266984992619,324.788945116795,321.555715138747,318.539538824747,306.021059748402,296.589692181674,289.254363742878,283.429974839698,278.739327919476,274.924816526883,271.802911103408,269.238403219352,267.128783244331,265.394334672398,263.971615758659,262.809075201182,261.864056111358,261.100743803162,260.488759115091,260.002188202066,259.618913092177,259.320108708215,259.089864519241,258.914842116389,258.783968406945,258.688141703769,258.61995186977,258.573418535528,258.54375379944,258.527144306313,258.520577590074,258.521679710924,258.528588177734,258.539846348919,258.554318078633,258.571119394256,258.589564214551,258.609121464584
