p_bar,of_1,of_1_1,of_1_2,of_1_3,of_1_4,of_1_5,of_1_6,of_1_7,of_1_8,of_1_9,of_2,of_2_1,of_2_2,of_2_3,of_2_4,of_2_5,of_2_6,of_2_7,of_2_8,of_2_9,of_3,of_3_5,of_4,of_4_5,of_5,of_5_5,of_6,of_6_5,of_7,of_7_5,of_8,of_8_5,of_9,of_9_5,of_10,of_10_5,of_11,of_11_5,of_12,of_12_5,of_13,of_13_5,of_14,of_14_5,of_15,of_15_5,of_16,of_16_5,of_17,of_17_5,of_18,of_18_5,of_19,of_19_5,of_20
51,1981.77028670828,2109.91530767778,2403.45386305588,2671.14422860104,2905.44776647195,3105.61850939763,3272.19590599975,3406.4312223716,3510.5385433947,3588.17421735088,3644.11397327264,3683.27011516543,3709.88962898476,3727.27675945299,3737.86536433787,3743.4086197861,3745.16444876957,3744.04086842867,3740.70045725409,3735.63286436065,3729.20486736936,3684.46127477876,3629.22280845825,3569.84029562252,3508.71011482179,3446.82390127209,3384.6064368983,3322.23930230903,3259.80229341302,3197.34070859545,3134.9000547354,3072.54404227571,3010.36363720664,2948.47932967326,2887.03892130652,2826.21162541242,2766.17888250424,2707.12524891211,2649.22752566688,2592.64631020782,2537.51911930861,2483.95628777842,2432.03939031654,2381.82185450604,2333.331195201,2286.57235579023,2241.53100329127,2198.17794965537,2156.47219214906,2116.36416513333,2077.79839345134,2040.71567295466,2005.05481109293,1970.75398005987,1937.75174180151
52,1982.09643261681,2110.10314120668,2403.5381782354,2671.37745363174,2905.9327289364,3106.437558372,3273.39954109382,3408.03687188491,3512.52903034607,3590.50112596785,3646.71173945819,3686.07272097552,3712.84058870698,3730.33172721451,3740.99100588952,3746.58011284633,3748.36337728128,3747.25345217032,3743.91627246511,3738.84392838701,3732.40499304214,3687.55077895973,3632.1560171903,3572.599073126,3511.28659160134,3449.21481024481,3386.81099662647,3324.25840712609,3261.638256337,3198.99724188448,3136.38234497132,3073.85882866815,3011.51923892435,2949.48558151866,2887.90697542177,2826.95366268497,2766.80772080049,2707.65389621824,2649.66876787107,2593.01231372584,2537.8211403507,2484.20447863137,2432.24270536236,2381.98804135549,2333.46684974268,2286.68301950498,2241.62128013065,2198.25163398486,2156.53239025964,2116.41340782192,2077.83873570146,2040.74877976658,2005.08202988238,1970.77640080161,1937.77024643027
53,1982.42136370543,2110.29126469157,2403.62027650414,2671.6044484699,2906.40530697086,3107.23673187322,3274.57539134261,3409.60715770976,3514.47753650067,3592.78078503093,3649.25835216529,3688.82140555859,3715.73571556292,3733.32959806737,3744.05868176431,3749.69312378184,3751.50354738987,3750.40718080529,3747.07326996282,3741.99631892622,3735.54667345589,3690.58371291875,3635.03514847597,3575.30652013549,3513.81460588064,3451.56018981242,3388.97299853503,3326.23794881739,3263.43766156269,3200.62022120711,3137.83406609104,3075.14599217123,3012.65010007121,2950.46987692898,2888.75573595041,2827.67891367057,2767.42209405193,2708.17021089849,2650.09958177207,2593.3695724373,2538.11586574208,2484.44662608756,2432.44103811601,2382.15013575291,2333.59915163423,2286.79094136278,2241.70931669851,2198.32348829509,2156.59109296937,2116.46142756331,2077.87807664931,2040.78106555978,2005.10857435613,1970.79826671078,1937.78829366138
54,1982.74509611528,2110.47963698867,2403.70026111402,2671.82549006318,2906.86597052621,3108.01685649256,3275.72457844996,3411.14347119344,3516.38567818975,3595.01498325671,3651.75572456363,3691.51816900554,3718.57706910091,3736.2724448761,3747.07051679122,3752.74979264248,3754.58710669278,3753.50420377449,3750.17360179544,3745.09218222129,3738.63203890909,3693.56214299976,3637.86218264327,3577.9645228736,3516.29594590581,3453.86172809425,3391.09402922251,3328.17941142903,3265.20189021036,3202.21092330133,3139.25639102546,3076.40660192717,3013.75718682887,2951.43308610738,2889.58597656255,2828.38805940301,2768.02259993139,2708.67468923827,2650.52038424961,2593.71842595839,2538.40361270052,2484.68298578116,2432.63460034144,2382.30831231122,2333.72824434898,2286.89623895642,2241.79520922231,2198.39359126739,2156.64836460451,2116.50827697022,2077.9164593646,2040.81256563508,2005.13447349082,1970.81960161328,1937.80590312168
55,1983.06764533736,2110.66829252443,2403.77822882838,2672.04083831086,2907.31534404303,3108.77866622685,3276.84815967953,3412.64712507475,3518.25498162491,3597.20540967718,3654.2056648884,3694.16490219113,3721.3665967384,3739.16225286164,3750.0285205017,3755.75214340476,3757.61608643611,3756.5465537176,3753.21927635216,3748.13354032176,3741.66311180482,3696.48802361901,3640.63899259077,3580.57486503103,3518.73230248007,3456.12102096297,3393.17558830995,3330.08419734041,3266.93224653,3203.77055428879,3140.65042739605,3077.64166740086,3014.84141150051,2952.37602589457,2890.39842191722,2829.081736906,2768.60979212284,2709.16781635993,2650.93159264344,2594.05923526705,2538.68464471631,2484.91380710741,2432.8236035891,2382.46273515157,2333.85426271778,2286.99902278169,2241.87904811395,2198.46201682337,2156.70426559787,2116.55400546999,2077.95392430936,2040.84331315646,2005.15975450959,1970.8404278938,1937.82309325139
56,1983.3890262598,2110.85719122957,2403.85427043522,2672.25073739639,2907.75383678677,3109.52298166716,3277.94709495089,3414.11935923937,3520.08688943637,3599.35366471974,3656.6098839713,3696.76339458975,3724.10614177106,3742.00090131493,3752.93459534687,3758.70209236052,3760.59240979855,3759.53615646405,3756.21225394691,3751.12231083189,3744.64179896005,3699.36320523373,3643.36735143614,3583.13923508431,3521.12527593022,3458.33957865285,3395.21909365796,3331.95363329078,3268.62996425103,3205.30025456979,3142.01722219489,3078.85214256807,3015.9036360695,2953.29946822277,2891.19375668889,2829.76054732674,2769.18419294906,2709.65004105409,2651.33358998261,2594.39232390972,2538.95924993572,2485.13929446862,2433.0082049257,2382.61356799612,2333.97734518157,2287.09939678525,2241.96091841901,2198.52883449295,2156.75885278994,2116.59865955115,2077.9905095399,2040.87333931645,2005.18444301793,1970.86076660738,1937.83988139601
57,1983.70925321068,2111.04631807267,2403.9284712144,2672.45541699452,2908.18189235437,3110.2504513914,3279.02240078298,3415.56134596059,3521.88276663068,3601.46126025544,3658.97000210799,3699.31534140382,3726.79745067832,3744.79017101962,3755.79054419529,3761.60145556313,3763.51789935431,3762.47483583671,3759.1543385938,3754.06031115392,3747.56991060861,3702.18944019047,3646.04893953519,3585.659232971,3523.47638246081,3460.51883178611,3397.22589148874,3333.78897542541,3270.29621134748,3206.80110348745,3143.3577660824,3080.03892982171,3016.94467568566,2954.20414279221,2891.97262781182,2830.42505846112,2769.74629563097,2710.1217877721,2651.72673786361,2594.71799714808,2539.22768392136,2485.35967558476,2433.18860090865,2382.76093358544,2334.09758281638,2287.19746644002,2242.04090901229,2198.59411966141,2156.8121797022,2116.64228298706,2078.02625088989,2040.90267348604,2005.2085631265,1970.88063758063,1937.85628388937
58,1984.02833999677,2111.23565834459,2404.00091136075,2672.65509336621,2908.59992907069,3110.96172896003,3280.07493182969,3416.97419467933,3523.6439060281,3603.52963022145,3661.28755533066,3701.82235007621,3729.44217979846,3747.53175103492,3758.59807717871,3764.45195574348,3766.39428439028,3765.36432255421,3762.04725909689,3756.94926543355,3750.44916409878,3704.96839562796,3648.6853508069,3588.1363761891,3525.78705995908,3462.66013687776,3399.1972548507,3335.59141444356,3271.93209461778,3208.27412359022,3144.67299733095,3081.20288356228,3017.96530188378,2955.0907400085,2892.73564830643,2831.07580714937,2770.29656648623,2710.58345750528,2652.11137780592,2595.03654325239,2539.49018801868,2485.57515105399,2433.3649572159,2382.90498434683,2334.21510734005,2287.29330527952,2242.11907360582,2198.65790942316,2156.86430237522,2116.68492303237,2078.06118845962,2040.93134992989,2005.23214432465,1970.90006637747,1937.87232305011
59,1984.34626047085,2111.42519767489,2404.07166636802,2672.84997035443,2909.00823743852,3111.65743183247,3281.10553096361,3418.35895637125,3525.37153323372,3605.56013474214,3663.56400008353,3704.28594624931,3732.04190143742,3750.22724490337,3761.35881797072,3767.25522861639,3769.22320656105,3768.20626000913,3764.89265705327,3759.79081085602,3753.28119016392,3707.70164910809,3651.27809862033,3590.5721053793,3528.05867330729,3464.76478111959,3401.13439158823,3337.36207999284,3273.53866387399,3209.72028453459,3145.963805425,3082.34481351675,3018.96624561163,2955.95991372311,2893.48339514231,2831.71330145777,2770.83544663585,2711.03542944639,2652.48783267041,2595.34823469112,2539.74699033218,2485.78591049737,2433.53743052524,2383.04584907946,2334.3300241853,2287.38701320911,2242.19549835627,2198.72027892448,2156.91525435468,2116.72660349766,2078.09533810571,2040.95937803569,2005.25519076671,1970.9190529447,1937.88799546733
60,1984.66310542275,2111.61492204398,2404.14080737802,2673.04024029016,2909.40739776537,3112.3381443743,3282.11499680104,3419.71662754292,3527.06681118888,3607.55406509418,3665.8007231128,3706.70757922645,3734.59810946813,3752.87817634147,3764.07430952886,3770.01282865163,3772.00622617344,3771.00221006588,3767.69209264228,3762.58650341846,3756.06753867213,3710.39068127723,3653.82862113698,3592.96777711099,3530.29251925127,3466.83398809135,3403.03845060609,3339.1020447682,3275.11691577921,3211.14050665552,3147.23103437287,3083.46548777924,3019.94820000359,2956.81228374214,2894.21641835048,2832.33802263238,2771.36335375735,2711.4780625097,2652.85640795939,2595.65332922526,2539.99830662889,2485.99213328737,2433.70616908334,2383.18364971496,2334.44243325085,2287.4786718254,2242.27024974808,2198.78128223083,2156.96509047884,2116.76737183485,2078.12874131121,2040.98679445771,2005.2777351916,1970.9376268366,1937.90332809566
61,1984.97884883115,2111.80481779144,2404.20840149835,2673.22608481929,2909.7976601804,3113.00442001832,3283.10408671326,3421.04815389371,3528.73084434499,3609.51264326133,3667.99903865557,3709.08862589097,3737.11222291769,3755.48599381349,3766.746019374,3772.72623442792,3774.74482737311,3773.75365838462,3770.44704994117,3765.33782323017,3758.80968390519,3713.03696158083,3656.33828622806,3595.32471770586,3532.48983086939,3468.86892030511,3404.91052338752,3340.81232827307,3276.66779736787,3212.53566424486,3148.4754857396,3084.56563559767,3020.91182292284,2957.64843812537,2894.93523852027,2832.95042692805,2771.88068369054,2711.91169672425,2653.21739300947,2595.95207091489,2540.24434117408,2486.19398922766,2433.87131324482,2383.31850173084,2334.55242920188,2287.56835851797,2242.34339092345,2198.84097078549,2157.01385261722,2116.80726209473,2078.16142574788,2041.01362166352,2005.29979581704,1970.95580279493,1937.91833282706
62,1985.29350274043,2111.99487162146,2404.2745120923,2673.40767565718,2910.17936893435,3113.65678336775,3284.07351934782,3422.35443367699,3530.36468249649,3611.43704600625,3670.16019853808,3711.43040013417,3739.58559758517,3758.05207811179,3769.37534266416,3775.39685343806,3777.44042303846,3776.46201931641,3773.15894181296,3768.04617938638,3761.50902941298,3715.6418291036,3658.8083959955,3597.64415416176,3534.6517816275,3470.8706839571,3406.75164836713,3342.49390027496,3278.19220927867,3213.90658856143,3149.69792143097,3085.64594993225,3021.85773929424,2958.46893529524,2895.64034982399,2833.5509472859,2772.38781190968,2712.33665451099,2653.57106208673,2596.24469104595,2540.48528750363,2486.39163918628,2434.03299598065,2383.45051454778,2334.66010177022,2287.65614668891,2242.41498182109,2198.89939348229,2157.06158063202,2116.84630677009,2078.19341790207,2041.03988124492,2005.32139017718,1970.97359516456,1937.93302142696
63,1985.60707882154,2112.18507060543,2404.33919904381,2673.58517527938,2910.55282055401,3114.29573212575,3285.02397724853,3423.6362868995,3531.96932430602,3613.32837906156,3672.28539465444,3713.73414903393,3742.01951875949,3760.57774225064,3771.96361421456,3778.02602663927,3780.09435928678,3779.12864041075,3775.82911440731,3770.71291445613,3764.16691248352,3718.2065792178,3661.24019093456,3599.92726686123,3536.77948939099,3472.84033291332,3408.56281431355,3344.14768398497,3279.6910087298,3215.25407059905,3150.89906625366,3086.70708980746,3022.78654324836,2959.27430597521,2896.33222175321,2834.13999487341,2772.88509487527,2712.75324185655,2653.91767539359,2596.53140898341,2540.72132913763,2486.58523568385,2434.19134335504,2383.57979190891,2334.76553604775,2287.74210596797,2242.48507933105,2198.95659676425,2157.10831242804,2116.88453674993,2078.22474301071,2041.06559384792,2005.34253539535,1970.99101784466,1937.94740509535
64,1985.91958839438,2112.37540218238,2404.40251899957,2673.75873755394,2910.91832505987,3114.92173886788,3285.95610920499,3424.8945929988,3533.54572055092,3615.18770033673,3674.3757627285,3716.00106285597,3744.41521408045,3763.06423895921,3774.51210153243,3780.61503258061,3782.70791962896,3781.75480657178,3778.45885131049,3773.33930862026,3766.78460826453,3720.7324469648,3663.63485377162,3602.17518038696,3538.87401955191,3474.77887143339,3410.34496344656,3345.77455898723,3281.16501225906,3216.57886363566,3152.07961027271,3087.749682477,3023.69880009497,2960.06505497307,2897.01130071587,2834.7179604999,2773.37287127658,2713.16174939172,2654.2574799945,2596.81243295675,2540.95264023941,2486.77492343926,2434.34647497148,2383.70643223841,2334.86881276964,2287.82630243188,2242.5537374327,2199.01262471711,2157.15408401097,2116.92198161577,2078.25542524345,2041.09077921187,2005.36324736988,1971.00808393617,1937.96149469429
65,1986.23104244838,2112.56585415769,2404.46452559089,2673.92850832182,2911.27616734379,3115.53525267232,3286.87053240251,3426.13009229443,3535.09477711583,3617.01601830292,3676.43238578542,3718.2322768899,3746.77385486838,3765.51276334196,3777.02201300367,3783.1650912284,3785.28232880543,3784.34174389544,3781.04937737695,3775.92658349204,3769.36333356894,3723.22061096097,3665.99351300709,3604.38897016885,3540.93638843388,3476.68725738433,3412.09899431324,3347.37536394177,3282.61499825139,3217.88168515641,3153.24021098501,3088.77432541957,3024.5950481416,2960.84166282425,2897.67801150703,2835.28521674283,2773.85146317567,2713.56245338423,2654.59071066884,2597.08796078468,2541.17938622397,2486.96083987546,2434.49850438811,2383.83052897885,2334.97000857646,2287.90879880999,2242.62100747587,2199.06751929705,2157.1989296565,2116.95866921528,2078.28548738972,2041.11545602801,2005.38354154585,1971.02480614215,1937.97530069159
66,1986.54145166144,2112.75641470037,2404.52526963731,2674.0946259297,2911.62661800913,3116.13670062158,3287.76783441387,3427.34352179845,3536.61735775697,3618.81429501833,3678.45629735369,3720.42887476827,3749.09655889823,3767.92445644533,3779.49447804122,3785.67736750233,3787.81875633206,3786.89062321674,3783.60186227135,3778.47590564902,3771.90425039268,3725.67219663329,3668.31724527439,3606.56965981677,3542.9675663423,3478.56640384883,3413.82576310318,3348.95089779534,3284.04170826065,3219.16322060273,3154.381495326,3089.781588181,3025.47580037126,2961.60458730695,2898.33275866516,2835.84211587741,2774.32117706137,2713.95561665404,2654.91759069666,2597.35818054281,2541.40172432014,2487.14311558775,2434.64753950206,2383.9521709046,2335.06919630745,2287.98958969802,2242.68693812763,2199.12132026103,2157.24288185028,2116.99462616815,2078.31495124122,2041.13964215996,2005.40343259021,1971.04119652641,1937.98883302863
67,1986.85082641734,2112.94711306212,2404.58479933376,2674.25722172021,2911.96993428698,3116.72648918739,3288.64857503535,3428.53558428032,3538.11428665718,3620.58344892346,3680.44848445003,3722.59189164141,3751.38439443799,3770.30040847697,3781.93065653064,3788.15297454819,3790.31831978207,3789.40256339283,3786.11742374696,3780.98838990204,3774.40846917067,3728.08827801991,3670.60708250038,3608.7182289361,3544.96847929757,3480.41718690568,3415.52609189156,3350.5019276579,3285.44585353558,3220.42412334126,3155.50406216892,3090.7720140765,3026.34154599288,2962.35426484218,2898.97592772449,2836.38899587204,2774.78230482216,2714.34148941727,2655.23833258365,2597.6232711801,2541.61980408953,2487.32187477633,2434.79368291773,2384.07144242696,2335.16644517083,2288.06886148199,2242.75157571334,2199.17406546258,2157.28597152781,2117.02987777266,2078.34383750808,2041.16335458495,2005.42293444235,1971.05726655458,1938.00210115416
68,1987.15917682177,2113.13785798043,2404.64316042229,2674.41642048349,2912.30636088163,3117.30500550959,3289.51328798377,3429.70695033312,3539.58635079066,3622.32435742615,3682.40989031279,3724.72231691383,3753.63838258095,3772.64166046028,3784.33157708987,3790.59297677054,3792.7820878272,3791.8786343454,3788.5971306836,3783.4651023245,3776.87705179416,3730.46988691372,3672.86400760544,3610.83560322481,3546.94001562167,3482.24043968256,3417.20076150286,3352.0291818363,3286.82810983543,3221.66501751408,3156.60848097222,3091.74612176553,3027.192751875,2963.09111178796,2899.6078863724,2836.92617817052,2775.23512464494,2714.72031006602,2655.55313873078,2597.88340820314,2541.83377573444,2487.49724722589,2434.93703226123,2384.18842384779,2335.26182102779,2288.14660334963,2242.81496429589,2199.22579090507,2157.32822811194,2117.06444808991,2078.37216588766,2041.18660945017,2005.44206036061,1971.0730271322,1938.01511405557
69,1987.46651271724,2113.3286781258,2404.70039635067,2674.57234087332,2912.63613075057,3117.87261857842,3290.36248246714,3430.8582602869,3541.03430211439,3624.03785930369,3684.34141694725,3726.82109695739,3755.85950014958,3774.94921280515,3786.6982502104,3792.99839264605,3795.21108305906,3794.31985988323,3791.04200590616,3785.90706306286,3779.31101440986,3732.81800524117,3675.0889626884,3612.92269911773,3548.88302142783,3484.0369606425,3418.85052048747,3353.53335849111,3288.18912472783,3222.88649967998,3157.69529897085,3092.70440791967,3028.02986387387,2963.81552563767,2900.22898552106,2837.45396944767,2775.67990184601,2715.09230588931,2655.86220397668,2598.13874197345,2542.04375652285,2487.66931807012,2435.07769022926,2384.30320397647,2335.35538657893,2288.22286661214,2242.87714581756,2199.27653085775,2157.36967960776,2117.09836002145,2078.39995512807,2041.20942212489,2005.46082296465,1971.08848863978,1938.02788028781
70,1987.77284369675,2113.51956307073,2404.75654841834,2674.72509579146,2912.95946582611,3118.42968032877,3291.19664463933,3431.99012598314,3542.45885960089,3625.72475692973,3686.24392749828,3728.88913757205,3758.04868222589,3777.22401827677,3789.03164123832,3795.37019733633,3797.6062846095,3796.72722032362,3793.45302880228,3788.31522900252,3781.71133001987,3735.13357532622,3677.28284971641,3614.98036513004,3550.79830838395,3485.80751400569,3420.47608518307,3355.01512561521,3289.52951756287,3224.08914040494,3158.76499354896,3093.64734304836,3028.85331036604,2964.52788613076,2900.83956029994,2837.97266248801,2776.11688964103,2715.45769437484,2656.16570778766,2598.38943468567,2542.24988703501,2487.83821199021,2435.21572221258,2384.41582618064,2335.44721069829,2288.29771082647,2242.93816023093,2199.326317963,2157.41035269029,2117.1316353809,2078.42722308704,2041.23180724861,2005.4792342752,1971.10366096553,1938.04040800029
71,1988.07817911655,2113.71050272251,2404.81165591138,2674.87479274284,2913.27657768282,3118.97652665395,3292.01623894984,3433.10313242115,3543.86071112624,3627.38581834304,3688.11824844822,3730.92730627332,3760.20682449973,3779.46699152712,3791.33268207559,3797.70932511731,3799.96863058693,3799.10165492976,3795.83113775626,3790.69057569185,3784.07893089898,3737.41750001229,3679.44653283898,3617.00942190307,3552.68665373252,3487.55283168118,3422.07814153578,3356.4751227511,3290.84988120048,3225.27348574066,3159.81815267189,3094.57538243089,3029.66349296779,2965.22855926895,2901.43993097678,2838.48253700048,2776.54633003667,2715.816681053,2656.46382859973,2598.63563403509,2542.45229057685,2488.00403084054,2435.35122754104,2384.5263788212,2335.53732833788,2288.37115684736,2242.99805270253,2199.37519111142,2157.45028114529,2117.16430378865,2078.45398678606,2041.25377877548,2005.4973057505,1971.11855353495,1938.05270496128
72,1988.38252810784,2113.90148731539,2404.86581838006,2675.02153416425,2913.58766815641,3119.51347834644,3292.82170939671,3434.19783878469,3545.24051522529,3629.02177917181,3689.96517166156,3732.93643442046,3762.33478545389,3781.6790092916,3793.60225806673,3800.01666974164,3802.29902034391,3801.44406417942,3798.17723241455,3793.03398077562,3786.41471084461,3739.67064484569,3681.58084041611,3619.01065695534,3554.54880241058,3489.27361506422,3423.65732054709,3357.91396263023,3292.1507834951,3226.44005860051,3160.8552101267,3095.4889595257,3030.46080565273,2965.91788472397,2902.03040676136,2838.98386041323,2776.96845371001,2716.16946466151,2656.75673412483,2598.87748091696,2542.65108465419,2488.1668719565,2435.48428637108,2384.63492757862,2335.62580810868,2288.4432658852,2243.05684232165,2199.42316100322,2157.48946875761,2117.19636338344,2078.48026734617,2041.27535491056,2005.51505314098,1971.13318000465,1938.06478301394
73,1988.68587394005,2114.09250740279,2404.91894975818,2675.16541772871,2913.89292991721,3120.04084197145,3293.61348069115,3435.2747819761,3546.59890272523,3630.63334442497,3691.78545628911,3734.91731920405,3764.43338839734,3783.86091246061,3795.84122152514,3802.29309492098,3804.59831475282,3803.75530957894,3800.49217579645,3795.34630503674,3788.71952727305,3741.89384011001,3683.68656699838,3620.98482569848,3556.38546881863,3490.97053671039,3425.21430462301,3359.33223255464,3293.43276867809,3227.58936004133,3161.87662387661,3096.38848951788,3031.245621425,2966.59620027643,2902.61127186186,2839.47688840596,2777.38348192543,2716.51623427299,2657.04458459728,2599.11510999033,2542.84638157503,2488.32682838792,2435.61497536593,2384.74153532122,2335.71270136862,2288.51407976186,2243.11457517324,2199.47026858332,2157.52795235171,2117.22784767558,2078.50606805445,2041.2965360354,2005.53247463149,1971.147536966,1938.07663766933
74,1988.98827609322,2114.28355384946,2404.97114361171,2675.30653662798,2914.192547003,3120.55891067849,3294.39195934108,3436.33447461679,3547.93644698056,3632.22119016185,3693.57983054295,3736.87072547154,3766.50342337526,3786.01350801171,3798.05039043757,3804.53942226811,3806.86734635502,3806.03622544263,3802.77679358106,3797.62837469495,3790.99420311644,3744.08788272341,3685.76447516146,3622.93265299324,3558.19733846962,3492.64424189638,3426.74967221347,3360.73049582972,3294.69635864611,3228.72187045809,3162.882832906,3097.27437030989,3032.01829772687,2967.26382364632,2903.18281568943,2839.96186585018,2777.79162652304,2716.8571707314,2657.32753326502,2599.34865002481,2543.03828873219,2488.48398912291,2435.74336786534,2384.84626222645,2335.79805732202,2288.58363859882,2243.17128390176,2199.51654036537,2157.56575342746,2117.25877407046,2078.5314121541,2041.31734290157,2005.54958886999,1971.16164126322,1938.08828419916
75,1989.28971796376,2114.47461782298,2405.02243233076,2675.44492179543,2914.48669531422,3121.06797868536,3295.15753466048,3437.37740861552,3549.25378986622,3633.78596504972,3695.34899335281,3738.79738748947,3768.54564891661,3788.13757081009,3800.2305502879,3806.75644371156,3809.10690711406,3808.28760482983,3805.03188720086,3799.88098323942,3793.2395289057,3746.25353800993,3687.81529720783,3624.8548348538,3559.98506952815,3494.29535007662,3428.26397006405,3362.10929305193,3295.94205416316,3229.83805069878,3163.87425824529,3098.14698345013,3032.77917725502,2967.92106026493,2903.74530409827,2840.43902720122,2778.19308917699,2717.19244713468,2657.6057267783,2599.57822422566,2543.22690886993,2488.63843930107,2435.86953405117,2384.94916590316,2335.88192310344,2288.65198086692,2243.22699985154,2199.56200185546,2157.60289272104,2117.28915941348,2078.55631331874,2041.33778659617,2005.56640483178,1971.17550014443,1938.09972843511
76,1989.59020788519,2114.66569064535,2405.07284683014,2675.58077346466,2914.77554307468,3121.56828744368,3295.91057970997,3438.40405570516,3550.55145709822,3635.32829181793,3697.09361591298,3740.6980105272,3770.56079371333,3790.23384529849,3802.38245572723,3808.94492011734,3811.31776158567,3810.51021306563,3807.25821778972,3802.1048906977,3795.45626404274,3748.39154135311,3689.83973672355,3626.75203996618,3561.74929424838,3495.92445624397,3429.7578219581,3363.46914331133,3297.17033598297,3230.93834310559,3164.85130392863,3099.00669500288,3033.52858875321,2968.56820204234,2904.2989947416,2840.90859712768,2778.58806420357,2717.52222926195,2657.87930555302,2599.80395053866,2543.41234033528,2488.79026041683,2435.99354110718,2385.05030151309,2335.96434386501,2288.7191434438,2243.28175309793,2199.6066775596,2157.63939019173,2117.31901995816,2078.5807847838,2041.35787789649,2005.58293129061,1971.18912074785,1938.1109761776
77,1989.88975401357,2114.85676437008,2405.12241663404,2675.71411568434,2915.05925126037,3122.06010754411,3296.65145217481,3439.41486851816,3551.82994713255,3636.8487686173,3698.81434312847,3742.57327237126,3772.54955815601,3792.30304708612,3804.50683229186,3811.10558312902,3813.50064443067,3812.70478573191,3809.45652030058,3804.3008374448,3797.64513872569,3750.50259974863,3691.83847014752,3628.6249111037,3563.49062031858,3497.53213220167,3431.2317302182,3364.81054531565,3298.38166589788,3232.02317248796,3165.81435788961,3099.85385637775,3034.26684768382,2969.20552959188,2904.84413473162,2841.37079104201,2778.97673749439,2717.84667597185,2658.14840411066,2600.02594193571,2543.59467731471,2488.93953051185,2436.11545337271,2385.1497218902,2336.04536286549,2288.78516167663,2243.33557248699,2199.65059100372,2157.6752650241,2117.34837135274,2078.60483931944,2041.37762723045,2005.59917676716,1971.20251003933,1938.12203312315
78,1990.18836433552,2115.04783085607,2405.17119587162,2675.84502616337,2915.33797399959,3122.54368553083,3297.38049518505,3440.41028159222,3553.08984442833,3638.34797029149,3700.51179496826,3744.42382473521,3774.51261578483,3794.34586439367,3806.60437774649,3813.23913629646,3815.65626223359,3814.87203038333,3811.62750169117,3806.46952131262,3799.8068553451,3752.58739324639,3693.81214804563,3630.47406645182,3565.20963211941,3499.1189277538,3432.68620959244,3366.13397844186,3299.57648772022,3233.09294703275,3166.76379279684,3100.68880502992,3034.99425698672,2969.83331227196,2905.38096119947,2841.82581559462,2779.35928732805,2718.16593957497,2658.41315139579,2600.24430668262,2543.7740100568,2489.08632435764,2436.23533248948,2385.2474776563,2336.1250215594,2288.85006944789,2243.38848568121,2199.69376476199,2157.71053564157,2117.37722864081,2078.62848921954,2041.39704465536,2005.61514949866,1971.21567477372,1938.1329048173
79,1990.48604667518,2115.23888240422,2405.21916035733,2675.97357926879,2915.61185894582,3123.01925783154,3298.09803808149,3441.39071231087,3554.33162907724,3639.82644956748,3702.18656773243,3746.25029458032,3776.45061464651,3796.36295945292,3808.67576353973,3815.34625667198,3817.78529498637,3817.01262795821,3813.77184233314,3808.61162335273,3801.94208988342,3754.64657631063,3695.76139648623,3632.30010084931,3566.90689190266,3500.68537182015,3434.1217552077,3367.43990372086,3300.755228201,3234.14805915607,3167.69996685711,3101.51186528608,3035.71110768549,2970.45180877326,2905.9097018189,2842.27386913585,2779.7358847731,2718.48016618227,2658.67367107348,2600.45914858986,2543.95042508116,2489.23071362755,2436.35323754143,2385.34361733287,2336.20335968429,2288.91389924198,2243.44051920867,2199.7362204909,2157.74521972764,2117.40560627149,2078.65174630261,2041.41613985046,2005.6308574241,1971.22862147312,1938.14359662045
80,1990.78280870108,2115.4299286263,2405.26636115471,2676.0998462091,2915.8810476264,3123.48705119905,3298.80439713322,3442.35656178423,3555.55573115053,3641.2847381712,3703.83923523999,3748.05328535349,3778.36417856658,3798.35496980172,3810.72163612212,3817.42759612911,3819.88839741057,3819.12723410134,3815.89019733304,3810.72779699604,3804.05149322726,3756.68077909254,3697.68681824151,3634.10358695194,3568.58294089628,3502.23197348284,3435.53884355386,3368.72876476034,3301.91829789073,3235.18888630203,3168.6232245024,3102.32334893165,3036.41767949862,2971.06126766855,2906.4305752961,2842.71514214814,2780.10669406548,2718.78949603076,2658.93008180755,2600.6705672479,2544.12400537532,2489.37276705921,2436.46922518729,2385.43818744794,2336.28041534583,2288.9766822118,2243.49169851378,2199.77797896686,2157.77933425231,2117.43351811641,2078.67462192055,2041.43492211862,2005.64630817609,1971.24135640667,1938.15411370598
81,1991.07865793248,2115.62092847697,2405.31282296869,2676.2238952054,2916.1456757347,3123.94728360063,3299.49987620893,3443.30821567401,3556.7626287343,3642.72334787357,3705.47034994316,3749.83337814873,3780.25390834304,3800.3225094992,3812.74261817502,3819.48378259653,3821.96620019812,3821.21648040563,3817.98319826128,3812.81867171455,3806.13569239904,3758.69060862387,3699.58899393254,3635.88507632444,3570.2383003412,3503.75922296429,3436.93793340714,3370.00098861029,3303.06609194643,3236.21579169742,3169.53389714394,3103.12355586653,3037.11424141197,2971.66192792772,2906.94379182845,2843.14981765052,2780.47187296162,2719.09401961565,2659.18249752122,2600.8786582473,2544.29483057876,2489.5125506075,2436.58334978615,2385.53123263807,2336.35622509986,2289.03844824378,2243.54204800817,2199.81906012527,2157.81289550133,2117.46097749067,2078.69712697136,2041.4534003921,2005.66150909654,1971.25388562997,1938.16446107205
