p_bar,of_1,of_1_1,of_1_2,of_1_3,of_1_4,of_1_5,of_1_6,of_1_7,of_1_8,of_1_9,of_2,of_2_1,of_2_2,of_2_3,of_2_4,of_2_5,of_2_6,of_2_7,of_2_8,of_2_9,of_3,of_3_5,of_4,of_4_5,of_5,of_5_5,of_6,of_6_5,of_7,of_7_5,of_8,of_8_5,of_9,of_9_5,of_10,of_10_5,of_11,of_11_5,of_12,of_12_5,of_13,of_13_5,of_14,of_14_5,of_15,of_15_5,of_16,of_16_5,of_17,of_17_5,of_18,of_18_5,of_19,of_19_5,of_20
59,1.29164268564316,1.30407070967933,1.28905637873284,1.27485153092469,1.26297200293771,1.25304581712481,1.24477956681905,1.23794401886254,1.23235234379841,1.22782786845367,1.22418661385764,1.22124749155083,1.21885173900829,1.21687286068362,1.21521556643729,1.2138097835133,1.21260414954967,1.21156071195019,1.21065103920734,1.20985347549047,1.20915126097569,1.20668896535299,1.20539842502373,1.20486051765005,1.20486161689585,1.2052774022056,1.20602886906369,1.20706224728734,1.20833844749653,1.20982685321067,1.21150140901101,1.21333809363955,1.21531339063556,1.21740357698441,1.21958470232939,1.22183305697693,1.22412592476089,1.22644238870503,1.22876395005937,1.23107489954931,1.23336240831085,1.23561639378481,1.23782923728165,1.23999543450229,1.24211122949856,1.24417427508429,1.24618333534476,1.24813803665595,1.25003866555589,1.25188600809882,1.25368122449524,1.2554257498198,1.25712122148139,1.25876941640025,1.26037222305711
60,1.29156550862829,1.30402227202989,1.28905337216159,1.27484591297292,1.26296044259674,1.25302609548304,1.24475027006511,1.23790450926644,1.23230273092149,1.22776903993683,1.22412005273116,1.22117488404275,1.21877463759171,1.21679253712382,1.21513300237906,1.21372571810706,1.21251913616519,1.21147516672126,1.21056527806698,1.20976774100939,1.20906574180221,1.20660624318693,1.20531994326103,1.20478690479847,1.20479320583521,1.20521439560002,1.20597139512996,1.20701037413158,1.20829217955771,1.20978612010051,1.21146605340873,1.21330786350822,1.21528794009587,1.21738247823248,1.21956746811783,1.2218191701056,1.22411486901971,1.2264336760386,1.2287571400228,1.23106961001798,1.23335831836014,1.23561324084373,1.23782681087885,1.23999356854226,1.24210979440861,1.24417317061075,1.24618248434976,1.24813737999625,1.2500381579737,1.25188561498971,1.25368091895081,1.25542551200289,1.25712103587282,1.25876927143064,1.26037210927739
61,1.29148865925041,1.30397384822349,1.28905040926379,1.2748404207847,1.26294915035381,1.25300680177382,1.2447215816157,1.23786578485783,1.2322540634102,1.22771128960777,1.22405467142718,1.22110353036796,1.21869884189263,1.21671355472822,1.21505180318908,1.21364303193274,1.21243551091524,1.21139101382387,1.21048090987888,1.20968339734377,1.20898160914963,1.20652486609512,1.2052427478194,1.20471451155472,1.20472594289307,1.20515246215766,1.20591491634966,1.2069594155931,1.2082467435682,1.20974613480969,1.21143136102503,1.21327821286568,1.21526298782161,1.21736180080288,1.21955058424596,1.22180556989395,1.22410404438108,1.22642514726923,1.22875047472187,1.23106443339952,1.23335431590327,1.23561015536887,1.23782443632723,1.23999174235168,1.24210838978993,1.24417208947685,1.24618165123507,1.24813673704033,1.25003766089931,1.25188522994016,1.25368062003627,1.25542527941353,1.25712085443627,1.25876912926111,1.26037199761528
62,1.29141213435754,1.30392544240564,1.28904747476941,1.27483504936929,1.26293810846544,1.25298792015139,1.24469347958828,1.23782781812288,1.23220630888318,1.22765457656258,1.22399043083883,1.22103338816294,1.21862430742637,1.21663586808985,1.21497192285684,1.21356168050221,1.21235322908916,1.21130820845623,1.21039788725989,1.20960039978333,1.2088988184512,1.2064447907827,1.20516679718643,1.20464329839872,1.20465979067999,1.20509156657359,1.20585939990056,1.20690934126911,1.20820211162677,1.20970687200888,1.21139730915104,1.21324912163913,1.21523851634615,1.21734152974982,1.21953403814481,1.22179224595181,1.22409344239467,1.22641679562525,1.22874394879966,1.2310593655018,1.23335039768841,1.23560713485531,1.23782211170786,1.23998995446742,1.24210701453164,1.24417103084287,1.24618083536893,1.24813610731631,1.25003717398405,1.25188485269701,1.25368032712409,1.25542505144057,1.25712067654849,1.25876899010827,1.26037188839006
63,1.29133593084999,1.30387705848512,1.28904456699528,1.27482979400709,1.26292730751783,1.25296943559374,1.24466594321951,1.23779058292484,1.23215943655658,1.22759887553676,1.22392729375409,1.22096441909504,1.21855099500243,1.21655943414064,1.21489332057516,1.21348162144474,1.2122722481071,1.21122670795064,1.21031617269267,1.20951870574685,1.20881732726253,1.206365976021,1.20509205183067,1.20457322770073,1.20459471390852,1.20503167553887,1.20580481454676,1.20686012223304,1.20815825719432,1.20966830761271,1.21136387620081,1.2132205707558,1.21521450907998,1.21732165088422,1.21951781788686,1.22177918842308,1.22408305504708,1.22640861468641,1.22873755717747,1.23105440234971,1.23334656063053,1.23560417692458,1.23781983519614,1.2399882034951,1.24210566757127,1.24416999390146,1.2461800361398,1.24813549036282,1.25003669688193,1.25188448300328,1.25368004002641,1.25542482795011,1.25712050211843,1.25876885362933,1.26037178123551
64,1.29126004567887,1.30382870014802,1.2890416843501,1.27482465023095,1.26291673858999,1.25295133384787,1.24463895277321,1.23775405441493,1.23211341714182,1.22754414916103,1.2238652247356,1.22089658586008,1.21847886601304,1.21648421923958,1.21481595635119,1.21340281438365,1.21219252738655,1.21114647163987,1.21023572296163,1.20943827464876,1.20873709512864,1.20628838251749,1.20501847407735,1.20450426360262,1.20453067775068,1.20497275712777,1.20575113053834,1.20681173094087,1.20811515500698,1.20963041870023,1.21133104163918,1.21319254207834,1.21519095025375,1.21730215072424,1.21950191214391,1.22176638795053,1.22407287473296,1.22640059836082,1.22873129503677,1.23104954017154,1.23334280180168,1.23560127931798,1.23781760505772,1.23998648810732,1.24210434789528,1.24416897788004,1.24617925295968,1.24813488573317,1.25003622925454,1.25188412060371,1.25367975854829,1.25542460879575,1.25712033103859,1.25876871972593,1.26037167605793
65,1.29118447584471,1.30378037087107,1.28903882532813,1.27481961380904,1.26290639322082,1.25293360137941,1.24461248951334,1.23771820895023,1.23206822275108,1.22749036616956,1.22380419000995,1.2208298528986,1.21840788366363,1.21641018276871,1.214739791914,1.21332522080634,1.2121140282191,1.21106746073381,1.21015649928174,1.20935906777616,1.20865808346127,1.20621197279157,1.20494602799385,1.20443637219205,1.20446765076405,1.20491478095182,1.20569831951881,1.20676414114477,1.20807278099615,1.2095931834416,1.21129878591523,1.21316501834534,1.21516782486577,1.21728301644982,1.21948631014826,1.22175383564336,1.22406289422847,1.22639274086358,1.22872515780259,1.23104477538621,1.23333911842142,1.2355984398899,1.23781541964406,1.23998480704119,1.24210305453803,1.24416798204107,1.24617848526566,1.24813429299737,1.25003577077264,1.25188376524583,1.25367948250731,1.25542439384431,1.25712015753915,1.25876858834849,1.26037157284442
66,1.29110921839607,1.30373207393392,1.28903598850339,1.27481468072906,1.26289626337882,1.25291622532617,1.24458653559351,1.23768302401795,1.23202382681024,1.2274374967516,1.22374415736567,1.2207641862912,1.21833801283885,1.21633728883395,1.21466479061382,1.21324880395304,1.21203671365671,1.21098963820549,1.21007846463038,1.20928104817509,1.20858025542547,1.20613671108358,1.20487467928372,1.20436952009631,1.20440560179539,1.20485771801856,1.20564635443962,1.20671732781329,1.20803111221469,1.2095565810304,1.21126709040099,1.21313798311642,1.21514511863368,1.21726423586064,1.21947100165698,1.22174152131279,1.22405310666676,1.22638503669715,1.22871914112794,1.23104010459137,1.23333550784795,1.23559565660123,1.23781327738785,1.23998315909537,1.24210178658012,1.24416700568162,1.24617773251973,1.24813371174496,1.25003532112575,1.25188341669659,1.25367921171904,1.25542418295343,1.25711999292142,1.25876845941032,1.26037147152779
67,1.29103427042831,1.30368381243071,1.28903317252432,1.27480984718376,1.26288634143438,1.25289919345546,1.24456107403371,1.23764847816553,1.23198020397838,1.22738551246469,1.22368509605945,1.2206995536552,1.21826921999538,1.21626550315508,1.21459091814404,1.21317352871191,1.21196054840635,1.21091296868566,1.21000158364193,1.20920418054532,1.20850357583474,1.20606256321662,1.20480439556384,1.204303676725,1.20434450138951,1.20480154101044,1.20559520983657,1.20667126735272,1.20799012676871,1.20952059162113,1.21123593733479,1.21311142072157,1.21512281794975,1.21724579733746,1.21945597691893,1.22172944036967,1.22404350551531,1.22637748063308,1.22871324087938,1.23103552455213,1.23333196756953,1.2355929275131,1.23781117679852,1.23998154312709,1.24210054314642,1.24416604813123,1.24617699420997,1.24813314158406,1.25003488001156,1.25188307472156,1.25367894600441,1.25542397598504,1.25711983134017,1.25876833282894,1.26037137204411
68,1.29095962908241,1.30363558928083,1.28903037610889,1.27480510955769,1.26287662013398,1.25288249412457,1.24453608526602,1.23761455093601,1.23193733007349,1.22733438615285,1.22362697672139,1.22063592404351,1.21820147311179,1.21619479297041,1.2145181409841,1.21309936152184,1.2118854987325,1.21083741836511,1.20992582251023,1.2091284311429,1.20842801105385,1.20598949708579,1.20473514459028,1.20423881219187,1.20428432182493,1.20474622265378,1.20554486022611,1.20662593626138,1.20794980387995,1.20948519627137,1.21120530976883,1.21308531621427,1.21510090983965,1.21722768980636,1.2194412266443,1.22171758343063,1.22403408455507,1.22637006769516,1.22870745312373,1.23103103219075,1.23332849519651,1.23559025078095,1.23780911645782,1.23997995804793,1.24209932340351,1.24416510875286,1.24617626984777,1.24813258213959,1.25003444714217,1.25188273909942,1.25367868519305,1.25542377280777,1.25711967269399,1.25876820852586,1.2603712743325
69,1.29088529154369,1.30358740723905,1.28902759804012,1.27480046441481,1.26286709238258,1.25286611624432,1.24451156059106,1.23758122345198,1.23189518200349,1.22728409186997,1.22356977128498,1.22057326788249,1.2181347415539,1.21612512694833,1.21444642733068,1.21302627028242,1.21181153236671,1.21076295490412,1.20985114889792,1.20905376768986,1.20835352890873,1.20591748013577,1.2046668970552,1.20417489590478,1.20422503506861,1.20469173815325,1.20549528252655,1.20658131315643,1.20791012328759,1.20945037692753,1.21117519152067,1.21305965532817,1.21507938192424,1.2172099027056,1.21942674197645,1.22170594319383,1.2240248378611,1.22636279314383,1.22870177411562,1.23102662457684,1.23332508845393,1.23558762464829,1.23780709501518,1.23997840282271,1.24209812655825,1.24416418693861,1.24617555896741,1.24813203305445,1.25003402224344,1.25188240961945,1.25367842912272,1.25542357329649,1.25711951688626,1.2587680864263,1.260371178335
70,1.29081125504081,1.30353926890488,1.28902482795998,1.27479590848726,1.26285775203042,1.2528500459379,1.24448748195674,1.23754847566829,1.23185373770239,1.22723460480946,1.22351345290605,1.22051155687919,1.21806899605564,1.21605647524321,1.21437574746809,1.21295422427025,1.2117386184236,1.21068954734835,1.20977753185255,1.20898015929028,1.20828009860291,1.20584648329686,1.20459962426515,1.20411190473092,1.20416661614346,1.20463806331395,1.20544645418052,1.20653737718108,1.2078710660766,1.20941611621756,1.21114556712829,1.21303442443689,1.21505822238416,1.21719242595505,1.21941251446588,1.22169451269561,1.22401575978474,1.22635565246172,1.22869620028606,1.23102229891849,1.23332174517434,1.2355850474424,1.23780511118441,1.23997687646457,1.24209695185456,1.2441632821094,1.24617486112522,1.24813149398842,1.2500336050542,1.25188208608087,1.25367817763881,1.25542337733197,1.25711936382493,1.25876796645902,1.26037108399634
71,1.29073751684469,1.30349117673471,1.28902208290937,1.27479143866483,1.26284859258696,1.25283427217829,1.24446383531256,1.23751629055077,1.23181297607102,1.22718590123896,1.22345799589308,1.22045076394857,1.21800420854427,1.21598880880733,1.21430607054229,1.21288319406122,1.21166672732285,1.21061716605073,1.20970494172835,1.20890757635235,1.20820769063976,1.20577647791068,1.20453329875015,1.2040498107166,1.20410904032431,1.20458517497451,1.20539835359855,1.20649410837754,1.20783261396702,1.20938239763743,1.21111642180832,1.21300961051672,1.21503741992711,1.21717524992776,1.219398536046,1.22168328529028,1.22400684493695,1.22634864117071,1.22869072796163,1.23101805217706,1.23331846329164,1.23558251756841,1.23780316373921,1.23997537803282,1.24209579857172,1.24416239371321,1.24617417589823,1.24813096461718,1.25003319532543,1.25188176829221,1.25367793059391,1.25542318480049,1.2571192134222,1.25876784855603,1.26037099126381
72,1.2906640742674,1.30344313303654,1.28901935290092,1.27478705198532,1.26283960808421,1.25281879689724,1.24444060723529,1.23748465106719,1.23177287692186,1.22713795843957,1.22340337564244,1.22039086314586,1.21794035214395,1.21592210035091,1.21423736968981,1.21281315225009,1.21159583071662,1.21054578259872,1.20963335011365,1.20883599051587,1.20813627675019,1.20570743651621,1.20446789419494,1.20398858839785,1.20405228392435,1.20453305094923,1.20535096010468,1.20645148763929,1.20779474947099,1.20934920536134,1.21108774139668,1.21298520111202,1.21501696375733,1.21715836542363,1.21938479901082,1.22167225463144,1.22399808811,1.22634175555503,1.22868535453368,1.23101388270479,1.23331524052793,1.235580033505,1.23780125150983,1.23997390663015,1.24209466602222,1.24416152122344,1.24617350288295,1.24813044463125,1.25003279281952,1.25188145607079,1.2536776878473,1.25542299559354,1.25711906559427,1.25876773265246,1.2603709000871
73,1.29059092466129,1.30339512529273,1.28901663693924,1.27478274562555,1.26283079282852,1.25280360360359,1.24441778489291,1.23745354092221,1.23173341353728,1.22709075464936,1.22334956857804,1.2203318296036,1.21787740108984,1.21585632349059,1.21416961810611,1.21274406990447,1.21152590235301,1.21047536974662,1.20956272976315,1.20876537458468,1.20806582982533,1.20563933278351,1.20440338536125,1.2039282140786,1.20399632428705,1.20448166997402,1.20530425388572,1.2064094966567,1.20775745583731,1.20931652423345,1.21105951241013,1.21296118421609,1.21499684354729,1.2171417636449,1.21937129599405,1.22166141463483,1.22398948453717,1.22633499144567,1.22868007649882,1.23100978751404,1.23331207573314,1.23557759357277,1.23779937311863,1.23997246111144,1.24209355323987,1.24416066381167,1.24617284135677,1.24812993338818,1.25003239695228,1.25188114887035,1.25367744926469,1.25542280960748,1.25711892026112,1.25876761868635,1.26037081041813
74,1.290518065418,1.30334718445186,1.28901393407616,1.27477851689308,1.26282214138451,1.25278868351634,1.24439535601103,1.23742294103706,1.23169458199638,1.22704426901076,1.22329655209512,1.22027363947289,1.21781533066874,1.2157914529182,1.21410279007925,1.21267592229528,1.21145691389798,1.21040590212318,1.2094930555634,1.20869570246369,1.20799632385379,1.20557213935518,1.20433974805039,1.20386866474865,1.20394113968073,1.20443101165622,1.20525821594407,1.20636811787512,1.20772071701091,1.20928433973109,1.21103172183504,1.21293754863379,1.21497704927384,1.21712543617343,1.2193580199448,1.22165075954843,1.22398102942963,1.22632834508976,1.22867489090533,1.23100576430413,1.23330896664269,1.23557519693105,1.23779752812873,1.23997104135689,1.2420924603506,1.24415982179247,1.24617219177925,1.24812943146184,1.25003200839375,1.25188084745188,1.25367721452227,1.25542262653187,1.25711877734627,1.25876750659848,1.26037072221098
75,1.29044549396751,1.30329928868957,1.28901124340787,1.2747743632185,1.2628136485601,1.25277402823888,1.24437330884165,1.23739284337409,1.23165635734817,1.22699848152141,1.22324430450786,1.22021626986866,1.21775411716227,1.215727464343,1.21403686093119,1.21260868448785,1.2113888417808,1.21033735281015,1.20942430016074,1.20862695034723,1.20792773386309,1.20550583615819,1.2042769590327,1.20380991830124,1.20388670924895,1.20438105642759,1.2052128280536,1.20632733446167,1.20768451759508,1.20925263793048,1.21100435724508,1.21291428327615,1.21495757181539,1.21710937480315,1.21934496413155,1.22164028379525,1.22397271829431,1.22632181290352,1.22866979492848,1.2310018108719,1.23330591155314,1.23557284190006,1.23779571511114,1.23996964612766,1.24209138625953,1.2441589941796,1.24617155324507,1.24812893800459,1.25003162633283,1.25188055101919,1.25367698399855,1.25542244681572,1.2571186366726,1.25876739633222,1.26037063542171
76,1.29037320777734,1.30325145876588,1.2890085640723,1.27477028214825,1.26280530939258,1.25275962973745,1.24435163213402,1.23736323018596,1.23161872257344,1.22695337298843,1.22319280500041,1.22015969881802,1.21769373779419,1.21566433443988,1.21397180696455,1.21254233254272,1.21132166195349,1.21026969893213,1.20935644070867,1.20855909142653,1.20786003586495,1.2054403978235,1.20421499599655,1.20375195352333,1.20383301296412,1.20433178550056,1.20516807271938,1.20628713026093,1.2076488428162,1.20922140547457,1.21097740672212,1.2128913776688,1.21493840185429,1.21709357225129,1.21933212208896,1.22162998206425,1.22396454683283,1.22631539145665,1.22866478586405,1.2309979251072,1.23330290883148,1.23557052722478,1.23779393310609,1.23996827469335,1.24209033041334,1.24415818055606,1.24617092544206,1.24812845278503,1.25003125060054,1.25188025945196,1.25367675721697,1.25542226997737,1.25711849844789,1.25876728778563,1.26037054993724
77,1.29030119934677,1.30320368706528,1.28900589524677,1.27476627133802,1.26279711913568,1.25274548032096,1.24433031510754,1.23733408773923,1.23158166134104,1.2269089249856,1.22314203358122,1.22010390521474,1.2176341706812,1.21560204079073,1.21390760541169,1.21247684346949,1.21125535120916,1.21020291715565,1.20928945403206,1.20849210411314,1.20779320681114,1.20537580196851,1.20415383749921,1.20369474808843,1.20378003158419,1.20428318082724,1.20512393313623,1.20624748975916,1.20761367849078,1.20919062954312,1.21095085882957,1.21286882176139,1.2149195307184,1.21707802067942,1.21931948762928,1.22161984926862,1.22395650919145,1.22630907746415,1.22865986112215,1.2309941049884,1.23329995691225,1.23556825170028,1.2377921811909,1.23996692635006,1.24208929227681,1.24415738051626,1.24617030806414,1.24812797557352,1.25003088102612,1.25187997262499,1.25367653408791,1.25542209595528,1.25711836239385,1.25876718104101,1.26037046590771
78,1.29022947612126,1.30315597522081,1.28900323614564,1.27476232854648,1.26278907324748,1.25273157340425,1.2443093474264,1.23730540285709,1.23154515797168,1.22686511981332,1.22309197104019,1.22004886877072,1.21757539478694,1.21554056184765,1.213844234369,1.21241219511704,1.21118988727544,1.21013698519914,1.20922331784623,1.20842596615932,1.20772722451448,1.20531202707173,1.20409346293116,1.20363828628271,1.20372774661213,1.20423522506115,1.20508039315592,1.20620839805098,1.20757901099465,1.20916029782453,1.21092470258735,1.21284660590597,1.21490095003776,1.21706271313514,1.21930705482027,1.22160988053288,1.22394860488858,1.22630286777861,1.2286550182213,1.23099034857814,1.2332970542945,1.23556601417056,1.23779045847915,1.23996560042027,1.24208827133341,1.24415659366727,1.24616970081313,1.24812750614449,1.25003051743976,1.25187969041145,1.25367631451786,1.25542192468202,1.25711822846369,1.25876707593912,1.26037038314813
79,1.29015803077455,1.30310832477254,1.28900058601827,1.2747584516296,1.26278116790622,1.25271790021966,1.24428871917592,1.23727716289012,1.23150919740405,1.22682194046121,1.22304259890871,1.21999456997707,1.21751738987887,1.21547987688413,1.21378167026613,1.21234836622219,1.21112524876956,1.21007188162639,1.20915801071187,1.20836065616133,1.20766206765695,1.20524905242784,1.20403385244834,1.20358254732826,1.2036761402579,1.20418790152139,1.20503743725302,1.20616984080803,1.20754482723407,1.20913039848961,1.21089892744829,1.21282472083762,1.21488265182962,1.21704764280765,1.21929481797146,1.22160007118161,1.22394082841628,1.22629675938292,1.22865025478286,1.2309866540191,1.23329419953887,1.23556381352647,1.23778876411959,1.23996429625251,1.24208726708552,1.24415581962951,1.24616910339985,1.24812704427798,1.25003015967455,1.25187941268518,1.25367609841207,1.25542175608723,1.25711809660622,1.25876697244392,1.26037030163475
80,1.29008686091601,1.30306073717245,1.28899794414705,1.27475463853522,1.26277339764448,1.25270445493991,1.24426842084039,1.23724935568895,1.23147376576035,1.22677937057304,1.22299389942209,1.21994099006397,1.21746013648784,1.21541996595356,1.21371989784628,1.21228533631942,1.2110614151102,1.21000758580436,1.20909351199271,1.20829615063961,1.20759771570678,1.20518685810828,1.20397498696837,1.20352751308791,1.20362519540298,1.20414119415899,1.20499505049268,1.20613180424978,1.20751111461879,1.20910092016687,1.21087352327638,1.21280315765344,1.21486462839892,1.21703280315806,1.21928277162135,1.22159041672888,1.22393317614677,1.22629074938351,1.22864556852573,1.23098301953006,1.23329139126471,1.23556164870368,1.23778709729489,1.23996301322071,1.24208627905428,1.24415505803708,1.24616851554482,1.2481265897606,1.25002980756767,1.25187913932214,1.25367588567633,1.25542159009971,1.25711796676818,1.25876687051624,1.2603702213396
81,1.29001596418866,1.30301321378918,1.28899530984558,1.27475088729804,1.26276575945282,1.25269123106793,1.24424844328237,1.23722196957865,1.23143884778245,1.22673739441382,1.22294585548445,1.21988811096394,1.21740361587024,1.21536080985063,1.21365889510523,1.21222308570137,1.21099836647794,1.20994407786338,1.20902980181588,1.20823243557066,1.2075341488913,1.20512542492175,1.20391684811029,1.20347316609843,1.2035748955669,1.20409508752558,1.20495321850118,1.20609427511601,1.20747786103664,1.20907185191956,1.21084848032433,1.2127819077964,1.21484687235156,1.21701818790539,1.21927091052556,1.22158091286839,1.22392564459836,1.22628483500382,1.22864095726131,1.23097944340205,1.23328862814724,1.23555951868066,1.23778545722026,1.23996175072335,1.24208530677927,1.24415430853769,1.24616793697851,1.2481261423861,1.25002946096124,1.25187887020145,1.25367567621817,1.25542142664889,1.25711783889608,1.25876677011605,1.26037014223309
82,1.28994533826832,1.30296575591237,1.28899268245695,1.27474719603492,1.2627582461357,1.25267822236696,1.24422877772331,1.23719499333475,1.23140443085348,1.22669599683897,1.22289845063564,1.21983591527729,1.21734780997243,1.21530239007501,1.21359864324541,1.2121615953819,1.21093608377803,1.20988133866,1.20896686103461,1.20816948888278,1.20747134815995,1.20506473437815,1.20385941816602,1.20341948953752,1.20352522487603,1.20404956674336,1.20491192743822,1.20605724064106,1.20744505482985,1.20904318322368,1.21082378921809,1.21276096303669,1.21482937657916,1.21700379101337,1.21925922964569,1.22157155546417,1.22391823042798,1.22627901357836,1.2286364188888,1.23097592399469,1.23328590891478,1.23555742247674,1.23778384314212,1.23996050818262,1.24208434981792,1.24415357079248,1.24616736744138,1.24812570195555,1.25002911970266,1.25187860520597,1.25367546994769,1.2554212656661,1.25711771293752,1.25876667120269,1.26037006428408
83,1.28987498086304,1.30291836475686,1.28899006135216,1.27474356294056,1.26275086029592,1.25266542284716,1.24420941572531,1.23716841616066,1.23137050208114,1.22665516326541,1.22285166902031,1.21978438623971,1.21729270139727,1.21524468879729,1.21353912414969,1.21210084706119,1.21087454860543,1.20981934974186,1.20890467107902,1.20810729215415,1.20740929514941,1.20500476865485,1.2038026800679,1.20336646719284,1.20347616803407,1.20400461747798,1.20487116397095,1.2060206885297,1.20741268477272,1.20901490394744,1.21079944093347,1.21274031545613,1.21481213424472,1.2169896066781,1.2192477241388,1.22156234054192,1.22391093042401,1.22627328254697,1.22863195139068,1.2309724597328,1.2332832323462,1.23555535915014,1.23778225433664,1.23995928504338,1.24208340774492,1.24415284447563,1.24616680668374,1.24812526827741,1.25002878364487,1.25187834422284,1.25367526677808,1.25542110708371,1.25711758883964,1.25876657373562,1.26036998746153
84,1.28980488971238,1.30287104146652,1.28898744592863,1.27473998628333,1.26274359528824,1.25265282675303,1.24419034917414,1.23714222766654,1.23133704905166,1.22661487964427,1.22280549535873,1.21973350831757,1.21723827337277,1.21518768882693,1.21348032034887,1.21204082309309,1.21081374321199,1.20975809331488,1.20884321440855,1.20804582761958,1.20734797215084,1.20494551056485,1.20374661735811,1.20331408343282,1.20342771029445,1.20396022591212,1.20483091524952,1.20598460693433,1.20738074005052,1.20898700433372,1.21077542678216,1.21271995743282,1.21479513876917,1.21697562931644,1.21923638934769,1.22155326428082,1.22390374149966,1.2262676394495,1.22862755282856,1.23096904910308,1.23328059726839,1.23555332779606,1.23778069010839,1.23995808077219,1.24208248015145,1.24415212927392,1.24616625446544,1.24812484116748,1.2500284526464,1.2518780871428,1.25367506662474,1.25542095083674,1.25711746655265,1.25876647767645,1.26036991173576
85,1.28973506258677,1.30282378711797,1.28898483560876,1.27473646440147,1.26273644772517,1.25264042855168,1.24417157026313,1.23711641784947,1.23130405634181,1.22657513296428,1.2227599149194,1.21968326453617,1.21718450972246,1.21513137358207,1.21342221499113,1.2119815064543,1.21075365047547,1.20969755221219,1.20878247370395,1.2079850781396,1.2072873620791,1.20488694352691,1.20369121415995,1.20326232317929,1.2033798374343,1.20391637872098,1.2047911688841,1.2059489844337,1.20734921045423,1.20895947497966,1.21075173839462,1.21269988162672,1.21477838381876,1.21696185355516,1.21922522079164,1.22154432300596,1.22389666068675,1.22626208192081,1.22862322133917,1.23096569065103,1.23327800255386,1.23555132754493,1.23777914978895,1.23995689485632,1.24208156664457,1.24415142488619,1.24616571055565,1.24812442044847,1.25002812657078,1.25187783386089,1.25367486940684,1.25542079686261,1.25711734602798,1.25876638298733,1.26036983707737
86,1.28966549133552,1.30277660272404,1.28898222983867,1.2747329956995,1.26272941435075,1.25262822292178,1.24415307147818,1.23709097707471,1.2312715193101,1.22653590895718,1.22271491417925,1.21963364065464,1.21713139483761,1.21507572706118,1.2133647918133,1.21192288071536,1.21069425387041,1.20963770986494,1.20872243239426,1.20792502832116,1.20722744844373,1.20482905153729,1.2036364551508,1.20321117188163,1.20333253572997,1.20387306304917,1.20475191292326,1.20591381001266,1.20731808546528,1.20893230682135,1.21072836770483,1.21268008096608,1.21476186329313,1.21694827422073,1.21921421415775,1.22153551318104,1.2238896851298,1.22625660768603,1.22861895513067,1.23096238297806,1.23327544711853,1.23554935756065,1.23777763273567,1.23995572680273,1.24208066684639,1.24415073102282,1.24616517473211,1.24812400594973,1.25002780528683,1.25187758427607,1.25367467504643,1.2554206451011,1.2571172272191,1.25876628963227,1.26036976345846
87,1.28959618558337,1.30272948923702,1.28897962808693,1.27472957864482,1.26272249203433,1.25261620474314,1.24413484558359,1.2370658960581,1.23123942342711,1.22649719575289,1.22267047307517,1.21958462215813,1.21707891365096,1.21502073381625,1.2133080351137,1.21186493001333,1.21063553744072,1.20957855116429,1.20866307531144,1.2078656596415,1.20716821532163,1.20477181918293,1.20358232553655,1.20316061549242,1.2032857919339,1.203830266489,1.20471313583361,1.20587907304331,1.20728735564673,1.2089054912125,1.21070530693595,1.2126605486347,1.21474557131422,1.21693488632965,1.21920336529287,1.22152683140172,1.22388281208052,1.22625121455614,1.22861475247908,1.2309591247387,1.23327292991958,1.235547417039,1.23777613833033,1.23995457613718,1.24207978039336,1.24415004740515,1.24616464678116,1.24812359750725,1.25002748866851,1.25187733829134,1.25367448346873,1.25542049549447,1.25711711008135,1.25876619757666,1.26036969085215
88,1.28952713734595,1.30268244755174,1.28897702984339,1.27472621176459,1.26271567776551,1.25260436908705,1.24411688560875,1.23704116584975,1.23120775797552,1.22645898118962,1.22262658889533,1.21953619503212,1.21702705161202,1.2149663789276,1.21325192972663,1.211807639026,1.21057748577374,1.20952005849125,1.20860438502468,1.20780695811918,1.20710964817728,1.20471523144355,1.20352881102762,1.20311064044453,1.20323959325293,1.20378797705989,1.20467482648053,1.20584476326714,1.20725701164403,1.208879019516,1.21068254858683,1.21264127805987,1.21472950221569,1.21692168507943,1.21919267019588,1.22151827438918,1.22387603889264,1.22624590042381,1.22861061172501,1.23095591463804,1.23327044995344,1.23554550520601,1.23777466597804,1.23995344240325,1.24207890693567,1.24414937376506,1.24616412649719,1.2481231949632,1.25002717659453,1.25187709581332,1.25367429460174,1.25542034798713,1.25711699457176,1.25876610678718,1.26036961923258
89,1.28945834451114,1.3026354785085,1.28897443461811,1.27472289364272,1.26270896864767,1.25259271118799,1.24409918483558,1.23701677737655,1.23117651261378,1.22642125352726,1.2225832440158,1.21948834573977,1.2169757946637,1.21491264798001,1.21319646099814,1.21175099294759,1.21052008397581,1.20946221833739,1.20854634793254,1.20774890883214,1.20705173025092,1.20465927393753,1.20347589781618,1.20306123362943,1.20319392732772,1.20374618318912,1.20463697411013,1.20581087085514,1.20722704442385,1.20885288369935,1.21066008541918,1.2126222629011,1.21471365053304,1.2169086658401,1.21918212501053,1.22150983898422,1.223869363017,1.22624066325943,1.22860653127057,1.23095275142928,1.2332680062539,1.23554362131659,1.23777321510608,1.23995232516157,1.2420780461365,1.24414870984438,1.24616361368221,1.24812279816561,1.25002686894806,1.25187685675209,1.25367410837614,1.25542020252552,1.25711688064892,1.25876601723173,1.26036954857482
