p_bar,of_1,of_1_1,of_1_2,of_1_3,of_1_4,of_1_5,of_1_6,of_1_7,of_1_8,of_1_9,of_2,of_2_1,of_2_2,of_2_3,of_2_4,of_2_5,of_2_6,of_2_7,of_2_8,of_2_9,of_3,of_3_5,of_4,of_4_5,of_5,of_5_5,of_6,of_6_5,of_7,of_7_5,of_8,of_8_5,of_9,of_9_5,of_10,of_10_5,of_11,of_11_5,of_12,of_12_5,of_13,of_13_5,of_14,of_14_5,of_15,of_15_5,of_16,of_16_5,of_17,of_17_5,of_18,of_18_5,of_19,of_19_5,of_20
57,1898.06422510223,2014.6527133981,2301.75755052633,2571.23782962001,2810.85691400063,3019.13239747667,3195.65617227168,3340.74629945542,3455.55610219441,3542.67481880065,3606.22227558663,3651.02750199048,3681.61722607193,3701.67543259437,3713.97526053331,3720.53035012954,3722.7863688772,3721.78358218646,3718.27741651891,3712.82313105155,3705.83438970524,3656.59826937387,3595.17082839622,3528.49082239539,3459.13121066886,3388.135153023,3315.94106704967,3242.74280338373,3168.65177115631,3093.77866957286,3018.27772006698,2942.36919185763,2866.34466873552,2790.55803867492,2715.40376419798,2641.28879961186,2568.60120439197,2497.68416697458,2428.81781446023,2362.21103641026,2298.00199516038,2236.26504671251,2177.02049712925,2120.24658125168,2065.88976302762,2013.87425710167,1964.10970523953,1916.49716054498,1870.9335749801,1827.31505028074,1785.53911329218,1745.50624709144,1707.12086901501,1670.29196036422,1634.93311739635
58,1898.47880136485,2014.91768750915,2301.80485269964,2571.37414516514,2811.16687261813,3019.69509628358,3196.53107295657,3341.96715667977,3457.12667199898,3544.56672159637,3608.38320721189,3653.39721006761,3684.14041730636,3704.30717650858,3716.68117558158,3723.28476704086,3725.57021797617,3724.58262159616,3721.08090006271,3715.62284811754,3708.62398560932,3659.27976137816,3597.69665332616,3530.84109198973,3461.29636987734,3390.11046337202,3317.72470319726,3244.33528982745,3170.05598702381,3095.00006313632,3019.32452609749,2943.25249135199,2867.07817325385,2791.15755384004,2715.88637647669,2641.67191673513,2568.90161821161,2497.91730004954,2428.99723191792,2362.34823694519,2298.10644601881,2236.34431865324,2177.0805399939,2120.29202820501,2065.92415884875,2013.90029968534,1964.12943771523,1916.51212555435,1870.94493554173,1827.32368287647,1785.54567873346,1745.51124406099,1707.1246743313,1670.29485849022,1634.93532545159
59,1898.89157034502,2015.18264614537,2301.85116769407,2571.5071443893,2811.46954206574,3020.24516800858,3197.38727889823,3343.16314655139,3458.66668382143,3546.42332872856,3610.50523516266,3655.72542075421,3686.62031250483,3706.89440698822,3719.34177874256,3725.99337699876,3728.30798754958,3727.33547470397,3723.83821587269,3718.3765122956,3711.36771845878,3661.91702935445,3600.18047147523,3533.15183521266,3463.4246225161,3392.05157797696,3319.47692028849,3245.89918003225,3171.43445696748,3096.19856214617,3020.35125518801,2944.11845382113,2867.79695237229,2791.74477492904,2716.35889948719,2642.04688908622,2569.19555584315,2498.14535165492,2429.17270649597,2362.48240536173,2298.20856656172,2236.42181235975,2177.13925357568,2120.33647211807,2065.95779929956,2013.92577437194,1964.14874401629,1916.52677152852,1870.95605816172,1827.33213905753,1785.55209939672,1745.51613090301,1707.12839579173,1670.29769272879,1634.93748477799
60,1899.30255134363,2015.44756570125,2301.89660202892,2571.63696190717,2811.76522003394,3020.78309388692,3198.22548103987,3344.33516294558,3460.17720959082,3548.24585373637,3612.58967546521,3658.01352516565,3689.05835305914,3709.43859911016,3721.95856687399,3728.65769001667,3731.00119450852,3730.0436604187,3726.55088134828,3721.08563671435,3714.06709495758,3664.51152613212,3602.62367022244,3535.42436172289,3465.51719780887,3393.95964280871,3321.19877782483,3247.43544721214,3172.78806544593,3097.37496138986,3021.35861235686,2944.96769557504,2868.50153621754,2792.32015013036,2716.82170533902,2642.41402047589,2569.48326110512,2498.3685144956,2429.34438846182,2362.61365747461,2298.30845971889,2236.49761314989,2177.19667190924,2120.37993167303,2065.99069086948,2013.95067790867,1964.16761300636,1916.54108080976,1870.96691961333,1827.34039063539,1785.55838810624,1745.52091954546,1707.13204483536,1670.30046552659,1634.93959724087
61,1899.71176324504,2015.71242382699,2301.94107554948,2571.76372478605,2812.05415634478,3021.30932939436,3199.04633413146,3345.48405378188,3461.65926697282,3550.0354494537,3614.63778056431,3660.26284475865,3691.45590777937,3711.94115377863,3724.53296170276,3731.27914228522,3733.65128152913,3732.70862348481,3729.22033982151,3723.75166065449,3716.72354827848,3667.0646354371,3605.02756769349,3537.65991694395,3467.57526450663,3395.83574707419,3322.89128433413,3248.94501609025,3174.1176526006,3098.53001557722,3022.34726681714,2945.80080137184,2869.19242755408,2792.88410428668,2717.27514676731,2642.77359864849,2569.76496485591,2498.58697101456,2429.51242010644,2362.74210302629,2298.406209347,2236.5717845955,2177.25285570077,2120.42245765637,2066.02287719525,2013.97504891052,1964.18607990477,1916.55508649902,1870.97755190258,1827.34846937422,1785.56453146818,1745.52559408957,1707.13560313953,1670.30318265029,1634.94166826384
62,1900.11922453488,2015.97719936015,2301.98468686968,2571.88755308306,2812.33661797745,3021.82430601347,3199.85045917298,3346.6106240821,3463.11382294181,3551.79320790932,3616.65074177512,3662.47464032847,3693.81428515993,3714.40341040825,3727.06632261702,3733.85910091796,3736.2596220049,3735.33173924929,3731.84794637727,3726.37595429392,3719.33844278769,3669.57767450301,3607.39341856939,3539.85968620586,3469.59993479485,3397.68092779953,3324.55539857907,3250.42876605944,3175.42401715532,3099.66444197059,3023.31785433618,2946.61832651299,2869.87010360653,2793.43704050512,2717.71955828099,2643.12589637002,2570.04088586837,2498.80089407555,2429.6769362576,2362.86784604286,2298.50189500231,2236.64438711049,2177.30785056406,2120.4640843267,2066.05438387319,2013.99890638311,1964.20415871703,1916.56879879404,1870.98796231286,1827.35638030911,1785.57054798442,1745.5301728756,1707.1390893488,1670.30583690673,1634.94368947676
63,1900.5249533166,2016.2418722615,2302.02747305491,2572.0085603363,2812.61284781544,3022.3284328535,3200.63844565389,3347.71563877981,3464.54179706466,3553.52018013971,3618.62969318966,3664.65010850088,3696.1347246881,3716.82661094149,3729.55993778805,3736.39886833673,3738.82752438042,3737.91431805068,3734.43504768505,3728.95982307692,3721.91307839535,3672.05189827875,3609.72241810498,3542.02479855794,3471.59226689227,3399.496171368,3326.19203329868,3251.88753408968,3176.70791908257,3100.77892280761,3024.27097940975,2947.4207987685,2870.53501774082,2793.97934156369,2718.15525737557,2643.47117242773,2570.31123163493,2499.01044759471,2429.83806476031,2362.99098518392,2298.59559217878,2236.71547808282,2177.36169990187,2120.50484437681,2066.08523544147,2014.02226867597,1964.22186309621,1916.58222778222,1870.99815821624,1827.36412873207,1785.57644134027,1745.53465833947,1707.1425049076,1670.3084377724,1634.9456705795
64,1900.92896732687,2016.50642355408,2302.06946915457,2572.12685401443,2812.88307604465,3022.82209813669,3201.4108536182,3348.79982530501,3465.94406452345,3555.21735542934,3620.57571527664,3666.79039120883,3698.41841050188,3719.21202142183,3732.01503780359,3738.89968628066,3741.35623619578,3740.45760926591,3736.98287332291,3731.50451174277,3724.44869456678,3674.48850330801,3612.01570583366,3544.15633028345,3473.55327331392,3401.28241846002,3327.80205810413,3253.32211740684,3177.97008206013,3101.87410753114,3025.20721726333,2948.20872014863,2871.18760100749,2794.51137123406,2718.58254564797,2643.8096725498,2570.57619910988,2499.21578712583,2429.99592692508,2363.11161407446,2298.68737254237,2236.78511202759,2177.41444499134,2120.5447689548,2066.11545534357,2014.04515339295,1964.23920622739,1916.59538330454,1871.00814691823,1827.37172002028,1785.58221544347,1745.53905333105,1707.14585186678,1670.31098676686,1634.94761233707
65,1901.33128394988,2016.77083526608,2302.1107083408,2572.24253592899,2813.1475210001,3023.30567056546,3202.16821554884,3349.86387596521,3467.32145890303,3556.88568039904,3622.48983820272,3668.89657752049,3700.66647209722,3721.56077203509,3734.4327970432,3741.36273954407,3743.84694782034,3742.96280504636,3739.49261434916,3734.01120804505,3726.94647402586,3676.88863132107,3614.27436898742,3546.25530732402,3475.48391412841,3403.0405660073,3329.3863021505,3254.73327596278,3179.21119573607,3102.95061484503,3026.1271156965,2948.98256853645,2871.82826356328,2795.03347550138,2719.00170982297,2644.14163025183,2570.83597539375,2499.41706040098,2430.15063794528,2363.22982161836,2298.77730415766,2236.85334074244,2177.46612508153,2120.58388771329,2066.14506593729,2014.06757736782,1964.25620076929,1916.60827482988,1871.01793553588,1827.3791595254,1785.58787430563,1745.54336062658,1707.14921689167,1670.31348473814,1634.94951517353
66,1901.73192023079,2017.03509037688,2302.15122203634,2572.35570261283,2813.40638994425,3023.77950058052,3202.911038128,3350.90845014186,3468.67477476344,3558.52605789333,3624.37304490031,3670.96970684725,3702.8799876904,3723.87396696273,3736.81433707164,3743.78915941154,3746.3007959042,3745.43104377154,3741.96540811661,3736.48104618985,3729.4075461785,3679.25337249745,3616.49944565785,3548.32271204726,3477.38510948952,3404.77147002471,3330.94555660478,3256.12173471741,3180.43191782036,3104.0090346122,3027.03119678509,2949.74279919365,2872.4573959834,2795.54598368844,2719.41302269884,2644.46726549825,2571.09073836465,2499.61440783126,2430.30230728577,2363.34569229245,2298.86545170452,2236.92021346114,2177.5167774957,2120.62222887099,2066.17408852362,2014.08955664381,1964.2728588221,1916.62091159718,1871.02753097669,1827.38645235266,1785.59342163944,1745.5475830648,1707.15243142798,1670.31593346085,1634.95138044151
67,1902.1308928883,2017.29917276599,2302.19104003053,2572.46644566788,2813.65987978348,3024.24392152049,3203.63980383987,3351.93417631857,3470.00477001739,3560.13934962327,3626.22627390415,3673.01077192504,3705.05998729347,3726.15266112276,3739.16072789033,3746.18002684137,3748.71886657252,3747.86341324546,3744.40234146441,3738.91511001797,3731.83299028111,3681.58376861636,3618.69192673755,3550.35947927438,3479.25773740654,3406.47594679084,3332.48057574068,3257.48818534283,3181.63287601821,3105.04992960834,3027.91995845355,2950.48984615137,2873.07537047309,2796.04920949333,2719.81674402016,2644.78679388737,2571.34065726156,2499.80796296991,2430.45103904343,2363.45930642192,2298.95187668385,2236.98577700315,2177.5664377363,2120.65981927103,2066.2025433792,2014.11110659699,1964.28919198142,1916.63330222545,1871.03693977291,1827.39360348404,1785.59886127643,1745.5517235582,1707.1555835777,1670.31833462347,1634.95320942886
68,1902.5282183264,2017.56306716513,2302.23019058767,2572.57485208549,2813.90817772857,3024.6992506922,3204.35493172317,3352.94165395697,3471.31216813038,3561.72637861513,3628.05042199238,3675.02072158688,3707.20745545647,3728.39786306272,3741.47299423378,3748.53637541539,3751.10219838551,3750.2609536586,3746.80445367581,3741.31443595363,3734.22383837677,3683.88081446664,3620.85276304676,3552.36650460007,3481.10263579862,3408.1547805423,3333.99208411451,3258.83328976466,3182.81467038586,3106.07383714527,3028.79387592993,2951.22412349656,2873.68254198754,2796.54345194828,2720.21312128383,2645.10041463871,2571.58589322293,2499.99785294069,2430.59693228197,2363.57074043754,2299.03663761144,2237.05007591276,2177.61513958433,2120.69668450414,2066.23044984207,2014.13224176355,1964.30521123469,1916.64545507361,1871.04616825572,1827.40061772058,1785.60419686203,1745.55578487799,1707.15867544889,1670.32068983251,1634.95500336082
69,1902.92391264543,2017.82675911316,2302.26870054513,2572.68100454136,2814.15146190798,3025.14579035971,3205.05694095003,3353.93145485706,3472.59766015859,3563.28793148086,3629.84634660365,3677.00046327001,3709.3233340021,3730.6105376431,3743.75211593533,3750.85919407537,3753.45178508424,3752.62466033563,3749.17273922198,3743.68001574015,3736.58107801907,3686.14546643772,3622.9828602916,3554.3446306798,3482.92061104722,3409.80871685598,3335.48077040872,3260.15767974533,3183.97787233093,3107.08127321809,3029.65340309306,2951.94602656283,2874.27924926849,2797.0289963065,2720.60239048459,2645.40831964692,2571.82659978519,2500.18419883471,2430.74008134265,2363.68006711488,2299.11979019853,2237.11315261483,2177.66291521775,2120.73284888641,2066.25782628925,2014.15297605381,1964.32092709856,1916.65737809895,1871.05522245234,1827.4074996331,1785.60943186689,1745.5597696628,1707.16170904894,1670.32300061756,1634.956763404
70,1903.31799165238,2018.09023491322,2302.3066219837,2572.78498166788,2814.38990191353,3025.58378140977,3205.74620993448,3354.90412633971,3473.86190663912,3564.82476052429,3631.614868109,3678.95086541453,3711.40852433425,3732.79160821298,3745.99902937838,3753.14942966433,3755.76857814086,3754.95548628744,3751.50815031056,3746.01279898062,3738.90565480193,3688.3786351372,3625.08308728112,3556.29470514839,3484.71242908631,3411.4384708754,3336.9472950491,3261.46195980539,3185.12303097838,3108.07272219444,3030.49897372184,2952.65593303408,2874.86581580434,2797.50611486372,2720.98477680525,2645.71069194465,2572.0629233439,2500.36711607765,2430.88057613211,2363.78735579689,2299.20138752794,2237.17504750724,2177.70979527364,2120.76833561183,2066.28469025369,2014.17332271846,1964.33634959122,1916.66907888195,1871.06410810479,1827.4142535763,1785.61456959778,1745.56368042658,1707.16468629046,1670.325268436,1634.95849066994
71,1903.7104708709,2018.35348131474,2302.34392676166,2572.88685830573,2814.62365934863,3026.01360653837,3206.42313820482,3355.86019026642,3475.10553934505,3566.33758569704,3633.35677191315,3680.87275966545,3713.4638899277,3734.94196032871,3748.21463720785,3755.40798928922,3758.05348912958,3757.25434458374,3753.81159925489,3748.31369550015,3741.19847471161,3690.58119499611,3627.15427631206,3558.21749906418,3486.47882607576,3413.04472742448,3338.39229034484,3262.74670862642,3186.25067048066,3109.04865780823,3031.33100265485,2953.35420396888,2875.44255072103,2797.97506771989,2721.3604952563,2646.0077062303,2572.29500358129,2500.54671974525,2431.01851023858,2363.89268350442,2299.28148020136,2237.23579911187,2177.75580896779,2120.80316678922,2066.31105844813,2014.19329438846,1964.35148826265,1916.68056464903,1871.07283068722,1827.42088370191,1785.61961320733,1745.56751956633,1707.16760899706,1670.32749467747,1634.9601862185
72,1904.10136555031,2018.61648664408,2302.38066378168,2572.98670573643,2814.85288829105,3026.43545376972,3207.08810751705,3356.80014615918,3476.32916291645,3567.82709641782,3635.07281040906,3682.76694292161,3715.49025828084,3737.06244154784,3750.39979835464,3757.63574063698,3760.30739193334,3759.52211056155,3756.08396067945,3750.58357754457,3743.46040631603,3692.7539842928,3629.19722519228,3560.11376653938,3488.22050751949,3414.6281426968,3339.81636205718,3264.01248047646,3187.36129287287,3110.00952934924,3032.14988909178,2954.04118475179,2876.00974960915,2798.43610348619,2721.72975126984,2646.29952935724,2572.52297574297,2500.72310331227,2431.15394693617,2363.99608753353,2299.36012542439,2237.29544417542,2177.80098416849,2120.83736350742,2066.3369468144,2014.21290311254,1964.36635222292,1916.69184229407,1871.08139542198,1827.42739397084,1785.62456570349,1745.57128936899,1707.17047890865,1670.3296806679,1634.9618510609
73,1904.49069067452,2018.8792966204,2302.41685501994,2573.08459189759,2815.07773574521,3026.84958744492,3207.74148287467,3357.72447203364,3477.53338086879,3569.29395326567,3636.76370479789,3684.63417924376,3717.48842293009,3739.15386523519,3752.55533909682,3759.83352229058,3762.53112257153,3761.75962388257,3758.32607357448,3752.82328182883,3745.69228280441,3694.89780712595,3631.21269916166,3561.98422872198,3489.93814978039,3416.18934582899,3341.22009086101,3265.25980657589,3188.45537917798,3110.95576721181,3032.95600767181,2954.7172098632,2876.56769529282,2798.88945994175,2722.09274125024,2646.58632139809,2572.74696283446,2500.89637423228,2431.28697602802,2364.09764437118,2299.4373480255,2237.35402447699,2177.84535528916,2120.8709547073,2066.36238027297,2014.23217089228,1964.38096139109,1916.70293029485,1871.08981985003,1827.43380140077,1785.62942995791,1745.574992018,1707.17329768649,1670.33182767322,1634.96348616271
74,1904.87846097017,2019.14178676844,2302.45252141764,2573.18058158276,2815.29834205673,3027.2562470678,3208.38361347674,3358.63358921692,3478.7186997192,3570.73878955761,3638.43014678545,3686.47520163354,3719.45914528256,3741.21701190869,3754.68205239929,3762.00213187888,3764.72549096124,3763.96768860126,3760.53874074241,3755.03361144764,3747.89490388943,3697.01341322646,3633.2014325913,3563.82957844031,3491.63240181498,3417.7289403677,3342.60403370802,3266.48919634906,3189.53339055548,3111.88778392312,3033.74972627994,2955.38258630887,2877.11666354985,2799.33536464495,2722.44965325096,2646.86823340986,2572.96708937237,2501.06662843593,2431.41767185732,2364.1974111177,2299.51320558245,2237.41155743766,2177.88892894789,2120.90393836893,2066.38734989269,2014.25108323754,1964.39529674578,1916.71380584899,1871.09807789622,1827.44007693733,1785.63421598155,1745.57863713493,1707.17606691773,1670.33393690287,1634.96509244634
75,1905.26469091458,2019.40401366915,2302.48768294298,2573.27473662641,2815.51484129794,3027.65566168288,3209.01483360106,3359.52800835254,3479.88567523121,3572.16221282049,3640.07280016483,3688.29071369353,3721.40315632994,3743.25263098795,3756.78069968509,3764.14233818534,3766.89126619937,3766.14708302771,3762.7227409386,3757.21533465531,3750.06903758311,3699.10158753871,3635.16413066335,3565.65048097329,3493.30388663567,3419.24750563847,3343.96872509909,3267.70113856065,3190.59576937328,3112.80597510503,3034.53139386973,2956.03762409009,2877.6569012258,2799.77404037198,2722.8006667363,2647.14541220174,2573.18347186883,2501.23395752132,2431.54610558316,2364.29544246973,2299.58773976564,2237.46808547457,2177.93174160958,2120.93634670053,2066.41188491469,2014.26966740124,1964.40938430427,1916.72449433267,1871.10619478881,1827.44624609717,1785.63890804688,1745.58220753631,1707.17879154353,1670.33600951317,1634.96667079372
76,1905.64939474303,2019.66594507126,2302.52235864822,2573.3671160763,2815.72736162597,3028.04805046164,3209.63546342664,3360.40811407812,3481.03481768964,3573.56480616473,3641.69230229449,3690.08139117892,3723.32115824851,3745.26144242278,3758.85201248655,3766.2548798378,3769.02919062345,3768.29854785657,3764.87881422646,3759.36919914095,3752.21542185616,3701.16302040255,3637.10147090155,3567.4475753866,3494.95320267695,3420.74559802443,3345.31467826896,3268.89610243264,3191.6429402087,3113.7107203736,3035.30134521354,2956.68261380877,2878.18866569404,2800.20568131783,2723.14595420761,2647.417997478,2573.39622179117,2501.39844917587,2431.6723453406,2364.39179082841,2299.66099053884,2237.52363884737,2177.97381606716,2120.96819677052,2066.43599804402,2014.28793276811,1964.42323092293,1916.73500067044,1871.11417396689,1827.45231116585,1785.64352151395,1745.58571871471,1707.18146386442,1670.33804761426,1634.96822296421
77,1906.03254817328,2019.92758276348,2302.55656672295,2573.45777635289,2815.93602561648,3028.433623249,3210.24580980084,3361.27430960078,3482.16661687357,3574.94712956824,3643.28926547989,3691.84788344251,3725.21382589522,3747.24413823975,3760.89669399208,3768.34046685457,3771.13997811091,3770.42279840527,3767.00767500868,3761.49591367811,3754.33476617302,3703.19839642062,3639.01410460632,3569.2214640977,3496.5809250725,3422.22375216175,3346.64238631027,3270.07453866914,3192.67531078444,3114.60238418118,3036.05990163946,2957.31783438322,2878.71219435827,2800.63050220081,2723.4856807426,2647.68612305879,2573.60544278239,2501.56018738323,2431.79645639386,2364.48650640632,2299.73299622607,2237.5782466277,2178.01517425292,2120.99950505606,2066.45970160606,2014.30588851134,1964.43684338175,1916.7453298218,1871.12201899899,1827.45827464159,1785.6480580486,1745.58917167923,1707.18409222968,1670.34004913437,1634.96974673856
78,1906.41424078409,2020.18891789407,2302.59032454384,2573.54677139862,2816.14095057393,3028.8125809972,3210.84616695609,3362.12698186652,3483.28154313015,3576.30972107713,3644.86427826603,3693.59081479907,3727.08180820789,3749.20138394779,3762.91542053748,3770.39978225221,3773.22431520275,3772.5205223424,3769.11001045603,3763.59616360549,3756.42775301993,3705.20837408356,3640.90265817068,3570.97276136586,3498.18760685052,3423.68248205817,3347.95232319997,3271.23688041508,3193.69327284411,3115.48131660487,3036.80737172502,2957.94355364204,2879.22771698941,2801.04869017391,2723.82000462305,2647.94991722055,2573.81124339556,2501.71925261885,2431.91850128294,2364.57963733176,2299.80379358047,2237.63193671646,2178.0558372523,2121.03028743525,2066.48300752028,2014.32354354927,1964.45022832589,1916.75548670806,1871.12973349552,1827.46413913303,1785.65251948829,1745.5925676673,1707.18667740246,1670.34201794051,1634.97124580037
79,1906.79444859699,2020.44994208571,2302.62364872036,2573.63415281631,2816.34224880323,3029.18511655856,3211.4368171789,3362.96650241079,3484.3800483794,3577.65309792979,3646.41790664782,3695.31078579006,3728.92572951662,3751.13381988838,3764.90881470275,3772.43348318686,3775.28286247372,3774.59238144828,3771.18648187842,3765.67060847442,3758.49503913815,3707.19358708857,3642.7677344045,3572.70202385706,3499.77378005329,3425.12228214064,3349.24494477498,3272.3835441537,3194.69720297182,3116.34785408553,3037.54405194904,2958.56002877736,2879.73545210392,2801.46042949448,2724.14907770217,2648.20950299127,2574.01371863435,2501.87572203414,2432.03853996272,2364.67122975036,2299.87341785401,2237.68473589285,2178.09582532474,2121.06055918963,2066.50592728699,2014.34090651891,1964.46339222649,1916.76547616181,1871.13732104716,1827.46990728647,1785.65690775753,1745.59590804784,1707.18922031934,1670.3439546289,1634.97272047214
80,1907.17318494682,2020.71064741189,2302.65655513762,2573.7199699985,2816.540027962,3029.55141462976,3212.01803143604,3363.79322815453,3485.46256645749,3578.97775761004,3647.95069520445,3697.00837437621,3730.74619077351,3753.04206249136,3766.87755906042,3774.44220235151,3777.31625592894,3776.6390129024,3773.23772601083,3767.7198639027,3760.53725689917,3709.15464556908,3644.6099136169,3574.40979871699,3501.33995678663,3426.54362823716,3350.52068964737,3273.51493054757,3195.68746336045,3117.2023201206,3038.27022730681,2959.16750714994,2880.23561070176,2801.86589708911,2724.47304574162,2648.46499842667,2574.21296261932,2502.02966962978,2432.15662993559,2364.76132792263,2299.94190286628,2237.73666985953,2178.13515792997,2121.09033501432,2066.52847198428,2014.35798576106,1964.47634135623,1916.77530289328,1871.14478518258,1827.47558173514,1785.66122480878,1745.59919425313,1707.19172201336,1670.34585992087,1634.97417123151
81,1907.55046295862,2020.97102637402,2302.68905899685,2573.804270248,2816.73439117301,3029.91165251968,3212.59006996046,3364.60750215017,3486.52951653481,3580.2841788346,3649.46316816338,3698.68413705483,3732.54377070613,3754.92670545279,3768.82222919315,3776.42654917859,3779.32510821111,3778.66103049172,3775.26435621998,3769.74458003348,3762.55501547281,3711.09213725518,3646.42975478324,3576.09661290892,3502.88663020463,3427.94697849751,3351.77998006015,3274.63142522736,3196.66440253187,3118.04502591382,3038.98617187874,2959.76622638953,2880.72839556405,2802.26526293264,2724.79204872746,2648.71651686881,2574.40906568908,2502.18116641924,2432.27282637652,2364.84997431765,2300.00928107232,2237.78776328934,2178.17385375714,2121.11962903354,2066.55065227202,2014.37478931521,1964.4890817759,1916.78497146991,1871.15212934144,1827.48116506588,1785.66547258243,1745.60242773223,1707.19418355257,1670.34773458124,1634.97559859474
82,1907.92629555312,2021.23107188058,2302.72117485224,2573.88709889054,2816.92538336617,3030.2660004447,3213.15318280025,3365.4096542804,3487.58129988988,3581.57282247986,3650.95583039905,3700.33860990892,3734.31902690095,3756.78832084112,3770.74340661047,3778.38711096938,3781.31000973427,3780.65902574553,3777.26696363775,3771.74532751075,3764.54890195246,3713.00662856068,3648.22779656643,3577.76297419601,3504.41427543421,3429.33277425973,3353.02322269037,3275.73339953204,3197.62835601288,3118.87627098652,3039.69214938789,2960.35641515485,2881.21400166904,2802.65869040161,2725.10622116573,2648.96416718876,2574.60211459548,2502.33028058233,2432.38718225193,2364.93720970264,2300.07558362829,2237.83803987175,2178.21193075635,2121.14845481968,2066.57247840123,2014.39132492077,1964.50161932915,1916.79448630517,1871.15935685814,1827.48665979796,1785.66965297904,1745.60560990735,1707.19660599578,1670.34957942904,1634.9770032219
83,1908.30069545207,2021.49077722672,2302.75291664616,2573.96849938014,2817.11320674802,3030.61462189363,3213.70761033312,3366.20000191463,3488.61830358009,3582.84413245233,3652.42916837132,3701.97230959275,3736.07249682129,3758.62746013674,3772.64165193348,3780.32445395564,3783.27152974944,3782.63356900204,3779.24611850714,3773.72267478911,3766.51948241272,3714.89866560485,3650.00455829177,3579.40937206459,3505.92335044388,3430.70144086028,3354.25080940369,3276.82121120425,3198.57964696975,3119.69634375227,3040.38841369586,2960.93829348637,2881.69261658192,2803.0463366065,2725.41569235989,2649.20805401388,2574.79219268636,2502.47707760952,2432.49974843149,2365.02307322801,2300.14084045474,2237.88752235879,2178.24940617066,2121.17682541458,2066.59396022667,2014.40760002297,1964.51395964265,1916.80385165426,1871.16647095275,1827.49206836594,1785.67376784161,1745.60874219546,1707.1989904472,1670.3513953025,1634.97838573706
84,1908.67367518345,2021.75013607537,2302.78429774133,2574.04851339751,2817.29789918578,3030.95767396907,3214.25358374934,3366.97885052457,3489.64090039151,3584.09853650664,3653.88365100755,3703.58573293372,3737.8046987648,3760.44465520978,3774.51750588574,3782.23912429827,3785.21021734715,3784.58521041193,3781.20236999297,3775.67717021368,3768.4673029044,3716.7687751736,3651.76054086401,3581.03627859243,3507.41429686091,3432.05338839924,3355.46311796375,3277.89520504377,3199.51858680612,3120.50552204683,3041.07520928984,2961.51207322937,2882.1644208212,2803.4283527031,2725.72058667111,2649.44827794149,2574.97938007763,2502.62162043815,2432.61057379369,2365.10760250809,2300.2050802975,2237.93623260993,2178.28629656828,2121.20475335192,2066.6151072218,2014.42362178155,1964.52610813023,1916.81307161295,1871.17347472669,1827.49739312999,1785.67781897262,1745.61182596153,1707.20133793185,1670.35318297314,1634.97974671927
85,1909.04524708615,2022.00914243903,2302.81533095181,2574.1271809423,2817.47954821609,3031.29530770791,3214.79132550536,3367.74649426322,3490.64941654942,3585.33644624481,3655.31973053271,3705.17936339908,3739.51613276459,3762.24041924043,3776.37149022592,3784.13164902722,3787.12660240117,3786.51448088293,3783.13624903177,3777.60934296076,3770.39289039104,3718.61746562423,3653.49622763064,3582.64414926618,3508.88754074017,3433.3890124591,3356.66051269972,3278.95571352248,3200.44547607506,3121.30407364798,3041.75277173228,2962.0779584313,2882.62958820231,2803.80488418514,2726.02102376261,2649.68493573893,2575.16375381437,2502.76396957982,2432.71970532554,2365.19083369755,2300.26833078511,2237.98419163499,2178.32261787426,2121.23225068001,2066.63592849452,2014.43939708114,1964.53806999771,1916.82215012385,1871.18037117222,1827.50263636041,1785.68180809611,1745.61486252161,1707.20364945983,1670.35494322413,1634.98108678103
86,1909.41539878817,2022.26779066304,2302.84602857127,2574.20454041962,2817.65823795739,3031.6276683824,3215.32104974959,3368.50321650908,3491.64426374984,3586.55826114674,3656.7378419834,3706.75366302776,3741.20728143799,3764.01524758592,3778.20410862637,3786.00253692711,3789.02119645742,3788.42189296973,3785.04826785695,3779.51970108062,3772.29675363138,3720.44522773786,3655.21208519499,3584.23342375108,3510.34349328847,3434.70869478187,3357.84334513464,3280.00305736341,3201.36060332831,3122.09225674364,3042.42132808614,2962.6361457155,2883.08828616138,2804.17607115916,2726.31711882922,2649.91812053203,2575.34538802271,2502.90418324084,2432.82718821619,2365.27280156358,2300.33061848401,2238.0314196355,2178.35838540115,2121.25932898431,2066.6564328032,2014.45493254353,1964.5498502564,1916.83109098276,1871.1871631677,1827.50780024348,1785.68573687511,1745.61785314213,1707.20592599569,1670.35667678973,1634.98240648091
87,1909.78419088698,2022.52607540926,2302.87640239967,2574.28062872088,2817.83404928034,3031.95489578279,3215.8429627232,3369.24929037848,3492.6257434614,3587.76436389773,3658.1384029032,3708.30907951051,3742.87861078646,3765.76961859763,3780.0158475014,3787.85227937203,3790.89449357219,3790.30793950276,3786.93891913977,3781.40874431899,3774.17938401108,3722.25253542247,3656.90856418282,3585.80452661669,3511.78255154701,3436.01280390697,3359.01195457763,3281.03754608562,3202.26424864792,3122.87032252694,3043.08109731525,2963.18682463315,2883.54067605909,2804.54204860325,2726.60898281336,2650.14792198217,2575.52435405226,2503.04231743501,2432.93306594525,2365.35353955386,2300.39196895037,2238.07793604402,2178.39361387854,2121.2859994093,2066.67662857396,2014.47023453969,1964.56145372561,1916.83989783855,1871.19385347862,1827.51288687794,1785.6896069044,1745.62079903643,1707.20816846306,1670.35838437434,1634.98370635653
