p_bar,of_1,of_1_1,of_1_2,of_1_3,of_1_4,of_1_5,of_1_6,of_1_7,of_1_8,of_1_9,of_2,of_2_1,of_2_2,of_2_3,of_2_4,of_2_5,of_2_6,of_2_7,of_2_8,of_2_9,of_3,of_3_5,of_4,of_4_5,of_5,of_5_5,of_6,of_6_5,of_7,of_7_5,of_8,of_8_5,of_9,of_9_5,of_10,of_10_5,of_11,of_11_5,of_12,of_12_5,of_13,of_13_5,of_14,of_14_5,of_15,of_15_5,of_16,of_16_5,of_17,of_17_5,of_18,of_18_5,of_19,of_19_5,of_20
52,487.112592145417,489.774598918556,469.240062004977,449.325148736849,431.543658056259,415.79589174235,401.929560713577,389.783004072259,379.197725182362,370.002553958693,362.003926683649,355.001797626389,348.813985343813,343.289623559013,338.310117554586,333.784073125654,329.641050937215,325.826199187919,322.296163578285,319.016104393806,315.957586348303,303.279902797669,293.755285809488,286.376740615403,280.550484815113,275.893860786631,272.145417791245,269.118557406991,266.675166259253,264.709586647654,263.13841505569,261.893845660709,260.919314269987,260.166722847519,259.594761417276,259.167940833316,258.856047482182,258.633760432496,258.480265514893,258.378806440895,258.316162191469,258.282090156251,258.26877385044,258.270331927323,258.282381764582,258.301686794874,258.325874174036,258.353215561403,258.382460064069,258.412708641224,258.443320570077,258.473844234654,258.503966123851,258.533472049404,258.562225344225
53,487.039201008488,489.732530065959,469.237214550616,449.319071424395,431.530565612184,415.772995389134,401.895186412063,389.736564728601,379.139626592508,369.934133415916,361.927165314448,354.918833851271,348.726729747721,343.199605281804,338.218490595846,333.69168459859,329.548516103002,325.73396410685,322.20455237506,318.925353225633,315.86786781498,303.196676218694,293.679257601794,286.307866888683,280.488525946556,275.838531018711,272.096422401197,269.075594318232,266.6379157845,264.677698803161,263.111499519615,261.87146763335,260.900998121876,260.151964702297,259.58304827021,259.158772795964,258.848958732012,258.628335134726,258.476146708362,258.375698051375,258.313825664669,258.280337773882,258.267460597823,258.269347357562,258.281642606999,258.301130705543,258.325454681871,258.352898108763,258.382218973136,258.412524825109,258.443179823591,258.473735966406,258.503882419272,258.533406997795,258.5621744665
54,486.966117963777,489.690440046042,469.23440505642,449.313148211709,431.517804499184,415.750655245569,401.861609226068,389.69115416977,379.082760362763,369.867107644945,361.851916678771,354.837462036434,348.641115579675,343.111256360487,338.128545646624,333.600979933962,329.457659317921,325.643395799837,322.114592710177,318.836235584243,315.779762773907,303.114948847538,293.604608713679,286.240255718003,280.427717634101,275.784244407529,272.048366839153,269.033471357919,266.601409183689,264.646462214603,263.085146708568,261.849568510075,260.883083074009,260.137536827865,259.571602433473,259.149817653091,258.842036922329,258.6230390046,258.472126735428,258.372664622688,258.311545623194,258.278627766764,258.266179051742,258.268386484756,258.280921161125,258.300587867347,258.325045120155,258.352588114236,258.381983497762,258.412345249088,258.443042288309,258.473630137895,258.503800574538,258.533343368402,258.562124681002
55,486.893339945164,489.648334194546,469.231631233404,449.307372241811,431.505360513389,415.728848231165,401.828797061911,389.646732068685,379.027079292128,369.801424205827,361.778124727478,354.757623783337,348.557083035289,343.02451625512,338.0402219033,333.511898396975,329.368420153084,325.554434307422,322.026225331191,318.748692926816,315.693213493666,303.034666798772,293.531289442294,286.173861434629,280.368018056559,275.730962809978,272.001216497841,268.992157335874,266.565618577361,264.615852165104,263.059334949025,261.828129805205,260.86555350233,260.123426241094,259.560413337056,259.141066654389,258.835275074343,258.617866679574,258.468201466391,258.36970300793,258.309319688436,258.27695834747,258.264927874118,258.267448309311,258.280216680778,258.300057723028,258.324645072258,258.352285265767,258.381753403687,258.412169736886,258.442907831209,258.473526648467,258.503720513243,258.533281103091,258.562075943327
56,486.820863941421,489.606217531822,469.228890935035,449.301737076124,431.493220298065,415.707552608391,401.796719659068,389.603260357358,378.972538785488,369.737033554339,361.705736446979,354.679263839183,348.474575519948,342.939327666985,337.953461811998,333.424382495109,329.280741401068,325.467022858793,321.939393944954,318.6626695907,315.608164965214,302.955779058393,293.459250611659,286.108640812291,280.309387635672,275.678648216531,271.954938640014,268.951622755334,266.530517619478,264.585845352275,263.034043890643,261.807133897298,260.848394407938,260.109620400953,259.549470675358,259.132511801504,258.82866697913,258.612813027574,258.464366890373,258.366810246291,258.307145622843,258.275327834761,258.263705806444,258.266531891084,258.279528464111,258.299539748451,258.324254146263,258.351989269779,258.381528470519,258.411998122614,258.442776327103,258.473425403366,258.503642163461,258.533220147111,258.562028211644
57,486.748686994467,489.56408284171,469.226182146093,449.296236662102,431.481371277993,415.686747885404,401.76534844312,389.56070306329,378.919096666782,369.673888791388,361.634701644412,354.602329875077,348.39353942297,342.855636310885,337.868210840567,333.338377750439,329.194568851843,325.381107680593,321.854045303236,318.578112920526,315.524565187498,302.878237282724,293.388451782225,286.044552895668,280.251788878344,275.627270261805,271.909502220006,268.911839692476,266.496081363102,264.556419729688,263.009254283296,261.786564216705,260.831591761148,260.096107621975,259.538763564743,259.124145251541,258.822206338433,258.607873492014,258.460619644807,258.363983449272,258.305021319232,258.273734645522,258.262511663717,258.265636344856,258.278855850263,258.299033450031,258.323871973073,258.351699849765,258.381308490643,258.411830250002,258.442647658039,258.473326313306,258.503565457402,258.533160448864,258.561981446522
58,486.676806197617,489.521957992225,469.223502972505,449.290865303871,431.46980160631,415.666414722774,401.734656424291,389.51902616034,378.866713008601,369.611945490132,361.564972761287,354.526772283373,348.313923911318,342.773390707137,337.784417270248,333.253832492546,329.10985108641,325.296637739395,321.770128882203,318.494972964687,315.442364832964,302.801995548856,293.318848810791,285.98155884378,280.195186232575,275.576794641409,271.864877963188,268.872781690038,266.462286183002,264.527554419527,262.984947902525,261.766405080383,260.815132275689,260.082876837044,259.528285549384,259.115959730244,258.81588741914,258.603043454169,258.45695608265,258.361220228424,258.302944719579,258.272177204792,258.261344328953,258.264760836206,258.278198216287,258.298538362483,258.323498204729,258.351416745022,258.381093268294,258.411665971671,258.442521712759,258.473229294064,258.503490331117,258.533101959657,258.561935610748
59,486.605218694013,489.479835685675,469.22085163216,449.285617635551,431.458500103246,415.646534851003,401.704618070677,389.478197432469,378.815349976425,369.551161526044,361.49650465149,354.452543992331,348.235680740829,342.69254199125,337.702032005016,333.170697667963,329.026539286958,325.213564592864,321.687596712255,318.413202296205,315.361517066724,302.727010475654,293.250401307328,285.919621786576,280.139545955549,275.527190603635,271.821037948535,268.834423650736,266.429109678127,264.499229632513,262.961107480308,261.746641632312,260.799003371426,260.069917574748,259.51802677367,259.107948362408,258.809704781988,258.598318679737,258.45337295064,258.358517943827,258.300914123234,258.270654305926,258.260202697531,258.263904524439,258.277554919646,258.298053991689,258.323132458134,258.351139655447,258.380882565371,258.411505095733,258.442398386229,258.473134266103,258.503416724194,258.533044633498,258.56189066916
60,486.533921675108,489.437719867874,469.218212393154,449.280488596995,431.447447430273,415.627090994699,401.675209210461,389.438186349248,378.764971686114,369.491496921312,361.429254486575,354.379600296216,348.158764083225,342.613043739433,337.621008396794,333.08892666606,328.944587067673,325.131842207551,321.606403208176,318.332755844873,315.281977380891,302.653240587504,293.183071205304,285.858706693568,280.084835992826,275.478428940891,271.777955659561,268.796741750566,266.396530588952,264.471426594255,262.937716640378,261.727259789768,260.783193129108,260.057219918221,259.507979133045,259.100104636413,258.803653282513,258.593695164694,258.449867172281,258.355874256694,258.298927643705,258.269164484708,258.259085898508,258.263066797344,258.276925540065,258.297580058807,258.322774558214,258.350868482074,258.380676338874,258.411347620736,258.442277550688,258.473041125145,258.503344549361,258.53298842689,258.561846588507
61,486.462912379238,489.395614256444,469.215611070082,449.275473411675,431.436650881432,415.608066803309,401.64640693872,389.398963951679,378.715544073218,369.432913702146,361.363181553823,354.30789870308,348.083130363963,342.534851794183,337.541302059768,333.00847515908,328.863950309329,325.051426801274,321.526505013218,318.253590743177,315.203703442401,302.580646535335,293.116822224792,285.798780253192,280.031025867416,275.430481879889,271.7356059698,268.759713352832,266.364528721538,264.444127477594,262.914759838778,261.708246191718,260.767690245531,260.044774467881,259.498134947225,259.092422385839,258.797728050713,258.589169119513,258.4464358361,258.35328695331,258.296983611401,258.267706489502,258.257992906615,258.262246862832,258.27630946097,258.297116079188,258.322424119577,258.350602914125,258.380474334136,258.411193334081,258.442159182579,258.472949871601,258.50327382632,258.53293328051,258.56180331735
62,486.392188090285,489.353522354811,469.213032802634,449.270567566491,431.426092524683,415.589446787672,401.618189531847,389.360502747596,378.667034773058,369.375370253617,361.29824713197,354.237398775713,348.008738131391,342.457924179089,337.462870832396,332.929300955046,328.784587017882,324.972276698284,321.447858008804,318.175666184566,315.126654953149,302.509190861899,293.051619833268,285.739810761941,279.978086577823,275.383323028808,271.693964949559,268.723316930805,266.333084877857,264.417315340336,262.892222308946,261.689588150815,260.752483992374,260.032572306054,259.488486933488,259.084895766009,258.791924472349,258.584736954627,258.443076184587,258.35075393694,258.295080444557,258.266279133867,258.256922835352,258.261444060103,258.275706190365,258.296661686642,258.322080869517,258.350342748393,258.380276399599,258.41104212267,258.442043144915,258.47286038963,258.50320445442,258.532879199481,258.56176087398
63,486.321746136378,489.311447465251,469.210476179866,449.265766793334,431.415763422156,415.571216261872,401.590536369126,389.322776615446,378.619413010442,369.318843123918,361.234414363731,354.168062026019,347.935547896909,342.38221809603,337.385674462049,332.851363862606,328.706457188607,324.894352195834,321.370428530917,318.098943293049,315.050793521197,302.438837882024,292.987431134879,285.681768022299,279.925990455568,275.336927210126,271.653009818101,268.687531996493,266.302180791622,264.39097406804,262.870090011202,261.671273609349,260.737564178353,260.020604965475,259.479028180192,259.077519232424,258.786238171785,258.580395267033,258.439785603987,258.348273220205,258.293216643715,258.264881292745,258.255874843652,258.260657761707,258.275115260549,258.296216532512,258.321744547956,258.350087790654,258.380082390038,258.410893877758,258.441929356177,258.472772618055,258.503136387711,258.532826123358,258.561719205375
64,486.251583888702,489.269392701027,469.207939867844,449.261067052148,431.405655103152,415.553361289857,401.563427860526,389.285760715858,378.572649498182,369.2632942225,361.171648138342,354.099851773961,347.863522030776,342.307700902262,337.309674611103,332.774625565836,328.629522682049,324.817615441238,321.294176284685,318.023385002871,314.976082542049,302.369553572298,292.924224768329,285.624623248649,279.874711319896,275.291270462439,271.612718871332,268.652339035043,266.271799069231,264.365088321284,262.848349586161,261.653291098701,260.72292111443,260.008864399912,259.469752122364,259.070287520946,258.780664996185,258.576140827952,258.436561614833,258.345842917988,258.291390786499,258.263511898705,258.254848133256,258.259887371812,258.274536227076,258.295780285169,258.321414907196,258.349837855623,258.379892166611,258.410748495131,258.441817739988,258.472686500138,258.503069584365,258.532774004354,258.561678269732
65,486.181698760306,489.227360997739,469.205422604325,449.256464515512,431.395759532989,415.535868636359,401.536845380467,389.249431410168,378.526716343515,369.20869238134,361.109914983234,354.032733041076,347.792624642006,342.234333487673,337.234834709458,332.699049509316,328.553747109501,324.742030318322,321.219065501916,317.948955947529,314.902487089003,302.301305469704,292.861970812645,285.568348937201,279.824223920195,275.246329926853,271.573071415091,268.617719444259,266.241923135287,264.339643487074,262.826988311855,261.635629701955,260.708545581761,259.997342957124,259.460652519319,259.063195629589,258.775201000992,258.571970571444,258.433401863226,258.343461240826,258.289601522719,258.262169938398,258.253841946187,258.259132324462,258.273968667581,258.29535262927,258.321091711516,258.34959276749,258.379705597656,258.410605876059,258.441708216283,258.472601973448,258.503002083697,258.532722819366,258.5616380531
66,486.112088205029,489.185355123896,469.202923193907,449.251955554351,431.386069084369,415.518725721698,401.510771206467,389.213766185242,378.48158696176,369.155007876829,361.049182963937,353.96667244691,347.722821472879,342.162081122277,337.16111984731,332.624600791571,328.479095727199,324.667562342512,321.145062029571,317.875622357129,314.829973811891,302.234062574995,292.800640700075,285.512918984543,279.774504335227,275.202083787491,271.534047703529,268.5836554787,266.212537182307,264.314625633946,262.805994064144,261.618279019463,260.694428802145,259.986033353918,259.451723434003,259.056237501218,258.769842436502,258.567881583929,258.430304112715,258.341126488803,258.287847569821,258.260854449193,258.252855562306,258.25839208185,258.273412180597,258.294933265197,258.320774736903,258.349352356434,258.379522555069,258.410465923426,258.441600716931,258.472518987748,258.502937692906,258.532672536712,258.561598531224
67,486.042749716428,489.143377690783,469.200440503571,449.247536724912,431.376576511046,415.501920580181,401.485188462819,389.178743584082,378.437235996495,369.102212342382,360.989421591532,353.901638113196,347.654079801288,342.090910628717,337.08849665185,332.551246066544,328.405535338359,324.594178563716,321.07213323371,317.803351963406,314.75851084324,302.167795270011,292.74020708189,285.458308257438,279.72552966876,275.158511151197,271.495628822474,268.550130136361,266.1836261242,264.290021470532,262.785355280164,261.601229136998,260.680562410739,259.974928653133,259.442959213917,259.049411200397,258.764585735526,258.563871094461,258.427266236862,258.338837045856,258.286127708608,258.259564516017,258.251888297018,258.257666132736,258.272866384415,258.294521907004,258.320463769236,258.349116463799,258.37934292007,258.41032854826,258.441495173343,258.472437491055,258.50287443923,258.532623126262,258.561559681043
68,485.973680826798,489.101431161678,469.197973458565,449.243204756724,431.367274923468,415.48544182163,401.460076449948,389.144343141654,378.39363924574,369.050278687539,360.930601736828,353.837599575026,347.586368350151,342.020790290927,337.016933239269,332.478953452287,328.333034202433,324.521847476338,321.000247910432,317.732113911699,314.688067711441,302.102475163173,292.680643994222,285.404492827444,279.677277968485,275.11559223709,271.457796894256,268.517127380711,266.155175511753,264.265818307163,262.765060924475,261.584470596334,260.666938430821,259.964022242407,259.434354473529,259.042711125101,258.75942750196,258.559936465821,258.424286212304,258.336591374523,258.284440779297,258.25829926846,258.250939499127,258.256953990394,258.272330915506,258.294118283763,258.320158605916,258.348884937159,258.379166578081,258.410193664215,258.441391520248,258.472357433895,258.50281228507,258.532574559329,258.561521480599
69,485.904879106153,489.059517860497,469.195521038662,449.238956541486,431.35815776685,415.469278595892,401.435428994658,389.110545331659,378.350773593564,368.999181022944,360.872695551071,353.774527698781,347.519657203638,341.951689769448,336.946399099383,332.407692446289,328.261561950937,324.450538935836,320.929376203257,317.66187867934,314.618615260098,302.038075322071,292.621926377087,285.351447561956,279.62972847449,275.073307923172,271.420534608173,268.484631648369,266.127171675385,264.242003957167,262.745100457754,261.567994367985,260.653549250461,259.953307814483,259.425904078004,259.036133166431,258.754364500238,258.556075186185,258.42136211236,258.334388011053,258.282785677837,258.257057877834,258.250008548621,258.256255191949,258.271805428243,258.293722136958,258.319859053444,258.34865763139,258.378993420001,258.410061189052,258.441289695497,258.472278769143,258.502751194605,258.532526808581,258.561483908963
70,485.83634216135,489.017639979799,469.19307266778,449.234789122877,431.349218798691,415.453415913596,401.411226920735,389.077331485597,378.30861694663,368.948894590781,360.815676392109,353.712394605622,347.453917729139,341.883580020681,336.876865003939,332.337433846812,328.191089509276,324.38022408119,320.859489526416,317.59261799982,314.550125573215,301.974569696275,292.564030330742,285.299154973305,279.582861028341,275.03163998564,271.383825483488,268.452628143675,266.099601380324,264.218566979451,262.725463807725,261.551791825972,260.64038760088,259.942779349016,259.417603128151,259.029673405583,258.749393645584,258.552284861504,258.418492101108,258.332225560889,258.281161352444,258.255839554933,258.249094855078,258.255569296249,258.271289593135,258.293333220316,258.319564927482,258.348434408229,258.37882334189,258.409931044417,258.441189639847,258.472201451881,258.502691133695,258.532479847961,258.561446946176
71,485.768067635209,488.975799630179,469.190646362716,449.230699687076,431.340452072305,415.437844853658,401.387456255419,389.044683782388,378.267148175361,368.899395700145,360.759518755884,353.651173600523,347.389122505104,341.816433233154,336.808303024572,332.26814967982,328.121589024062,324.310875262846,320.790560493546,317.524304792292,314.482571905564,301.911933431582,292.506932958408,285.247591819544,279.536656449868,274.990570973319,271.347653741076,268.421102703613,266.072452032196,264.19549619227,262.706141342224,261.535854724366,260.627446536405,259.932431095678,259.409446946432,259.023328102515,258.744511994945,258.548563156785,258.415674352067,258.330102596952,258.279566800527,258.254643547384,258.248197855613,258.254895882799,258.270783096124,258.292951299084,258.319276052289,258.34821513586,258.378656244622,258.409803155576,258.4410912968,258.472125439266,258.502632069765,258.532433652604,258.561410573204
72,485.700053205615,488.933998671617,469.188231911682,449.226685554028,431.331851917244,415.422567742926,401.364103647813,389.0125851724,378.226347059152,368.850661666961,360.704198212708,353.590839106241,347.325245253498,341.750222743677,336.740686313746,332.199813097505,328.053033795498,324.24246597566,320.722562851283,317.456913095976,314.415928617927,301.850142701516,292.450612310809,285.196738037661,279.491096357673,274.95008416462,271.31200426428,268.39004176205,266.045711566183,264.172780984576,262.687123803421,261.520175175537,260.614719415844,259.922257558504,259.401431064034,259.017093685433,258.739716717828,258.544908013299,258.412907374024,258.328018081535,258.278000992174,258.253469137539,258.247317013344,258.25423455051,258.270285637615,258.292576149313,258.318992260212,258.347999688508,258.378492033622,258.409677451227,258.440994612434,258.472050690401,258.502573971723,258.532388198773,258.561374771856
73,485.632296584724,488.892224327222,469.185828480198,449.222744169345,431.323412923296,415.407567539698,401.341156333215,388.981019340875,378.18618724656,368.802670758048,360.649691347916,353.531366601841,347.262260777107,341.684922986101,336.673989153506,332.132398461777,327.985398163209,324.174970796396,320.655471417447,317.390418009033,314.350171116753,301.789174651311,292.395047336394,285.146574278068,279.446163117746,274.910163527398,271.276862562393,268.359432318087,266.019368422638,264.150411192179,262.668402464758,261.504745570923,260.602199885156,259.912253481301,259.393551208838,259.010966733868,258.735005178913,258.541317276236,258.410189459106,258.325970658169,258.276463189415,258.25231558972,258.246451761734,258.253584860743,258.269796875394,258.292207501362,258.31871333616,258.34778789198,258.378330565218,258.409553810236,258.440899535262,258.471977166233,258.502516809865,258.53234346379,258.561339524759
74,485.564795518215,488.850507139298,469.183435273358,449.218873096838,431.315129925279,415.392835646825,401.318602099864,388.9499660297,378.146663985562,368.755402139023,360.595975706595,353.472732565354,347.20014490105,341.620509428652,336.608186864335,332.065881040444,327.918657673577,324.108365274107,320.589261943715,317.324795631549,314.285275797867,301.72900520766,292.340217830033,285.097082015026,279.401839810685,274.870793681633,271.242214736668,268.329261904913,265.993411519453,264.128377073311,262.649968805715,261.489558825537,260.589881791875,259.902413834151,259.38580329218,259.004944000849,258.730374782444,258.537788956649,258.407519086449,258.32395917405,258.27495240864,258.251182371208,258.245601741257,258.252946582092,258.269316671816,258.291845285691,258.318439259916,258.347579761941,258.378171881523,258.409432294806,258.44080598362,258.471904795808,258.502460555803,258.532299425975,258.561304815297
75,485.497547784445,488.808823991469,469.18105153344,449.215070011503,431.306997988815,415.378363842601,401.296429258108,388.919419476272,378.107752677846,368.708835825704,360.543029741958,353.414914420313,347.138874418186,341.556958518808,336.543255749885,332.000237135978,327.852788645432,324.04262609995,320.523911395877,317.260022903911,314.221219993935,301.669617563073,292.286104390107,285.048243464341,279.3581101936,274.831959864505,271.208047448577,268.299518559891,265.967830226271,264.106669285802,262.631814723455,261.474607912313,260.577759482879,259.892733737135,259.378183407399,258.999022353017,258.72582307437,258.534321154103,258.404894801301,258.321982526242,258.273467819782,258.25006877827,258.244766400101,258.252319278034,258.268844677775,258.291489219484,258.318169798922,258.347375103861,258.378015816643,258.409312760347,258.440713988279,258.471833623598,258.502405160048,258.532256064584,258.561270627582
76,485.430551193784,488.767197383955,469.178676537734,449.211332693107,431.299012397182,415.364144259749,401.27462661153,388.889360769305,378.069436263303,368.662952638728,360.490832767214,353.357890485783,347.078427038126,341.494247631791,336.479173045298,331.935443980811,327.787768404001,323.97773067986,320.459397376474,317.196078012677,314.157981925385,301.610989358922,292.232688376349,285.000041538655,279.314958664461,274.793647897823,271.174347890011,268.270190798789,265.942614340401,264.085278865741,262.613932445168,261.459886192766,260.565827252516,259.883208766441,259.370687805356,258.99319880067,258.721347706558,258.530912049851,258.402315211465,258.320039659091,258.272008628093,258.248974215684,258.243945293911,258.251702617513,258.268380646839,258.291139119328,258.317904816631,258.347173816021,258.377862294764,258.409195150333,258.44062345382,258.471763563998,258.502350649556,258.532213343933,258.56123692836
77,485.363795876083,488.725618432187,469.176309596518,449.207659020152,431.291168639035,415.350169365782,401.253183430151,388.859776149868,378.031698368533,368.617734161204,360.439364910533,353.301639929705,347.018781339546,341.432355022501,336.415916868922,331.871479688946,327.723575157515,323.913657383875,320.395698448607,317.132939624069,314.095540653826,301.553101138122,292.179951870597,284.952457937849,279.272370228806,274.75584415759,271.141103756042,268.241267590663,265.917754064292,264.064197207517,262.596314510732,261.445387296593,260.554079759444,259.873834308427,259.363312896333,258.987470480097,258.716945132425,258.527559902393,258.399778983969,258.31812956177,258.270574072409,258.247898113074,258.243137996663,258.251096282852,258.267924342275,258.290794808762,258.317644181406,258.346975800124,258.377711242391,258.409079409762,258.440534339032,258.47169458611,258.502296965786,258.532171282316,258.561203745261
78,485.297294967393,488.684088512528,469.173950051154,449.204046964293,431.283462396952,415.336431944562,401.232089425335,388.830652414516,377.994523270823,368.573162699016,360.388607072912,353.246142725132,346.959916725608,341.371259780308,336.353466177601,331.808323213432,327.660187944612,323.850385397713,320.332793993617,317.070587348037,314.033876042038,301.495934186114,292.127877638626,284.905480602671,279.230330468566,274.718535545462,271.108303218504,268.212738334406,265.893239984487,264.043416045158,262.578953756464,261.431105107772,260.542511850391,259.864606183522,259.356055238591,258.981834646493,258.712615784495,258.524263043322,258.397284841905,258.316251265966,258.269163423462,258.246839923834,258.242344099888,258.250499969279,258.267475536758,258.290456118164,258.317387766539,258.346780961386,258.377562588506,258.408965485321,258.440446603851,258.471626659779,258.502244086007,258.532129838089,258.561171038128
79,485.23103881672,488.642608922962,469.171597272334,449.200494585107,431.275889535419,415.322925079845,401.211334726337,388.801976886209,377.957895864484,368.529221243761,360.338540888762,353.191379609375,346.901813382136,341.310941786926,336.291798065644,331.745954300196,327.597586592365,323.787894691818,320.270664169875,317.009001562685,313.972968708673,301.43947049363,292.076449099234,284.859092475147,279.188825512864,274.681709462112,271.075934901785,268.184592836762,265.869063051904,264.022927434852,262.56184329988,261.417033753501,260.531118608073,259.855520320129,259.348911530428,258.976288667579,258.708356307349,258.521019873411,258.394831561473,258.31440384365,258.267775982277,258.245799123969,258.241563211889,258.249913384394,258.267034012074,258.29012288456,258.317135450172,258.346589208528,258.377416264615,258.408853325515,258.440360209467,258.471559755698,258.50219198808,258.532088994471,258.561138794239
80,485.16502535559,488.601180887332,469.169250658452,449.19700002528,431.268446097088,415.309642138374,401.190909858442,388.773737387087,377.921801638588,368.485893437983,360.289148688927,353.137332045633,346.844452238456,341.251381676803,336.23089833188,331.684353450451,327.535751679346,323.726165982324,320.209289874063,316.948160668019,313.912799994409,301.383692721369,292.025650286794,284.813278925468,279.147842010661,274.64535378216,271.043987860152,268.156821291752,265.845214563362,264.002723738527,262.544976525266,261.403167586571,260.519895293707,259.84657280885,259.341878602796,258.97083001769,258.704164719303,258.517828858967,258.392417969183,258.312586405004,258.266411078635,258.244775210972,258.240794956953,258.249336247651,258.266599558749,258.289794951438,258.316887115189,258.346400453761,258.377272204756,258.408742880674,258.440275118394,258.471493845516,258.50214065052,258.532048735146,258.561107001173
81,485.099252544252,488.559805559309,469.166909634069,449.193561506029,431.261128282717,415.296576755597,401.170805722412,388.745922212974,377.886226607955,368.443163542557,360.240413466057,353.083982186998,346.787814930666,341.192560800002,336.170745570857,331.623501883513,327.474664498719,323.665180694375,320.148652704911,316.888051846309,313.853351925329,301.328584167241,291.975465824185,284.768025863647,279.107367105066,274.60945683072,271.012451556436,268.129414261338,265.821686144287,263.982797608506,262.528347070818,261.389501181674,260.508837353309,259.837759894108,259.334953412415,258.965456272188,258.700039118475,258.514688528395,258.390042939228,258.310798096438,258.265068069613,258.243767702777,258.240038974589,258.248768289797,258.266171975698,258.289472168483,258.31664264906,258.346214612671,258.377130345477,258.408634102974,258.440191294501,258.471428901868,258.502090052551,258.532009044171,258.561075646573
82,485.033718371038,488.518484026083,469.164573648486,449.190177322893,431.253927821268,415.283722821553,401.151013575298,388.718520109492,377.851157348427,368.401016406127,360.192318842044,353.031312842692,346.731883767111,341.134461187344,336.111321693563,331.563381501888,327.414307023445,323.604920927678,320.088734929089,316.828654889457,313.794607179672,301.2741287354,291.925880893343,284.723319713208,279.067388409235,274.57400736141,270.981315841939,268.10236265732,265.798469732426,263.963141973093,262.511948814652,261.376029318858,260.497940408311,259.829077966313,259.328133035356,258.960165102255,258.695977678663,258.511597468964,258.387705391025,258.30903809873,258.263746338188,258.242776136715,258.239294918792,258.248209252378,258.265751069845,258.289154391334,258.316401943679,258.346031604136,258.376990625753,258.408526946405,258.440108702985,258.47136489831,258.502040174022,258.531969906407,258.561044719254
83,484.968420851814,488.477217311922,469.162242174418,449.186845841776,431.246850420217,415.271074467763,401.131525012421,388.691520249615,377.816580925891,368.359437436393,360.14484903748,352.979307446345,346.676641695958,341.077065517604,336.052609261965,331.50397485845,327.3546618737,323.545369424149,320.029519457927,316.769952888308,313.736549056555,301.22031090718,291.876881208433,284.67914738648,279.027893983713,274.538994535586,270.950570937623,268.075657724306,265.775557562606,263.943750023065,262.495775864562,261.362746975094,260.487200246816,259.820523554512,259.321414660941,258.954954270025,258.691978645474,258.508554323811,258.385404286884,258.307305625259,258.262445291932,258.241800068568,258.238562457337,258.247658887191,258.265336655759,258.28884148132,258.316164895171,258.345851350188,258.376852986914,258.408421366676,258.440027310347,258.471301809541,258.501990995863,258.531931307264,258.561014207924
84,484.903358029418,488.43600638141,469.159914706757,449.183565495236,431.239888153515,415.258626054975,401.112331950488,388.66491221261,377.782484883896,368.318412573075,360.097988842923,352.92795003318,346.622072274725,341.02035708671,335.994591458071,331.445265125565,327.295712286172,323.486509537466,319.97098978013,316.711929532646,313.679161446561,301.167115713736,291.828452990592,284.635496261396,278.98887231512,274.504407902881,270.920207416401,268.0492910237,265.752942152396,263.924615198695,262.479822545842,261.349649314594,260.476612815348,259.812093319466,259.314795586103,258.94982162397,258.688040332664,258.505557789082,258.383138629836,258.305599920369,258.261164361765,258.240839071628,258.237841271077,258.247116955803,258.264928555284,258.288533305198,258.315931403713,258.345673775872,258.376717372551,258.408317321267,258.439947084445,258.471239611124,258.501942499393,258.531893232425,258.560984101574
85,484.838527973102,488.394852142585,469.157590761391,449.180334779013,431.233037799127,415.246372161675,401.093426611693,388.63868596429,377.748852676255,368.277928272818,360.051723591867,352.87722518226,346.568159641559,340.964319778733,335.937252054861,331.387236066087,327.237442085143,323.428325204404,319.913129992875,316.654569083155,313.62242880404,301.114528710296,291.780582944145,284.592354159604,278.950312296114,274.470237382902,270.890216186467,268.02325441869,265.73061623047,263.905731178159,262.46408339107,261.336731679721,260.466174211098,259.803784047211,259.308273210046,258.944765094628,258.684161118763,258.502606611271,258.38090746158,258.303920257793,258.259903000785,258.239892735829,258.237131053319,258.246583229066,258.264526597192,258.288229734877,258.315701373332,258.345498809139,258.376583728443,258.408214769236,258.439867994277,258.471178279536,258.501894666747,258.531855668294,258.560954389856
86,484.773921267563,488.353755449876,469.155269874129,449.177152248828,431.226296260763,415.234307573271,401.074801508846,388.612831838375,377.715681760983,368.237971441317,360.006039147764,352.827118037103,346.514888488226,340.908938038564,335.880575388835,331.329872005911,327.179835655295,323.370800917841,319.855924732504,316.597856246216,313.56633612104,301.062535951895,291.733258234246,284.549709325882,278.912203206488,274.436473247979,270.860588475621,267.997540060027,265.708572971001,263.887091866015,262.44855313023,261.32398958246,260.455880674668,259.795592642927,259.301845029241,258.939782690546,258.680339443832,258.499699584732,258.378709860552,258.302265939198,258.258660683161,258.238960666916,258.236431509191,258.24605748666,258.264130616845,258.287930647203,258.315474711758,258.345326380697,258.376452002427,258.408113671213,258.439790010039,258.471117792148,258.501847480683,258.531818601694,258.560925062648
