p_bar,of_1,of_1_5,of_2,of_2_5,of_3,of_3_5,of_3_6,of_3_7,of_3_8,of_3_9,of_4,of_4_1,of_4_2,of_4_3,of_4_4,of_4_5,of_4_6,of_4_7,of_4_8,of_4_9,of_5,of_5_1,of_5_2,of_5_3,of_5_4,of_5_5,of_5_6,of_5_7,of_5_8,of_5_9,of_6,of_6_1,of_6_2,of_6_3,of_6_4,of_6_5,of_7,of_7_5,of_8,of_8_5,of_9,of_9_5,of_10,of_10_5,of_11,of_11_5,of_12,of_12_5,of_13,of_13_5,of_14,of_14_5,of_15,of_15_5,of_16,of_16_5,of_17,of_17_5,of_18,of_18_5,of_19,of_19_5,of_20
41,432.190927994265,461.342344384111,433.192358284843,390.727763797825,359.832426023034,337.912361280612,334.470337002304,331.307571200905,328.403981220097,325.737959249466,323.287607335785,321.031800833831,318.950922969527,317.027243687918,315.245031035629,313.590484785959,312.051562124334,310.617788741099,309.280047321115,308.030376975632,306.861798679376,305.768174721767,304.744081592814,303.784690881902,302.885688314462,302.043195620242,301.253710462427,300.514045693191,299.821290590202,299.17277574616,298.566035536811,297.998783182584,297.468887789168,296.974354827398,296.513310857649,296.083984120354,294.357256334168,293.202587049276,292.47241324514,292.04751021095,291.834473326109,291.763353650065,291.784096268615,291.862195934926,291.974536573482,292.105935023941,292.246583826663,292.390230188632,292.532956184342,292.672368295729,292.807066076099,292.936291448582,293.059704229619,293.1772356356,293.288972441829,293.3951106909,293.495902709689,293.591630124411,293.682581511457,293.769053058933,293.851329563665,293.929675357138,294.004347738042
42,431.883330345428,461.078043548225,433.190322420107,390.724431549329,359.817322940589,337.874441583728,334.427450310198,331.260012445029,328.352205956588,325.68252763708,323.229126198621,320.970876145331,318.888127613323,316.963099636959,315.180002318519,313.524977465697,311.985927936821,310.552330774291,309.215026037763,307.966013713724,306.798289660468,305.705682289384,304.682747027756,303.724633830819,302.827015146848,301.98599307852,301.198051155202,300.459994227198,299.76890006698,299.122085837659,298.517078544714,297.951582880626,297.423459985576,296.930707851834,296.471446007165,296.043896020279,294.325765283479,293.178782219472,292.455007421704,292.035110701053,291.825796945436,291.757343164791,291.779946497492,291.859325378747,291.972539240441,292.104532823883,292.245588167549,292.38951351785,292.532432125394,292.671978146831,292.806769759478,292.936061459902,293.059521634356,293.177087252862,293.288849119373,293.395006038,293.495808556597,293.591546865087,293.682510636214,293.768989295318,293.851271671554,293.929622464638,294.004299150471
43,431.582023268549,460.818896152619,433.188267100662,390.721204917334,359.802703120769,337.83761501014,334.385767350391,331.213753638887,328.301810853666,325.628540521013,323.172139275702,320.91148253556,318.826889188404,316.900529050914,315.116555741985,313.461054325108,311.921874339426,310.488445006746,309.151564441244,307.90319625452,306.736305091577,305.644692440416,304.622890806191,303.666030194304,302.769765804285,301.93018453292,301.143756527396,300.407274683112,299.717805932845,299.072657573645,298.469347567748,297.905572200166,297.379184761477,296.888175878289,296.430656813609,296.004846604356,294.29512047334,293.155639619826,292.438100144382,292.023074023069,291.817377732745,291.751511658801,291.775919965722,291.856539296713,291.9705998107,292.103170441985,292.244620039491,292.388816018318,292.531921530972,292.671597550041,292.806480299918,292.935836462008,293.059342728924,293.176941650467,293.288727935555,293.394899381934,293.495719322343,293.591468382014,293.682440695942,293.768926331363,293.85121447573,293.929570186208,294.004251110362
44,431.286740255721,460.564688975147,433.186192068129,390.718077968215,359.788540651605,337.801826998262,334.34522668197,331.168731728226,328.252729744418,325.575929312956,323.116576159909,320.853548290262,318.767135103092,316.839458820798,315.054617982258,313.398642080992,311.859328306347,310.426058855364,309.089590550566,307.841851169437,306.675774592372,305.585135760488,304.564444572719,303.60881135465,302.713874287888,301.87570526531,301.090761228574,300.355823275707,299.667947642977,299.024431892939,298.422785066925,297.860695158808,297.336007721493,296.846706124979,296.390894805769,295.966786382558,294.265280838851,293.133126479074,292.421666275744,292.011381593102,291.809202363494,291.745849792489,291.77201022237,291.853833268093,291.968715262803,292.101845811066,292.243678023261,292.388136710599,292.5314237209,292.67122602933,292.806197360946,292.935616214665,293.059167339973,293.176798701246,293.288605102772,293.394797912996,293.495631384263,293.591390966935,293.682371654475,293.768864137013,293.851157950625,293.929518499412,294.004203598003
45,430.997231772127,460.315222160457,433.184097086064,390.715045225573,359.774811546636,337.767026836571,334.305777731762,331.124888029933,328.20490101827,325.524630122765,323.0623712471,320.797006571929,318.708797690289,316.779820788297,314.994120674089,313.33766978485,311.798219817665,310.365104635607,309.029037241901,307.78191202501,306.616627941313,305.526947521974,304.507343183933,303.552914641363,302.659279063487,301.822494939571,301.039006176039,300.305582225508,299.619268765924,298.97735375238,298.377337423454,297.816899594312,297.293878188371,296.806249424436,296.352111016253,295.929669266992,294.236208170244,293.111212336857,292.405682472315,292.000016169249,291.801256764341,291.740348911191,291.768211291141,291.851203197688,291.966880559474,292.100557015717,292.242760803476,292.387474686625,292.53093806402,292.670863142658,292.805920630232,292.935400494779,293.058995306175,293.176654589262,293.288487812458,293.394697985424,293.495544689817,293.591314577942,293.682303477416,293.768802683609,293.851102071817,293.929467383115,294.004156594807
46,430.713263827211,460.070308108099,433.181981937832,390.712101625765,359.76149356352,337.733167314996,334.267366991562,331.082167841018,328.158267215202,325.474583341465,323.009463310934,320.741794988912,318.651813773001,316.721551309533,314.934999974221,313.278078805852,311.738489099656,310.3055191309,308.969841821572,307.723316772467,306.558812951405,305.470067271799,304.451529912331,303.498281527457,302.605922668471,301.770497215452,300.988436203956,300.256497587875,299.571716620299,298.931371771603,298.332954591862,297.77413682622,297.252748873262,296.766759902575,296.314261005499,295.893450940436,294.207866856721,293.089867047714,292.390127020426,291.988961727616,291.793532881797,291.735000981135,291.764517625958,291.848645285385,291.965097542028,292.09930227813,292.241867158875,292.386829102911,292.530463973948,292.670508479123,292.805649817193,292.935189094561,293.058822778636,293.176516495613,293.288372393772,293.394599535914,293.49545918957,293.591239175506,293.68223613245,293.768741944176,293.851046816291,293.929416817381,294.004110083235
47,430.434616694312,459.829770475024,433.179846424748,390.709242478739,359.748566043171,337.700204414389,334.229946608867,331.040520090158,328.11277466398,325.425733269392,322.957795123561,320.687855211066,318.596124276746,316.664590865846,314.877196171861,313.219806884379,311.680074763319,310.2472432079,308.91194564475,307.666007370561,306.502267766358,305.41443846355,304.396947687103,303.444857272571,302.553751360883,301.719659404017,300.938999725365,300.208518921835,299.525241950657,298.886437916208,298.289589790543,297.732361354007,297.212575581644,296.728194692523,296.277303252733,295.858093889749,294.180223654061,293.069067654302,292.37497969027,291.978203352226,291.786018344606,291.729798532615,291.760924071447,291.846155999057,291.963361595302,292.098079945381,292.240995953679,292.38619917477,292.530000904888,292.670161656066,292.805384651021,292.934978124923,293.058656913147,293.176380722009,293.288258769214,293.394502505172,293.495374837127,293.591164722507,293.682169588407,293.768681892644,293.850992161791,293.929366782952,294.004064046409
48,430.16108376029,459.593443278471,433.177681417069,390.706463433213,359.736009766771,337.668097029914,334.193471868621,330.99989702618,328.068373158618,325.378027783451,322.907313116513,320.635132625969,318.541673882893,316.608883715331,314.820653339936,313.162798108983,311.622921083271,310.190221473088,308.855293774824,307.609929447813,306.446938674638,305.360008128322,304.343544354926,303.392590603664,302.502714805541,301.669932159393,300.890648429865,300.161598993892,299.479798637638,298.842507214347,298.247199225065,297.691530587205,297.173316950377,296.690513678768,296.241198907312,295.823559225762,294.15324749899,293.048787785723,292.360221605817,291.967727137014,291.778703209786,291.724734609416,291.757425827787,291.843732050378,291.96167047119,292.096888478267,292.240146129951,292.385584171024,292.529548348037,292.669822316583,292.805121191873,292.934774697075,293.05849398022,293.176247171702,293.288146866168,293.394406837562,293.495291588549,293.591091183665,293.682103818585,293.768622506763,293.850938089277,293.929317263182,294.004018469468
49,429.892470489864,459.36117008736,433.175504266896,390.703760445858,359.723806828308,337.63680672295,334.157900927914,330.960253939541,328.02501566896,325.33141803961,322.857967076543,320.583576030552,318.488410717582,316.55437758106,314.765319022944,313.107000035266,311.56697578722,310.13440196387,308.799834677226,307.55502965732,306.392775291853,305.306723023479,304.291270995918,303.341433428638,302.45276579252,301.62126920239,300.843337012504,300.115693512412,299.435343438032,298.799537502713,298.205741840119,297.65160460348,297.13493421208,296.653679267904,296.205911565904,295.789811748478,294.126909295917,293.029004278932,292.345835076715,291.957520098228,291.771578199817,291.719802723736,291.75401841943,291.841370373355,291.960022073407,292.095726441266,292.239316700756,292.38498340933,292.529105828381,292.669486454666,292.804866481493,292.934575044395,293.058333856978,293.176115754023,293.288036616336,293.394312480666,293.495209403798,293.591018526976,293.682038794521,293.768563762631,293.850884578316,293.929268240412,294.003973336984
50,429.628593490851,459.132803291735,433.173306240138,390.701129753722,359.711940520696,337.606297498974,334.123194578346,330.921548911738,327.982658080288,325.285858204824,322.809709872677,320.533137354348,318.436286072574,316.501023369959,314.711143955636,313.05236340518,311.512189776671,310.079735871335,308.745519944562,307.501264740811,306.339730291495,305.254543551348,304.240081662083,303.291340578969,302.403859984115,301.573627072007,300.797022930103,300.070760888952,299.391835751231,298.757489198196,298.16517909663,297.612545931304,297.097390983414,296.617656182641,296.171407072403,295.756818435308,294.101181776637,293.00969549471,292.331803724567,291.947570096109,291.764634645696,291.714996815859,291.750697667043,291.839068105105,291.958414444388,292.094592493585,292.23850674403,292.384396251969,292.528672901775,292.669161009739,292.804616707407,292.934379008322,293.058176428154,293.175986383827,293.287927956122,293.394219385734,293.495128243553,293.590946720746,293.681974490854,293.768505638991,293.850831610692,293.929219698793,294.003928634972
51,429.369279668876,458.908203441495,433.1710871951,390.698567849714,359.700395233827,337.576533416846,334.089316032198,330.883742590191,327.941258959187,325.24130521623,322.762497210036,320.48377140983,318.385254153359,316.448774920128,314.658081809991,312.998840009002,311.458516875356,310.02617729041,308.692304048876,307.448587331407,306.287759163092,305.203422304164,304.189933141686,303.242269577769,302.355955686898,301.526964901658,300.751666181788,300.026762023233,299.349237408858,298.716325092354,298.125474771078,297.574319354264,297.060653074512,296.582411276461,296.13765333783,295.724548266381,294.076037698502,292.99084113855,292.318111998886,291.937865722427,291.757864435867,291.71031121805,291.747459662502,291.836822568624,291.956845753528,292.09348538118,292.237715397129,292.383822102111,292.528245410348,292.668842110491,292.804371662356,292.934186440092,293.058021585775,293.175858981319,293.28782082499,293.394127506145,293.495048071469,293.590875735734,293.681910883529,293.768448115653,293.8507791691,293.929171623274,294.003884350142
52,429.114365461245,458.68723864648,433.168847001023,390.696071460623,359.689156363049,337.547487147949,334.056230729757,330.846797985133,327.900779342352,325.197718563649,322.716287407952,320.435435667322,318.335271852026,316.397588772532,314.606088966707,312.94638997925,311.405913602188,309.973682994222,308.640144117904,307.396954998375,306.236819993061,305.153317951945,304.14078474655,303.194180430415,302.309013645883,301.481244217093,300.707229110861,299.983660109111,299.307510753966,298.676010165813,298.08659477436,297.53689173444,297.024688316992,296.547913366323,296.104620177763,295.692972066719,294.051456287216,292.972422153105,292.304745393849,291.928396426541,291.751259911546,291.705740533321,291.744300634267,291.834631186837,291.95531421558,292.092403862719,292.236941792222,292.383256641061,292.52783031376,292.668529482878,292.804131151816,292.933997200081,293.057869228035,293.175733471119,293.287715166243,293.394036798269,293.494968853214,293.590805544288,293.681847949759,293.768391173479,293.850727237109,293.929123999545,294.003840469848
53,428.863687907644,458.469784031187,433.166585537909,390.693637527395,359.678210226844,337.519126742798,334.023906165268,330.810680286171,327.861182545657,325.155060093079,322.67104119918,320.388090051325,318.286298541737,316.347423964541,314.555124308424,312.894970331314,311.354338965728,309.922212229964,308.588999732717,307.346327739066,306.186873266855,305.104191531087,304.092595994862,303.147035435219,302.262996858375,301.436428753657,300.663676225556,299.94141858109,299.266625377316,298.636511420459,298.048506988002,297.500231852756,296.989466408472,296.514133081434,296.072279165526,295.662062363886,294.027413275588,292.954420621056,292.291690281868,291.919152129057,291.744814090229,291.701280007275,291.741217434931,291.832491790672,291.953818406788,292.091347010505,292.236181664567,292.382706806085,292.527423723245,292.668222869539,292.803894992992,292.933811156859,293.057719259259,293.175609782368,293.287610926393,293.393947220884,293.494890556285,293.590736120199,293.681785667911,293.768334794271,293.850675799099,293.929076813998,294.003796982065
54,428.617116660419,458.255721238316,433.164293750375,390.691263187419,359.667543992655,337.491424172998,333.992311729491,330.77535669616,327.822433991286,325.113293828577,322.626721548064,320.341696756002,318.238295890507,316.298241842741,314.505149032349,312.844542258166,311.303754277945,309.871726533818,308.538832744204,307.296667797358,306.137881689501,305.056006267487,304.04533490902,303.100799011354,302.217870405289,301.392484290586,300.620974036636,299.900008447888,299.226547623551,298.597797727428,298.011181115749,297.4643102643,296.954958771715,296.481042726288,296.040603499125,295.63179325891,294.003887341017,292.93681967724,292.278933844548,291.910123446217,291.738520172546,291.696924809005,291.738206653161,291.830402042283,291.952356682733,292.090311440854,292.235441422871,292.382168386739,292.527025167079,292.667922028435,292.803663013858,292.933628186731,293.057571589287,293.175487848219,293.287508054935,293.39385873502,293.494813149942,293.590667438633,293.681724017494,293.768278960774,293.850624840238,293.929030053692,294.003753875357
55,428.374504876465,458.044937975832,433.161989092977,390.688945758582,359.6571456099,337.464353032305,333.96141856692,330.740796280562,327.784501050853,325.072385810683,322.583293485422,320.29622007762,318.191227692049,316.250005892988,314.45612648002,312.795069095073,311.254122985001,309.822189562894,308.489604798455,307.247939498681,306.089808657893,305.008727415648,303.998965188158,303.055437543543,302.17360129754,301.349378500693,300.579090909855,299.859396937774,299.187247326016,298.559839688986,297.974588548865,297.429099167013,296.9211384268,296.448616156364,296.009567880533,295.602140309184,293.980858374295,292.919603428983,292.266464015143,291.901301528088,291.732371867531,291.692670559682,291.735265247715,291.828359879475,291.950927637421,292.089296914233,292.234716835647,292.381640914898,292.526634364135,292.667626731697,292.803435052381,292.933448173098,293.057426133042,293.175367605521,293.287406504114,293.393771303788,293.494736605043,293.590599476032,293.681662979019,293.768223656565,293.850574346398,293.928983706303,294.003711138815
56,428.135720759003,457.837327603074,433.159662854039,390.686682724866,359.647003749335,337.437888415827,333.931199446094,330.706969830517,327.74735290281,325.032303949462,322.540723958376,320.251626262158,318.145059711949,316.202681585747,314.408021982483,312.746516165029,311.205410513329,309.773566942277,308.441286387009,307.200109099931,306.042623562153,304.962322112378,303.953454483574,303.010919239694,302.130158337176,301.307080813135,300.53799693182,299.819554821344,299.148695963269,298.522609513034,297.938702243575,297.39457228225,296.887979874848,296.416828665069,295.979148405922,295.573080422033,293.958307390199,292.902756883783,292.254269415471,291.892678045609,291.726363250252,291.688513119616,291.732390398941,291.82636335726,291.949529942485,292.088307625833,292.234007272101,292.381123972271,292.526251009464,292.667336764545,292.803210955751,292.933271005906,293.057282810173,293.175248994594,293.287306228734,293.393684892244,293.494660893934,293.590532210026,293.681602533975,293.768168866022,293.850524304134,293.928937760088,294.00366876205
57,427.900639129655,457.632788751934,433.157314947131,390.684471723326,359.637107748142,337.412006810165,333.901628641636,330.673849738261,327.710960402599,324.993017890672,322.4989816936,320.207883366444,318.099759547469,316.156236235202,314.360802719171,312.698850637823,311.1575841293,309.725826125623,308.393842950948,307.153144652671,305.996293489793,304.916759243418,303.908772169081,302.967214001745,302.087510275699,301.265562289217,300.497663787687,299.780454433125,299.110866541955,298.486080898657,297.903496609483,297.360704746019,296.85545899214,296.385656880841,295.949322465734,295.544591757818,293.936216446103,292.8862658835,292.242339310362,291.884245144126,291.720488735774,291.684448604471,291.729579426164,291.824410640929,291.9481586539,292.087339109648,292.233312145969,292.380617147075,292.525874815446,292.667051924332,292.802990579681,292.933096581181,293.057141544702,293.175131958944,293.28720718599,293.39359946724,293.494585990383,293.590465619346,293.681542664743,293.768114574277,293.850474700617,293.92889220385,294.003626735144
58,427.669140987359,457.431224979522,433.154945292715,390.682310532335,359.627447560002,337.386685993335,333.872681826688,330.641409883466,327.675295964224,324.954498893646,322.458037072478,320.164961131397,318.055296499555,316.110638870603,314.314437589007,312.652041401407,311.11061028751,309.678936267882,308.347243896266,307.107015878218,305.950788533399,304.872009321648,303.864889220978,302.924291224485,302.04563254098,301.224795508263,300.458064649547,299.74206956226,299.073733489925,298.450228931746,297.868947407659,297.327473009699,296.823552933508,296.355078673172,295.920068653475,295.51665364148,293.914568567802,292.870117044511,292.230662384858,291.875995408875,291.714743052111,291.680473341108,291.726829800377,291.822499999105,291.946819885246,292.086390555546,292.232630896804,292.380120050665,292.52550551053,292.666772019612,292.802773787812,292.932924800602,293.057002264722,293.175016445064,293.287109335277,293.393514997318,293.494511869442,293.590399683769,293.681483354541,293.76806076714,293.850425523635,293.928847026895,294.00358504863
59,427.441113103633,457.232539619838,433.152553817637,390.680197060815,359.618013709775,337.361904943456,333.84433597475,330.609625529466,327.640333452022,324.9167197197,322.417862016996,320.122830866236,318.011641455859,316.065860118628,314.268895266878,312.606058944253,311.064464574653,309.632868108891,308.301460200632,307.06169405341,305.906080322352,304.828044375725,303.821778108358,302.882127997315,302.00449688812,301.184754463381,300.419174074374,299.704375352599,299.037272558534,298.41502998955,297.835031657552,297.294854749314,296.792240044014,296.325073066818,295.891366682427,295.489246481813,293.893347681769,292.85429770286,292.219231394261,291.867921833555,291.709121222306,291.676583861233,291.724139133682,291.820626131076,291.945508909257,292.085461195675,292.231962995327,292.37963231588,292.525142838069,292.666496831393,292.802560423859,292.932755551945,293.056864888991,293.174902393402,293.287012632132,293.393431445549,293.494438507391,293.590334384024,293.681424587388,293.768007431091,293.850376761511,293.928802219016,294.003543693455
60,427.216442391278,457.036654724729,433.150140454668,390.678129338605,359.608797252089,337.337643755273,333.816569269887,330.578473228311,327.606048081665,324.879654529974,322.378429885303,320.081465342297,317.968766783578,316.021872095667,314.224151383022,312.560875247573,311.019116560994,309.587593866754,308.256464307671,307.017151905964,305.862141919409,304.784837848081,303.779412692603,302.840696575157,301.96407811674,301.145414466301,300.380967910568,299.667348211193,299.001460733155,298.380461653269,297.80172755174,297.262828782453,296.761499778136,296.295620163235,295.863197309346,295.462351697515,293.872538553196,292.838795864372,292.208036096062,291.860017791277,291.703618540009,291.672776886919,291.721505104491,291.818794681756,291.94422461302,292.084550259021,292.231307906069,292.379153569536,292.524786536768,292.666226289595,292.802350438982,292.932588798849,293.056729388659,293.17478977782,293.286917053595,293.393348800748,293.494365878138,293.59026969863,293.681366345306,293.767954553208,293.850328403084,293.928757770449,294.003502660962
61,426.995036495832,456.843482067705,433.147705142062,390.676105507527,359.599782729117,337.313883563774,333.789361024526,330.547930733799,327.572416329394,324.843278791818,322.339715375907,320.040838695843,317.926646231198,315.978648309,314.180177516815,312.51646368651,310.974539695741,309.543087140043,308.212230030013,306.973363518499,305.8189477259,304.742364501365,303.737768135263,302.79997255151,301.924352281875,301.106752059853,300.343423212221,299.630965724389,298.966276151117,298.346502627934,297.769014377741,297.231374992138,296.731312625659,296.266701068548,295.835542264624,295.435951649469,293.852126729254,292.823600158875,292.197067894468,291.852277008589,291.698230551851,291.66904928832,291.718925743032,291.817000762226,291.942966138662,292.083657176959,292.230665247847,292.378683551995,292.52443642637,292.665960152452,292.802143658804,292.932424414879,293.056595671274,293.17467853692,293.28682255726,293.393267024258,293.494293968834,293.590205617829,293.681308620474,293.767902120006,293.850280436795,293.928713671213,294.003461942852
62,426.776792236336,456.652941962117,433.145247823217,390.674123813379,359.590975927888,337.290606474182,333.762691604047,330.517976921652,327.539415848755,324.807569192809,322.30169443977,320.000926338652,317.885254838228,315.936163566051,314.13694836141,312.472798939321,310.930708726606,309.499322817926,308.168732460141,306.930304240358,305.776473394549,304.700600332475,303.696820813086,302.759932715106,301.88529661223,301.068744937668,300.306518160406,299.595206580749,298.931698026384,298.31313266883,297.736872446267,297.20047425689,296.701660043639,296.238297827455,295.808384188094,295.410029578526,293.832098487028,292.808699798247,292.186318639518,291.844693540991,291.69295303997,291.665398203037,291.716395228602,291.815242872519,291.941732433883,292.082781210693,292.230034501441,292.378221897906,292.524092249378,292.665698275826,292.801939980564,292.932262327661,293.056463687102,293.174568628699,293.286729108988,293.393186090841,293.494222753019,293.590142119575,293.681251394332,293.767850122554,293.850232854697,293.928669913971,294.003421531022
63,426.56161603952,456.464958285224,433.142768446298,390.672182598524,359.582362497002,337.267795497636,333.736542357536,330.488591716224,327.507025393989,324.772503561737,322.264344199411,319.961704875972,317.84456885222,315.894393890905,314.094439830178,312.42985690386,310.887599616615,309.456274728728,308.12594788849,306.88794927693,305.734695749345,304.659522493415,303.656548240602,302.720554972923,301.846889434368,301.031371870345,300.270231990762,299.560050500168,298.897706580212,298.280332513796,297.705283025199,297.170108386439,296.672524393864,296.210393362454,295.781706570076,295.384569548398,293.812440785709,292.794084537885,292.175780597308,291.837261750832,291.687782000941,291.661820796128,291.713918946006,291.813519710748,291.94052261047,292.081921752803,292.229415249471,292.377768318574,292.523753804225,292.665440517777,292.80173930512,292.932102464727,293.056333380109,293.17446001211,293.286636677561,293.393105976266,293.494152211423,293.590079188201,293.681194653839,293.767798547538,293.850185645416,293.928626489004,294.0033814183
64,426.349418515735,456.279458265517,433.14026696393,390.670280295161,359.573935263907,337.245434492116,333.710895554089,330.459756023062,327.475224749713,324.738060795897,322.227642874518,319.923152030511,317.804565652252,315.853316447412,314.052628979725,312.387614620611,310.845189467455,309.413924614002,308.083853727879,306.846278925755,305.693592711685,304.61910921857,303.616928997991,302.681818280117,301.80910806427,300.994612637022,300.234544926845,299.525478168663,298.864282977347,298.248083820913,297.674228278813,297.140260062507,296.643888885238,296.182971417873,295.755493697061,295.359556393019,293.793141222612,292.779744641323,292.165446422591,291.829976286977,291.682713654546,291.658314432431,291.711491475484,291.811830038412,291.93933582186,292.081078222975,292.228807092055,292.377322536368,292.523420896991,292.665186741865,292.801541533185,292.931944753927,293.056204697797,293.17435264793,293.286545233108,293.393026657254,293.494082325516,293.590016808603,293.681138386406,293.767747384261,293.850138799695,293.928583388183,294.003341597059
65,426.140114210308,456.096372285861,433.137743332898,390.668415419152,359.56568742659,337.223508108028,333.685734324217,330.431451666406,327.443994665612,324.704220793725,322.191569713059,319.885246573188,317.765223678493,315.81290946823,314.011493938787,312.346050201713,310.803456448796,309.372248520482,308.042428443883,306.805270552391,305.653143232272,304.579339757428,303.57794266499,302.643702574523,301.771936882619,300.958447963259,300.199438118327,299.491471177889,298.831409267215,298.216369110999,297.64369121148,297.110912783589,296.615737520731,296.15601650831,295.729730601702,295.334975668075,293.774187992633,292.765670847646,292.155307448195,291.822832066067,291.677744389123,291.654872954553,291.709111095951,291.810172677735,291.938171262186,292.080250068069,292.228209647417,292.376884286307,292.523093342002,292.664936815963,292.80134657058,292.931789127062,293.05607759005,293.17424649868,293.286454747032,293.392948111516,293.49401307752,293.589954966264,293.68108257993,293.767696622429,293.850092308607,293.928540603655,294.003302060319
66,425.933616946438,455.915633700956,433.135197513896,390.666586564371,359.557612529197,337.202001738144,333.661042605426,330.403661332471,327.413316797081,324.67096439343,322.156104928284,319.847968258336,317.726522367038,315.773152189388,313.971013842597,312.305142765427,310.762379732982,309.331225735275,308.00165149048,306.764903822769,305.613327228178,304.540194312512,303.539569759751,302.60618871659,301.73535509582,300.922859462561,300.164893584708,299.458011969947,298.799068329408,298.185170080169,297.613655617047,297.082050817367,296.588055047225,296.129513868904,295.704403012894,295.310813600118,293.755569813377,292.751854341433,292.14536038955,291.815824255004,291.67287078248,291.651501221562,291.706776171352,291.808546508686,291.937028164646,292.079436761407,292.227620335627,292.376453315553,292.522770961745,292.664690614624,292.801154327563,292.931635519124,293.055952009069,293.174141528566,293.286365191983,293.392870317707,293.493944450372,293.589893647251,293.681027222759,293.767646252139,293.850046163554,293.928498127863,294.003262801355
67,425.729857251457,455.737178668035,433.132629471255,390.664792397482,359.549704439543,337.180901471032,333.636805092817,330.376368515992,327.383173649417,324.638273315317,322.121229639836,319.811297764251,317.688442089727,315.734024789672,313.931168772201,312.264872375477,310.721939434634,309.290836482127,307.961503250568,306.725159322161,305.574125524666,304.501653981989,303.501791682291,302.569258433794,301.699344781511,300.887829582939,300.13089416238,299.425083785736,298.767243823653,298.154474078091,297.584106029278,297.053659149822,296.560826915287,296.10344942102,295.679497330135,295.287057073366,293.737276062954,292.738286725046,292.135597252759,291.808948256327,291.668089579562,291.648193386974,291.7044851457,291.806950465842,291.935905799623,292.078637801819,292.227043218137,292.376029383197,292.522453587382,292.664448018365,292.800964718633,292.931483868112,293.055827909205,293.174037703365,293.286276541787,293.392793255366,293.493876427722,293.589832838173,293.680972303707,293.767596263856,293.850000356273,293.928455953555,294.003223813694
68,425.528755799707,455.560945989431,433.130039172765,390.66303165317,359.541957328536,337.160194048765,333.613007192514,330.349557471384,327.353548526753,324.606130109033,322.086925819623,319.775216638034,317.650964098401,315.695508334567,313.891939698279,312.225219984951,310.682116554774,309.251061865875,307.921964980844,306.686018500641,305.535519801321,304.463700706535,303.464590662185,302.532894269143,301.663888817933,300.853341557251,300.09742345613,299.392670617399,298.735920143199,298.124264287526,297.555027678621,297.025723444633,296.53403922833,296.077809714463,295.655000554007,295.263693541886,293.719296442348,292.724959950678,292.126012014407,291.802199691303,291.663397682119,291.644947297723,291.702236538312,291.805383535259,291.934803472706,292.07785271208,292.22647577405,292.375612259919,292.522141058099,292.664208913311,292.800777662236,292.931334114845,293.055705246871,293.173934990372,293.28618877141,293.392716904895,293.493808993872,293.589772526182,293.680917810488,293.76754664722,293.849954877906,293.928414073127,294.00318509112
69,425.330240733448,455.386876966267,433.127426589415,390.661303129724,359.534365650677,337.139866827036,333.589634979041,330.323213167387,327.324425484608,324.574518104495,322.053176241594,319.739707244547,317.614070473368,315.657584724313,313.853308429047,312.186167384262,310.642892928943,309.211883820961,307.88301876076,306.647463622578,305.497492542109,304.426317220069,303.427949709989,302.497079533436,301.628970837043,300.819379357255,300.064465794088,299.360757164239,298.705082371701,298.094526188181,297.5264064512,296.998230003349,296.507678711089,296.052581903711,295.630900274056,295.240711034378,293.701619998889,292.711866479737,292.116598932058,291.795574388232,291.658792139069,291.641760903468,291.700028939242,291.803844751443,291.933720522505,292.077081037637,292.225917689304,292.37520172719,292.521833220573,292.663973190842,292.800593080556,292.931186202821,293.055583980409,293.173833358301,293.286101856883,293.392641247524,293.493742132657,293.589712698005,293.680863736618,293.767497396442,293.84990972307,293.92837248135,294.003146627497
70,425.134243131869,455.214915262148,433.124791695239,390.659605685007,359.52692412705,337.119907738612,333.566675155735,330.297321245033,327.295789285896,324.543421366403,322.019964435125,319.704752718971,317.577744075096,315.620236645649,313.815257561928,312.147697152873,310.604251179168,309.173285063599,307.844647445116,306.609477719686,305.460026989012,304.389487004034,303.39185257225,302.46179826098,301.594575181023,300.785927650887,300.032006185906,299.329328791799,298.674714470589,298.065245893975,297.498228850605,296.971165727845,296.48173267115,296.027753708266,295.607184626829,295.218098108476,293.684239806751,292.698998961448,292.107352527169,291.789068369283,291.654266433872,291.63863225035,291.697861005049,291.802333194371,291.932656318778,292.076322345276,292.225368664488,292.374797576618,292.521529928548,292.663740747304,292.800410899278,292.93104007805,293.055464069977,293.173732777209,293.286015775225,293.392566264586,293.493675832457,293.589653344168,293.680810069483,293.767448500933,293.849864882804,293.928331170693,294.003108417417
