p_bar,of_1,of_1_5,of_2,of_2_5,of_3,of_3_5,of_3_6,of_3_7,of_3_8,of_3_9,of_4,of_4_1,of_4_2,of_4_3,of_4_4,of_4_5,of_4_6,of_4_7,of_4_8,of_4_9,of_5,of_5_1,of_5_2,of_5_3,of_5_4,of_5_5,of_5_6,of_5_7,of_5_8,of_5_9,of_6,of_6_1,of_6_2,of_6_3,of_6_4,of_6_5,of_7,of_7_5,of_8,of_8_5,of_9,of_9_5,of_10,of_10_5,of_11,of_11_5,of_12,of_12_5,of_13,of_13_5,of_14,of_14_5,of_15,of_15_5,of_16,of_16_5,of_17,of_17_5,of_18,of_18_5,of_19,of_19_5,of_20
59,1.23026038561617,1.29272800929364,1.2796017437774,1.24588227839866,1.22394562407848,1.20971293930577,1.20765345532953,1.20582947874732,1.20422448241306,1.20281978119602,1.20159569113795,1.20053271566419,1.19961248204622,1.19881830149155,1.19813541579407,1.19755100949639,1.19705407298331,1.19663521136987,1.19628641852115,1.19600088682007,1.19577279881587,1.19559717558161,1.19546973110783,1.19538675838985,1.19534503282618,1.19534172725048,1.19537434903265,1.19544068610498,1.19553875857522,1.19566677803435,1.19582311894282,1.19600629349089,1.1962149259765,1.19644773550494,1.19670352052353,1.1969811459953,1.19866063335577,1.20074035135764,1.20311683159037,1.2057015050794,1.20842189744555,1.21122210815399,1.21406134689257,1.21691117297706,1.21975248576796,1.222572849029,1.22536444632053,1.22812258733774,1.23084469205957,1.23352958886596,1.23617705445498,1.23878750261776,1.24136177853997,1.24390103240805,1.2464065971413,1.24887995300497,1.2513226746789,1.2537364011872,1.25612281987707,1.25848364647362,1.26082064674944,1.26313558145256,1.26543025634755
60,1.23004980566881,1.29248519806072,1.27959902974539,1.24587988860955,1.22393543688832,1.2096865130897,1.20762324050721,1.20579559846105,1.20418719836235,1.20277945894921,1.2015527566428,1.20048761479949,1.19956565005662,1.19877014386593,1.19808629875177,1.19750125726637,1.19700396911285,1.19658500217696,1.19623631724086,1.19595107804563,1.19572344239209,1.19554841014757,1.19542167708165,1.19533952047497,1.19529870208657,1.19529638276003,1.19533005925962,1.19539751002423,1.19549674655508,1.19562597253136,1.19578355509339,1.19596799960109,1.19617792391344,1.19641204104083,1.19666914364231,1.19694809117679,1.19863408274342,1.20071975670012,1.20310130808782,1.20569004812352,1.20841355443257,1.211216073658,1.21405698920116,1.21690802031819,1.21975019563506,1.22257117642303,1.22536321709592,1.22812167769368,1.23084401377547,1.23352907917663,1.2361766675013,1.23878720558569,1.24136154767822,1.24390085028354,1.2464064511854,1.24887983419109,1.25132257578019,1.25373631765544,1.25612274810531,1.25848358436735,1.26082059188293,1.26313553242118,1.26543021204237
61,1.22984239572719,1.29224593647856,1.27959629007527,1.24587755091877,1.22392547434672,1.20966063634545,1.20759363808989,1.20576238716661,1.20415063206403,1.20273989494347,1.2015106129478,1.20044333014706,1.19951965347784,1.19872283554499,1.19803804040774,1.1974523693063,1.19695473182211,1.19653565906953,1.19618707912266,1.19590212738778,1.19567493717125,1.19550048734582,1.19537445564229,1.19529310376209,1.19525317996835,1.19525183322166,1.1952865497793,1.19535509867492,1.19545548288359,1.19558589824761,1.19574470465783,1.19593040071171,1.19614159789563,1.19637700319087,1.19663540353387,1.19691565294554,1.19860804498825,1.20069957268804,1.20308610210656,1.20567882969869,1.20840538684987,1.21121016636491,1.21405272346721,1.21690493384045,1.21974795317521,1.22256953824915,1.22536201282785,1.2281207862088,1.23084334875788,1.23352857882725,1.23617628736241,1.23878691353251,1.24136132044866,1.24390067094243,1.24640630738547,1.24887971694352,1.25132247852103,1.25373623558764,1.25612267771914,1.25848352263367,1.26082053721221,1.26313548342005,1.26543016810606
62,1.22963805567766,1.29201011746473,1.27959352467988,1.24587526324295,1.22391574221784,1.20963528935642,1.20756462643457,1.20572982155516,1.20411475882201,1.2027010633619,1.20146923335358,1.20039983433008,1.19947446442922,1.19867634829043,1.19799061228945,1.19740431701427,1.19690633246944,1.19648715344354,1.19613867566743,1.19585400651135,1.19562725503438,1.19545337932226,1.19532803922638,1.19524748104652,1.19520843964468,1.19520805221166,1.19524379460553,1.19531342653529,1.19541494252822,1.19554653066273,1.19570654364926,1.19589347338901,1.19610592506061,1.19634259968038,1.19660227852628,1.19688381024575,1.19858250225602,1.20067978477223,1.20307120220448,1.20566784109233,1.20839738822945,1.21120438174129,1.21404854220534,1.21690191071081,1.21974575622444,1.2225679328392,1.22536083221955,1.22811991186784,1.23084269620748,1.23352808757668,1.23617591388245,1.23878662639503,1.24136109690516,1.24390049433016,1.24640616562982,1.24887960123667,1.25132238242903,1.25373615440627,1.25612260800407,1.25848346190766,1.26082048353904,1.26313543545505,1.26543012428792
63,1.22943669305791,1.29177763881198,1.27959073347886,1.24587302361346,1.22390622485932,1.20961045340771,1.20753618498688,1.20569787947999,1.20407955516238,1.20266293965784,1.20142859246835,1.20035710133063,1.19943005638726,1.19863065523583,1.19794398730567,1.19735707317454,1.19685874380039,1.19643945624971,1.19609107975566,1.1958066877306,1.1955803692249,1.19540705956498,1.19528240162522,1.1952026264283,1.19516445557331,1.1951650145942,1.1952017690164,1.19527246932672,1.19537510167733,1.19550784645404,1.19566904925425,1.19585719534757,1.1960708836682,1.19630880933014,1.19656974801554,1.1968525430613,1.19855743760327,1.20066037913941,1.20305659752534,1.20565707404259,1.2083895524293,1.21119871518507,1.2140444496244,1.21689894864432,1.21974360315885,1.2225663590422,1.22535967445719,1.22811905409709,1.23084205571984,1.23352760514316,1.23617554689322,1.23878634405141,1.24136087690774,1.24390032036421,1.2464060258633,1.24887948703702,1.25132228748871,1.25373607411186,1.25612253897601,1.2584834017132,1.26082043027521,1.26313538779733,1.26543008119142
64,1.22923821959006,1.29154840289334,1.27958791639818,1.24587083016842,1.22389691428776,1.20958611072064,1.20750829421035,1.20566653991418,1.20404499877935,1.20262550049334,1.20138866613736,1.2003151063087,1.19938640409932,1.19858573079955,1.19789813965884,1.19731061186967,1.19681193985978,1.19639254520647,1.19604426556002,1.19576014680856,1.19553425425895,1.19536150283455,1.19523751787332,1.195158515261,1.19512120206903,1.1951226964232,1.19516044947622,1.19523220393682,1.19533593766419,1.19546982342021,1.19563219975793,1.19582154537688,1.19603645302868,1.19627561198625,1.19653779239706,1.19682183234903,1.19853283491965,1.20064134266413,1.20304227776011,1.20564652070841,1.20838187366219,1.211193162466,1.21404043901105,1.21689604546138,1.21974149242241,1.22256481574757,1.2253585387474,1.22811821232795,1.23084142689035,1.23352713124274,1.23617518616912,1.23878606633185,1.24136066034139,1.24390014896264,1.24640588802875,1.24887937430647,1.25132219367719,1.25373599469432,1.25612247063638,1.25848334206281,1.26082037744491,1.26313534048394,1.26543003836558
65,1.22904255092963,1.29132231638933,1.27958507337023,1.24586868114537,1.22388780293288,1.20956224439236,1.20748093555256,1.20563578273917,1.20401106835468,1.20258872357385,1.20134943130695,1.2002738256758,1.19934348350413,1.19854155060442,1.19785304476429,1.19726490839949,1.19676589591067,1.1963463937977,1.19599820846476,1.19571435855227,1.19548888585162,1.19531668507318,1.19519336417801,1.19511512405017,1.19507865872049,1.1950810748947,1.19511981355101,1.19519260833695,1.19529742888785,1.19543244041141,1.19559597447483,1.19578650327259,1.19600261343671,1.19624298845547,1.19650639300262,1.19679165997718,1.19850867887484,1.2006226628645,1.20302823199907,1.20563617364195,1.20837434638482,1.21118771571678,1.21403650746899,1.21689319908597,1.21973942252932,1.22256330189105,1.22535742432578,1.22811738601214,1.2308408093232,1.23352666558085,1.23617483149894,1.23878579308305,1.24136044709497,1.24389998004516,1.24640575206876,1.24887926300476,1.25132210096744,1.25373591613722,1.2561224029777,1.2584832829573,1.26082032505659,1.26313529353147,1.26542999583599
66,1.22884960376365,1.29109929003541,1.27958220433206,1.24586657487452,1.22387888361031,1.20953883836924,1.20745409124944,1.20560558891508,1.20397774367471,1.20255258773856,1.20131086605883,1.20023323691504,1.19930127165833,1.19849809140358,1.19780867917561,1.19721993920628,1.19672058835947,1.19630097845905,1.19595288499133,1.19566929961836,1.19544424083902,1.19527258333537,1.19514991784728,1.19507243038908,1.19503680206422,1.19504012825673,1.1950798398576,1.19515366153094,1.1952595547594,1.19539567616681,1.19556035368594,1.19575204977912,1.19596934610815,1.19621092044183,1.1964755320361,1.19676200865949,1.19848495482007,1.20060432786144,1.20301445313984,1.20562602576271,1.20836696535162,1.21118237895709,1.21403265224388,1.21689040754211,1.2197373920636,1.22256181645661,1.22535632855136,1.22811657462252,1.23084020263443,1.23352620788017,1.23617448268116,1.23878552415832,1.24136023706167,1.24389981353397,1.2464056179267,1.24887915309105,1.25132200933044,1.25373583842068,1.25612233598736,1.25848322439016,1.26082027310933,1.26313524694436,1.26542995361903
67,1.22865930623286,1.29087923838774,1.2795793092262,1.24586450977258,1.2238701494965,1.20951587727013,1.20742774449268,1.20557594024878,1.20394500542376,1.20251707276344,1.20127294945614,1.2001933185428,1.19925974666859,1.19845533101198,1.19776502051573,1.19717568180562,1.19667599468683,1.19625627669863,1.19590827272957,1.19562494772618,1.19540029711172,1.19522917572058,1.19510715722314,1.19503041289277,1.194995611016,1.19499983575111,1.19504050798714,1.19511534348077,1.19522229563149,1.19535951363346,1.19552531857866,1.19571816652441,1.19593663313325,1.19617939050855,1.19644519254701,1.1967328619445,1.19846164896996,1.20058632634102,1.20300093120917,1.2056160703366,1.20835972557341,1.21117714434618,1.21402887071566,1.21688766894936,1.21973539967695,1.22256035847667,1.22535525452811,1.22811577765538,1.23083960646001,1.23352575787658,1.23617413952364,1.23878525941753,1.24136003013905,1.24389964935395,1.24640548554746,1.24887904452483,1.25132191873655,1.25373576152318,1.25612226965014,1.25848316635115,1.26082022159868,1.26313520072205,1.26542991169842
68,1.22847158183551,1.29066207960572,1.27957638800021,1.24586248433705,1.22386159415846,1.20949334654485,1.20740187921401,1.20554681938828,1.20391283517637,1.20248215935181,1.2012356615135,1.2001540500469,1.1992188876288,1.19841324824291,1.19772204741309,1.19713211472237,1.19663209338352,1.19621226703304,1.19586435027405,1.19558128159391,1.19535703355185,1.19518644131091,1.19506506162,1.19498905113709,1.19495506543971,1.19496017755405,1.1950017984505,1.19507763505255,1.19518563274457,1.19532393335418,1.19549085119306,1.195684835971,1.19590445740787,1.19614838199753,1.19641535833327,1.19670420409433,1.19843874795824,1.20056864745775,1.20298765775828,1.20560630095,1.20835262230163,1.21117200864047,1.21402516039085,1.21688498151788,1.21973344408593,1.22255892702944,1.22535419970275,1.22811499463181,1.23083902045328,1.23352531531839,1.23617380184314,1.23878499872685,1.2413598262291,1.24389948743301,1.2464053548778,1.24887893726663,1.25132182915637,1.25373568542279,1.25612220370864,1.25848310853913,1.26082017016376,1.26313515443638,1.26542987008439
69,1.2282863597992,1.29044773524993,1.2795734406062,1.24586049714102,1.22385321130596,1.20947123227852,1.20737648008411,1.20551820977231,1.20388121533971,1.20244782907424,1.20119898314116,1.20011541182978,1.19917867457996,1.19837182284925,1.19767973944249,1.19708921743133,1.19658886389111,1.1961689289282,1.19582109716502,1.19553828088001,1.19531442997491,1.1951443601134,1.19502361126741,1.19494832560218,1.19491514609153,1.19492113472113,1.19496369262404,1.19504051796322,1.195149548174,1.19528891778027,1.19545693437143,1.19565204136663,1.19587280259835,1.19611787900565,1.19638601393301,1.19667602009783,1.19841623851425,1.20055128107027,1.20297462473369,1.20559671149349,1.2083456510135,1.21116696854704,1.21402151889514,1.21688234354336,1.21973152406802,1.22255752123688,1.22535316344334,1.22811422509557,1.23083844428388,1.23352487996569,1.23617346946485,1.23878474195853,1.24135962523815,1.24389932770211,1.24640522586656,1.24887883127829,1.25132174047571,1.25373560999631,1.25612213874903,1.25848305166616,1.26082011967229,1.26313510913467,1.26542982853094
70,1.22810357227883,1.2902361300941,1.2795704670006,1.24585854682835,1.2238449951379,1.20944952119368,1.20735153246866,1.20549009558372,1.20385012910522,1.20241406431786,1.20116289609095,1.20007738515357,1.19913908837989,1.19833103546891,1.19763807707022,1.19704697030223,1.19654628654693,1.19612624274434,1.19577849383373,1.19549592612885,1.19527246707564,1.19510291300637,1.19498278725707,1.19490821762001,1.19487583456823,1.19488268913625,1.19492617269937,1.19500397473078,1.19511402353722,1.19525445013427,1.19542355171142,1.19561976669777,1.19584165309248,1.19608786633342,1.19635714456987,1.19664829561111,1.19839410978275,1.20053421727384,1.2029618244531,1.20558729614216,1.20833880379723,1.21116202092809,1.21401794396628,1.21687975340183,1.21972963845846,1.22255614026245,1.22535214514759,1.22811346861177,1.23083787763684,1.23352445158964,1.23617314222201,1.23878448899059,1.24135942707665,1.24389917009514,1.24640509846463,1.24887872648726,1.25132165288152,1.25373553547813,1.25612207433586,1.25848299521315,1.26082006950053,1.26313506406817,1.26542978763942
71,1.22792315419592,1.29002719195007,1.27956746714387,1.24585663210917,1.22383693692677,1.2094282006126,1.20732702238763,1.20546246170569,1.20381956040315,1.20238084823907,1.20112738290788,1.20003995209221,1.19910011077445,1.19829086650018,1.19759704160313,1.19700535454861,1.19650434253292,1.19608418968498,1.1957365215515,1.19545419872012,1.19523112637788,1.19506208168972,1.19494257149355,1.19486870932572,1.194837113259,1.19484482213077,1.19488922163651,1.19496798862896,1.19507904492038,1.1952205143657,1.19539068752258,1.19558799664711,1.19581099395813,1.19605832944487,1.1963287361137,1.19662101691836,1.19837234959066,1.20051744671305,1.20294924958349,1.20557804933858,1.20833208367954,1.2111571627916,1.21401443344731,1.21687720954497,1.21972778614662,1.22255478330841,1.22535114424106,1.22811272476557,1.23083732021162,1.23352402997184,1.23617281995538,1.23878423970651,1.24135923165903,1.2438990145489,1.24640497261025,1.24887862294879,1.25132156619673,1.25373546166779,1.25612201047902,1.25848293919996,1.26082001967831,1.26313501927806,1.2654297469636
72,1.22774504308881,1.28982085150441,1.27956444100029,1.24585475175579,1.22382903756052,1.20940725842241,1.20730293647739,1.20543529368221,1.20378949386036,1.20234816471969,1.20109242688517,1.20000309548543,1.19906172426473,1.19825130034482,1.19755661514127,1.19696435218028,1.19646301382806,1.19604275174947,1.19569516238253,1.19541308082183,1.19519039018791,1.19502184863865,1.19490294664855,1.19482978361235,1.19479896530082,1.19480751976246,1.19485282312068,1.19493254364395,1.1950445953896,1.19518709510994,1.19535832678598,1.19555671655402,1.19578081090447,1.19602925442929,1.1963007750433,1.19659417089618,1.19835094688545,1.20050096038467,1.20293689312063,1.205568965777,1.20832548319982,1.21115239128265,1.21401098528035,1.21687471049557,1.21972596607285,1.22255344961356,1.22535016017555,1.228111993161,1.23083677172132,1.23352361490375,1.23617250251288,1.23878399399499,1.24135903889812,1.2438988609969,1.24640484829599,1.24887852056497,1.25132148040552,1.25373538855782,1.25612194717825,1.25848288363292,1.26081997021879,1.26313497478458,1.26542970653141
73,1.22756917897288,1.28961704216625,1.27956138853774,1.24585290459892,1.22382128886369,1.20938668304259,1.20727926195566,1.20540857768007,1.20375991476104,1.20231599832659,1.20105801202236,1.19996679889579,1.19902391208729,1.19821231895707,1.19751678053377,1.19692394595913,1.19642228316417,1.19600191168887,1.19565439913984,1.19537255534654,1.19515024155098,1.19498219706066,1.19486389611825,1.19479142408871,1.19476137453693,1.19477076480611,1.19481696152183,1.19489762443494,1.19501065990882,1.19515417764994,1.19532645511674,1.19552591237784,1.19575109024605,1.19600062796648,1.19627324841263,1.19656774498032,1.19832989109128,1.20048474974781,1.20292474837002,1.2055600403887,1.20831899671827,1.21114770367542,1.21400759750073,1.21687225484338,1.21972417722545,1.22255213845104,1.22534919242756,1.22811127341984,1.23083623189185,1.23352320618609,1.23617218815802,1.23878375174734,1.24135884872933,1.24389870939665,1.24640472545182,1.24887841930801,1.25132139548896,1.25373531613619,1.25612188442724,1.25848282851065,1.26081992112509,1.26313493059522,1.26542966635491
74,1.22739550421019,1.28941569992473,1.27955830972748,1.24585108952408,1.22381368598089,1.20936646339486,1.20725598658871,1.20538230045427,1.20373080901013,1.2022843342735,1.20102412298637,1.19993104656881,1.19898665817257,1.19817390600094,1.19747752133777,1.19688411935789,1.19638213221408,1.19596165296458,1.19561421468164,1.19533260591059,1.19511066421087,1.19494311085535,1.19482540398362,1.19475361504015,1.19472432547794,1.19473454201679,1.194781621857,1.19486321629709,1.19497722406615,1.19512174788051,1.19529505872898,1.19549557066358,1.19572181886938,1.19597243729399,1.19624614381875,1.19654172713513,1.19830917208233,1.20046880660271,1.20291280892923,1.20555126832833,1.20831262444774,1.21114309736559,1.21400426823156,1.21686984124114,1.21972241863787,1.22255084912639,1.22534824049679,1.22811056518062,1.23083570046119,1.23352280362833,1.23617187993835,1.23878351286746,1.24135866106798,1.24389855909453,1.24640460403855,1.24887831914941,1.25132131142653,1.2537352443885,1.25612181706251,1.25848277382731,1.2608198723946,1.26313488671029,1.26542962643713
75,1.22722396338743,1.28921676321612,1.27955520454402,1.24584930546842,1.22380622427492,1.20934658887499,1.20723309866092,1.20535644931549,1.20370216309933,1.20225315838573,1.20099074507511,1.19989582339593,1.19894994710777,1.19813604587116,1.19743882178017,1.19684485652174,1.19634254861989,1.19592195777815,1.19557459452172,1.19529321679613,1.19507164257212,1.19490457457708,1.19478745497338,1.19471634139194,1.19468780326585,1.19469883677159,1.19474678975524,1.19482930512697,1.19494427404,1.19508979227505,1.19526412440327,1.1954656785101,1.19569298420175,1.19594467017667,1.19621944937238,1.19651610582425,1.19828878015845,1.20045312309831,1.20290106867145,1.20554264147335,1.20830636106331,1.21113856986344,1.2140009956787,1.21686746840101,1.21972068938614,1.22254958097565,1.22534730390489,1.22810986809764,1.23083517717871,1.23352240704781,1.23617157612674,1.23878327725375,1.24135847584314,1.24389841120864,1.24640448401773,1.24887822006074,1.2513212281972,1.2537351732992,1.2561217554147,1.25848271957476,1.2608198240217,1.26313484312628,1.26542958677641
76,1.22705450320195,1.28902017279916,1.27955207296488,1.2458475514176,1.22379889931425,1.20932704647959,1.20721058694644,1.20533101209992,1.20367396407521,1.20222245706717,1.20095786418363,1.19986111487989,1.19891376410238,1.19809872356747,1.19740066672182,1.19680614223239,1.19630351538046,1.19588281474521,1.19553552282385,1.19525437291558,1.19503316166483,1.19486657340003,1.19475003442945,1.19467958867512,1.1946517936402,1.19466363503632,1.19471245142492,1.19479587739039,1.19491179656742,1.19505829785456,1.19523363945619,1.19543622354028,1.19566457418205,1.19591731487829,1.19619315366996,1.19649086998371,1.19826870597882,1.20043769171314,1.2028895217302,1.20553416230553,1.20830020328908,1.21113411878736,1.21399777812606,1.21686513509116,1.21971898858642,1.22254833336365,1.22534638219417,1.22810918184011,1.23083466180458,1.23352201627102,1.23617127659407,1.23878304481321,1.24135829298652,1.24389826510547,1.24640436535201,1.24887812201415,1.25132114578007,1.25373510285249,1.2561216942829,1.25848266574384,1.2608197759994,1.26313479983792,1.26542954736872
77,1.22688707235485,1.2888258716384,1.27954890091706,1.24584582287071,1.22379170686137,1.20930783213272,1.20718844068264,1.20530597714094,1.20364619950969,1.2021922172695,1.20092546677242,1.19982690710233,1.19887809495483,1.19806192468607,1.19736304164073,1.19676796187461,1.19626501785328,1.19584420732503,1.19549698501299,1.1952160597785,1.19499520711176,1.19482909308558,1.19471312827465,1.19464334299457,1.19461628290669,1.19462892333454,1.19467859362309,1.19476292009235,1.19487977891457,1.19502725215859,1.19520359171192,1.1954071938732,1.19563657723367,1.19589036013497,1.19616724576786,1.19646600899671,1.1982489407312,1.20042250519304,1.202878162485,1.20552582314718,1.20829414798895,1.21112974185779,1.21399461393123,1.21686284013265,1.21971731539277,1.22254710568238,1.22534547492648,1.22810850609129,1.230834154109,1.23352163113011,1.23617098121847,1.23878281545656,1.2413581124325,1.24389812073647,1.24640424800526,1.24887802498256,1.25132106415464,1.25373503303271,1.256121633655,1.25848261232511,1.26081972832021,1.26313475683918,1.26542950820947
78,1.22672162145094,1.28863380479488,1.27954571594232,1.245844125921,1.22378464286195,1.20928893369273,1.20716664954543,1.20528133324285,1.20361885747226,1.20216242646344,1.20089353983781,1.19979318669363,1.1988429260218,1.19802563538744,1.1973259325307,1.19673030140491,1.19622704196819,1.19580612146188,1.19545896708349,1.19517826346057,1.1949577650975,1.19479211995179,1.19467672298256,1.19460759099922,1.19458125790763,1.19459468871843,1.19464520362691,1.19473042074884,1.1948482088491,1.19499664321816,1.19517396947569,1.19537857809819,1.19560898223901,1.19586379513031,1.19614171515814,1.19644151267008,1.19822947577993,1.20040755672717,1.20286698546204,1.2055176199281,1.20828819215887,1.21112543689158,1.2139915015214,1.21686058239654,1.21971566899506,1.22254589698596,1.2253445813873,1.2281078405477,1.23083365387205,1.23352125146494,1.23617068988304,1.23878258909813,1.24135793411801,1.24389797805497,1.24640413194271,1.24887792893982,1.25132098330106,1.25373496382459,1.25612157351912,1.25848255930916,1.26081968097657,1.26313471412397,1.26542946929335
79,1.22655810290484,1.28844391932341,1.27954250450731,1.24584245619722,1.22377770343475,1.20927034220707,1.20714520080817,1.2052570696561,1.20359192650407,1.20213307261181,1.20086207088428,1.19975994080458,1.19880824418949,1.19798984236785,1.19728932598387,1.19669314732214,1.19618957419805,1.19576854364224,1.19542145556993,1.19514097057457,1.19492082233969,1.19475564084487,1.19464080554917,1.19457231985406,1.1945467059944,1.19456091874167,1.19461226920691,1.19469836736061,1.19481707461427,1.19496645953043,1.19514476150891,1.19535036525047,1.19558177851578,1.19583760947229,1.19611655174596,1.19641737121223,1.19821030291308,1.20039283961508,1.20285598569803,1.20550954874614,1.20828233291975,1.21112120153772,1.21398843911952,1.21685836054979,1.21971404840233,1.22254470763553,1.22534370205883,1.22810718491855,1.23083316088258,1.23352087712193,1.2361704024756,1.23878236565565,1.24135775798249,1.2438978370161,1.24640401713085,1.24887783386072,1.25132090320014,1.25373489521337,1.25612151386374,1.25848250668686,1.2608196339611,1.26313467168617,1.26542943061533
80,1.22639647085282,1.2882561641762,1.27953926660007,1.24584081285293,1.22377088486209,1.20925204908271,1.20712409055606,1.20523317605431,1.20356539559366,1.20210414414433,1.20083104789851,1.19972715707987,1.19877403684666,1.19795453283282,1.1972532090837,1.19665648665624,1.19615260153121,1.19573146086738,1.19538443751969,1.1951041682432,1.19488436606203,1.1947196431124,1.19460536346649,1.19453751721399,1.19451261500164,1.19452760143394,1.19457977731733,1.19466674838848,1.19478636490479,1.19493669003489,1.19511595700593,1.19532254478839,1.19555495579466,1.19581179317145,1.19609174582839,1.19639357521208,1.19819141424388,1.2003783474874,1.20284515810472,1.20550160577201,1.20827656738575,1.21111703442186,1.21398542594627,1.21685617418202,1.21971245341249,1.22254353644426,1.22534283567085,1.2281065389248,1.23083267493818,1.23352050795375,1.23617011888849,1.23878214505016,1.24135758396777,1.24389769757671,1.24640390353749,1.24887773972099,1.25132082383342,1.25373482718477,1.25612145467771,1.25848245444933,1.26081958726661,1.26313462951987,1.26542939217047
81,1.22623668107001,1.28807049011233,1.27953600221095,1.24583919507798,1.22376418358115,1.20923404606755,1.20710330686545,1.20520964251258,1.20353925415428,1.20207562993403,1.20080045932508,1.19969482363326,1.19874029185946,1.19791969447112,1.19721756940134,1.19662030687391,1.19611611144575,1.19569486062756,1.19534790046741,1.19506784407357,1.19484838396897,1.19468411457828,1.19457038469765,1.19450317119932,1.19447897322301,1.19449472527709,1.1945477192021,1.1946355527302,1.19475606884406,1.19490732409114,1.19508754557219,1.19529510657208,1.19552850419849,1.19578633662055,1.19606728807432,1.19637011562177,1.19817280218678,1.20036407422533,1.20283449792467,1.20549378762107,1.20827089321172,1.21111293320124,1.21398246016573,1.21685402186529,1.21971088292789,1.22254238297457,1.22534198214807,1.22810590040355,1.23083219584456,1.23352014381892,1.23616983901834,1.23878192720582,1.24135741201795,1.24389755969536,1.24640379113165,1.24887764649731,1.25132074518309,1.25373475972506,1.25612139595028,1.25848240258801,1.26081954088614,1.26313458761937,1.26542935395397
82,1.22607869089251,1.28788684961242,1.27953271133256,1.24583760209654,1.22375759617566,1.20921632523293,1.20708284094948,1.20518645671739,1.20351349200252,1.20204751927508,1.20077029404366,1.19966292902431,1.19870699754776,1.1978853154308,1.19718239496961,1.19658459596381,1.19608009188527,1.19565873087794,1.19531183241085,1.19503198613328,1.19481286422195,1.19464904351916,1.19453585765369,1.1944692703727,1.19444576938849,1.19446227918273,1.1945160826918,1.19460476969885,1.19472617596294,1.194878351458,1.19505951720381,1.19526804084344,1.19550241422271,1.19576123057542,1.19604316950673,1.19634698373504,1.19815445944706,1.200350013948,1.20282400058236,1.20548609070915,1.20826530765433,1.21110889604706,1.21397954047029,1.21685190267019,1.21970933628962,1.22254124667859,1.22534114113519,1.22810527287064,1.23083172341516,1.23351978458156,1.23616956276582,1.23878171204971,1.24135724207929,1.24389742333217,1.24640367988353,1.24887755416717,1.25132066723202,1.25373469282099,1.25612133767108,1.25848235109465,1.260819494813,1.26313454597915,1.26542931596119
83,1.22592245914419,1.28770519679854,1.2795293939596,1.2458360331652,1.22375111936818,1.20919887895728,1.20706268435802,1.20516361499344,1.20348809933832,1.20201980186199,1.2007405413476,1.19963146223646,1.19867414266287,1.19785138429678,1.1971476742623,1.1965493423359,1.19604453125004,1.19562306001585,1.19527622178834,1.19499658292794,1.19477779541711,1.19461441864238,1.19450177117163,1.19443580371757,1.19441299264308,1.19443025129132,1.1944848572948,1.19457438900241,1.19469667617974,1.19484976227389,1.1950318622683,1.19524133820733,1.19547667671693,1.19573646613735,1.19601938148386,1.19632417117299,1.19813637900689,1.20033616100042,1.20281365825361,1.20547851172729,1.20825980827972,1.2111049211977,1.21397666559697,1.2168498156952,1.21970781286173,1.22254012715869,1.22534031229095,1.22810465420156,1.23083125747076,1.2335194301111,1.23616929003548,1.23878149951177,1.24135707410011,1.2438972884488,1.24640356976447,1.24887746270895,1.25132058956424,1.2537346264598,1.2561212798301,1.25848229996126,1.26081944904071,1.26313450459384,1.26542927818765
84,1.22576794606762,1.28752548735854,1.27952605008883,1.2458344875713,1.22374475001306,1.2091816999108,1.207042828961,1.20514110576756,1.20346306672623,1.20199246777009,1.20071119092383,1.19960041265649,1.19864171636671,1.1978178900697,1.19711339617246,1.19651453482141,1.19600941831688,1.19558783685953,1.19524105745753,1.19496162338009,1.19474316656434,1.19458022906514,1.19446811449394,1.19440276061777,1.19438063252665,1.19439863366693,1.19445403290204,1.19454440072469,1.19466755978143,1.19482154703842,1.19500457148661,1.19521498961394,1.19545128286782,1.19571203473571,1.19599591568375,1.19630166986719,1.19811855411169,1.20032250994241,1.202803473537,1.20547104749368,1.20825439274671,1.21110100695693,1.21397383432751,1.21684776006845,1.2197063120014,1.22253902396024,1.22533949528745,1.22810404415899,1.23083079783905,1.23351908028202,1.23616902073552,1.23878128913928,1.2413569076264,1.24389715472738,1.24640346055701,1.24887737190151,1.25132051313481,1.25373456034031,1.25612122241768,1.25848224918014,1.26081940356301,1.2631344634583,1.26542924062901
85,1.22561511325911,1.2873476784749,1.27952267971892,1.24583296463129,1.22373848508914,1.20916478107851,1.20702326693268,1.20511892053041,1.20343838507771,1.20196550743717,1.20068223283394,1.19956977005517,1.19860970821216,1.19778482214607,1.19707954999225,1.1964801626519,1.19597474231533,1.19555305062801,1.19520632867541,1.1949270968093,1.19470896706754,1.19454646429504,1.19443487724919,1.19437013083851,1.19434867895522,1.19436741521445,1.19442359976876,1.19451479530732,1.19463881740597,1.19479369659506,1.19497763591609,1.19518898634216,1.19542622418269,1.19568792811252,1.19597276408858,1.19627947204472,1.19810097825728,1.200309055538,1.20279343897813,1.20546369494769,1.20824905880281,1.21109715169178,1.21397104548774,1.21684573494984,1.21970483311972,1.22253793664623,1.22533868980942,1.22810344251478,1.23083034435433,1.23351873466753,1.23616875457375,1.23878108181969,1.24135674369163,1.24389702288567,1.24640335270391,1.24887728221369,1.25132043726706,1.2537344950888,1.25612116507083,1.25848219874386,1.26081935837383,1.26313442256752,1.26542920328107
