p_bar,of_1,of_1_5,of_2,of_2_5,of_3,of_3_5,of_4,of_4_5,of_4_6,of_4_7,of_4_8,of_4_9,of_5,of_5_1,of_5_2,of_5_3,of_5_4,of_5_5,of_5_6,of_5_7,of_5_8,of_5_9,of_6,of_6_1,of_6_2,of_6_3,of_6_4,of_6_5,of_7,of_7_5,of_8,of_8_5,of_9,of_9_5,of_10,of_10_5,of_11,of_11_5,of_12,of_12_5,of_13,of_13_5,of_14,of_14_5,of_15,of_15_5,of_16,of_16_5,of_17,of_17_5,of_18,of_18_5,of_19,of_19_5,of_20
67,1341.7917399197,1497.38162021793,2053.75858121261,2484.93665588635,2791.05215830297,3001.95805418502,3138.18446513406,3216.67285268447,3226.90110089761,3235.61075770306,3242.92567837555,3248.96457841234,3253.83975412462,3257.65673519025,3260.51383992421,3262.50205342341,3263.7050812239,3264.19949681685,3264.05514493061,3263.33547250174,3262.09797973348,3260.3946767244,3258.27254217905,3255.7739707539,3252.93719989697,3249.79671045642,3246.38359793733,3242.72591319667,3221.57426103242,3197.2310356053,3171.17470145197,3144.33248563523,3117.29807903334,3090.45705623694,3064.06118332646,3038.27371106166,3013.19812739125,2988.896749871,2965.40325716147,2942.73099296403,2920.87920783416,2899.83712872336,2879.58705302524,2860.10663203467,2841.37029459387,2823.35076473592,2806.01970479364,2789.34845121376,2773.3084631654,2757.87166608738,2743.01075356738,2728.69909021468,2714.91122494537,2701.6226741949,2688.81002841307
68,1343.0306663963,1498.24393444049,2053.76898648558,2485.01211358518,2791.30741858294,3002.4934405922,3139.04383427917,3217.82110788086,3228.0967754582,3236.84969355359,3244.20362962443,3250.27730628796,3255.18310486863,3259.02669881593,3261.90661079999,3263.91404143071,3265.1329433126,3265.64014164696,3265.50573354458,3264.79341221734,3263.56091399749,3261.86047220463,3259.7392742484,3257.23990824058,3254.40078973896,3251.25656270713,3247.83847141969,3244.17470198975,3222.97994514571,3198.58012173406,3172.46071348968,3145.55316038512,3118.45369763727,3091.54942429223,3065.09299604691,3039.24814803831,3014.1185922415,2989.76670078077,2966.22609833629,2943.51000614615,2921.61751405148,2900.5376595815,2880.2525491867,2860.739640116,2841.97316463321,2823.92566029347,2806.56862791741,2789.87323721311,2773.81079751223,2758.35309600297,2743.47269935698,2729.14285555651,2715.3380073017,2702.03357395581,2689.20605747358
69,1344.25336096047,1499.10075551416,2053.7792561712,2485.08597606862,2791.55753470373,3003.01868453022,3139.88800945021,3218.95041641896,3229.27296344681,3238.06867035191,3245.46121278325,3251.56931582463,3256.50544088309,3260.37540412373,3263.27791301779,3265.30440041936,3266.53904822725,3267.05893290727,3266.9344005788,3266.22938771394,3265.00186408896,3263.30428385722,3261.18404101168,3258.68391523239,3255.8424985064,3252.69459641353,3249.27160065793,3245.60183140826,3224.36451858798,3199.90878729935,3173.72707035301,3146.75498396134,3119.59128020259,3092.62456504679,3066.10837207099,3040.20691302714,3015.02411891717,2990.62241317632,2967.03536600836,2944.27607619553,2922.34346871001,2901.22639896369,2880.90678088724,2861.36187105609,2842.56571968056,2824.49068031469,2807.1080827264,2790.38893681952,2774.30440373287,2758.82613398518,2743.92656883453,2729.5788410648,2715.75728849519,2702.43723467546,2689.59509423467
70,1345.46026320225,1499.95220280741,2053.7893963394,2485.15829923091,2791.80268035177,3003.53411426182,3140.71746173801,3220.06134513316,3230.43024468594,3239.26827912255,3246.69902844831,3252.84121571472,3257.80737763158,3261.70346826391,3264.62837949104,3266.67375599363,3267.92402779748,3268.45650439774,3268.34178112986,3267.64403478256,3266.42146595424,3264.72674730089,3262.60747732678,3260.10662543757,3257.26295840859,3254.11144197202,3250.683613953,3247.00792740374,3225.72859255926,3201.21762420412,3174.9743450361,3147.93850828216,3120.71135720813,3093.68298759828,3067.10779946254,3041.15047352733,3015.91515500145,2991.46431644103,2967.83147150869,2945.02959444095,2923.05744918514,2901.90370812526,2881.55008932397,2861.97366058365,2843.1482829268,2825.04613019873,2807.6383627851,2790.89583243758,2774.78955370939,2759.29104199417,2744.37261460523,2730.00729052371,2716.16930398891,2702.83388395344,2689.97735885685
71,1346.65179476412,1500.79825757505,2053.79941276024,2485.22913625464,2792.04302102831,3004.0400430645,3141.53264136051,3221.15443628272,3231.56917393573,3240.44908540997,3247.91765138027,3254.09358851737,3259.08950419598,3263.01148569919,3265.95860478097,3268.02271821389,3269.28848328348,3269.83346288666,3269.72848322182,3269.03796212346,3267.82032845109,3266.12847108613,3264.01019102026,3261.50864558462,3258.66277473989,3255.5077029407,3252.07511285507,3248.39358927396,3227.07275214802,3202.50720019115,3176.20308599101,3149.10426155797,3121.81443627267,3094.72517902954,3068.09174504234,3042.07927680528,3016.79212911999,2992.29282055516,2968.61480614432,2945.77093703762,2923.75981545016,2902.56992910225,2882.1827947393,2862.57531408448,2843.72114833516,2825.59229149319,2808.15973725805,2791.39418140264,2775.26649126728,2759.74807026347,2744.8110779482,2730.42843676332,2716.57427863842,2703.22373911931,2690.35306156455
72,1347.8283603142,1501.6389503278,2053.80931092291,2485.29853777772,2792.27871454184,3004.53677011008,3142.33397886079,3222.23020894184,3232.69028230852,3241.61163071425,3249.1176319589,3255.32699212702,3260.35238475781,3264.30002579886,3267.26916246252,3269.35185945339,3270.63300216352,3271.1903859924,3271.09508464868,3270.41175286147,3269.19903486359,3267.51003820893,3265.39276439873,3262.89055693066,3260.04252738442,3256.8839575399,3253.44667365916,3249.7593911533,3228.3975580508,3203.77805908561,3177.4138185073,3150.25274962734,3122.9010034466,3095.75160562191,3069.06065580206,3042.99375096525,3017.65545090283,2993.10831706967,2969.38574551464,2946.50045555758,2924.45090306602,2903.22538658915,2882.80524492736,2863.16716230952,2844.28462988181,2826.12946721204,2808.67250004473,2791.88426829717,2775.73549864281,2760.19744067185,2745.2421894713,2730.84250230399,2716.97242733456,2703.60700786259,2690.72240324663
73,1348.99034845403,1502.47431369698,2053.81909605266,2485.36655204826,2792.50991146503,3005.02458128116,3143.12188622086,3223.28916029283,3233.79407858547,3242.75643382775,3250.29949753603,3256.5419611407,3261.5965599771,3265.56963422715,3268.56060225802,3270.66173264837,3271.95813514949,3272.52783899806,3272.44215418943,3271.76596144162,3270.55814431276,3268.87200751999,3266.75575565611,3264.25291666597,3261.40277221725,3258.24076004936,3254.79884879786,3251.10588340061,3229.70354747441,3205.03072211882,3178.60704599724,3151.38445720171,3123.97152439985,3096.7627141483,3070.01495979933,3043.89430583665,3018.50551234761,2993.91118156197,2970.14464488232,2947.21851299893,2925.13106014597,2903.87041145279,2883.41771717186,2863.74947448234,2844.83899052693,2826.65790873691,2809.17689139252,2792.3663254772,2776.19679503452,2760.63941895995,2745.6661511558,2731.24969995507,2717.36395557812,2703.98388878674,2691.08557599356
74,1350.13813256607,1503.30438220292,2053.82877312716,2485.43322506644,2792.73675555852,3005.50374993018,3143.89675789853,3224.33176683097,3234.88105044306,3243.88399207994,3251.46375369623,3257.73900813205,3262.82254827738,3266.82083423692,3269.833451338,3271.95286807329,3273.26439931706,3273.84635154407,3273.77022130621,3273.10113410592,3271.89818879837,3270.21490978474,3268.09970018527,3265.59625922306,3262.74404241026,3259.5786421105,3256.13216813931,3252.43359389056,3230.99123576453,3206.26568916187,3179.78325119328,3152.49984901913,3125.02644560791,3097.75893279331,3070.95506724064,3044.78133404055,3019.3426894252,2994.701771669,2970.89185843324,2947.92542474749,2925.80058792362,2904.50529391034,2884.02050514908,2864.3225310977,2845.38449650796,2827.17787274116,2809.67315864127,2792.84058913662,2776.65060777099,2761.07420415285,2746.0832137788,2731.65021367185,2717.74906001126,2704.35457192356,2691.44276359609
75,1351.27207160579,1504.12919204355,2053.83834689132,2485.49860072434,2792.95938416465,3005.97453758579,3144.65897179329,3225.3584854877,3235.95166559677,3244.99478249864,3252.61088543281,3258.91862483961,3264.03084704414,3268.05412787674,3271.08821553481,3273.22577455957,3274.55233677324,3275.14643643515,3275.07979991985,3274.41777948965,3273.21969258131,3271.53927121518,3269.42510698902,3266.92109749791,3264.06684965045,3260.89811394113,3257.44714019772,3253.74302922928,3232.26111747074,3207.48343987627,3180.94289726275,3153.5993709523,3126.06619531207,3098.74067223133,3071.88137154573,3045.65521224188,3020.16734151674,2995.48043729226,2971.62770835394,2948.6215071056,2926.45979069897,2905.13032518845,2884.61388646602,2864.88659755857,2845.92140399641,2827.68960471736,2810.16153704088,2793.30728549515,2777.09715456369,2761.50200594689,2746.49355804241,2732.04428056495,2718.12790827601,2704.71923921216,2691.79414200929
76,1352.3925108425,1504.94878090026,2053.84782187081,2485.56272091816,2793.17792857393,3006.43719461039,3145.40889014696,3226.36975467902,3237.0063728685,3246.08926289386,3253.74135824552,3260.08128327616,3265.22193374392,3269.26999711763,3272.32538047569,3274.48094063363,3275.82242286879,3276.42858604227,3276.37138348381,3275.71639164748,3274.52314426349,3272.84557893526,3270.73248028831,3268.22791966663,3265.37168014969,3262.19966547005,3258.74425326657,3255.0346758651,3233.51366744981,3208.68443478748,3182.08642885941,3154.6834509813,3127.09118453799,3099.70832659295,3072.79425019215,3046.51630129954,3020.979816893,2996.24750507733,2972.35251184672,2949.30706411803,2927.10895861996,2905.74578275323,2885.19812677277,2865.44192957409,2846.44995759592,2828.19333933137,2810.64225205328,2793.76663134376,2777.53664403669,2761.92302527201,2746.89737762683,2732.43206471842,2718.50072491084,2705.07804355093,2692.13987978488
77,1353.49978255307,1505.76318776077,2053.85720238544,2485.62562567133,2793.39251436539,3006.89196081362,3146.14686038466,3227.36599528476,3238.04560318406,3247.16787287059,3254.85561916635,3261.22743676547,3266.39626696996,3270.46890490624,3273.54541264189,3275.71883558049,3277.07512904044,3277.69327337202,3277.64544604861,3276.99744522176,3275.8090186569,3274.13430755489,3272.02228779833,3269.51720866932,3266.65901732346,3263.48376280286,3260.02397126806,3256.30899516805,3234.74934189625,3209.86911629098,3183.21427308398,3155.75250015541,3128.10180800913,3100.66227431384,3073.69406564875,3047.36494933938,3021.78044530713,2997.00329307413,2973.06657299034,2949.98238626722,2927.74836969631,2906.35193267792,2885.77348152585,2865.9887715351,2846.970391739,2828.68930162908,2811.1155198808,2794.2188345561,2777.96927621745,2762.33745476623,2747.29485820853,2732.81374524627,2718.86765894995,2705.43119782305,2692.48011651475
78,1354.59420667185,1506.57245275624,2053.86649256029,2485.68735323876,2793.6032617246,3007.33906602433,3146.87321590015,3228.34761156423,3239.06977050556,3248.23103477567,3255.95409771873,3262.35752091177,3267.55428742044,3271.65129614994,3274.74876035927,3276.9399104387,3278.31090840976,3278.94095306701,3278.90244328939,3278.26139644471,3277.07777216295,3275.40591328502,3273.29498521735,3270.78941363855,3267.92930883977,3264.75086889927,3261.28675692952,3257.56644992719,3235.9685793073,3211.03790958694,3184.32684040137,3156.80691347352,3129.0984449952,3101.60287899171,3074.58116601119,3048.20148851637,3022.56954587096,2997.7481062151,2973.77018330629,2950.6477524279,2928.37829070599,2906.94903070689,2886.34019541887,2866.52735798107,2847.48293138858,2829.17770754815,2811.58154795957,2794.66409456139,2778.39524299609,2762.74547921914,2747.68617788781,2733.18949394718,2719.22887625031,2705.77883746379,2692.81505419767
79,1355.6760914004,1507.37661701309,2053.87569633743,2485.74794020653,2793.81028573961,3007.7787306297,3147.58827679058,3229.31499201319,3240.0792727044,3249.27915458438,3257.03720681563,3263.47195450757,3268.69641881406,3272.81759863911,3275.93585472586,3278.14459893205,3279.53019671783,3280.17206234256,3280.1428134036,3279.50868407702,3278.3298437104,3276.66083487527,3274.55101080433,3272.04497206328,3269.1829905188,3266.00141261634,3262.53303705628,3258.80746428477,3237.1717955615,3212.19122356054,3185.42452549186,3157.84707070609,3130.08146009985,3102.53049011926,3075.45588610867,3049.02623923249,3023.34742484334,2998.48223734778,2974.46362284628,2951.30343043444,2928.99897810851,2907.53732216721,2886.89850342711,2867.057914116,2847.98779253487,2829.65876439692,2812.04053542044,2795.10260279112,2778.81472855468,2763.14727598568,2748.07150759049,2733.55947568884,2719.58453596889,2706.12111624473,2693.14481600167
80,1356.7457337796,1508.17572251666,2053.88481748605,2485.80742158453,2794.01369667742,3008.21116605514,3148.2923505438,3230.26851016635,3241.07449237865,3250.31262273074,3258.10534360067,3264.57114038392,3269.8230687481,3273.96822391121,3277.10711048097,3279.33331834246,3280.73341320101,3281.38702186466,3281.36697801801,3280.73973028729,3279.56565563488,3277.89949449253,3275.79078625652,3273.284304901,3270.42048255177,3267.23581284749,3263.76322902735,3260.03245404742,3238.35940968344,3213.32944506796,3186.50769892128,3158.87332896314,3131.0512040127,3103.44544378811,3076.31854760574,3049.83950934952,3024.11437663522,2999.20596797403,2975.14716077045,2951.94967777609,2929.61067817805,2908.11704278583,2887.44863130963,2867.58065629168,2848.48518266031,2830.13267130178,2812.49267352178,2795.53454309485,2779.22790976811,2763.54301537491,2748.45101144171,2733.9238487705,2719.9347909149,2706.45818179796,2693.46954467264
81,1357.80342022728,1508.9698119869,2053.89385961196,2485.86583089263,2794.21360024223,3008.63660734523,3148.98573141177,3231.20852534975,3242.05579761968,3251.33181488604,3259.15889023702,3265.65546620784,3270.93462950287,3275.10356806129,3278.26292682019,3280.50647032869,3281.92096141246,3282.58623657314,3282.57534300594,3281.95494147708,3280.78561450371,3279.12229854527,3277.01471753246,3274.5078173992,3271.64218924073,3268.45447273861,3264.97773464303,3261.24181949955,3239.53180441799,3214.45296775226,3187.57674705346,3159.88605864316,3132.0080069247,3104.34806345314,3077.16946009244,3050.64159501827,3024.87068442504,2999.91956882441,2975.82105593027,2952.5867419807,2930.21362769325,2908.68841917851,2887.99079607937,2868.09579245968,2848.97530117499,2830.59961962687,2812.93814605168,2795.9600921295,2779.63495658097,2763.93286101215,2748.82484711628,2734.28276526185,2720.27978787599,2706.79017593091,2693.7893773208
82,1358.84942704362,1509.75892876477,2053.90282616649,2485.92320024182,2794.41009781679,3009.05518605325,3149.66870634398,3232.1353833865,3243.02354273121,3252.33709268951,3260.19821464758,3266.72530523063,3272.03147879689,3276.22401250243,3279.40368816053,3281.66444169483,3283.09322999307,3283.77009645463,3283.7682992611,3283.15470905522,3281.99011189023,3280.3296384572,3278.22319562474,3275.7158998668,3272.84849254694,3269.65777355692,3266.17693426463,3262.43593990453,3240.68935603259,3215.56214736616,3188.63200933759,3160.8855870219,3132.95221554941,3105.23866040367,3078.00892155993,3051.43278126121,3025.61662071856,3000.62330039037,2976.48555736526,2953.21486115915,2930.80805441387,2909.25166930832,2888.52520644398,2868.60352259571,2849.45833982476,2831.05979336694,2813.37712970773,2796.37941972493,2780.03603235919,2764.31697017858,2749.19316616737,2734.63637132134,2720.61966792694,2707.11723492577,2694.10444570717
83,1359.88402088659,1510.54311670815,2053.91172045518,2485.97956040915,2794.60328668859,3009.46712075118,3150.34154714609,3233.0494172597,3243.97806890456,3253.32880443411,3261.2236712101,3267.78101699075,3273.11398049593,3277.32992468022,3280.52976485867,3282.80760511181,3284.2505933952,3284.93897726748,3284.9462234253,3284.33941016312,3283.17952509768,3281.52189138921,3279.41659727904,3276.90892043884,3274.03978249104,3270.84610340859,3267.36121396309,3263.61519919239,3241.83242701337,3216.65733526766,3189.67382586499,3161.87224015592,3133.88412101743,3106.11753447589,3078.83721896947,3052.21334251955,3026.35244787531,3001.31741345255,2977.14090477501,2953.83426448416,2931.39417752819,2909.80700291548,2889.0520632193,2869.10403909726,2849.93448307407,2831.51336951592,2813.80979445227,2796.79268922595,2780.43129422032,2764.69549413146,2749.55611433498,2734.98480749306,2720.95456671669,2707.43948981715,2694.41487651396
84,1360.90745921978,1511.32242009684,2053.9205456453,2486.03494090866,2794.79326026123,3009.87259147475,3151.0045169171,3233.95094773495,3244.91970485335,3254.30728571148,3262.23560141045,3268.82294797417,3274.1824852794,3278.42165874374,3281.64151388613,3283.93631979556,3285.39341256358,3286.09324122494,3286.10947856474,3285.50940836208,3284.35421784958,3282.69942093297,3280.59527718827,3278.0872575182,3275.21641341676,3272.01981602016,3268.53092664855,3264.77994927641,3242.961366892,3217.73887035086,3190.7025212821,3162.84633469545,3134.80403215805,3106.98497457329,3079.65462878804,3052.98354316822,3027.07841860226,3002.00214952561,2977.7873289918,2954.44517262788,2931.9722080735,2910.35462192158,2889.57155971769,2869.5975271571,2850.40390846534,2831.96051841306,2814.23630384545,2797.20005781403,2780.8208933441,2765.06857840248,2749.91383183466,2735.32820898667,2721.28461473912,2707.75706665422,2694.72079159847
85,1361.91999073424,1512.09688354602,2053.92930477325,2486.08937005718,2794.98010825291,3010.27177137361,3151.6578690054,3234.84028394588,3245.8487674102,3255.27286001822,3263.23433445751,3269.85143223639,3275.23733126865,3279.49955617939,3282.73927946761,3285.05093214947,3286.52203558091,3287.23323764409,3287.25841483422,3286.66505428451,3285.51454094034,3283.8625686628,3281.75960258529,3279.25125290369,3276.378734197,3273.17925926645,3269.68641903149,3265.93053555313,3244.07650783197,3218.80707932254,3191.71841226843,3163.80816908274,3135.71223969875,3107.84125918717,3080.46141748891,3053.74363799688,3027.79477641992,3002.67774131876,2978.42505240834,2955.04779817289,2932.54234933086,2910.89472080876,2890.08388211292,2870.08416511408,2850.86678695679,2832.40140406848,2814.6568153587,2797.60167680925,2781.20497526334,2765.4363630792,2750.26645362892,2735.66670593951,2721.60993758662,2708.07008674524,2695.02230822935
86,1362.92185574637,1512.86655192706,2053.93800075161,2486.14287503634,2795.16391688234,3010.66482705023,3152.30184746988,3235.71772394528,3246.76556208835,3256.22583932671,3264.22018786096,3270.86679198656,3276.27884461553,3280.56394640275,3283.82339367488,3286.15177635909,3287.63679826236,3288.35930353621,3288.39337005815,3287.80668622159,3286.66083281943,3285.01169103246,3282.90990300005,3280.40124397314,3277.5270814221,3274.32476877111,3270.82802560768,3267.06729124562,3245.1781683266,3219.86227731196,3192.72180282199,3164.75803844894,3136.60902404184,3108.68665688942,3081.25784202582,3054.49387266586,3028.50175609538,3003.34441315491,2979.05428938069,2955.64234599892,2933.1047971966,2911.4274869769,2890.58920978313,2870.56412478328,2851.32328323956,2832.83618446786,2815.07148066894,2797.99769195373,2781.58368013751,2765.79898306901,2750.61410968292,2736.00042366386,2721.93065618871,2708.37866689048,2695.31953931282
87,1363.91328657328,1513.63147029507,2053.94663637511,2486.19548195028,2795.34476904352,3011.05191887879,3152.9366875068,3236.58355522403,3247.67038361052,3257.16652462245,3265.19346797679,3271.86933813866,3277.30734005926,3281.61514732003,3284.89417699246,3287.23917496134,3288.73802472802,3289.47174736943,3289.51467031122,3288.93463070401,3287.79341036555,3286.1471055938,3284.04650465826,3281.5375563859,3278.66177999175,3275.45666850031,3271.95606925365,3268.1905380003,3246.26668999824,3220.90476867041,3193.71297996122,3165.69621693811,3137.49464719279,3109.52141804854,3082.04414174038,3055.23448413461,3029.19958405601,3004.00238136535,2979.67524660704,2956.22901364671,2933.65974053192,2911.95310107937,2891.08776966185,2871.0375717663,2851.77355603685,2833.26501186074,2815.48044593569,2798.38824367903,2781.95714301078,2766.15656834812,2750.95692520412,2736.32948287814,2722.24688703682,2708.68291959792,2695.61259360134
88,1364.89450788728,1514.39168382349,2053.95522712206,2486.24721588038,2795.52274433633,3011.43320130478,3153.56261587673,3237.43805520002,3248.56351640763,3258.0952064108,3266.15447052034,3272.85937083111,3278.32312145048,3282.65346585635,3285.95193884888,3288.31343937832,3289.82602793851,3290.57091670904,3290.6226304561,3290.04920303997,3288.91260858341,3287.2691277064,3285.16972258258,3282.66050461888,3279.78314364952,3276.57527129594,3273.07086175815,3269.30058641661,3247.34235966058,3221.93484658325,3194.6922413942,3166.62299495755,3138.36939007063,3110.34581313425,3082.82057594287,3055.96569114629,3029.88847877678,3004.65185466177,2980.28812348486,2956.80799166113,2934.20736149222,2912.47173733939,2891.57962034629,2871.50466574378,2852.21775838482,2833.68803303096,2815.88385206189,2798.77346735727,2782.32549405396,2766.50924419509,2751.29502086828,2736.65399992614,2722.55874239513,2708.98295328812,2695.90157589183
89,1365.86574515919,1515.14723774383,2053.96375027091,2486.29810093612,2795.69791977438,3011.80882312728,3154.17985129729,3238.2814916794,3249.44523508881,3259.01216519493,3267.10348105094,3273.83717991655,3279.32648224606,3283.67919845371,3286.99697811789,3289.37487042084,3290.90111020028,3291.6570983083,3291.71755465073,3291.15069725263,3290.01872248858,3288.37806201987,3286.27986109908,3283.77039247198,3280.89147548737,3277.68087937854,3274.17270432348,3270.39773654663,3248.40547005583,3222.95279500507,3195.6598521844,3167.53862467517,3139.23349298143,3111.16007119703,3083.58736235558,3056.68773593618,3030.56865114542,3005.29303448659,2980.89311244747,2957.37946391398,2934.74783583729,2912.98356384827,2892.06497680336,2871.96556075064,2852.65603789771,2834.10538955187,2816.28183493925,2799.15349353796,2782.68885879305,2766.85713141141,2751.62851303247,2736.97408698205,2722.86633049951,2709.27887248669,2696.18658721223
90,1366.82719268324,1515.89817729116,2053.9722208055,2486.34816030312,2795.87036906732,3012.1789277648,3154.78860481303,3239.11412329169,3250.3158048852,3259.91767192672,3268.04077542908,3274.80304542423,3280.3177059756,3284.69263154175,3288.02958359145,3290.42375876372,3291.96356364261,3292.73058536862,3292.79973682721,3292.23942875846,3291.11204659146,3289.47420295286,3287.37721431552,3284.86751354563,3281.98706842186,3278.77378482235,3275.26188803905,3271.48227836678,3249.45630408378,3223.95888803468,3196.61607674083,3168.44336027306,3140.08719971474,3111.96442568187,3084.34472522198,3057.40081988846,3031.24030480685,3005.92611534394,2981.49039928154,2957.94360790923,2935.28133322427,2913.48874284639,2892.54399427582,2872.42040543595,2853.08853701787,2834.51721802662,2816.67452568029,2799.52844817113,2783.04735832428,2767.20034652912,2751.95751393551,2737.28985224466,2723.16975574502,2709.57077800562,2696.46772499727
91,1367.77906210291,1516.64454765439,2053.98064110697,2486.39741628826,2796.04016335599,3012.54365350576,3155.38908014452,3239.93619743639,3251.17548206897,3260.8119884329,3268.96662024835,3275.75723799684,3281.29706668228,3285.69404198163,3289.05003442733,3291.46038539493,3293.01367066812,3293.79166133639,3293.86946114437,3293.31567164401,3292.19286561813,3290.55783514538,3288.46206657322,3285.95215169166,3283.07020564411,3279.85427000389,3276.3386943285,3272.55449222352,3250.49513526387,3224.95338930803,3197.56117063794,3169.33744741569,3140.93074586425,3112.75910215836,3085.09288050255,3058.10514898996,3031.90359840204,3006.55128511171,2982.08016342676,2958.50059507034,2935.8080174837,2913.98743098877,2893.01682264941,2872.8693433081,2853.5153932511,2834.92365031526,2817.06205083648,2799.89845281781,2783.40110951735,2767.53900200679,2752.28213188701,2737.60140011985,2723.46911886275,2709.85876711449,2696.74508325399
92,1368.72155068421,1517.38639393105,2053.98901347492,2486.44589036214,2796.20737118505,3012.9031337448,3155.98147401851,3240.74796097836,3252.02451434916,3261.69536781744,3269.8812732435,3276.70001930337,3282.26482933983,3286.68369748598,3290.05860057087,3292.48502204044,3294.0517043794,3294.84060033041,3294.92699094987,3294.37970112909,3293.26145493816,3291.62923388648,3289.53469287414,3287.02458143969,3284.14116104512,3280.92260802615,3277.40339537257,3273.61464925462,3251.52222802673,3225.93655412262,3198.49538100253,3170.22112361542,3141.76435918657,3113.54431852483,3085.83203656095,3058.80092232689,3032.55879979561,3007.16872533665,2982.66257825909,2959.05059101229,2936.32804688053,2914.47977959537,2893.48360669349,2873.31251296606,2853.93673938953,2835.32481374865,2817.44453260463,2800.263624849,2783.7502252069,2767.87320641429,2752.60247144633,2737.90883139349,2723.76451708653,2710.1429337018,2697.01875271818
93,1369.65484955196,1518.123761086,2053.997340092,2486.49360319907,2796.37205862436,3013.25749720594,3156.56597647893,3241.54964440633,3252.86313877103,3262.56805484223,3270.78498367647,3277.6316424296,3283.22125024643,3287.66185701625,3291.0555431549,3293.49793156514,3295.07792898137,3295.87766754524,3295.97261496037,3295.43178348409,3294.31808096969,3292.6886655182,3290.59535928405,3288.08506839938,3285.2001996169,3281.97906311838,3278.45625450721,3274.66301178541,3252.53783831453,3226.90863652361,3199.41894688017,3171.09461861714,3142.58825994154,3114.32028572631,3086.56239487509,3059.48833238645,3033.20605287071,3007.77861151307,2983.23781135807,2959.5937557982,2936.84157436056,2914.96593488806,2893.94448628874,2873.75004831805,2854.35270372171,2835.72083133095,2817.82208902158,2800.62407763301,2784.09481437356,2768.20306460751,2752.91863359064,2738.21224339402,2724.05604431061,2710.42336842759,2697.28882100203
94,1370.5791439446,1518.85669399132,2054.00562309141,2486.54057471456,2796.53428938324,3013.60686815304,3157.14277118185,3242.34147354369,3253.69159243035,3263.43028335074,3271.67799270155,3278.55235224747,3284.16657739802,3288.62877115853,3292.04111487791,3294.4993683531,3296.09260016271,3296.90311963434,3297.00657911125,3296.47217641274,3295.36300156352,3293.73638782113,3291.6443233181,3289.13386964565,3286.24757783733,3283.02389102058,3279.49752660815,3275.69983371371,3253.54221378223,3227.86987242121,3200.33209958263,3171.95815468462,3143.40266121572,3115.08720785473,3087.28415033529,3060.16756534369,3033.8455354062,3008.38110394134,2983.80602476014,2960.13024418231,2937.34874778363,2915.44603821428,2894.39959664126,2874.18207878817,2854.76341023137,2836.11182193078,2818.19483414838,2800.97992071315,2784.43498231486,2768.52867789333,2753.23071587465,2738.51173014658,2724.34379123839,2710.70015886723,2697.55537273349
95,1371.49461345561,1519.58523713706,2054.01386451533,2486.58682410105,2796.69412491858,3013.95136658903,3157.71203567391,3243.12366687854,3254.51009650348,3264.28228889791,3272.56053371131,3279.46238576513,3285.10105084126,3289.58468247957,3293.0155603624,3295.48957866761,3297.09596545715,3297.91719265966,3298.02913252102,3297.50112941456,3296.39646636421,3294.77265037359,3292.68183429924,3290.17123407627,3287.28354402647,3284.05733933812,3280.52745844287,3276.72536085833,3254.53559419878,3228.82049407793,3201.23506301708,3172.81194695319,3144.20776922942,3115.84528220216,3087.9974915265,3060.83880133184,3034.47741939512,3008.97638735288,2984.36737519782,2960.66020583972,2937.84971014418,2915.92022625904,2894.84906848883,2874.60872951194,2855.16897878543,2836.49790046207,2818.56287824439,2801.33125997517,2784.77083080715,2768.85014418563,2753.53881258105,2738.80738251858,2724.62784552323,2710.97338964776,2697.81848968823
96,1372.40143226281,1520.30943493416,2054.02206633102,2486.63236986128,2796.85162453683,3014.29110844389,3158.27394165603,3243.89643587501,3255.31886800714,3265.12428973649,3273.43282990993,3280.36197245816,3286.02490300838,3290.52982586403,3293.97911649405,3296.4688009921,3298.08826458583,3298.92015199154,3299.04051645647,3298.51888412927,3297.418717155,3295.79769489696,3293.7081337029,3291.19740275557,3288.30833868937,3285.07964788365,3281.5462890119,3277.73983130009,3255.51821166009,3229.76072641872,3202.12805399803,3173.65620372239,3145.00378360187,3116.59469976319,3088.70260099553,3061.50217548045,3035.10187129037,3009.56460918192,2984.92200441469,2961.1837855839,2938.34459978,2916.38863124509,2895.29302828924,2875.0301215213,2855.5695253118,2836.87917805517,2818.92632793209,2801.67819780639,2785.10245825826,2769.1675581529,2753.84301486308,2739.09928835719,2724.90829190156,2711.24314257676,2698.07825091435
97,1373.29976934594,1521.02933149035,2054.03023043477,2486.67722983976,2797.00684549022,3014.62620575302,3158.8286552332,3244.65998526851,3256.11811707654,3265.95650068921,3274.29510616059,3281.2513315057,3286.93835903432,3291.46442883426,3294.93201274365,3297.43726635355,3299.06972978175,3299.91221843566,3300.04096465855,3299.52567466284,3298.42998818383,3296.81175558144,3294.72345548249,3292.21260923968,3289.32219484075,3286.09104900092,3282.55424987176,3278.74347570536,3256.49029142098,3230.69078733663,3203.01128254361,3174.49112674216,3145.79089771995,3117.33564549859,3089.3996555043,3062.15793484238,3035.71905223788,3010.14592324382,2985.47008094973,2961.70111139145,2938.83355057009,2916.85138112311,2895.73159840557,2875.44637191984,2855.96516196799,2837.25576221903,2819.28528635293,2802.02083324559,2785.42995985287,2769.48101135808,2754.14341087948,2739.38753261991,2725.18521231878,2711.50949676401,2698.33473285038
