p_bar,of_1,of_1_5,of_2,of_2_5,of_3,of_3_5,of_4,of_4_5,of_4_6,of_4_7,of_4_8,of_4_9,of_5,of_5_1,of_5_2,of_5_3,of_5_4,of_5_5,of_5_6,of_5_7,of_5_8,of_5_9,of_6,of_6_1,of_6_2,of_6_3,of_6_4,of_6_5,of_7,of_7_5,of_8,of_8_5,of_9,of_9_5,of_10,of_10_5,of_11,of_11_5,of_12,of_12_5,of_13,of_13_5,of_14,of_14_5,of_15,of_15_5,of_16,of_16_5,of_17,of_17_5,of_18,of_18_5,of_19,of_19_5,of_20
51,1.25143717287998,1.30073540617359,1.26069746936545,1.23333288818189,1.21584373786934,1.20418978983015,1.19636198015125,1.19117445465321,1.19037588603488,1.18964311207165,1.18897090195376,1.18835438323204,1.18778903239358,1.18727067153449,1.18679545805328,1.18635986145863,1.18596065847538,1.18559490478253,1.18525991694883,1.18495325185297,1.18467268645726,1.18441619835239,1.18418194735719,1.18396825711462,1.18377360424915,1.18359659722851,1.18343596206434,1.1832905425275,1.18275744473101,1.18247751956757,1.18238068061987,1.18241855601279,1.18255671362936,1.18277000065035,1.18303964828543,1.18335141689395,1.18369435665707,1.18405996560408,1.18444158987247,1.18483399424745,1.18523304551448,1.18563547466342,1.18603869586075,1.18644066634249,1.18683977818259,1.18723477488958,1.1876246781246,1.18800873782503,1.18838638767355,1.18875720916985,1.18912090734617,1.18947728168557,1.18982621166799,1.19016764045993,1.19050156247033
52,1.25116932846923,1.30056053006,1.26069643746019,1.23332808920803,1.21582979683932,1.20416334475676,1.19632226845962,1.19112357338923,1.19032321531419,1.18958881735659,1.18891514857568,1.18829733339145,1.18773084278783,1.18721149159285,1.18673542870996,1.18629911433376,1.18589931563444,1.18553307866755,1.18519771058183,1.18489075920471,1.1846099929252,1.18435338130343,1.18411907670126,1.1839053971157,1.1837108091493,1.18353391925689,1.18337344791138,1.18322823593893,1.18269663105904,1.18241872588335,1.18232417919603,1.18236446498936,1.18250505543759,1.18272073798098,1.18299270683869,1.18330670019939,1.18365175585888,1.18401936607225,1.18440287563865,1.18479705096434,1.1851977624039,1.18560174574309,1.18600642006296,1.18640974954621,1.18681013312262,1.18720631775243,1.18759733197909,1.18798243123523,1.18836105440372,1.18873278786097,1.18909734120757,1.18945451815225,1.18980420209339,1.19014633981562,1.19048092906139
53,1.25090609542862,1.30038664061454,1.26069541678927,1.23332342037168,1.2158162193688,1.20413755007988,1.19628347533169,1.1910737953743,1.19027167434621,1.18953567555776,1.18886056817252,1.18824147373065,1.18767385797804,1.18715352870014,1.18667662655976,1.18623960264778,1.18583921477712,1.18547249955804,1.1851367548789,1.18482951965837,1.18454855383901,1.18429181906321,1.18405746033622,1.18384378886717,1.1836492661883,1.18347248958461,1.18331217881653,1.18316716587805,1.18263703317674,1.18236111551751,1.18226882440175,1.18231148162346,1.18245446493381,1.18267250290814,1.18294675338002,1.18326293278614,1.18361006682352,1.18397964216315,1.18436500238465,1.18476091558043,1.18516326103955,1.18556876665042,1.18597486727149,1.18637952932831,1.18678115822622,1.18717850702521,1.1875706111548,1.18795672929572,1.18833630528161,1.18870892480315,1.18907431525832,1.18943227773903,1.18978269950083,1.19012553088822,1.19046077292293
54,1.25064731904873,1.30021375371478,1.2606944065605,1.23331887576413,1.21580298517363,1.20411237849464,1.19624556121786,1.19102507742207,1.19022121911057,1.18948364193478,1.18880711538671,1.18818675837173,1.18761803163644,1.1870967361692,1.18661900461592,1.18618127917431,1.18578030849004,1.18541311990088,1.18507700218943,1.18476948550361,1.18448832146242,1.18423146389978,1.18399705056162,1.18378338595575,1.18358892546234,1.18341226074245,1.18325210643255,1.18310728989717,1.18257860479807,1.18230464330426,1.18221457233005,1.1822595633449,1.18240490092264,1.18262525562171,1.18290174947561,1.18322007757382,1.18356925379138,1.18394075939819,1.18432793686842,1.18472555833296,1.18512949672091,1.18553649969032,1.18594399806091,1.18634996538841,1.18675281553829,1.18715130548945,1.18754447582661,1.18793159119757,1.18831210156468,1.18868560237382,1.18905181320026,1.1894105454497,1.18976169017741,1.19010520123306,1.19044108286549
55,1.25039284186259,1.30004188191931,1.26069340603218,1.23331444984659,1.21579008935353,1.20408780430821,1.19620849125988,1.19097737878286,1.19017180806438,1.18943267425949,1.18875474740419,1.18813314399925,1.18756332003039,1.18704106991904,1.18656251640731,1.18612409931868,1.18572255200033,1.18535489478995,1.18501840751424,1.18471061168408,1.18442925071406,1.18417227073562,1.18393780232959,1.18372414338647,1.18352974320909,1.18335318790157,1.18319318703613,1.18304856340131,1.18252130570624,1.18224926659393,1.18216138152436,1.18220866996441,1.18235632451821,1.18257895854904,1.18285765816634,1.18317809957712,1.18352928302871,1.18390268525751,1.18429164863356,1.18469094296265,1.18509645062291,1.18550492154803,1.18591379179366,1.18632104183129,1.18672508765161,1.18712469595703,1.18751891155794,1.18790700439545,1.18828842943367,1.18866278727873,1.18902980084491,1.18938928579013,1.18974113766739,1.19008531335955,1.19042182028992
56,1.25014251811169,1.29987103565361,1.26069241450912,1.23331013742086,1.21577751043925,1.20406380331769,1.19617223256748,1.19093066096523,1.19012340196103,1.18938273263315,1.18870342376635,1.1880805896804,1.18750968182753,1.18698648828528,1.18650712417669,1.18606802092678,1.18566590298382,1.18529778177388,1.184960928313,1.18465285560479,1.18437129897487,1.18411419695502,1.18387967305244,1.18366601862167,1.18347167696089,1.18329522868209,1.18313537835123,1.18299094423273,1.18246508659874,1.18219494506993,1.18210921280026,1.18215876350024,1.1823086989756,1.18253357619127,1.18281444657085,1.18313696575188,1.18349012301386,1.18386538936844,1.1842561058297,1.18465704582616,1.18506409422241,1.18547400592876,1.18588422241052,1.18629272984526,1.18669795107768,1.18709865613993,1.18749389591964,1.18788294716601,1.18826526889447,1.18864046732567,1.18900826669439,1.18936848998641,1.18972103468241,1.19006586147505,1.19040298091059
57,1.24989620945564,1.29970122339125,1.26069143133888,1.23330593360283,1.21576523714332,1.20404035269925,1.19613675407501,1.19088488757349,1.19007596368536,1.18933377931871,1.18865310620334,1.18802905669239,1.18745707792417,1.18693295184748,1.18645278617085,1.18601300411071,1.18561032139029,1.18524174068094,1.18490452432897,1.18459617695654,1.18431442591248,1.18405720222859,1.18382262242722,1.18360897140597,1.18341468652883,1.18323834297855,1.18307864037119,1.18293439059507,1.18240991310075,1.18214164422025,1.18205802908311,1.1821098080201,1.18226198953732,1.18248907497438,1.18277208160193,1.1830966448551,1.18345174278148,1.183828841909,1.18422128215505,1.18462383894317,1.18503240081492,1.18544372744409,1.18585526567464,1.18626500734926,1.18667138103606,1.18707316239718,1.1874694077513,1.18785939901943,1.18824260009137,1.1886186217494,1.18898719246769,1.18934813917215,1.18970136296892,1.19004682789505,1.19038454757257
58,1.2496537844724,1.29953245182832,1.2606904559085,1.2333018337984,1.21575325699389,1.20401743247753,1.19610202641084,1.19084002567245,1.19002945810305,1.18928577858883,1.18860375847933,1.18797850836715,1.18740547128861,1.18688042327155,1.18639946480804,1.18595901108995,1.18555576928402,1.1851867334592,1.18484915742882,1.1845405375558,1.18425859332099,1.18400124835307,1.1837666122757,1.1835529636063,1.18335873384305,1.18318249280062,1.18302293519981,1.1828788684769,1.18235574811555,1.18208931954389,1.18200779973672,1.18206176949699,1.18221616329324,1.18244542311331,1.18273053259181,1.1830571073854,1.18341411446089,1.18379301593327,1.18418715090978,1.18459129678324,1.18500134578901,1.18541406235599,1.18582689867967,1.18623785222959,1.18664535724189,1.18704819495972,1.18744542707236,1.18783634061216,1.18822040428426,1.18859723337296,1.18896656053464,1.18932821658013,1.18968210618857,1.19002819669167,1.19036650474003
59,1.24941511820021,1.2993647260436,1.26068948764146,1.2332978350544,1.21574155822779,1.203995019025,1.19606802177815,1.19079603929801,1.18998385192334,1.1892386965865,1.18855534625179,1.18792890994938,1.18735482681794,1.18682886716579,1.18634712445979,1.18590600604592,1.18550221069803,1.18513272403047,1.18479479145642,1.18448590119821,1.18420376497445,1.18394629910482,1.18371160639797,1.1834979590657,1.18330378280685,1.18312764212733,1.18296822690585,1.18282434017454,1.18230255647453,1.18203794179898,1.18195848114373,1.18201462053228,1.18217118905272,1.1824025904878,1.18268977051073,1.18301832516366,1.18337721096978,1.1837578854195,1.18415368702029,1.18455939518288,1.1849709058523,1.1853849882033,1.18579909975601,1.18621124356424,1.18661985949242,1.18702373430205,1.18742193499869,1.18781375366799,1.18819866377156,1.18857628503837,1.18894635425149,1.1893087060529,1.18966324864369,1.19000995260189,1.19034883756114
60,1.24918009171689,1.29919804964554,1.26068852599494,1.23329393023854,1.21573012973979,1.20397309478211,1.19603471384587,1.19075289936967,1.18993911520253,1.18919250119768,1.18850783694259,1.18788022846637,1.1873051112073,1.18677824994875,1.18629573131849,1.18585395498913,1.18544961150067,1.18507967815656,1.18474139209882,1.18443223352451,1.18414990649279,1.18389232010575,1.18365757043843,1.18344392346944,1.18324979916289,1.18307375677365,1.18291448138992,1.18277077168574,1.18225030480702,1.18198747840904,1.18191004794908,1.18196831926637,1.18212704197759,1.18236054853901,1.18264976773379,1.18298027173786,1.1833410067067,1.18372342570316,1.18412086672506,1.18452811124757,1.18494105893978,1.18535648371277,1.18577184838449,1.18618516155385,1.18659486866602,1.1869997619481,1.18739891366602,1.18779162090175,1.18817736181639,1.18855576052766,1.18892655789109,1.18928959232759,1.18964477551074,1.18999208121782,1.19033153202129
61,1.24894859175321,1.29903242490683,1.26068757045733,1.2332901172388,1.21571896103647,1.20395164152169,1.19600207764898,1.19071057650796,1.18989521437486,1.18914716193443,1.18846119961999,1.18783243260892,1.18725629282962,1.18672853972889,1.18624525327552,1.18580282563702,1.18539793927338,1.18502756331665,1.18468892676345,1.18437950189763,1.18409698521876,1.18383927870032,1.18360447176285,1.18339082422223,1.18319675037065,1.18302080426807,1.18286166626234,1.18271813071443,1.18219896142003,1.18193789844106,1.18186247006969,1.18192284348508,1.18208368288529,1.18231927011984,1.1826104981493,1.18294292189348,1.18330547737917,1.18368961338477,1.18408866748528,1.18449742326475,1.18491178412958,1.18532852871725,1.18574512511675,1.1861595874335,1.18657036664677,1.18697626039746,1.18737634615749,1.18776992594926,1.18815648257786,1.18853564449525,1.18890715657669,1.18927086097118,1.18962667274397,1.1899745688908,1.19031457484779
62,1.24872051033671,1.29886785288774,1.26068662054598,1.23328639241638,1.21570804219367,1.20393064197219,1.19597008949688,1.19066904280462,1.1898521229921,1.18910265148432,1.18841540489019,1.18778549262186,1.18720834162535,1.18667970619338,1.18619565981037,1.18575258730185,1.18534716319798,1.18497634859493,1.18463736446545,1.18432767528975,1.18404497010506,1.18378714384263,1.18355227934553,1.18333863033545,1.18314460549379,1.18296875374012,1.18280975073085,1.18266638655763,1.18214849618808,1.18188917249741,1.18181571892236,1.18187816546574,1.18204108984789,1.18227872947739,1.18257193690454,1.18290625168035,1.18327059991643,1.18365642624527,1.18405706790273,1.18446731062418,1.18488306156554,1.18530110408029,1.18571891150186,1.18613450340418,1.1865463362547,1.1869532130575,1.18735421643711,1.18774865330199,1.18813601104697,1.18851592239453,1.18888813620959,1.18925249831044,1.18960892717146,1.18995740283276,1.19029795361648
63,1.24849574446346,1.29870433354899,1.26068567580401,1.23328275233101,1.21569736381742,1.20391007975339,1.19593872688945,1.19062827172693,1.1898098139711,1.18905893863223,1.18837042683029,1.18773938020348,1.18716122900113,1.18663172050602,1.18614692188774,1.18570321078821,1.18529725395362,1.18492600457622,1.18458667572398,1.18427672417891,1.18399383161052,1.18373588599261,1.18350096366553,1.18328731232349,1.18309333509655,1.18291757581705,1.18275870549746,1.18261551000275,1.18209888045153,1.18184127261614,1.1817697673263,1.18183425796636,1.18199924220365,1.18223890210438,1.18253406036946,1.1828702383297,1.18323635238926,1.18362384316831,1.18402604764435,1.18443775374477,1.18485487238603,1.18527419162697,1.185693190019,1.186109892567,1.18652276118159,1.18693060418039,1.18733250928832,1.18772778824367,1.18811593298492,1.18849658047087,1.18886948346355,1.18923449142096,1.18959152615051,1.18994057075832,1.19028165744234
64,1.24827419579493,1.29854186585517,1.26068473580283,1.23327919372722,1.21568691700782,1.20388993931728,1.1959079684397,1.19058823802965,1.18976826153928,1.18901599923495,1.18832623433222,1.18769406841293,1.18711492773643,1.1865845552134,1.18609901186316,1.18565466624763,1.18524818362193,1.18487650325166,1.18453683246593,1.18422662045231,1.18394354160479,1.18368547702089,1.18345049661144,1.18323684210825,1.18304291114848,1.18286724252859,1.18270850266345,1.18256547323279,1.18205008692319,1.18179417217913,1.18172458941316,1.18179109803604,1.18195811262646,1.18219976467695,1.18249684605816,1.1828348601789,1.18320271393628,1.18359184406873,1.18399558737294,1.18440873400717,1.1848271986586,1.18524777408036,1.18566794401552,1.18608573886294,1.18649962593212,1.18690841880486,1.18731121025716,1.18770731681042,1.18809623488156,1.18847760561173,1.18885118563257,1.18921682843541,1.18957445823517,1.18992406159146,1.19026567241345
65,1.24805577037776,1.29838044786939,1.26068379195564,1.2332757135219,1.21567669332584,1.20387020589389,1.19587779380261,1.19054891767382,1.18972744115231,1.18897380830955,1.18828280459659,1.18764953347303,1.18706941189754,1.18653818415827,1.18605190339596,1.18560693126625,1.1851999255991,1.18482781793051,1.18448780793927,1.1841773373192,1.18389407327855,1.18363589011886,1.18340085139253,1.18318719293216,1.18299330693746,1.1828177272201,1.18265911564233,1.18251624973913,1.18200208960193,1.18174784582726,1.18168016341473,1.18174866460369,1.18191768331677,1.18216129498007,1.18246027255664,1.18280009546373,1.18316966469607,1.18356040982681,1.18396566868336,1.184380233692,1.18480002331988,1.18522183500309,1.18564315765016,1.18606203212905,1.18647691958352,1.18688664739961,1.18729031117859,1.18768723279492,1.18807690388074,1.1884589855736,1.18883323087075,1.18919949653371,1.18955771090187,1.18990786308852,1.19024998973823
66,1.24784037838444,1.2982200768399,1.2606828599797,1.23327230879279,1.21566668476302,1.20385086544118,1.19584818360869,1.19051028775187,1.18968732941794,1.18893234204305,1.18824011344793,1.18760574672079,1.18702465891447,1.18649258239963,1.18600557136891,1.18555997856105,1.18515245451493,1.1847799231589,1.18443957663108,1.18412884922963,1.18384540106454,1.18358709971929,1.1833520024571,1.18313833927312,1.18294449698515,1.18276900446887,1.18261051907795,1.182467814242,1.18195486369713,1.18170226939065,1.18163645905266,1.18170692503946,1.18187791985667,1.18212347553348,1.18242432351512,1.18276593281676,1.18313719025813,1.1835295268404,1.18393627824836,1.18435223990814,1.18477333382172,1.18519636212677,1.18561881848584,1.18603874418934,1.18645461908091,1.18686526544516,1.18726978602477,1.18766750238284,1.18805792783715,1.18844070803711,1.18881560721214,1.18918248543482,1.18954127424686,1.18989196570494,1.19023459915159
67,1.24762793387291,1.29806074927964,1.26068193158055,1.23326897676795,1.21565688371129,1.20383190459908,1.19581911940721,1.19047232641839,1.18964790402564,1.18889157772111,1.18819813782402,1.18756268719916,1.18698064040224,1.1864477261388,1.18595999181395,1.18551378402756,1.18510574615801,1.18473279464488,1.18439211419243,1.18408113179883,1.18379750056115,1.18353908142071,1.18330392541916,1.18309025677434,1.18289645697576,1.18272105001101,1.18256268876799,1.18242014260937,1.18190838554191,1.18165741978912,1.18159345817886,1.18166586394212,1.18183880924724,1.18208627623467,1.18238896953243,1.18273233657882,1.18310526142525,1.18349916631489,1.18390738870888,1.18432472637682,1.18474710561156,1.1851713319739,1.18559490607514,1.18601587357802,1.18643271662779,1.18684426485601,1.18724962776686,1.18764813459226,1.18803929490691,1.18842276209723,1.18879830412313,1.18916578450698,1.18952513795184,1.18987635941897,1.19021949091243
68,1.24741835456359,1.2979024610386,1.26068100641144,1.2332657148161,1.2156472829394,1.20381331064689,1.19579058360393,1.19043501282603,1.18960914368147,1.18885149366206,1.18815685570898,1.18752033260655,1.18693733656495,1.18640359450479,1.18591514184346,1.18546832464689,1.18505977740652,1.18468640918899,1.18434539736888,1.18403416173772,1.18375034846282,1.18349181191748,1.18325659698766,1.1830429221726,1.18284916368584,1.18267384067357,1.18251560159972,1.18237321179747,1.18186263253771,1.18161327541339,1.18155113931299,1.18162546047236,1.18180033130349,1.18204968553957,1.18235419863113,1.18269930119121,1.18307386839777,1.18346931938088,1.18387899182386,1.18429768561193,1.18472132983229,1.18514673680497,1.18557141035651,1.18599340063329,1.1864111988338,1.18682363786517,1.1872298302093,1.18762911101608,1.18802099415059,1.18840513698775,1.18878131117377,1.1891493836385,1.18950929220631,1.18986103470669,1.19020465577023
69,1.24721156163228,1.29774520711533,1.26068008414325,1.23326252043768,1.21563787556796,1.20379507146413,1.19576255941392,1.1903983270662,1.18957102804782,1.18881206915567,1.18811624607161,1.18747866163706,1.18689472586415,1.18636016164643,1.18587100157987,1.18542357842183,1.18501452616406,1.18464074461999,1.18429940393614,1.18398791678842,1.18370392249564,1.18344526893533,1.18320999490211,1.18299631323392,1.18280259491935,1.18262735430879,1.18246923548299,1.18232699978219,1.18181758309101,1.18156981417632,1.18150948194627,1.18158569474303,1.18176246677361,1.1820136839171,1.18231999282429,1.18266680754038,1.18304299470032,1.18343997027855,1.18385107177227,1.18427110122004,1.18469599265589,1.18512256188096,1.18554831735032,1.18597131747583,1.18639005519086,1.18680336970572,1.18721037831186,1.18761042069721,1.18800301497125,1.18838782245258,1.18876461843096,1.18913327320259,1.1894937276741,1.18984598250348,1.19019008491247
70,1.24700747951747,1.2975889826947,1.26067916446339,1.23325939125665,1.21562865504719,1.20377717549406,1.19573503081232,1.1903622501141,1.18953353768743,1.18877328440649,1.18807628880748,1.18743765392262,1.18685278770776,1.18631740917345,1.18582754565672,1.18537952640638,1.18496997130014,1.1845957797352,1.18425411264026,1.18394237566451,1.18365820135749,1.18339943117159,1.18316409787288,1.18295040869389,1.18275672944814,1.18258156973471,1.18242356929099,1.18228148549995,1.18177321655102,1.18152701664691,1.18146846648421,1.18154654776261,1.18172519728364,1.18197825361296,1.18228633497091,1.18263483912919,1.18301262433624,1.18341110314996,1.18382361328373,1.18424495980659,1.18467107989038,1.18509879372188,1.18552561653887,1.18594960994551,1.18636927275693,1.18678344917572,1.18719126125775,1.18759205318366,1.18798534726232,1.18837080871222,1.18874821642401,1.18911744401939,1.18947843544949,1.1898311941666,1.19017576995028
71,1.24680603574111,1.29743378180456,1.26067824707478,1.23325632501277,1.21561961513687,1.2037596117101,1.19570798248976,1.19032676377756,1.18949665401144,1.1887351204811,1.18803696468638,1.18739728997886,1.18681150239624,1.18627531720561,1.18578475662071,1.1853361438,1.18492609472833,1.18455149424511,1.18420950314222,1.18389751799547,1.18361316466258,1.18335427823968,1.18311888552566,1.18290518820228,1.18271154695664,1.18253646667999,1.1823785828052,1.18223664879285,1.18172951319111,1.18148486353893,1.18142807419257,1.18150800138185,1.18168850528446,1.18194337768133,1.18225320875732,1.18260338016095,1.18298274187236,1.18338270331405,1.18379660282363,1.18421924755835,1.18464657838137,1.18507542105564,1.18550329902677,1.18592827045343,1.18634884390374,1.18676386934569,1.18717247304739,1.18757400338659,1.18796798831042,1.18835408643027,1.18873209611265,1.1891018873303,1.18946340704164,1.18981666145803,1.19016170288403
72,1.24660716074152,1.29727959825504,1.26067733169481,1.2332533195546,1.21561074988736,1.20374236958462,1.19568139981102,1.19029185064965,1.18946035923117,1.1886975592592,1.18799825530216,1.18735755115525,1.18677085107189,1.18623386671143,1.18574261529629,1.18529341401925,1.18488287230803,1.1845078708592,1.1841655587123,1.18385332427507,1.18356879288971,1.18330979061748,1.18307433835,1.18286063227158,1.18266702799049,1.18249202573258,1.18233425666421,1.18219247035763,1.1816864539982,1.18144333639341,1.18138828714679,1.18147003824344,1.1816523740015,1.18190903995413,1.18222059852611,1.18257241553946,1.18295333287759,1.18335475714926,1.18377002683795,1.18419395551092,1.1846224799373,1.18505243431241,1.18548134300706,1.18590727888757,1.18632874939724,1.18674461087653,1.18715399375617,1.18755625121781,1.18795091407315,1.1883376531008,1.18871624886288,1.18908659477007,1.18944863433949,1.18980237650749,1.19014787607159
73,1.24641078771755,1.29712642547446,1.26067641805452,1.23325037283279,1.21560205362267,1.20372543905989,1.19565526877676,1.19025749406452,1.18942463631318,1.18866058338801,1.18796014302677,1.18731841958843,1.18673081567191,1.18619303946075,1.18570110331464,1.18525131858224,1.18484028824654,1.18446488616663,1.18412225453752,1.18380977846142,1.18352506733437,1.18326594959934,1.18303043765122,1.18281672222901,1.18262315390863,1.18244822829201,1.18229057231614,1.18214893169815,1.18164402090553,1.18140241753116,1.18134908818479,1.18143264173472,1.18161678739676,1.1818752249176,1.18218848935901,1.1825419309304,1.18292438370037,1.18332725127733,1.18374387461691,1.18416906158111,1.18459876330178,1.18502981453372,1.18545974448515,1.18588663032869,1.18630898609353,1.18672567019596,1.18713582052701,1.18753879331321,1.18793412373543,1.18832148736782,1.18870067377953,1.18907155834057,1.18943410958841,1.18978833179091,1.19013428220735
74,1.24621685248306,1.29697425655195,1.26067550589774,1.2332474832784,1.21559352092419,1.20370881052122,1.19562957598766,1.19022367805631,1.18938946893746,1.18862417623983,1.18792261096734,1.1872798781588,1.18669137888456,1.18615281798068,1.18566020306935,1.18520983977368,1.18479832276477,1.18442252509548,1.18407957627557,1.18376685669,1.18348197256736,1.1832227383427,1.18298716550576,1.18277344017195,1.18257990683879,1.18240505652492,1.1822475119742,1.18210601508235,1.18160219652606,1.18136209000857,1.18131046086284,1.18139579594744,1.18158173008655,1.18184191776391,1.18215686701134,1.18251191268513,1.18289588108163,1.18330017406084,1.18371812871956,1.18414456117475,1.18457542419869,1.18500755658562,1.18543849258494,1.18586631461041,1.1862895420235,1.18670703743996,1.18711794353786,1.18752162093911,1.18791760885272,1.18830558658534,1.1886853471429,1.18905677818683,1.18941982536994,1.18977452011075,1.19012091430303
75,1.24602529333095,1.29682308427668,1.26067459498034,1.233244648146,1.21558514661586,1.20369247477188,1.19560430861118,1.19019038732081,1.18935484145847,1.18858832187251,1.18788564292604,1.18724191044998,1.18665252410828,1.18611318551436,1.18561989767496,1.18516896060331,1.18475696272076,1.18438077050713,1.1840375067401,1.18372454521166,1.18343948575101,1.18318013869038,1.18294450568958,1.18273076892619,1.1825372696359,1.18236249332356,1.18220505857569,1.1820637034956,1.18156096418271,1.18132233757659,1.18127238941599,1.18135948562096,1.18154718735176,1.18180910431056,1.18212571782071,1.18248234762698,1.18286781291159,1.18327351062154,1.18369278144047,1.18412044268779,1.18455245072315,1.18498564913601,1.18541757710813,1.18584632226627,1.18627040846342,1.18668870425317,1.18710035413233,1.18750472573306,1.18790136134074,1.18828994395534,1.18867026998197,1.18904223023004,1.18940578273097,1.18976093457765,1.19010776566991
76,1.2458360509059,1.29667290117362,1.2606736850695,1.23324186618121,1.21557692575025,1.2036764230098,1.19557945435056,1.19015760717977,1.18932073886872,1.1885530049925,1.18784922336277,1.18720450071107,1.18661423541361,1.18607412598263,1.18558017092834,1.18512866476703,1.18471618977504,1.18433960595478,1.18399602943831,1.18368282750221,1.18339759364527,1.18313813216494,1.18290244089855,1.18268869281841,1.18249522727296,1.18232052226714,1.18216319574195,1.18202198061193,1.18152030786994,1.18128314464289,1.18123485871456,1.18132369612659,1.18151314507465,1.18177677094891,1.1820950287062,1.1824532234172,1.18284016568487,1.18324725145724,1.18366782113165,1.18409669465864,1.18452983229621,1.18496408218909,1.18539698851948,1.18582664362654,1.18625157642703,1.18667066022154,1.18708304401668,1.18748809968375,1.18788537345466,1.18827455198502,1.18865543556872,1.18902791654817,1.18939195736278,1.18974757700674,1.19009482990216
77,1.24564906808535,1.29652369953627,1.26067277594307,1.23323913568161,1.21556885359568,1.20366064680576,1.19555500141583,1.19012532354752,1.18928714676489,1.18851821092043,1.18781333736017,1.18716763382133,1.18657649750752,1.18603562394802,1.18554100727252,1.18508893661053,1.18467598819578,1.18429901564672,1.18395512853803,1.18364168769574,1.18335628036688,1.1830967048707,1.18286095341711,1.18264719546368,1.18245376041132,1.18227912881037,1.18212190945485,1.1819808330431,1.18148021221798,1.18124449623488,1.18119785423704,1.18128841342103,1.18147958970268,1.18174490462743,1.18206478708598,1.18242452727268,1.18281292890241,1.18322138504174,1.18364323679404,1.18407330673542,1.18450755895667,1.18494284621411,1.18537671737744,1.18580726982986,1.18623303737353,1.1866528980179,1.18706600524016,1.18747173511102,1.18786963777091,1.18825940349283,1.18864083590215,1.18901383085677,1.18937835225127,1.1897344229956,1.19008210945545
78,1.24546428986776,1.29637547145668,1.26067186738894,1.23323645501987,1.21556092562418,1.20364513808317,1.19553093849681,1.19009352289977,1.18925405131606,1.18848392555882,1.18777797059104,1.18713129525719,1.18653929570011,1.18599766458127,1.18550239176292,1.18504976109541,1.18463634286985,1.18425898441216,1.18391478881816,1.18360111055021,1.1833155306571,1.18305584154312,1.18282002984322,1.18260625981349,1.18241285753035,1.18223829455651,1.18208118034602,1.18194024017937,1.1814406624591,1.18120637796909,1.18116136203324,1.18125362401445,1.18144650821818,1.18171349279941,1.18203498093442,1.18239624814949,1.18278609117522,1.18319590056844,1.18361901810148,1.18405026898729,1.18448562119566,1.18492193189779,1.18535675485494,1.18578819237466,1.18621478310956,1.18663540974049,1.18704923092686,1.18745562464947,1.18785414716996,1.18824449159172,1.18862646483668,1.18899996579669,1.1893649611327,1.18972147629837,1.19006957997124
79,1.24528166326804,1.29622820885276,1.26067095920448,1.2332338226396,1.2155531375003,1.20362988908704,1.1955072547378,1.19006219224446,1.18922143923399,1.18845013536199,1.18774310928775,1.18709547106131,1.18650261587344,1.18596023362984,1.18546431003568,1.18501112376725,1.18459723927081,1.18421949766915,1.18387499566024,1.18356108141525,1.18327532984969,1.18301552751057,1.18277965550931,1.18256587294625,1.18237250112362,1.18219800872169,1.18204099803563,1.18190019100335,1.18140164791549,1.18116877601932,1.18112536869447,1.18121931494189,1.18141388811377,1.18168252341411,1.18200559854637,1.1823683747745,1.18275964176583,1.18317078772493,1.1835951551403,1.18402757190059,1.1844640097717,1.18490133043582,1.18533709247807,1.18576940310026,1.18619680577095,1.18661818780559,1.18703271225852,1.18743976123094,1.18783889482024,1.1882298096738,1.18861231597536,1.18898631561799,1.18935177838966,1.1897087310849,1.19005724583921
80,1.24510113721919,1.2960819034934,1.260670051196,1.23323123705158,1.21554548507065,1.20361489241736,1.19548393971401,1.19003131909447,1.18918929774537,1.18841682730782,1.18770874021369,1.18706014781375,1.18646644445233,1.18592331738853,1.18542674827809,1.18497301072592,1.18455866342903,1.18418054139455,1.18383573500187,1.18352158620194,1.18323566384059,1.18297574866406,1.18273981631056,1.18252602076952,1.18233267860886,1.18215825415107,1.1820013457,1.18186067285898,1.18136314690732,1.18113168106189,1.18108986687471,1.18118547868727,1.18138171736106,1.18165198489836,1.18197662884449,1.1823408964243,1.18273357036593,1.18314603660362,1.18357163839306,1.18400520629308,1.18444271589245,1.184881033371,1.18531772210778,1.1857508941691,1.18617909780554,1.18660122493092,1.18701644295716,1.18742413806917,1.18782387416319,1.18821535139532,1.18859838317747,1.18897287437195,1.18933879747577,1.18969618175888,1.19004510162575
81,1.24492266248002,1.29593654702129,1.26066914317826,1.23322869683382,1.21553796435411,1.20360013459213,1.19546098483537,1.19000089144202,1.18915761456575,1.18838398887129,1.18767485063644,1.18702531260486,1.18643076837702,1.18588690267185,1.18538969320077,1.1849354085976,1.18452060190362,1.18414210209584,1.18379699331275,1.18348261135451,1.18319651905962,1.18293649142885,1.18270049867655,1.18248668972509,1.18229337644719,1.18211901884247,1.18196221125469,1.18182166967353,1.18132515104915,1.1810950711925,1.18105483143885,1.18115209187878,1.18134998869781,1.18162186607924,1.18194806110507,1.18231380278779,1.18270786706514,1.18312163768084,1.18354845870229,1.18398316336779,1.18442173110716,1.18486103257547,1.18529863592266,1.18573265805016,1.18616165195711,1.18658451412014,1.18700041627214,1.18740874926597,1.18780907838395,1.18820111066322,1.18858466054547,1.18895963634558,1.1893260132401,1.18968382328513,1.19003314211281
