p_bar,of_1,of_1_5,of_2,of_2_5,of_3,of_3_5,of_4,of_4_5,of_4_6,of_4_7,of_4_8,of_4_9,of_5,of_5_1,of_5_2,of_5_3,of_5_4,of_5_5,of_5_6,of_5_7,of_5_8,of_5_9,of_6,of_6_1,of_6_2,of_6_3,of_6_4,of_6_5,of_7,of_7_5,of_8,of_8_5,of_9,of_9_5,of_10,of_10_5,of_11,of_11_5,of_12,of_12_5,of_13,of_13_5,of_14,of_14_5,of_15,of_15_5,of_16,of_16_5,of_17,of_17_5,of_18,of_18_5,of_19,of_19_5,of_20
23,523.742583211193,557.147104304857,507.021859522504,470.211773187018,443.907272160058,424.99081718091,411.360146284522,401.497728787545,399.869841282675,398.33777082365,396.894438253173,395.533303753414,394.248336898439,393.033988204266,391.885164341061,390.797196236022,389.765810899939,388.787085703289,387.857439784372,386.973590196807,386.132528541672,385.331495769013,384.567959008041,383.839590404516,383.144247890285,382.479957775889,381.844899038444,381.237389168304,378.56238038147,376.384333299729,374.591548038074,373.102903031686,371.857914658732,370.810496113207,369.924886447361,369.172917381781,368.53211623796,367.984363982758,367.51491680621,367.111684953568,366.764686918315,366.465631733664,366.207595993067,365.984770434841,365.792258720152,365.625919710375,365.482234783838,365.358205989633,365.251270291643,365.159230244584,365.080194846671,365.012534784029,364.954841028122,364.905892463571,364.864628358922
24,523.125184053903,556.983059230363,507.019853033897,470.196660832351,443.862405251874,424.908053722055,411.241371954522,401.352409586805,399.72062797167,398.185122482837,396.738793903887,395.375078686472,394.087919918973,392.871740319242,391.721418421243,390.63225744199,389.59995414686,388.620571142291,387.690492937988,386.806418058163,385.965317637501,385.164413844775,384.401156651491,383.67320258305,382.978395387786,382.314748522467,381.680429331831,381.073744789249,378.403847107982,376.23196090376,374.445839920163,372.964028373558,371.72583363876,370.685048127223,369.805826045748,369.059956082132,368.424941642038,367.88265418066,367.418349708963,367.019945833709,366.677471672278,366.382650264447,366.12857261658,365.909445750972,365.720389451401,365.557278519062,365.416609791248,365.2954001382,365.191100591341,365.10152695049,365.024800646002,364.959303930761,364.903638532588,364.856593303118,364.817116726737
25,522.529444388742,556.816919092522,507.017937392665,470.182417009467,443.819960442776,424.829448480526,411.128162743833,401.213514051047,399.577949109542,398.039102480499,396.589856430013,395.223625189171,393.93432677597,392.716357415082,391.564568690888,390.474237179614,389.441033863863,388.460996926616,387.530487524619,386.646182824304,385.805034095629,385.004245261257,384.24124961147,383.513688476016,382.819391798817,382.156360521813,381.52275066085,380.916858944464,378.251883353785,376.085939958062,374.306250227688,372.831033023406,371.599394702846,370.565003766555,369.691938891711,368.951945053732,368.322502766263,367.785474585495,367.326117037936,366.932354506089,366.594226981611,366.303470510666,366.053192171484,365.837613563275,365.651870550031,365.491853494011,365.354074300789,365.235564266076,365.133788095745,365.046574449405,364.972056814767,364.908628651306,364.85490209851,364.809675647072,364.771906686575
26,521.953800780454,556.64895828677,507.016112885574,470.168960305187,443.779721043877,424.754645986047,411.020060800394,401.080527046831,399.441282627324,397.899179282124,396.447093071777,395.078406599588,393.787017728827,392.567297405093,391.41407136144,390.322590552091,389.288501059035,388.307813823079,387.37687821002,386.492339810304,385.651134208151,384.850447580305,384.087696981166,383.360508941797,382.66669995604,382.004258767774,381.371330347577,380.766201433541,378.105973037785,375.945770395994,374.172295889304,372.703451302011,371.478147307051,370.449931978305,369.58281076335,368.848486424655,368.22441753862,367.69245833167,367.237866137996,366.848572204242,366.514627318508,366.227780847298,365.981154133311,365.768984837517,365.586424217162,365.42937720044,365.294370709656,365.178450094146,365.079093365115,364.994141680616,364.921740234721,364.860293356541,364.808423275039,364.764937813789,364.728802977835
27,521.396857132701,556.479431141698,507.014365754279,470.156212507226,443.741496980137,424.683333026808,410.916661356869,400.952992460013,399.310165983519,397.764892126625,396.310031626811,394.938947186076,393.645514260885,392.424079650939,391.269444286039,390.176834389451,389.141872003995,388.160545065365,387.229181345909,386.344405921649,385.503135728321,384.7025396656,383.940018969405,383.213185744263,382.51984336612,381.857968677013,381.225695849052,380.621302005204,377.965658479844,375.811008815054,374.043548658612,372.580867920422,371.361694262817,370.339450923963,369.478074835704,368.749227951624,368.130347803405,367.603280818154,367.153285407724,366.768299750438,366.438385423764,366.155304892414,365.912193936994,365.703305245441,365.523804833284,365.369613539694,365.237271654346,365.123838539179,365.026805163403,364.944024843864,364.873654151393,364.814107968728,364.764018312471,364.72220205242,364.687633538112
28,520.857361345944,556.308572798987,507.0126885005,470.144125171228,443.705120672398,424.615227819699,410.817604925225,400.830504397461,399.184187583144,397.635821149119,396.178251750276,394.804823396134,393.509390278006,392.286276109225,391.130257976773,390.036538269145,389.000715763479,388.018756092379,387.08696249184,386.201950784613,385.360609048696,384.56009291483,383.797788192472,383.071292907998,382.378397625731,381.717067568282,381.085426395899,380.481741565252,377.830531913042,375.681260232555,373.919627130861,372.462920437428,371.249681995382,370.2332207835,369.377404740226,368.653856328108,368.039992870549,367.517653490665,367.072097919892,366.691271371304,366.365246115015,366.085797574785,365.846075784552,365.640348078825,365.46379541835,365.312352780604,365.182575149778,365.07153535468,364.976736242023,364.896043319186,364.827624223622,364.769904094608,364.721524452883,364.681310945581,364.648246012667
29,520.334185937112,556.136600164882,507.011074534716,470.132636574889,443.670443700766,424.5500925647,410.722570842245,400.712700147445,399.062979503755,397.511594064916,396.051377555695,394.675656420676,393.37826465406,392.15350387604,390.996128239356,389.901317120132,388.864646768658,387.882061175051,386.9498430801,386.064589219832,385.223169638489,384.422723659749,383.660622034056,382.934449040953,382.241982737409,381.581176983343,380.950145144669,380.347145361148,377.700228483704,375.55617128788,373.800190158778,372.349277715191,371.141794401237,370.130937829426,369.280508849489,368.562091673375,367.953084204425,367.435318721142,366.994056517494,366.617249890863,366.294981750173,366.019040329537,365.782589661542,365.579911599415,365.406201634011,365.257408985436,365.130102350642,365.021367212759,364.928719878581,364.850036318125,364.783495281796,364.727531885552,364.680796887455,364.642124459073,364.610504892153
30,519.826311836845,555.963712905551,507.009518039291,470.121698044837,443.637334052474,424.487702742917,410.631271921043,400.599254289043,398.946211573922,397.391876722291,395.929068065451,394.551106145622,393.251795152595,392.02541908266,390.866710009171,389.770825070447,388.733318686368,387.750113827452,386.817473294751,385.931971729473,385.090472088736,384.290087273835,383.528176830106,382.802311598948,382.110257402384,381.449956988603,380.819513650911,380.217176410941,377.574420436912,375.435424599398,373.684931388425,372.239644694849,371.037747737984,370.032329496538,369.187125530454,368.473682967531,367.869381023591,367.356045574722,366.918939694859,366.546022816038,366.227388430164,365.954837462116,365.721547668725,365.521815245904,365.35084991974,365.204614864212,365.079692193362,364.973180152179,364.882606688476,364.805860114964,364.74112864815,364.686857442615,364.641706242119,364.604517504394,364.574289148246
31,519.332814756074,555.790094462436,507.00801385588,470.111266299437,443.605673840829,424.427860969372,410.543449988304,400.48987377098,398.833586397685,397.276368082053,395.811025290101,394.43086606642,393.129673319324,391.901711771999,390.741692224274,389.64475030765,388.606419269317,387.622601648787,386.689540832322,385.803793230947,384.962204938842,384.161872997624,383.400142677757,382.674571676949,381.982913844454,381.323101050967,380.693226726963,380.091530964078,377.452812123466,375.318734044071,373.573574690311,372.13375548666,370.937286374517,369.937150281297,369.097019176287,368.388404208855,367.78866660839,367.279626254165,366.846548196804,366.477399067207,366.162282860275,365.893013011706,365.662780925278,365.465896808135,365.297584388738,365.153820519785,365.031200451039,364.926834910195,364.838263595495,364.76338542808,364.70039990646,364.647760657159,364.604136485717,364.568377911072,364.539490267129
32,518.852853645683,555.615913067616,507.006557392379,470.101302701804,443.575357402495,424.370389689007,410.458872138787,400.384293774738,398.724835171225,397.164795995933,395.696972696871,394.314659010672,393.011620185808,391.782101588381,390.620793505844,389.52281075396,388.483666029533,387.499241998267,386.565763128818,385.679768044795,384.83808637079,384.037799639985,383.276239159775,382.550949762329,381.859673572379,381.200331805079,380.571008226737,379.969934177187,377.335136469839,375.205840786951,373.465870314629,372.031369651653,370.840179201289,369.845178286584,369.009976895571,368.306051243469,367.71074523145,367.205873129776,366.776702147967,366.411206142068,366.099499586179,365.833408301582,365.606137108252,365.412010018907,365.246264516189,365.104890870021,364.984497197497,364.882206434984,364.795569764443,364.722496833037,364.661196774388,364.610133105768,364.56798284189,364.533604729244,364.506010598502
33,518.385660873343,555.441322744052,507.005144545402,470.091772635335,443.54628061154,424.315128595393,410.377327603895,400.282274216803,398.619714145262,397.056913636032,395.586659994797,394.202233519536,392.897382634482,391.666334130617,390.503758503032,389.404750406362,388.364802576836,387.379778334731,386.445883702648,385.559639936828,384.71785704814,383.917611947216,383.156211721637,382.431192119529,381.740283776696,381.081397463333,380.452607470151,379.852136554221,377.221150609909,375.096509921596,373.361591640104,371.932269060874,370.746216598612,369.756208459306,368.925805681027,368.226439030905,367.635439538352,367.134616220686,366.709238632002,366.347287898453,366.03888889682,365.775879710489,365.551478394473,365.360022551468,365.196763181043,365.057703718837,364.939464894575,364.839181600375,364.754416251682,364.683089122973,364.623418827238,364.573878010119,364.533151995892,364.500106798932,364.473761993085
34,517.930533818211,555.266464279086,507.003771635343,470.082644982894,443.518375345457,424.261932585212,410.298624923233,400.183596810166,398.518001654436,396.952496458582,395.479860283615,394.093360770026,392.786730306753,391.554177849495,390.390354783382,389.290336222832,388.249595503427,387.263977101907,386.329669042901,385.443175614391,384.601290991579,383.801077510004,383.039828587962,382.315067717342,381.624514268959,380.966068768205,380.337796209405,379.737910927573,377.110633595526,374.990527451953,373.260532408039,371.83625522399,370.655207860265,369.670065397084,368.844330021624,368.149399342237,367.56258832526,367.065701079676,366.644009662672,366.285502507256,365.980314833516,365.720296859954,365.498679701945,365.309814345068,365.148965078183,365.012148309662,364.895997054335,364.797657954011,364.714704417921,364.645066818948,364.586973571654,364.53890598298,364.499557484261,364.467801545615,364.442664586282
